NREPEATS = 1000
N_POP = 1000
replication_rate = 0.023000
mutation_rate = 0.000001
TFinal = 36500.000000
t,rep,n_mutants,n_het_mutants,mean_mutn_indiv,std_mutn_indiv
21900.000000,6,57,57,2.416000,1.388118
23725.000000,6,56,56,2.047000,1.358910
25550.000000,6,59,59,2.314000,1.090226
27375.000000,6,63,63,3.228000,1.516679
29200.000000,6,64,64,3.142000,1.810280
31025.000000,6,65,65,3.919000,2.150596
32850.000000,6,67,67,3.604000,2.147509
34675.000000,6,55,55,3.518000,2.362892
36500.000000,6,37,37,2.437000,1.088676
0.000000,7,0,0,0.000000,0.000000
1825.000000,7,37,37,0.365000,0.707301
3650.000000,7,33,33,0.779000,0.833579
5475.000000,7,39,39,0.933000,0.872509
7300.000000,7,42,42,1.932000,1.027829
9125.000000,7,42,42,1.959000,1.143953
10950.000000,7,48,48,2.402000,1.116083
12775.000000,7,51,51,2.219000,1.180013
14600.000000,7,43,43,2.128000,1.278769
16425.000000,7,46,46,2.115000,1.191299
18250.000000,7,51,51,2.936000,1.136308
20075.000000,7,46,46,3.706000,1.544004
21900.000000,7,65,65,4.510000,1.158984
23725.000000,7,45,45,4.520000,1.290452
25550.000000,7,58,58,4.890000,1.594504
27375.000000,7,69,69,6.244000,1.735937
29200.000000,7,61,61,5.943000,1.424704
31025.000000,7,68,68,5.881000,1.148982
32850.000000,7,49,49,5.780000,1.165744
34675.000000,7,62,62,7.281000,1.311396
36500.000000,7,76,76,8.067000,2.222938
0.000000,8,0,0,0.000000,0.000000
1825.000000,8,38,38,0.658000,0.677861
3650.000000,8,43,43,0.823000,0.811375
5475.000000,8,59,59,1.666000,1.184841
7300.000000,8,46,46,2.169000,1.271242
9125.000000,8,48,48,2.661000,1.178757
10950.000000,8,40,40,2.018000,1.252695
12775.000000,8,44,44,2.344000,1.077416
14600.000000,8,57,57,2.367000,1.226301
16425.000000,8,54,54,3.009000,1.274576
18250.000000,8,62,62,4.000000,1.424791
20075.000000,8,51,51,4.768000,1.673612
21900.000000,8,47,46,4.862000,1.949039
23725.000000,8,62,61,4.785000,1.625859
25550.000000,8,64,63,5.103000,1.820908
27375.000000,8,54,53,4.943000,1.197157
29200.000000,8,51,50,5.043000,1.052739
31025.000000,8,48,44,5.186000,1.011151
32850.000000,8,53,49,5.285000,0.949039
34675.000000,8,53,49,5.968000,1.539268
36500.000000,8,47,43,6.486000,1.762643
0.000000,9,0,0,0.000000,0.000000
1825.000000,9,34,34,0.251000,0.486040
3650.000000,9,37,37,0.495000,0.669644
5475.000000,9,49,49,0.823000,0.882298
7300.000000,9,54,54,1.635000,1.371735
9125.000000,9,46,46,2.325000,1.848457
10950.000000,9,58,58,2.167000,1.757897
12775.000000,9,69,69,3.812000,2.536748
14600.000000,9,46,46,3.981000,2.901906
16425.000000,9,47,47,4.843000,2.426569
18250.000000,9,61,61,4.893000,2.681183
20075.000000,9,55,55,5.806000,3.012547
21900.000000,9,71,71,5.786000,3.166106
23725.000000,9,68,68,5.844000,2.659085
25550.000000,9,61,61,5.477000,1.701283
27375.000000,9,62,62,5.401000,2.458097
29200.000000,9,61,61,4.749000,2.419887
31025.000000,9,50,50,4.242000,2.233030
32850.000000,9,58,58,3.999000,2.319564
34675.000000,9,64,64,3.512000,2.685716
36500.000000,9,61,61,3.398000,2.255368
0.000000,10,0,0,0.000000,0.000000
1825.000000,10,26,26,0.334000,0.576868
3650.000000,10,44,44,0.888000,0.858016
5475.000000,10,44,44,1.485000,0.828530
7300.000000,10,54,54,1.828000,0.984574
9125.000000,10,48,48,1.992000,0.940649
10950.000000,10,62,62,3.049000,1.055326
12775.000000,10,61,61,3.385000,1.260303
14600.000000,10,60,60,4.018000,1.605694
16425.000000,10,76,76,4.190000,1.697876
18250.000000,10,71,71,3.847000,1.337677
20075.000000,10,56,56,4.793000,1.772369
21900.000000,10,70,70,5.714000,1.531845
23725.000000,10,62,62,5.320000,2.018334
25550.000000,10,66,66,6.527000,1.610548
27375.000000,10,63,63,6.000000,2.064040
29200.000000,10,68,68,7.913000,2.348818
31025.000000,10,80,80,9.087000,1.993842
32850.000000,10,71,71,9.241000,1.637559
34675.000000,10,90,90,9.362000,1.568891
36500.000000,10,83,83,9.459000,1.388613
0.000000,11,0,0,0.000000,0.000000
1825.000000,11,29,29,0.233000,0.476380
3650.000000,11,31,31,0.651000,0.577523
5475.000000,11,33,33,0.805000,0.742648
7300.000000,11,41,41,1.160000,0.573349
9125.000000,11,50,50,1.411000,0.651539
10950.000000,11,54,54,1.967000,1.076601
12775.000000,11,56,56,2.357000,0.927584
14600.000000,11,60,60,3.175000,1.231215
16425.000000,11,62,62,3.320000,1.467567
18250.000000,11,50,50,3.331000,1.832702
20075.000000,11,56,56,3.403000,1.963274
21900.000000,11,57,57,4.437000,2.374378
23725.000000,11,62,62,4.734000,2.651089
25550.000000,11,60,60,5.018000,2.670357
27375.000000,11,66,66,6.109000,2.710806
29200.000000,11,67,67,7.105000,2.192437
31025.000000,11,73,73,8.028000,1.822783
32850.000000,11,74,74,8.650000,1.414037
34675.000000,11,81,81,9.203000,1.491313
36500.000000,11,54,54,8.575000,1.490166
0.000000,12,0,0,0.000000,0.000000
1825.000000,12,24,24,0.126000,0.352489
3650.000000,12,32,32,0.354000,0.570096
5475.000000,12,44,44,1.007000,0.750676
7300.000000,12,40,40,1.281000,0.746053
9125.000000,12,50,50,1.605000,0.994970
10950.000000,12,57,57,1.697000,1.017952
12775.000000,12,59,59,2.407000,1.126330
14600.000000,12,50,50,2.340000,1.065615
16425.000000,12,41,40,2.142000,1.085825
18250.000000,12,51,50,3.050000,1.216133
20075.000000,12,58,57,3.451000,1.204595
21900.000000,12,58,57,4.001000,1.282437
23725.000000,12,54,53,4.887000,1.360913
25550.000000,12,60,59,5.247000,1.344544
27375.000000,12,62,61,5.714000,1.092427
29200.000000,12,60,59,5.969000,1.540263
31025.000000,12,66,65,6.186000,1.019040
32850.000000,12,66,65,6.400000,1.109609
34675.000000,12,56,55,6.984000,1.327217
36500.000000,12,54,52,7.819000,1.392184
0.000000,13,0,0,0.000000,0.000000
1825.000000,13,30,30,0.515000,0.616567
3650.000000,13,40,40,0.853000,1.083774
5475.000000,13,48,48,1.727000,1.413672
7300.000000,13,55,55,2.388000,1.204536
9125.000000,13,69,69,3.112000,1.021028
10950.000000,13,78,78,3.282000,1.068465
12775.000000,13,66,66,3.820000,1.003298
14600.000000,13,68,68,4.269000,1.173890
16425.000000,13,61,61,4.792000,1.152417
18250.000000,13,61,61,4.803000,1.204841
20075.000000,13,61,61,5.239000,1.181217
21900.000000,13,71,71,5.026000,0.942450
23725.000000,13,63,63,4.897000,1.015590
25550.000000,13,51,51,5.162000,1.039633
27375.000000,13,57,57,5.685000,1.140647
29200.000000,13,60,60,5.681000,0.933869
31025.000000,13,50,50,5.453000,0.666510
32850.000000,13,70,70,6.028000,1.103827
34675.000000,13,49,49,6.981000,1.696324
36500.000000,13,68,68,7.469000,1.699979
0.000000,14,0,0,0.000000,0.000000
1825.000000,14,27,27,0.337000,0.586323
3650.000000,14,44,44,0.737000,0.718573
5475.000000,14,47,47,1.094000,1.102896
7300.000000,14,43,43,1.332000,1.097716
9125.000000,14,60,60,1.451000,1.032795
10950.000000,14,54,54,1.887000,0.974259
12775.000000,14,48,48,2.162000,1.321932
14600.000000,14,49,49,2.072000,1.153320
16425.000000,14,45,45,2.228000,0.918073
18250.000000,14,50,50,2.757000,0.884722
20075.000000,14,63,63,2.909000,0.896394
21900.000000,14,51,51,3.123000,0.959579
23725.000000,14,59,58,3.368000,0.793225
25550.000000,14,52,51,3.659000,0.758482
27375.000000,14,50,49,3.867000,0.818524
29200.000000,14,61,60,4.464000,1.378624
31025.000000,14,58,57,4.732000,1.158239
32850.000000,14,54,53,4.639000,0.754485
34675.000000,14,72,71,5.309000,0.959395
36500.000000,14,59,58,5.349000,1.150879
0.000000,15,0,0,0.000000,0.000000
1825.000000,15,39,39,0.597000,0.674571
3650.000000,15,47,47,1.313000,0.716620
5475.000000,15,40,40,1.077000,0.628861
7300.000000,15,39,39,1.292000,0.590834
9125.000000,15,30,30,1.534000,0.623886
10950.000000,15,48,48,1.956000,0.865340
12775.000000,15,63,63,2.251000,0.691721
14600.000000,15,58,58,2.437000,0.966936
16425.000000,15,55,55,3.042000,1.129385
18250.000000,15,46,46,3.074000,1.023509
20075.000000,15,43,43,3.140000,1.160925
21900.000000,15,33,33,2.652000,1.055467
23725.000000,15,42,42,2.815000,1.032396
25550.000000,15,51,51,3.395000,1.042143
27375.000000,15,52,52,3.339000,1.155601
29200.000000,15,58,58,4.034000,1.602939
31025.000000,15,67,67,4.668000,1.485929
32850.000000,15,57,57,4.907000,1.339457
34675.000000,15,73,73,5.247000,1.414210
36500.000000,15,65,65,5.598000,1.459632
0.000000,16,0,0,0.000000,0.000000
1825.000000,16,27,27,0.274000,0.572059
3650.000000,16,54,54,0.728000,0.948111
5475.000000,16,53,53,1.431000,0.943467
7300.000000,16,62,62,1.648000,1.065472
9125.000000,16,46,46,1.970000,0.952895
10950.000000,16,45,45,2.655000,0.904872
12775.000000,16,64,64,3.187000,0.980302
14600.000000,16,64,64,3.690000,1.091371
16425.000000,16,51,51,3.941000,1.273240
18250.000000,16,56,56,4.074000,1.746876
20075.000000,16,57,57,4.383000,1.558441
21900.000000,16,60,60,4.895000,1.260779
23725.000000,16,62,62,4.640000,1.294634
25550.000000,16,58,58,4.976000,1.381786
27375.000000,16,57,57,5.304000,1.333928
29200.000000,16,52,52,5.427000,1.541118
31025.000000,16,74,74,5.239000,1.473788
32850.000000,16,73,73,5.805000,1.864524
34675.000000,16,67,67,7.004000,1.707307
36500.000000,16,63,63,8.343000,1.549113
0.000000,17,0,0,0.000000,0.000000
1825.000000,17,34,34,0.343000,0.584545
3650.000000,17,59,59,1.167000,1.211023
5475.000000,17,65,65,1.630000,1.046037
7300.000000,17,41,41,2.116000,0.747732
9125.000000,17,58,58,2.626000,0.977281
10950.000000,17,58,58,3.315000,1.600105
12775.000000,17,45,45,3.219000,1.983677
14600.000000,17,54,54,2.966000,1.989171
16425.000000,17,56,56,3.141000,1.908602
18250.000000,17,58,58,2.776000,1.237479
20075.000000,17,54,54,2.981000,0.859871
21900.000000,17,52,52,3.377000,0.857675
23725.000000,17,56,56,3.968000,1.008957
25550.000000,17,65,65,4.394000,1.441125
27375.000000,17,62,62,4.880000,1.579904
29200.000000,17,67,67,4.913000,1.673987
31025.000000,17,72,69,5.481000,1.681210
32850.000000,17,57,54,5.147000,1.619881
34675.000000,17,64,61,5.293000,1.502467
36500.000000,17,37,34,5.278000,1.133137
0.000000,18,0,0,0.000000,0.000000
1825.000000,18,39,39,0.717000,0.918561
3650.000000,18,42,42,1.645000,1.051704
5475.000000,18,59,59,2.545000,1.043582
7300.000000,18,48,48,3.046000,1.071930
9125.000000,18,59,59,3.432000,1.314954
10950.000000,18,52,52,3.754000,1.135241
12775.000000,18,62,62,4.253000,1.214276
14600.000000,18,55,55,4.814000,1.556865
16425.000000,18,60,60,5.169000,1.219806
18250.000000,18,57,57,5.545000,1.218795
20075.000000,18,54,54,5.716000,1.960915
21900.000000,18,60,60,6.444000,1.986154
23725.000000,18,69,69,6.489000,2.582353
25550.000000,18,63,63,6.577000,2.489230
27375.000000,18,69,69,7.664000,2.207255
29200.000000,18,59,59,8.218000,2.242210
31025.000000,18,70,70,9.340000,2.177416
32850.000000,18,79,79,9.543000,2.136520
34675.000000,18,70,70,9.219000,2.206787
36500.000000,18,64,64,10.390000,2.252771
0.000000,19,0,0,0.000000,0.000000
1825.000000,19,42,42,0.345000,0.527497
3650.000000,19,45,45,0.925000,1.079138
5475.000000,19,41,41,1.520000,1.117519
7300.000000,19,42,42,2.129000,1.287640
9125.000000,19,49,49,1.821000,0.785860
10950.000000,19,53,53,2.424000,0.991568
12775.000000,19,62,62,3.056000,1.205951
14600.000000,19,52,52,3.190000,1.116757
16425.000000,19,53,53,3.475000,1.484446
18250.000000,19,49,49,4.092000,1.308911
20075.000000,19,60,60,3.466000,1.282376
21900.000000,19,58,58,3.761000,1.353407
23725.000000,19,62,62,4.064000,1.486645
25550.000000,19,63,63,4.584000,1.594831
27375.000000,19,59,59,5.539000,0.858613
29200.000000,19,55,55,5.800000,1.076643
31025.000000,19,67,67,6.230000,1.238804
32850.000000,19,68,68,7.175000,1.815398
34675.000000,19,74,74,7.438000,1.629973
36500.000000,19,68,68,7.820000,1.777853
0.000000,20,0,0,0.000000,0.000000
1825.000000,20,31,31,0.274000,0.543341
3650.000000,20,37,37,0.726000,0.679254
5475.000000,20,45,45,1.498000,1.073848
7300.000000,20,50,50,1.687000,1.240391
9125.000000,20,45,45,1.788000,1.298747
10950.000000,20,56,56,2.321000,1.731750
12775.000000,20,56,56,2.237000,1.783259
14600.000000,20,61,61,2.898000,1.428859
16425.000000,20,62,62,3.054000,1.886967
18250.000000,20,66,66,4.703000,1.907991
20075.000000,20,73,73,4.774000,2.256993
21900.000000,20,65,65,4.454000,1.851300
23725.000000,20,74,74,5.863000,2.200244
25550.000000,20,69,69,6.512000,2.198793
27375.000000,20,62,62,5.923000,2.394327
29200.000000,20,62,62,6.767000,2.395924
31025.000000,20,45,45,7.164000,2.123114
32850.000000,20,54,54,7.154000,2.539830
34675.000000,20,58,58,6.886000,2.443967
36500.000000,20,56,56,6.769000,2.190077
0.000000,21,0,0,0.000000,0.000000
1825.000000,21,32,32,0.284000,0.561836
3650.000000,21,41,41,0.730000,0.812256
5475.000000,21,47,47,0.871000,0.931250
7300.000000,21,40,40,1.457000,0.876881
9125.000000,21,57,57,2.017000,1.173067
10950.000000,21,52,52,2.297000,1.261897
12775.000000,21,56,56,2.711000,1.491208
14600.000000,21,45,45,2.559000,1.427781
16425.000000,21,43,43,2.672000,1.214039
18250.000000,21,41,41,3.061000,1.328550
20075.000000,21,57,57,4.385000,1.561157
21900.000000,21,63,63,4.494000,1.443623
23725.000000,21,54,54,4.773000,1.472290
25550.000000,21,62,62,5.355000,1.936162
27375.000000,21,56,56,5.430000,1.836429
29200.000000,21,67,67,5.671000,1.176496
31025.000000,21,54,54,6.292000,1.278425
32850.000000,21,65,65,7.125000,1.806831
34675.000000,21,70,70,8.056000,1.821038
36500.000000,21,56,56,7.623000,1.965893
0.000000,22,0,0,0.000000,0.000000
1825.000000,22,31,31,0.488000,0.660524
3650.000000,22,56,56,1.191000,1.020569
5475.000000,22,44,44,1.805000,1.260382
7300.000000,22,54,54,2.406000,1.525612
9125.000000,22,61,61,2.868000,1.850946
10950.000000,22,55,55,3.527000,2.028148
12775.000000,22,61,61,4.668000,2.518754
14600.000000,22,50,50,4.783000,2.552729
16425.000000,22,61,61,5.277000,1.982978
18250.000000,22,55,55,6.320000,2.367954
20075.000000,22,66,66,7.476000,2.704207
21900.000000,22,69,69,8.871000,2.829552
23725.000000,22,64,64,10.167000,2.322607
25550.000000,22,61,61,10.895000,1.779084
27375.000000,22,62,62,10.694000,1.583942
29200.000000,22,52,52,10.917000,1.578164
31025.000000,22,66,57,11.342000,1.653412
32850.000000,22,52,43,11.332000,1.498005
34675.000000,22,60,51,11.707000,1.219278
36500.000000,22,53,44,11.896000,1.304947
0.000000,23,0,0,0.000000,0.000000
1825.000000,23,36,36,0.566000,0.819949
3650.000000,23,33,33,1.024000,1.077304
5475.000000,23,42,42,1.140000,0.856232
7300.000000,23,41,41,1.216000,1.270810
9125.000000,23,53,53,2.003000,1.609839
10950.000000,23,54,54,1.847000,1.568455
12775.000000,23,56,56,3.030000,1.173233
14600.000000,23,67,67,3.486000,1.397053
16425.000000,23,72,72,4.612000,1.784556
18250.000000,23,69,69,5.704000,1.253777
20075.000000,23,68,68,6.271000,1.295082
21900.000000,23,64,64,6.613000,1.271553
23725.000000,23,62,62,6.608000,0.923682
25550.000000,23,66,66,7.254000,0.934000
27375.000000,23,71,71,7.859000,1.220905
29200.000000,23,75,75,9.151000,1.275078
31025.000000,23,71,71,9.284000,1.479707
32850.000000,23,82,82,9.845000,1.729152
34675.000000,23,65,65,9.893000,2.272601
36500.000000,23,72,72,9.361000,1.730802
0.000000,24,0,0,0.000000,0.000000
1825.000000,24,28,28,0.216000,0.428401
3650.000000,24,37,37,0.742000,0.849799
5475.000000,24,44,44,1.022000,0.947847
7300.000000,24,48,48,1.524000,1.352499
9125.000000,24,47,47,1.961000,1.609369
10950.000000,24,55,55,2.102000,1.744890
12775.000000,24,48,48,2.773000,1.715346
14600.000000,24,58,58,2.803000,1.815899
16425.000000,24,53,53,3.413000,1.594043
18250.000000,24,53,53,3.928000,1.307871
20075.000000,24,62,62,3.735000,1.848294
21900.000000,24,53,53,3.908000,1.961985
23725.000000,24,47,47,3.663000,1.834884
25550.000000,24,53,53,3.855000,1.902523
27375.000000,24,50,50,4.243000,2.359983
29200.000000,24,48,48,5.133000,2.214998
31025.000000,24,63,63,5.777000,2.560826
32850.000000,24,53,53,6.521000,1.946111
34675.000000,24,63,63,7.012000,2.572640
36500.000000,24,59,59,6.774000,2.809772
0.000000,25,0,0,0.000000,0.000000
1825.000000,25,45,45,0.466000,0.754595
3650.000000,25,45,45,0.849000,0.697629
5475.000000,25,43,43,1.289000,0.960417
7300.000000,25,40,40,1.353000,0.933414
9125.000000,25,45,45,2.000000,1.246416
10950.000000,25,56,56,2.237000,1.299430
12775.000000,25,51,51,2.492000,1.322000
14600.000000,25,51,51,3.150000,1.446234
16425.000000,25,63,63,3.425000,1.377052
18250.000000,25,64,64,3.916000,1.314028
20075.000000,25,63,63,4.100000,1.221266
21900.000000,25,65,65,4.970000,0.783399
23725.000000,25,58,58,5.231000,1.014233
25550.000000,25,70,70,5.957000,1.320945
27375.000000,25,78,78,6.796000,1.361704
29200.000000,25,64,64,7.323000,1.311637
31025.000000,25,75,75,7.958000,1.354278
32850.000000,25,74,74,8.227000,1.371624
34675.000000,25,80,80,8.415000,1.802227
36500.000000,25,91,91,8.609000,1.742169
0.000000,26,0,0,0.000000,0.000000
1825.000000,26,49,49,0.356000,0.575843
3650.000000,26,49,49,1.130000,1.106492
5475.000000,26,55,55,0.669000,0.795029
7300.000000,26,38,38,0.951000,0.709297
9125.000000,26,44,44,1.128000,0.991261
10950.000000,26,35,35,1.104000,0.799890
12775.000000,26,39,39,1.017000,0.909691
14600.000000,26,42,42,0.887000,0.769951
16425.000000,26,64,64,1.266000,0.996111
18250.000000,26,54,54,1.699000,1.235283
20075.000000,26,54,54,2.787000,1.549203
21900.000000,26,45,45,2.545000,1.450544
23725.000000,26,54,54,3.087000,1.009183
25550.000000,26,58,58,3.292000,1.104516
27375.000000,26,60,60,4.037000,1.216187
29200.000000,26,63,63,4.163000,1.279088
31025.000000,26,61,61,4.345000,1.351222
32850.000000,26,64,64,4.592000,1.574171
34675.000000,26,58,58,6.030000,1.793967
36500.000000,26,64,64,6.232000,2.073276
0.000000,27,0,0,0.000000,0.000000
1825.000000,27,18,18,0.128000,0.334257
3650.000000,27,33,33,0.899000,0.964224
5475.000000,27,52,52,1.592000,1.274818
7300.000000,27,49,49,2.533000,1.480913
9125.000000,27,51,51,2.631000,1.196775
10950.000000,27,61,61,2.739000,1.126120
12775.000000,27,52,52,2.740000,1.188197
14600.000000,27,51,51,3.458000,1.334172
16425.000000,27,51,51,3.561000,1.047557
18250.000000,27,48,48,3.866000,1.121294
20075.000000,27,56,56,4.169000,1.235300
21900.000000,27,49,49,4.466000,1.417340
23725.000000,27,62,62,4.940000,1.215680
25550.000000,27,71,71,5.069000,1.107911
27375.000000,27,52,52,5.373000,1.046406
29200.000000,27,70,70,6.127000,1.000936
31025.000000,27,72,72,6.520000,1.179403
32850.000000,27,64,64,6.887000,1.099746
34675.000000,27,70,70,7.451000,0.783718
36500.000000,27,71,71,8.067000,1.094399
0.000000,28,0,0,0.000000,0.000000
1825.000000,28,38,38,0.337000,0.661717
3650.000000,28,32,32,0.590000,0.565880
5475.000000,28,38,38,1.161000,0.936994
7300.000000,28,48,48,1.454000,1.039695
9125.000000,28,51,51,2.120000,1.249464
10950.000000,28,47,47,2.590000,1.523227
12775.000000,28,48,48,4.125000,3.055603
14600.000000,28,66,66,4.609000,3.253106
16425.000000,28,55,55,6.115000,3.749912
18250.000000,28,66,66,4.659000,3.463339
20075.000000,28,67,67,4.153000,2.555802
21900.000000,28,71,71,4.730000,2.178956
23725.000000,28,57,56,3.735000,2.024073
25550.000000,28,57,56,3.427000,1.879416
27375.000000,28,53,52,3.266000,1.679305
29200.000000,28,57,56,3.114000,1.601114
31025.000000,28,49,48,3.688000,1.878879
32850.000000,28,54,53,3.719000,2.017451
34675.000000,28,57,56,4.183000,1.962489
36500.000000,28,57,56,4.459000,2.081983
0.000000,29,0,0,0.000000,0.000000
1825.000000,29,36,36,0.413000,0.533588
3650.000000,29,45,45,0.825000,0.687639
5475.000000,29,47,47,1.127000,0.798441
7300.000000,29,50,50,1.380000,0.822360
9125.000000,29,52,52,1.770000,0.997043
10950.000000,29,52,52,2.396000,0.979869
12775.000000,29,48,48,2.508000,0.883582
14600.000000,29,55,55,3.025000,0.784213
16425.000000,29,53,53,3.104000,0.897769
18250.000000,29,57,57,3.525000,0.950936
20075.000000,29,66,66,4.094000,1.337517
21900.000000,29,62,62,4.234000,1.593670
23725.000000,29,59,59,4.674000,1.725892
25550.000000,29,78,78,5.187000,1.612027
27375.000000,29,63,63,5.099000,2.120305
29200.000000,29,66,66,5.904000,2.701126
31025.000000,29,74,74,5.483000,2.202854
32850.000000,29,66,66,6.771000,1.943795
