NREPEATS = 1000
N_POP = 500
replication_rate = 0.023000
mutation_rate = 0.000001
TFinal = 36500.000000
t,rep,n_mutants,n_het_mutants,mean_mutn_indiv,std_mutn_indiv
27375.000000,9,43,43,11.376000,0.834276
29200.000000,9,34,26,11.418000,1.047602
31025.000000,9,36,28,11.700000,1.046992
32850.000000,9,33,23,12.052000,0.801612
34675.000000,9,39,28,12.224000,0.791883
36500.000000,9,34,23,12.818000,0.859275
0.000000,10,0,0,0.000000,0.000000
1825.000000,10,19,19,0.454000,0.626633
3650.000000,10,24,24,0.930000,0.854729
5475.000000,10,14,14,0.826000,0.899635
7300.000000,10,26,26,1.582000,0.923570
9125.000000,10,16,16,1.486000,1.159523
10950.000000,10,21,21,0.980000,1.185923
12775.000000,10,29,29,0.950000,0.863128
14600.000000,10,19,19,1.502000,0.720440
16425.000000,10,37,37,1.792000,0.879934
18250.000000,10,23,23,1.792000,0.577410
20075.000000,10,18,18,2.356000,0.979379
21900.000000,10,28,28,3.038000,1.208087
23725.000000,10,18,18,2.618000,0.705032
25550.000000,10,24,24,3.574000,1.076495
27375.000000,10,31,30,3.490000,1.342201
29200.000000,10,34,33,3.902000,1.432655
31025.000000,10,37,36,4.208000,1.313082
32850.000000,10,22,21,4.482000,1.106401
34675.000000,10,31,30,5.498000,1.011951
36500.000000,10,35,34,5.918000,1.022432
0.000000,11,0,0,0.000000,0.000000
1825.000000,11,18,18,0.296000,0.514698
3650.000000,11,21,21,0.746000,0.864279
5475.000000,11,19,19,0.848000,1.021265
7300.000000,11,21,21,0.830000,0.861734
9125.000000,11,24,24,0.726000,1.086870
10950.000000,11,24,24,0.730000,1.340408
12775.000000,11,19,19,0.306000,0.810974
14600.000000,11,12,12,0.650000,1.083443
16425.000000,11,26,26,1.306000,1.306820
18250.000000,11,21,21,2.120000,1.466254
20075.000000,11,29,29,3.146000,1.814185
21900.000000,11,34,34,3.590000,2.495266
23725.000000,11,33,33,2.916000,2.646309
25550.000000,11,23,23,1.478000,1.141983
27375.000000,11,25,25,1.882000,0.830334
29200.000000,11,32,32,2.924000,0.880781
31025.000000,11,34,34,3.170000,0.877862
32850.000000,11,33,33,3.658000,1.544606
34675.000000,11,29,29,2.884000,1.122972
36500.000000,11,34,34,2.926000,1.129192
0.000000,12,0,0,0.000000,0.000000
1825.000000,12,19,19,0.646000,0.643048
3650.000000,12,18,18,1.000000,0.827871
5475.000000,12,18,18,1.336000,1.163534
7300.000000,12,27,27,2.446000,0.984389
9125.000000,12,31,31,2.662000,1.185989
10950.000000,12,27,27,3.292000,1.349956
12775.000000,12,28,28,4.386000,0.895885
14600.000000,12,25,25,4.282000,0.986114
16425.000000,12,31,31,4.614000,0.898119
18250.000000,12,30,30,5.614000,1.181438
20075.000000,12,38,38,6.210000,0.922823
21900.000000,12,35,35,6.932000,1.038042
23725.000000,12,35,33,7.362000,0.976146
25550.000000,12,30,28,8.134000,1.197879
27375.000000,12,35,33,8.228000,1.258246
29200.000000,12,34,32,8.890000,1.397787
31025.000000,12,44,37,9.204000,1.077360
32850.000000,12,35,28,9.718000,1.112182
34675.000000,12,29,22,9.648000,1.053716
36500.000000,12,35,28,9.992000,1.076221
0.000000,13,0,0,0.000000,0.000000
1825.000000,13,17,17,0.436000,0.567934
3650.000000,13,19,19,0.374000,0.504612
5475.000000,13,20,20,0.756000,0.825729
7300.000000,13,22,22,1.110000,0.686179
9125.000000,13,26,26,1.500000,1.147446
10950.000000,13,30,30,1.530000,1.229685
12775.000000,13,24,24,2.108000,1.212963
14600.000000,13,26,26,1.860000,1.203036
16425.000000,13,27,27,1.956000,1.015937
18250.000000,13,30,30,2.986000,0.840963
20075.000000,13,24,24,3.274000,0.497412
21900.000000,13,17,14,3.190000,0.397764
23725.000000,13,20,17,3.566000,0.771255
25550.000000,13,17,14,3.546000,0.583580
27375.000000,13,24,21,3.934000,0.987722
29200.000000,13,23,20,3.452000,0.613554
31025.000000,13,18,15,3.548000,0.569513
32850.000000,13,41,38,4.328000,0.851979
34675.000000,13,29,26,5.008000,0.895287
36500.000000,13,33,30,5.816000,1.135219
0.000000,14,0,0,0.000000,0.000000
1825.000000,14,21,21,0.518000,0.791789
3650.000000,14,23,23,0.712000,0.722565
5475.000000,14,12,12,1.016000,0.788027
7300.000000,14,28,28,2.402000,0.945613
9125.000000,14,37,37,3.408000,1.126087
10950.000000,14,44,44,3.360000,1.133565
12775.000000,14,30,30,3.366000,1.016913
14600.000000,14,35,35,4.286000,0.936995
16425.000000,14,34,34,4.472000,1.122379
18250.000000,14,35,35,4.604000,1.045644
20075.000000,14,27,27,4.698000,1.156491
21900.000000,14,29,29,4.522000,1.181655
23725.000000,14,39,39,5.560000,0.841318
25550.000000,14,36,36,6.022000,0.939831
27375.000000,14,43,43,6.430000,1.771829
29200.000000,14,37,37,8.516000,2.022356
31025.000000,14,43,43,8.642000,1.892353
32850.000000,14,46,46,9.998000,2.577457
34675.000000,14,46,46,9.846000,3.283267
36500.000000,14,45,45,7.244000,1.337176
0.000000,15,0,0,0.000000,0.000000
1825.000000,15,14,14,0.282000,0.476372
3650.000000,15,19,19,0.452000,0.678688
5475.000000,15,27,27,0.854000,0.736049
7300.000000,15,25,25,1.548000,1.450484
9125.000000,15,21,21,1.362000,1.158292
10950.000000,15,31,31,1.942000,1.360271
12775.000000,15,26,26,2.530000,1.078623
14600.000000,15,32,32,2.802000,0.831974
16425.000000,15,29,29,3.130000,1.124112
18250.000000,15,31,31,3.888000,1.772495
20075.000000,15,37,37,4.304000,1.708045
21900.000000,15,31,31,5.498000,1.566814
23725.000000,15,31,31,5.416000,2.435325
25550.000000,15,41,41,5.472000,2.175933
27375.000000,15,40,40,5.400000,2.697880
29200.000000,15,38,38,6.414000,3.847103
31025.000000,15,36,36,11.056000,2.461907
32850.000000,15,36,36,10.912000,2.427352
34675.000000,15,42,42,11.568000,2.005348
36500.000000,15,37,37,11.622000,2.255058
0.000000,16,0,0,0.000000,0.000000
1825.000000,16,24,24,0.308000,0.560146
3650.000000,16,25,25,0.896000,0.958656
5475.000000,16,15,15,1.030000,0.757792
7300.000000,16,36,36,1.036000,0.921087
9125.000000,16,26,26,1.630000,0.637112
10950.000000,16,27,27,2.154000,0.860095
12775.000000,16,29,29,2.484000,1.409154
14600.000000,16,30,30,2.796000,1.367525
16425.000000,16,24,24,3.168000,1.622665
18250.000000,16,24,24,3.300000,1.590931
20075.000000,16,36,36,3.122000,1.373641
21900.000000,16,26,26,2.888000,0.990666
23725.000000,16,25,24,2.744000,0.528225
25550.000000,16,32,31,3.292000,0.953181
27375.000000,16,29,28,4.404000,1.361062
29200.000000,16,32,31,4.856000,1.703252
31025.000000,16,42,41,4.750000,1.722043
32850.000000,16,36,35,5.198000,1.991665
34675.000000,16,24,22,4.212000,2.318147
36500.000000,16,29,27,4.464000,2.173972
0.000000,17,0,0,0.000000,0.000000
1825.000000,17,28,28,0.732000,1.048033
3650.000000,17,29,29,1.912000,1.308312
5475.000000,17,25,25,2.278000,1.164228
7300.000000,17,28,28,3.380000,1.062949
9125.000000,17,39,39,4.692000,1.191627
10950.000000,17,41,41,5.200000,1.286589
12775.000000,17,33,33,5.102000,1.687985
14600.000000,17,25,25,5.106000,1.912611
16425.000000,17,28,28,4.996000,1.680963
18250.000000,17,22,19,5.352000,1.312838
20075.000000,17,23,20,4.562000,1.915593
21900.000000,17,32,29,4.548000,1.617693
23725.000000,17,30,27,4.830000,1.179781
25550.000000,17,32,29,5.378000,1.542685
27375.000000,17,33,30,6.084000,1.745577
29200.000000,17,25,22,6.600000,1.111067
31025.000000,17,28,22,6.960000,0.698122
32850.000000,17,19,13,6.420000,0.672685
34675.000000,17,25,19,6.758000,0.865410
36500.000000,17,33,27,7.336000,0.888077
0.000000,18,0,0,0.000000,0.000000
1825.000000,18,19,19,0.538000,0.673397
3650.000000,18,29,29,1.328000,1.773897
5475.000000,18,23,23,1.416000,1.487066
7300.000000,18,23,23,1.174000,1.024609
9125.000000,18,34,34,1.906000,1.247508
10950.000000,18,36,36,2.302000,0.899118
12775.000000,18,23,23,3.326000,1.191034
14600.000000,18,32,32,3.894000,1.443236
16425.000000,18,31,31,4.402000,1.211334
18250.000000,18,30,30,4.162000,1.034358
20075.000000,18,42,42,5.364000,0.792945
21900.000000,18,36,36,5.444000,0.606300
23725.000000,18,23,19,5.436000,0.588725
25550.000000,18,20,15,5.366000,0.597292
27375.000000,18,24,19,5.318000,0.478889
29200.000000,18,31,26,5.362000,0.575864
31025.000000,18,27,22,5.344000,0.585106
32850.000000,18,29,24,5.506000,0.983819
34675.000000,18,33,28,6.504000,1.129839
36500.000000,18,33,28,6.848000,1.136433
0.000000,19,0,0,0.000000,0.000000
1825.000000,19,9,9,0.114000,0.365062
3650.000000,19,18,18,0.626000,0.683417
5475.000000,19,20,20,1.212000,1.077673
7300.000000,19,19,19,1.318000,1.040693
9125.000000,19,19,19,2.702000,0.873339
10950.000000,19,28,27,2.978000,0.918261
12775.000000,19,25,24,2.554000,0.743094
14600.000000,19,29,28,2.810000,0.686179
16425.000000,19,21,19,2.836000,0.765687
18250.000000,19,22,20,3.340000,0.785898
20075.000000,19,22,20,3.598000,0.676247
21900.000000,19,22,19,4.042000,1.240691
23725.000000,19,25,22,4.050000,1.483206
25550.000000,19,24,21,5.318000,1.710769
27375.000000,19,34,31,5.094000,1.472923
29200.000000,19,35,32,4.578000,1.386998
31025.000000,19,30,27,5.138000,1.041694
32850.000000,19,36,33,6.128000,0.793016
34675.000000,19,27,24,6.702000,0.649646
36500.000000,19,31,28,6.694000,0.861306
0.000000,20,0,0,0.000000,0.000000
1825.000000,20,16,16,0.160000,0.372394
3650.000000,20,21,21,0.788000,0.709975
5475.000000,20,21,21,0.966000,0.670629
7300.000000,20,25,25,1.258000,1.006709
9125.000000,20,32,32,1.820000,1.573707
10950.000000,20,19,19,2.268000,1.148396
12775.000000,20,17,17,2.456000,0.719095
14600.000000,20,18,18,3.310000,0.647099
16425.000000,20,31,31,3.552000,1.020480
18250.000000,20,20,20,4.376000,0.662950
20075.000000,20,23,20,4.476000,0.578007
21900.000000,20,22,19,5.018000,0.560629
23725.000000,20,22,19,5.218000,0.564902
25550.000000,20,27,22,5.696000,0.606894
27375.000000,20,36,31,6.484000,0.920564
29200.000000,20,24,19,6.946000,0.903724
31025.000000,20,35,30,7.010000,1.349646
32850.000000,20,29,24,8.172000,1.627179
34675.000000,20,35,30,9.406000,1.362673
36500.000000,20,39,34,9.534000,1.793119
0.000000,21,0,0,0.000000,0.000000
1825.000000,21,17,17,0.402000,0.563054
3650.000000,21,25,25,0.856000,0.844209
5475.000000,21,26,26,1.150000,0.698911
7300.000000,21,27,27,2.086000,0.606085
9125.000000,21,25,25,2.342000,0.646430
10950.000000,21,32,32,2.918000,0.869937
12775.000000,21,32,32,2.952000,1.145566
14600.000000,21,34,34,2.916000,0.997464
16425.000000,21,32,32,3.662000,1.566097
18250.000000,21,37,37,4.020000,1.378187
20075.000000,21,34,34,5.366000,1.266195
21900.000000,21,34,34,5.816000,0.723319
23725.000000,21,36,34,6.552000,1.202576
25550.000000,21,36,34,6.746000,1.277791
27375.000000,21,43,41,6.454000,0.996931
29200.000000,21,30,28,6.510000,0.801989
31025.000000,21,40,38,7.534000,0.970943
32850.000000,21,31,29,7.418000,1.070312
34675.000000,21,34,32,8.294000,1.189282
36500.000000,21,32,30,8.412000,1.426298
0.000000,22,0,0,0.000000,0.000000
1825.000000,22,24,24,0.274000,0.528661
3650.000000,22,26,26,0.988000,1.240538
5475.000000,22,27,27,1.606000,1.246544
7300.000000,22,29,29,2.288000,1.631680
9125.000000,22,36,36,1.916000,1.600646
10950.000000,22,35,35,2.920000,1.431677
12775.000000,22,34,34,4.016000,1.432427
14600.000000,22,29,29,5.028000,1.774687
16425.000000,22,32,32,5.516000,1.169821
18250.000000,22,29,29,4.538000,1.579096
20075.000000,22,24,24,6.044000,1.095657
21900.000000,22,31,31,6.660000,1.445191
23725.000000,22,30,30,6.430000,1.746769
25550.000000,22,34,34,7.064000,1.473855
27375.000000,22,32,32,7.924000,1.000112
29200.000000,22,28,22,8.474000,0.828672
31025.000000,22,35,29,9.218000,1.045304
32850.000000,22,37,31,9.580000,1.372358
34675.000000,22,49,43,10.138000,1.432152
36500.000000,22,43,37,11.240000,1.756294
0.000000,23,0,0,0.000000,0.000000
1825.000000,23,24,24,0.534000,0.614491
3650.000000,23,16,16,0.850000,0.632693
5475.000000,23,20,20,1.196000,0.882690
7300.000000,23,26,26,1.544000,0.945437
9125.000000,23,24,24,2.046000,0.746323
10950.000000,23,20,20,2.510000,0.922823
12775.000000,23,24,24,2.816000,0.950764
14600.000000,23,32,32,3.468000,1.209919
16425.000000,23,26,24,3.624000,1.192253
18250.000000,23,35,33,4.868000,1.509680
20075.000000,23,33,31,5.486000,1.152589
21900.000000,23,31,29,5.994000,0.959064
23725.000000,23,35,33,6.356000,1.448261
25550.000000,23,34,32,6.674000,1.531148
27375.000000,23,35,33,6.930000,1.682487
29200.000000,23,39,37,7.508000,1.400664
31025.000000,23,37,35,8.150000,1.676042
32850.000000,23,44,42,8.382000,1.338529
34675.000000,23,31,29,8.664000,0.903735
36500.000000,23,46,44,9.506000,0.948559
0.000000,24,0,0,0.000000,0.000000
1825.000000,24,19,19,0.356000,0.749926
3650.000000,24,24,24,0.946000,1.251486
5475.000000,24,17,17,0.994000,0.909736
7300.000000,24,29,29,1.076000,1.023875
9125.000000,24,27,27,1.018000,1.021647
10950.000000,24,22,22,1.084000,1.093314
12775.000000,24,28,28,1.338000,1.042079
14600.000000,24,25,25,1.458000,1.017008
16425.000000,24,20,20,1.354000,0.856827
18250.000000,24,25,25,1.212000,1.225586
20075.000000,24,20,20,1.386000,1.368484
21900.000000,24,19,19,1.564000,1.276386
23725.000000,24,26,26,1.140000,0.900011
25550.000000,24,18,18,1.340000,0.633405
27375.000000,24,19,19,1.286000,0.576949
29200.000000,24,24,24,1.842000,0.736288
31025.000000,24,22,22,2.224000,0.571382
32850.000000,24,30,30,2.676000,0.782463
34675.000000,24,32,32,2.956000,0.802091
36500.000000,24,32,32,2.970000,1.140044
0.000000,25,0,0,0.000000,0.000000
1825.000000,25,12,12,0.376000,0.686707
3650.000000,25,16,16,1.124000,0.999310
5475.000000,25,37,37,2.110000,1.682725
7300.000000,25,27,27,2.484000,1.795604
9125.000000,25,27,27,2.642000,1.249383
10950.000000,25,26,26,2.390000,1.164737
12775.000000,25,31,31,3.082000,0.998634
14600.000000,25,42,42,3.564000,0.933621
16425.000000,25,38,38,3.628000,1.007793
18250.000000,25,20,20,3.822000,0.528085
20075.000000,25,30,30,4.008000,0.881754
21900.000000,25,30,30,3.702000,0.818863
23725.000000,25,25,22,4.248000,1.441754
25550.000000,25,26,23,5.346000,1.679263
27375.000000,25,29,26,5.328000,1.614196
29200.000000,25,35,32,7.008000,2.130966
31025.000000,25,32,29,8.176000,1.335887
32850.000000,25,30,27,8.648000,1.568763
34675.000000,25,29,26,9.262000,1.751425
36500.000000,25,35,32,8.986000,1.520008
0.000000,26,0,0,0.000000,0.000000
1825.000000,26,18,18,0.758000,0.863091
3650.000000,26,20,20,1.196000,1.150753
5475.000000,26,19,19,1.834000,1.844247
7300.000000,26,20,20,1.370000,1.442658
9125.000000,26,27,27,2.474000,1.861250
10950.000000,26,37,37,3.418000,1.771313
12775.000000,26,32,32,3.566000,1.902863
14600.000000,26,41,41,4.482000,2.207129
16425.000000,26,28,28,4.076000,2.296251
18250.000000,26,41,41,3.228000,1.373969
20075.000000,26,26,26,3.114000,1.425858
21900.000000,26,24,24,3.262000,1.922693
23725.000000,26,37,37,4.466000,2.142434
25550.000000,26,41,41,3.652000,2.119406
27375.000000,26,40,40,5.090000,1.745851
29200.000000,26,33,33,5.774000,1.154812
31025.000000,26,28,28,5.766000,0.774884
32850.000000,26,30,30,5.902000,0.937098
34675.000000,26,31,31,6.300000,0.931523
36500.000000,26,35,35,6.160000,1.064268
0.000000,27,0,0,0.000000,0.000000
1825.000000,27,23,23,0.702000,0.971124
3650.000000,27,19,19,1.060000,0.673280
5475.000000,27,25,25,1.610000,0.873743
7300.000000,27,31,31,2.968000,0.927738
9125.000000,27,32,32,3.376000,0.907895
10950.000000,27,37,37,3.740000,1.316003
12775.000000,27,41,41,5.208000,1.552274
14600.000000,27,30,30,5.744000,1.447292
16425.000000,27,44,44,5.314000,2.076542
18250.000000,27,37,37,4.612000,2.354686
20075.000000,27,36,36,4.114000,2.067257
21900.000000,27,38,38,5.540000,2.734842
23725.000000,27,42,42,8.942000,2.702080
25550.000000,27,35,35,10.542000,2.106445
27375.000000,27,36,36,9.422000,2.887315
29200.000000,27,32,32,9.508000,2.870264
31025.000000,27,35,35,10.690000,2.721896
32850.000000,27,35,35,11.420000,2.058172
34675.000000,27,34,34,11.186000,2.677638
36500.000000,27,42,42,10.500000,2.960325
0.000000,28,0,0,0.000000,0.000000
1825.000000,28,15,15,0.590000,0.634591
3650.000000,28,25,25,1.376000,0.674933
5475.000000,28,19,19,1.706000,0.805520
7300.000000,28,20,20,1.656000,0.873608
9125.000000,28,22,22,1.768000,1.025807
10950.000000,28,17,17,1.604000,1.037949
12775.000000,28,19,19,1.826000,1.160352
14600.000000,28,23,23,2.742000,1.462777
16425.000000,28,30,30,2.732000,1.465767
18250.000000,28,38,38,3.852000,1.827779
20075.000000,28,21,21,5.820000,1.775924
21900.000000,28,34,34,5.656000,1.743486
23725.000000,28,48,48,6.008000,1.944092
25550.000000,28,34,34,6.104000,1.843905
27375.000000,28,34,32,7.664000,1.640881
29200.000000,28,37,35,8.110000,1.709897
31025.000000,28,38,36,7.658000,1.728297
32850.000000,28,43,41,8.386000,1.430068
34675.000000,28,36,34,7.876000,1.401625
36500.000000,28,38,36,9.022000,1.939340
0.000000,29,0,0,0.000000,0.000000
1825.000000,29,8,8,0.110000,0.343710
3650.000000,29,19,19,0.192000,0.481248
5475.000000,29,17,17,0.966000,1.328297
7300.000000,29,24,24,0.762000,0.757961
9125.000000,29,25,25,1.398000,1.112687
10950.000000,29,30,30,1.754000,1.501330
12775.000000,29,26,26,1.928000,1.304692
14600.000000,29,26,26,2.450000,1.240394
16425.000000,29,33,33,2.690000,1.045028
18250.000000,29,21,21,2.912000,0.830443
20075.000000,29,22,22,2.614000,0.866317
21900.000000,29,19,17,3.370000,1.188244
23725.000000,29,25,23,3.550000,1.301879
25550.000000,29,30,28,4.136000,1.477115
27375.000000,29,34,32,4.408000,1.797776
29200.000000,29,45,43,4.352000,1.626465
31025.000000,29,38,36,5.106000,1.454302
32850.000000,29,32,30,5.446000,1.267398
34675.000000,29,38,36,5.934000,1.462163
