NREPEATS = 1000
N_POP = 2000
replication_rate = 0.023000
mutation_rate = 0.000001
TFinal = 36500.000000
t,rep,n_mutants,n_het_mutants,mean_mutn_indiv,std_mutn_indiv
9125.000000,3,96,96,2.552000,1.204168
10950.000000,3,85,85,2.873500,1.224438
12775.000000,3,95,95,2.784500,1.202823
14600.000000,3,105,105,2.748000,1.268188
16425.000000,3,105,105,2.995000,1.345318
18250.000000,3,125,125,3.361500,1.396708
20075.000000,3,116,116,4.307000,1.872299
21900.000000,3,127,127,4.846000,2.067467
23725.000000,3,130,130,5.391500,2.146050
25550.000000,3,126,126,6.558500,2.357405
27375.000000,3,143,143,8.081000,2.667958
29200.000000,3,115,115,7.325000,2.674500
31025.000000,3,133,133,7.934500,2.466222
32850.000000,3,149,149,8.730000,2.464779
34675.000000,3,124,124,10.108000,3.064152
36500.000000,3,120,120,10.988000,3.566541
0.000000,4,0,0,0.000000,0.000000
1825.000000,4,69,69,0.404500,0.586559
3650.000000,4,100,100,1.230500,1.117584
5475.000000,4,95,95,1.454500,1.102968
7300.000000,4,95,95,1.943500,1.596115
9125.000000,4,100,100,2.651000,1.567618
10950.000000,4,112,112,2.696000,1.496230
12775.000000,4,112,112,3.476000,1.893995
14600.000000,4,112,112,3.549500,1.620760
16425.000000,4,116,116,3.600500,1.732744
18250.000000,4,117,117,3.440500,1.641282
20075.000000,4,109,109,3.664000,1.450916
21900.000000,4,118,118,4.172500,1.443532
23725.000000,4,137,137,4.724000,1.418743
25550.000000,4,120,120,4.679000,1.579306
27375.000000,4,120,120,4.996500,1.760124
29200.000000,4,129,129,5.762500,1.922483
31025.000000,4,122,122,5.086500,2.025603
32850.000000,4,137,137,5.032500,1.958152
34675.000000,4,139,139,5.740500,1.803271
36500.000000,4,141,141,5.787000,2.110654
0.000000,5,0,0,0.000000,0.000000
1825.000000,5,81,81,0.421000,0.648050
3650.000000,5,74,74,0.806500,0.991236
5475.000000,5,99,99,1.297500,1.269961
7300.000000,5,81,81,1.489000,1.316718
9125.000000,5,97,97,1.346500,1.058772
10950.000000,5,88,88,1.379500,1.065386
12775.000000,5,96,96,1.760500,1.130389
14600.000000,5,98,98,1.785500,1.140675
16425.000000,5,86,86,1.721000,1.301924
18250.000000,5,94,94,2.298500,1.269332
20075.000000,5,93,93,2.568500,1.321810
21900.000000,5,117,117,3.151000,1.612917
23725.000000,5,114,114,3.135000,1.716464
25550.000000,5,99,99,3.023000,1.517769
27375.000000,5,115,115,3.946500,2.225335
29200.000000,5,120,120,4.076000,2.208996
31025.000000,5,121,121,4.323000,2.337392
32850.000000,5,107,107,5.292000,1.997681
34675.000000,5,107,107,6.187000,1.912292
36500.000000,5,122,122,6.780500,1.683371
0.000000,6,0,0,0.000000,0.000000
1825.000000,6,60,60,0.329000,0.554899
3650.000000,6,95,95,0.857000,0.913766
5475.000000,6,90,90,1.228500,1.127352
7300.000000,6,106,106,1.512500,1.292548
9125.000000,6,110,110,2.274000,1.538541
10950.000000,6,107,107,2.330000,1.177622
12775.000000,6,100,100,2.519500,1.363653
14600.000000,6,110,110,3.072500,1.564119
16425.000000,6,113,113,3.048000,1.469958
18250.000000,6,102,102,3.282500,1.445939
20075.000000,6,122,122,3.953500,1.741796
21900.000000,6,115,115,4.467000,1.648718
23725.000000,6,125,125,4.608500,1.938068
25550.000000,6,123,123,4.661000,2.009253
27375.000000,6,112,112,4.668500,1.834745
29200.000000,6,117,117,5.267000,1.827945
31025.000000,6,111,111,5.467000,1.711250
32850.000000,6,126,126,6.091500,1.657861
34675.000000,6,110,110,5.750000,1.377116
36500.000000,6,121,121,6.395500,1.471789
0.000000,7,0,0,0.000000,0.000000
1825.000000,7,94,94,0.496000,0.643577
3650.000000,7,80,80,0.700500,0.862654
5475.000000,7,102,102,1.099500,0.981877
7300.000000,7,78,78,1.679500,0.960334
9125.000000,7,88,88,2.026500,1.130680
10950.000000,7,103,103,2.295500,1.268457
12775.000000,7,107,107,2.348500,1.311834
14600.000000,7,96,96,2.114000,1.133864
16425.000000,7,105,105,2.807500,1.540659
18250.000000,7,105,105,2.741000,1.458075
20075.000000,7,91,91,3.013500,1.629615
21900.000000,7,99,99,3.171000,1.440415
23725.000000,7,91,91,3.366000,1.355346
25550.000000,7,86,86,3.699000,1.258647
27375.000000,7,110,110,4.204500,1.496596
29200.000000,7,111,111,4.640000,1.553257
31025.000000,7,118,118,4.676500,1.579587
32850.000000,7,123,123,4.788000,1.391411
34675.000000,7,122,122,5.354000,1.221241
36500.000000,7,113,113,5.681000,1.170010
0.000000,8,0,0,0.000000,0.000000
1825.000000,8,49,49,0.308500,0.569640
3650.000000,8,75,75,0.662000,0.841493
5475.000000,8,84,84,1.341500,1.102491
7300.000000,8,99,99,2.127000,1.455311
9125.000000,8,105,105,2.619500,1.422931
10950.000000,8,124,124,3.229000,1.539072
12775.000000,8,118,118,3.527000,1.297734
14600.000000,8,107,107,3.778000,1.354486
16425.000000,8,98,98,4.439000,1.217793
18250.000000,8,120,120,4.940000,1.182835
20075.000000,8,114,114,5.395000,1.091133
21900.000000,8,120,120,6.004000,1.198625
23725.000000,8,118,118,6.598500,1.212036
25550.000000,8,108,108,7.547500,1.250410
27375.000000,8,131,131,8.146500,1.330008
29200.000000,8,134,134,8.396500,1.314592
31025.000000,8,107,107,8.866500,1.315121
32850.000000,8,138,138,9.380500,1.227385
34675.000000,8,138,138,9.742000,1.187915
36500.000000,8,125,125,10.068500,1.509950
0.000000,9,0,0,0.000000,0.000000
1825.000000,9,68,68,0.482500,0.716904
3650.000000,9,96,96,0.831500,0.992270
5475.000000,9,92,92,1.122000,1.190725
7300.000000,9,83,83,1.149500,1.342405
9125.000000,9,96,96,1.676000,1.459482
10950.000000,9,105,105,1.870500,1.303679
12775.000000,9,110,110,2.670000,1.800200
14600.000000,9,122,122,2.790000,2.111428
16425.000000,9,114,114,2.851000,2.405762
18250.000000,9,97,97,2.190000,2.005221
20075.000000,9,122,122,2.626000,2.225444
21900.000000,9,119,119,3.535500,2.651840
23725.000000,9,131,131,3.355500,2.824555
25550.000000,9,124,124,3.093500,2.784894
27375.000000,9,114,114,3.619500,2.683155
29200.000000,9,140,140,3.056000,2.669537
31025.000000,9,135,135,3.530500,2.990241
32850.000000,9,126,126,2.821000,2.771426
34675.000000,9,122,122,3.330500,2.955442
36500.000000,9,105,105,3.223500,2.691314
0.000000,10,0,0,0.000000,0.000000
1825.000000,10,68,68,0.379000,0.646195
3650.000000,10,70,70,0.741500,1.049871
5475.000000,10,83,83,1.321000,1.303767
7300.000000,10,98,98,1.692000,1.365675
9125.000000,10,110,110,2.060000,1.142827
10950.000000,10,109,109,2.572500,1.273403
12775.000000,10,95,95,2.814000,1.481047
14600.000000,10,109,109,2.862500,1.596204
16425.000000,10,119,119,3.402500,1.913459
18250.000000,10,115,115,3.372000,1.815286
20075.000000,10,122,122,4.104500,1.931954
21900.000000,10,132,132,4.999000,2.000000
23725.000000,10,123,123,5.291000,2.544515
25550.000000,10,131,131,5.419000,2.930995
27375.000000,10,153,153,6.367500,2.906143
29200.000000,10,122,122,7.696500,2.988621
31025.000000,10,138,138,8.852000,2.615821
32850.000000,10,118,118,9.659500,2.817895
34675.000000,10,120,120,10.764000,2.307806
36500.000000,10,111,111,10.774500,3.052099
0.000000,11,0,0,0.000000,0.000000
1825.000000,11,65,65,0.347000,0.570749
3650.000000,11,92,92,0.683000,0.825743
5475.000000,11,94,94,1.101500,1.097634
7300.000000,11,98,98,1.394500,1.021955
9125.000000,11,110,110,2.034000,1.335566
10950.000000,11,95,95,2.826500,1.407263
12775.000000,11,108,108,3.486500,1.466251
14600.000000,11,108,108,3.863000,1.457496
16425.000000,11,136,136,4.665500,1.454189
18250.000000,11,126,126,5.017500,1.183171
20075.000000,11,104,104,5.343500,1.321507
21900.000000,11,128,128,5.926500,1.234042
23725.000000,11,116,116,6.061000,1.372305
25550.000000,11,136,136,6.055000,1.685050
27375.000000,11,128,128,6.692000,1.703404
29200.000000,11,154,154,7.661500,1.403176
31025.000000,11,127,127,8.123500,1.032367
32850.000000,11,133,133,8.634000,1.121014
34675.000000,11,128,128,8.944500,1.081668
36500.000000,11,157,157,9.738500,1.347971
0.000000,12,0,0,0.000000,0.000000
1825.000000,12,63,63,0.294500,0.537507
3650.000000,12,83,83,0.708500,0.874019
5475.000000,12,88,88,1.255500,1.357255
7300.000000,12,74,74,1.597500,1.250710
9125.000000,12,95,95,1.924000,1.387871
10950.000000,12,96,96,2.412500,1.391155
12775.000000,12,104,104,2.563500,1.730452
14600.000000,12,102,102,3.207000,1.911538
16425.000000,12,114,114,3.706000,2.049064
18250.000000,12,107,107,4.131500,2.054341
20075.000000,12,132,132,5.369500,2.195764
21900.000000,12,133,133,6.041000,2.002829
23725.000000,12,133,133,6.682000,1.802360
25550.000000,12,124,124,7.114500,2.077630
27375.000000,12,152,152,7.433500,2.864556
29200.000000,12,124,124,7.166500,2.356173
31025.000000,12,104,104,7.808000,2.264884
32850.000000,12,113,113,8.817500,1.927706
34675.000000,12,128,128,9.615500,2.181293
36500.000000,12,146,146,10.273000,2.267828
0.000000,13,0,0,0.000000,0.000000
1825.000000,13,62,62,0.353000,0.598807
3650.000000,13,92,92,0.914000,0.960242
5475.000000,13,97,97,1.502500,1.199881
7300.000000,13,110,110,2.001500,1.369100
9125.000000,13,93,93,2.194000,1.164922
10950.000000,13,98,98,2.581000,1.229713
12775.000000,13,89,89,2.866000,1.297261
14600.000000,13,112,112,3.103500,1.276559
16425.000000,13,93,93,3.713000,1.404855
18250.000000,13,108,108,4.209500,1.862349
20075.000000,13,100,100,4.563000,1.613485
21900.000000,13,112,112,5.058500,2.059417
23725.000000,13,107,107,5.267500,2.247547
25550.000000,13,115,115,4.846500,2.453762
27375.000000,13,109,109,5.507500,2.348340
29200.000000,13,114,114,4.747500,2.108072
31025.000000,13,99,99,4.719500,2.299666
32850.000000,13,118,118,5.840000,2.861904
34675.000000,13,111,111,5.659000,2.437558
36500.000000,13,116,116,5.626500,2.883254
0.000000,14,0,0,0.000000,0.000000
1825.000000,14,73,73,0.423500,0.674073
3650.000000,14,89,89,0.958500,1.044664
5475.000000,14,109,109,1.224000,1.300257
7300.000000,14,105,105,1.745500,1.581765
9125.000000,14,104,104,2.501000,1.766510
10950.000000,14,104,104,3.247000,2.052339
12775.000000,14,111,111,3.909500,2.721399
14600.000000,14,107,107,5.652000,3.046561
16425.000000,14,111,111,6.505000,3.295816
18250.000000,14,140,140,7.971500,3.141436
20075.000000,14,129,129,9.097000,2.862637
21900.000000,14,140,140,9.574500,3.601102
23725.000000,14,160,160,9.438500,4.129133
25550.000000,14,121,121,9.990500,4.252229
27375.000000,14,122,122,10.535000,4.284034
29200.000000,14,131,131,10.571500,4.783443
31025.000000,14,134,134,11.469000,4.851372
32850.000000,14,154,154,14.650500,3.574176
34675.000000,14,140,140,14.857500,3.399996
36500.000000,14,154,154,15.593000,3.665388
0.000000,15,0,0,0.000000,0.000000
1825.000000,15,71,71,0.380500,0.641814
3650.000000,15,79,79,0.858500,0.781526
5475.000000,15,92,92,1.248500,0.933908
7300.000000,15,101,101,1.489000,1.072592
9125.000000,15,107,107,2.324000,1.186055
10950.000000,15,96,96,2.555500,1.082823
12775.000000,15,101,101,3.139000,1.210129
14600.000000,15,103,103,3.345000,1.140450
16425.000000,15,113,113,3.668000,1.690031
18250.000000,15,103,103,3.636500,2.011067
20075.000000,15,118,118,3.966500,2.385419
21900.000000,15,103,103,4.385000,2.619772
23725.000000,15,130,130,5.466000,2.252861
25550.000000,15,133,133,6.165000,1.985383
27375.000000,15,124,124,6.052000,2.054363
29200.000000,15,139,139,6.183500,2.007447
31025.000000,15,139,139,6.194000,2.419564
32850.000000,15,140,140,6.514500,2.303572
34675.000000,15,120,120,6.782500,2.513832
36500.000000,15,129,129,7.605000,2.822935
0.000000,16,0,0,0.000000,0.000000
1825.000000,16,69,69,0.398000,0.600647
3650.000000,16,98,98,0.713500,0.720887
5475.000000,16,85,85,1.231500,1.093849
7300.000000,16,88,88,1.690000,1.417358
9125.000000,16,102,102,1.922500,1.259479
10950.000000,16,116,116,2.409000,1.154723
12775.000000,16,104,104,2.558500,1.228142
14600.000000,16,114,114,2.628500,1.313526
16425.000000,16,128,128,3.279500,1.598016
18250.000000,16,109,109,3.505500,1.320167
20075.000000,16,114,114,3.775500,1.508721
21900.000000,16,116,116,4.167000,1.398245
23725.000000,16,121,121,4.827500,1.583982
25550.000000,16,134,134,5.636000,1.548452
27375.000000,16,126,126,5.987500,1.369774
29200.000000,16,130,130,6.201000,1.576655
31025.000000,16,119,119,6.107500,1.413132
32850.000000,16,139,139,6.096000,1.730977
34675.000000,16,137,137,6.597500,1.683125
36500.000000,16,112,112,6.635500,1.711463
0.000000,17,0,0,0.000000,0.000000
1825.000000,17,69,69,0.250500,0.505844
3650.000000,17,92,92,0.765500,0.831177
5475.000000,17,82,82,1.111500,1.023519
7300.000000,17,98,98,1.834000,1.264216
9125.000000,17,103,103,2.066000,1.193464
10950.000000,17,86,86,2.409500,1.557891
12775.000000,17,96,96,2.677500,1.700570
14600.000000,17,105,105,3.559500,1.852073
16425.000000,17,114,114,3.462500,1.759301
18250.000000,17,117,117,3.448500,1.479338
20075.000000,17,123,123,3.749000,1.701601
21900.000000,17,115,115,4.415500,1.652642
23725.000000,17,111,111,4.969500,2.077914
25550.000000,17,117,117,6.102000,2.160771
27375.000000,17,102,102,6.886000,2.344515
29200.000000,17,112,112,6.828000,2.154005
31025.000000,17,124,124,7.071500,2.116749
32850.000000,17,123,123,7.586500,1.740412
34675.000000,17,126,126,8.103000,1.726813
36500.000000,17,125,125,8.684000,1.451964
0.000000,18,0,0,0.000000,0.000000
1825.000000,18,64,64,0.401500,0.557183
3650.000000,18,75,75,0.753000,0.838655
5475.000000,18,98,98,1.089000,1.137860
7300.000000,18,95,95,1.233000,1.287455
9125.000000,18,106,106,1.246000,1.292408
10950.000000,18,104,104,1.584500,1.296804
12775.000000,18,99,99,1.768000,1.079240
14600.000000,18,103,103,2.282500,0.899499
16425.000000,18,95,95,2.578000,0.905166
18250.000000,18,88,88,2.826000,0.952459
20075.000000,18,91,91,3.384500,1.416567
21900.000000,18,106,106,3.715000,1.317438
23725.000000,18,99,99,3.918500,1.350841
25550.000000,18,112,112,4.415000,1.467942
27375.000000,18,107,107,4.423000,1.318310
29200.000000,18,88,88,4.665000,1.359669
31025.000000,18,110,110,5.007500,1.485445
32850.000000,18,110,110,5.221500,1.351796
34675.000000,18,116,116,5.259000,1.307583
36500.000000,18,111,111,5.737000,1.696252
0.000000,19,0,0,0.000000,0.000000
1825.000000,19,98,98,0.642500,0.869524
3650.000000,19,103,103,1.058000,0.907771
5475.000000,19,90,90,1.643000,0.955514
7300.000000,19,130,130,2.578500,1.061320
9125.000000,19,108,108,2.826000,1.003607
10950.000000,19,109,109,3.235000,1.222507
12775.000000,19,97,97,3.842000,1.474491
14600.000000,19,120,120,4.426000,1.462393
16425.000000,19,119,119,4.630500,1.375106
18250.000000,19,117,117,4.944000,1.385938
20075.000000,19,126,126,5.427500,1.156466
21900.000000,19,133,133,5.845000,1.293759
23725.000000,19,123,123,6.486500,1.513262
25550.000000,19,117,117,6.636000,1.433015
27375.000000,19,120,120,7.180500,1.634704
29200.000000,19,129,129,7.753000,1.659930
31025.000000,19,124,124,7.862500,1.517809
32850.000000,19,128,128,8.239000,1.499668
34675.000000,19,125,125,8.169000,1.377094
36500.000000,19,118,118,8.595500,1.451872
0.000000,20,0,0,0.000000,0.000000
1825.000000,20,77,77,0.393000,0.622692
3650.000000,20,78,78,0.708000,0.702839
5475.000000,20,77,77,0.915000,0.894525
7300.000000,20,90,90,1.200500,1.192481
9125.000000,20,104,104,1.744000,1.322626
10950.000000,20,99,99,2.397500,1.336558
12775.000000,20,113,113,2.686000,1.622566
14600.000000,20,101,101,3.242000,2.036298
16425.000000,20,118,118,3.260500,1.835299
18250.000000,20,101,101,3.196000,1.832010
20075.000000,20,104,104,3.519000,2.213162
21900.000000,20,100,100,3.974000,2.248522
23725.000000,20,100,100,5.091000,2.755270
25550.000000,20,118,118,6.037500,2.640185
27375.000000,20,119,119,6.579000,2.216803
29200.000000,20,131,131,7.730000,2.611228
31025.000000,20,129,129,8.939000,2.796818
32850.000000,20,136,136,8.266000,2.522980
34675.000000,20,144,144,9.302500,2.672932
36500.000000,20,157,157,9.312500,2.309439
0.000000,21,0,0,0.000000,0.000000
1825.000000,21,79,79,0.489000,0.745759
3650.000000,21,85,85,0.773500,0.776208
5475.000000,21,100,100,1.405500,1.288759
7300.000000,21,98,98,1.994500,1.561310
9125.000000,21,124,124,2.675000,1.784648
10950.000000,21,102,102,3.074500,1.770739
12775.000000,21,114,114,3.452500,2.137997
14600.000000,21,138,138,4.967500,2.678065
16425.000000,21,116,116,4.705000,2.768358
18250.000000,21,129,129,4.685000,2.545194
20075.000000,21,139,139,5.461000,2.386698
21900.000000,21,120,120,6.621000,2.408788
23725.000000,21,116,116,6.785000,2.292467
25550.000000,21,137,137,7.074000,2.344840
27375.000000,21,135,135,7.417000,1.889682
29200.000000,21,135,135,8.708000,1.726043
31025.000000,21,122,122,9.083000,1.787655
32850.000000,21,132,132,9.144500,1.899849
34675.000000,21,155,155,10.460500,2.330699
36500.000000,21,142,142,9.764500,2.022890
0.000000,22,0,0,0.000000,0.000000
1825.000000,22,76,76,0.426500,0.644054
3650.000000,22,82,82,0.844500,0.794755
5475.000000,22,93,93,1.200000,0.968746
7300.000000,22,90,90,1.634500,1.155672
9125.000000,22,104,104,1.671500,1.341823
10950.000000,22,97,97,1.937500,1.479422
12775.000000,22,120,120,2.824500,1.545928
14600.000000,22,97,97,2.994000,1.854369
16425.000000,22,99,99,2.887000,1.530164
18250.000000,22,95,95,3.248000,1.612078
20075.000000,22,116,116,3.385500,1.753690
21900.000000,22,128,128,3.995000,1.574234
23725.000000,22,109,109,3.505000,1.864326
25550.000000,22,93,93,4.506000,2.239302
27375.000000,22,130,130,4.706500,2.394206
29200.000000,22,122,122,6.028500,2.396572
31025.000000,22,142,142,6.527000,2.620631
32850.000000,22,138,138,6.519000,3.041589
34675.000000,22,143,143,5.849500,3.813020
36500.000000,22,132,132,6.218000,3.900780
0.000000,23,0,0,0.000000,0.000000
1825.000000,23,63,63,0.309500,0.537452
3650.000000,23,95,95,0.903500,0.882937
5475.000000,23,101,101,1.488000,1.020969
7300.000000,23,92,92,2.458500,1.379213
9125.000000,23,107,107,3.319000,1.681563
10950.000000,23,120,120,3.754000,1.878896
12775.000000,23,123,123,4.834000,1.991589
14600.000000,23,119,119,5.043000,2.225675
16425.000000,23,132,132,4.998500,2.149607
18250.000000,23,135,135,5.567500,2.573471
20075.000000,23,138,138,6.150000,2.950738
21900.000000,23,124,124,6.329000,3.420908
23725.000000,23,136,136,6.801000,2.525785
25550.000000,23,128,128,7.467500,2.557580
27375.000000,23,128,128,7.310500,2.665078
29200.000000,23,140,140,7.351000,2.131683
31025.000000,23,142,142,6.892000,2.063120
32850.000000,23,140,140,7.218000,2.134421
34675.000000,23,101,101,8.166000,2.155636
36500.000000,23,124,124,8.835000,1.801221
0.000000,24,0,0,0.000000,0.000000
1825.000000,24,72,72,0.374000,0.711602
3650.000000,24,72,72,0.694000,0.889809
5475.000000,24,76,76,0.862000,0.810731
7300.000000,24,104,104,1.237000,0.988595
9125.000000,24,103,103,1.656000,1.028685
10950.000000,24,90,90,2.188500,1.381638
12775.000000,24,119,119,2.967000,1.637453
14600.000000,24,111,111,3.176500,1.698172
16425.000000,24,112,112,4.317500,1.665557
18250.000000,24,120,120,4.530500,1.581240
20075.000000,24,124,124,5.014000,1.360783
21900.000000,24,124,124,5.216500,1.464479
23725.000000,24,120,120,5.811500,1.515954
25550.000000,24,116,116,6.614500,1.622716
27375.000000,24,135,135,7.314000,1.740379
29200.000000,24,146,146,8.507500,2.222029
31025.000000,24,148,148,9.360000,2.793797
32850.000000,24,133,133,10.148500,2.797563
34675.000000,24,134,134,11.530000,3.367903
36500.000000,24,143,143,13.059000,4.504960
0.000000,25,0,0,0.000000,0.000000
1825.000000,25,70,70,0.241500,0.451973
3650.000000,25,79,79,0.607000,0.723058
5475.000000,25,89,89,0.911500,0.771340
7300.000000,25,75,75,1.241000,0.905168
9125.000000,25,111,111,1.763000,1.036035
10950.000000,25,96,96,2.030000,1.173366
12775.000000,25,92,92,2.350000,1.286595
14600.000000,25,98,98,2.693000,1.528371
16425.000000,25,109,109,3.266500,1.637626
18250.000000,25,94,94,3.202000,1.482665
20075.000000,25,103,103,3.254000,1.652831
21900.000000,25,104,104,3.391000,1.791291
23725.000000,25,109,109,4.096500,1.898945
25550.000000,25,118,118,4.906500,1.874971
27375.000000,25,110,110,4.949000,2.081962
29200.000000,25,115,115,5.424000,1.862245
31025.000000,25,122,122,5.761000,2.060340
32850.000000,25,122,122,6.600000,1.829392
34675.000000,25,130,130,6.801000,2.077873
36500.000000,25,132,132,7.538500,2.015577
0.000000,26,0,0,0.000000,0.000000
1825.000000,26,90,90,0.416500,0.599339
3650.000000,26,96,96,1.035000,0.888915
5475.000000,26,91,91,1.372500,1.046084
7300.000000,26,108,108,1.718500,1.227196
9125.000000,26,101,101,2.152500,1.306559
10950.000000,26,101,101,2.336000,1.175498
12775.000000,26,112,112,2.508500,1.461505
14600.000000,26,121,121,2.901000,1.716296
16425.000000,26,111,111,3.576500,1.889956
18250.000000,26,106,106,3.639000,2.139385
20075.000000,26,124,124,4.384000,2.056370
21900.000000,26,118,118,4.844500,2.186941
23725.000000,26,103,103,4.258500,2.108056
25550.000000,26,101,101,4.801500,2.111949
27375.000000,26,136,136,5.295500,2.134586
29200.000000,26,131,131,6.616500,2.126191
31025.000000,26,148,148,7.197500,1.940458
32850.000000,26,142,142,7.508000,2.103366
34675.000000,26,115,115,7.221500,2.014564
36500.000000,26,111,111,7.770000,2.331269
0.000000,27,0,0,0.000000,0.000000
1825.000000,27,58,58,0.333000,0.592694
3650.000000,27,85,85,0.728000,0.964096
5475.000000,27,97,97,1.368500,1.394159
7300.000000,27,95,95,1.707500,1.442215
9125.000000,27,102,102,2.100000,1.472442
10950.000000,27,95,95,2.188000,1.723700
12775.000000,27,115,115,2.590500,1.563020
14600.000000,27,110,110,3.119000,2.148289
16425.000000,27,81,81,4.508500,2.270574
18250.000000,27,111,111,4.931000,2.534847
20075.000000,27,124,124,5.172000,2.457730
21900.000000,27,118,118,5.026500,2.477674
23725.000000,27,129,129,5.116000,2.678457
25550.000000,27,131,131,5.742500,2.705708
27375.000000,27,115,115,6.130000,2.840622
29200.000000,27,116,116,5.868000,3.151911
31025.000000,27,139,139,5.649500,3.348321
32850.000000,27,136,136,7.037000,3.582883
34675.000000,27,139,139,8.507000,3.530323
36500.000000,27,146,146,9.656000,3.610704
0.000000,28,0,0,0.000000,0.000000
1825.000000,28,62,62,0.312500,0.486788
3650.000000,28,87,87,0.633000,0.674195
5475.000000,28,108,108,1.212500,0.910911
7300.000000,28,88,88,1.564500,1.005657
9125.000000,28,107,107,2.119000,0.942488
10950.000000,28,101,101,2.272500,0.978633
12775.000000,28,119,119,2.532500,1.083296
14600.000000,28,92,92,3.123500,1.198735
16425.000000,28,110,110,3.381000,1.281273
18250.000000,28,116,116,3.756000,1.543585
20075.000000,28,102,102,4.110500,1.683064
21900.000000,28,103,103,4.987500,1.779305
23725.000000,28,110,110,4.790000,1.202757
25550.000000,28,105,105,4.766500,1.229933
27375.000000,28,128,128,5.303500,1.515763
29200.000000,28,113,113,5.822500,1.691870
31025.000000,28,115,115,5.967000,1.860280
32850.000000,28,132,132,6.321000,2.079452
34675.000000,28,123,123,6.220500,2.224040
36500.000000,28,137,137,6.798000,2.448713
0.000000,29,0,0,0.000000,0.000000
1825.000000,29,63,63,0.349500,0.600442
3650.000000,29,87,87,1.198000,1.213479
5475.000000,29,102,102,1.485000,1.361875
7300.000000,29,103,103,1.467500,1.238431
9125.000000,29,106,106,1.852500,1.094689
10950.000000,29,108,108,2.180500,1.297598
12775.000000,29,97,97,2.522000,1.629062
14600.000000,29,104,104,2.773000,1.682524
16425.000000,29,98,98,2.760500,1.903668
18250.000000,29,105,105,2.881000,1.492633
20075.000000,29,109,109,2.977500,1.373658
21900.000000,29,104,104,3.360000,1.506165
23725.000000,29,105,105,3.802000,1.583998
25550.000000,29,98,98,3.311500,1.652826
27375.000000,29,113,113,4.005000,1.374380
29200.000000,29,117,117,3.924500,1.398133
31025.000000,29,85,84,4.364500,1.257549
32850.000000,29,100,99,4.945000,1.185613
