NREPEATS = 1000
N_POP = 1500
replication_rate = 0.023000
mutation_rate = 0.000001
TFinal = 36500.000000
t,rep,n_mutants,n_het_mutants,mean_mutn_indiv,std_mutn_indiv
32850.000000,204,109,109,9.792000,3.605561
34675.000000,204,115,115,9.488667,3.565718
36500.000000,204,109,109,10.112000,3.790123
0.000000,205,0,0,0.000000,0.000000
1825.000000,205,44,44,0.300000,0.492099
3650.000000,205,47,47,0.552000,0.668027
5475.000000,205,62,62,0.883333,1.011140
7300.000000,205,61,61,1.664000,1.226420
9125.000000,205,71,71,1.742000,1.337895
10950.000000,205,80,80,2.764000,1.482937
12775.000000,205,78,78,2.940667,1.797211
14600.000000,205,86,86,3.116667,1.996425
16425.000000,205,88,88,3.128000,1.750140
18250.000000,205,95,95,3.889333,1.475535
20075.000000,205,86,86,4.396000,1.779127
21900.000000,205,93,93,4.625333,1.841889
23725.000000,205,103,103,4.869333,1.759827
25550.000000,205,103,103,5.200667,1.967820
27375.000000,205,107,107,5.841333,2.131475
29200.000000,205,101,101,6.077333,1.990476
31025.000000,205,87,87,6.731333,2.133742
32850.000000,205,103,103,7.929333,2.144311
34675.000000,205,90,90,8.365333,2.429225
36500.000000,205,95,95,8.628667,2.440235
0.000000,206,0,0,0.000000,0.000000
1825.000000,206,60,60,0.514667,0.624536
3650.000000,206,62,62,0.859333,0.861031
5475.000000,206,75,75,1.224000,0.987154
7300.000000,206,74,74,1.446000,1.153533
9125.000000,206,78,78,2.494000,1.414437
10950.000000,206,82,82,2.299333,1.687888
12775.000000,206,72,72,2.615333,1.516871
14600.000000,206,84,84,2.805333,1.559827
16425.000000,206,79,79,2.992000,1.365716
18250.000000,206,77,77,3.290667,1.314280
20075.000000,206,83,83,3.766667,1.734232
21900.000000,206,91,91,4.338000,1.726000
23725.000000,206,87,87,5.164667,2.004386
25550.000000,206,93,93,5.698667,2.445646
27375.000000,206,87,87,5.564667,3.044996
29200.000000,206,78,78,4.837333,2.939268
31025.000000,206,111,111,4.960667,2.754665
32850.000000,206,98,98,5.679333,2.581139
34675.000000,206,109,109,6.953333,2.775901
36500.000000,206,87,87,6.231333,2.754428
0.000000,207,0,0,0.000000,0.000000
1825.000000,207,66,66,0.497333,0.653920
3650.000000,207,79,79,0.798667,0.809054
5475.000000,207,80,80,1.306667,1.142582
7300.000000,207,67,67,2.074000,1.346254
9125.000000,207,81,81,2.432000,1.586733
10950.000000,207,72,72,2.286667,1.631644
12775.000000,207,68,68,2.275333,1.735569
14600.000000,207,74,74,2.406000,1.947227
16425.000000,207,69,69,2.812000,2.360022
18250.000000,207,85,85,3.085333,2.465652
20075.000000,207,90,90,3.512000,2.260368
21900.000000,207,83,83,3.104000,1.913014
23725.000000,207,86,86,2.978000,2.067938
25550.000000,207,89,89,3.658000,2.063300
27375.000000,207,111,111,3.942000,2.656691
29200.000000,207,98,98,4.318667,2.925547
31025.000000,207,92,92,4.452667,3.278657
32850.000000,207,76,76,5.781333,3.627068
34675.000000,207,84,84,6.414000,3.559642
36500.000000,207,92,92,7.726000,3.419169
0.000000,208,0,0,0.000000,0.000000
1825.000000,208,47,47,0.280667,0.520968
3650.000000,208,72,72,0.632000,0.856971
5475.000000,208,78,78,0.993333,1.083546
7300.000000,208,50,50,0.932667,0.851244
9125.000000,208,83,83,1.538667,1.234580
10950.000000,208,79,79,2.476000,1.636829
12775.000000,208,103,103,2.737333,1.509699
14600.000000,208,93,93,2.906000,1.465582
16425.000000,208,100,100,2.946667,1.515262
18250.000000,208,96,96,3.589333,1.597828
20075.000000,208,89,89,3.654000,1.489439
21900.000000,208,79,79,4.108667,1.704933
23725.000000,208,82,82,4.162667,1.170664
25550.000000,208,89,89,5.094667,1.304418
27375.000000,208,96,96,5.048000,1.456174
29200.000000,208,108,108,5.222667,1.512595
31025.000000,208,110,110,6.366667,1.729610
32850.000000,208,103,103,6.739333,1.910799
34675.000000,208,113,113,7.333333,1.804918
36500.000000,208,112,112,8.288667,1.876438
0.000000,209,0,0,0.000000,0.000000
1825.000000,209,53,53,0.293333,0.519746
3650.000000,209,77,77,0.694667,0.871365
5475.000000,209,59,59,1.162667,0.810336
7300.000000,209,52,52,1.138667,0.795735
9125.000000,209,68,68,1.618000,0.914677
10950.000000,209,69,69,2.262667,1.051860
12775.000000,209,77,77,2.401333,1.141257
14600.000000,209,101,101,3.080000,1.263328
16425.000000,209,84,83,3.721333,1.529675
18250.000000,209,80,79,4.411333,1.778083
20075.000000,209,94,93,4.967333,1.918520
21900.000000,209,74,73,4.935333,1.574634
23725.000000,209,78,77,5.747333,1.576436
25550.000000,209,81,80,6.779333,1.485523
27375.000000,209,101,100,6.665333,1.838002
29200.000000,209,91,90,6.705333,1.584565
31025.000000,209,87,86,7.418000,1.813321
32850.000000,209,96,95,7.506667,1.841797
34675.000000,209,111,110,8.108667,1.685651
36500.000000,209,89,88,7.822000,0.853308
0.000000,210,0,0,0.000000,0.000000
1825.000000,210,59,59,0.523333,0.729710
3650.000000,210,71,71,0.942667,0.993330
5475.000000,210,67,67,1.314667,1.099905
7300.000000,210,69,69,1.546000,0.946122
9125.000000,210,79,79,1.732000,1.293558
10950.000000,210,71,71,1.713333,1.351187
12775.000000,210,79,79,1.457333,1.248954
14600.000000,210,87,87,1.887333,1.138788
16425.000000,210,86,86,2.853333,1.876034
18250.000000,210,79,79,2.949333,1.669918
20075.000000,210,84,84,3.434667,1.635700
21900.000000,210,100,100,3.881333,1.478978
23725.000000,210,77,77,4.123333,1.696872
25550.000000,210,89,89,4.916000,2.085148
27375.000000,210,82,82,6.309333,2.441370
29200.000000,210,106,106,7.493333,2.807468
31025.000000,210,102,102,7.875333,3.153160
32850.000000,210,99,99,9.054667,3.243459
34675.000000,210,92,92,10.094000,3.554563
36500.000000,210,100,100,11.470667,2.871464
0.000000,211,0,0,0.000000,0.000000
1825.000000,211,51,51,0.322000,0.590945
3650.000000,211,56,56,0.402667,0.666950
5475.000000,211,53,53,0.701333,0.781796
7300.000000,211,66,66,1.014667,0.994876
9125.000000,211,64,64,1.152000,1.008087
10950.000000,211,68,68,1.561333,1.202998
12775.000000,211,60,60,1.614667,1.257208
14600.000000,211,85,85,2.500000,1.558510
16425.000000,211,91,91,2.834667,1.407830
18250.000000,211,104,104,3.452000,1.209685
20075.000000,211,84,84,3.002667,1.341091
21900.000000,211,80,80,3.029333,1.331286
23725.000000,211,81,81,3.342000,1.658575
25550.000000,211,92,92,3.549333,1.689221
27375.000000,211,92,92,3.836000,1.783038
29200.000000,211,95,95,3.738667,1.160719
31025.000000,211,95,95,4.639333,1.606748
32850.000000,211,86,86,5.088667,1.837132
34675.000000,211,98,98,4.680667,1.231139
36500.000000,211,87,87,5.355333,1.261533
0.000000,212,0,0,0.000000,0.000000
1825.000000,212,40,40,0.428000,0.548650
3650.000000,212,60,60,1.162667,0.991730
5475.000000,212,64,64,1.436667,1.234101
7300.000000,212,53,53,1.046667,1.192240
9125.000000,212,62,62,1.240000,0.986770
10950.000000,212,62,62,1.370000,1.277310
12775.000000,212,77,77,1.696000,1.320384
14600.000000,212,75,75,2.512000,1.633698
16425.000000,212,65,65,2.902667,1.736050
18250.000000,212,89,89,3.101333,1.355097
20075.000000,212,66,66,3.633333,1.567757
21900.000000,212,74,74,3.914000,1.655022
23725.000000,212,91,91,4.960667,1.639383
25550.000000,212,94,94,5.607333,1.735268
27375.000000,212,96,96,6.393333,1.721026
29200.000000,212,93,93,6.530667,1.868882
31025.000000,212,81,81,6.139333,1.901490
32850.000000,212,91,91,6.534667,2.772109
34675.000000,212,91,91,7.716000,3.234345
36500.000000,212,85,85,8.072000,2.928116
0.000000,213,0,0,0.000000,0.000000
1825.000000,213,41,41,0.350667,0.516279
3650.000000,213,56,56,0.568000,0.731482
5475.000000,213,69,69,1.111333,0.967245
7300.000000,213,71,71,1.579333,0.979973
9125.000000,213,79,79,1.890000,1.263975
10950.000000,213,80,80,2.476000,1.447349
12775.000000,213,89,89,2.803333,1.516417
14600.000000,213,80,80,2.907333,1.379861
16425.000000,213,89,89,3.316667,1.237232
18250.000000,213,103,103,3.956667,1.496312
20075.000000,213,92,92,3.716000,1.504500
21900.000000,213,88,88,3.878000,1.526435
23725.000000,213,70,70,3.980667,1.255924
25550.000000,213,81,81,5.021333,1.305123
27375.000000,213,67,67,5.487333,1.419571
29200.000000,213,103,101,6.652000,1.623367
31025.000000,213,98,96,6.812000,1.607808
32850.000000,213,82,80,6.945333,1.411266
34675.000000,213,89,87,7.258000,1.669719
36500.000000,213,87,85,7.050000,1.373836
0.000000,214,0,0,0.000000,0.000000
1825.000000,214,56,56,0.345333,0.620485
3650.000000,214,56,56,0.478000,0.767186
5475.000000,214,63,63,0.898000,0.895990
7300.000000,214,85,85,1.368667,1.216719
9125.000000,214,76,76,1.785333,1.181602
10950.000000,214,86,86,2.334000,1.160751
12775.000000,214,93,93,3.377333,1.365844
14600.000000,214,87,87,3.622000,1.387708
16425.000000,214,83,83,4.641333,1.442479
18250.000000,214,99,99,5.519333,1.295149
20075.000000,214,97,97,6.128667,1.170623
21900.000000,214,88,88,6.459333,0.989107
23725.000000,214,103,103,7.473333,1.312925
25550.000000,214,79,79,7.760667,1.722410
27375.000000,214,89,89,8.341333,2.119076
29200.000000,214,105,105,8.088000,1.440013
31025.000000,214,94,94,8.272000,1.067759
32850.000000,214,101,101,8.483333,0.938603
34675.000000,214,97,97,9.034667,1.189289
36500.000000,214,92,92,8.920667,0.935391
0.000000,215,0,0,0.000000,0.000000
1825.000000,215,65,65,0.446000,0.637198
3650.000000,215,73,73,0.984667,0.840378
5475.000000,215,75,75,1.534667,1.172055
7300.000000,215,81,81,1.888000,0.983243
9125.000000,215,94,94,2.422667,1.092161
10950.000000,215,98,98,2.968667,1.326471
12775.000000,215,91,91,3.402000,1.835204
14600.000000,215,96,96,4.298667,1.931136
16425.000000,215,112,112,4.630667,2.125073
18250.000000,215,98,98,4.717333,2.606779
20075.000000,215,117,117,4.490000,2.734999
21900.000000,215,98,98,5.566667,2.953761
23725.000000,215,120,120,5.922667,3.234140
25550.000000,215,91,91,7.249333,2.978772
27375.000000,215,110,110,7.474000,2.934689
29200.000000,215,114,114,7.538000,2.761698
31025.000000,215,103,103,6.932000,3.090482
32850.000000,215,117,117,6.473333,2.967686
34675.000000,215,109,109,8.012667,3.952415
36500.000000,215,95,95,9.120667,3.931973
0.000000,216,0,0,0.000000,0.000000
1825.000000,216,52,52,0.427333,0.680952
3650.000000,216,66,66,1.021333,1.063469
5475.000000,216,68,68,1.388667,1.109245
7300.000000,216,76,76,1.670000,0.992181
9125.000000,216,97,97,2.620667,1.227644
10950.000000,216,86,86,3.250000,1.614075
12775.000000,216,82,82,3.676000,1.399165
14600.000000,216,94,94,4.914000,1.617513
16425.000000,216,84,84,5.257333,1.931217
18250.000000,216,87,87,5.839333,1.392412
20075.000000,216,95,95,5.726000,1.881121
21900.000000,216,96,96,5.800000,2.380149
23725.000000,216,98,98,6.674000,2.969669
25550.000000,216,89,88,7.889333,3.320307
27375.000000,216,101,100,7.252000,2.937956
29200.000000,216,93,92,8.588667,3.847077
31025.000000,216,90,89,8.185333,3.101193
32850.000000,216,89,88,8.386000,3.103024
34675.000000,216,115,114,8.758000,3.204520
36500.000000,216,100,99,10.167333,3.970623
0.000000,217,0,0,0.000000,0.000000
1825.000000,217,52,52,0.342000,0.631376
3650.000000,217,72,72,1.026667,0.959811
5475.000000,217,79,79,1.224667,1.187911
7300.000000,217,88,88,1.636667,1.071489
9125.000000,217,88,88,2.077333,1.250758
10950.000000,217,110,110,2.627333,1.566979
12775.000000,217,87,87,3.541333,1.504372
14600.000000,217,96,96,4.502000,1.493815
16425.000000,217,81,81,4.944000,1.420637
18250.000000,217,95,95,5.122667,1.217898
20075.000000,217,105,105,5.311333,1.507731
21900.000000,217,81,81,5.390000,1.596955
23725.000000,217,106,106,6.440667,1.897950
25550.000000,217,118,118,7.531333,1.561616
27375.000000,217,99,99,7.502667,1.548200
29200.000000,217,108,108,8.030667,1.628750
31025.000000,217,118,118,8.092000,2.340767
32850.000000,217,125,125,8.654667,2.381987
34675.000000,217,126,126,8.814000,2.263954
36500.000000,217,112,112,9.460000,2.371248
0.000000,218,0,0,0.000000,0.000000
1825.000000,218,47,47,0.405333,0.622867
3650.000000,218,51,51,0.588667,0.798267
5475.000000,218,55,55,0.844667,0.922192
7300.000000,218,47,47,1.140667,0.975798
9125.000000,218,57,57,1.663333,1.079552
10950.000000,218,86,86,2.201333,1.461810
12775.000000,218,74,74,2.584667,1.536795
14600.000000,218,72,72,2.348667,1.637341
16425.000000,218,92,92,2.839333,1.946633
18250.000000,218,74,74,3.333333,2.047360
20075.000000,218,70,70,3.855333,1.986211
21900.000000,218,67,67,4.084667,1.958926
23725.000000,218,73,73,4.440667,2.069461
25550.000000,218,77,77,4.096667,2.091787
27375.000000,218,88,88,4.356000,2.114768
29200.000000,218,76,76,5.116667,2.599403
31025.000000,218,89,89,4.847333,2.736607
32850.000000,218,93,93,7.275333,3.161992
34675.000000,218,98,98,8.214000,3.155341
36500.000000,218,87,87,6.579333,3.641503
0.000000,219,0,0,0.000000,0.000000
1825.000000,219,50,50,0.325333,0.543773
3650.000000,219,54,54,0.587333,0.825526
5475.000000,219,65,65,0.924000,1.054656
7300.000000,219,61,61,1.085333,0.952885
9125.000000,219,76,76,1.488000,1.261315
10950.000000,219,79,79,2.832667,1.620622
12775.000000,219,85,85,2.704667,1.508740
14600.000000,219,85,85,3.108667,1.135658
16425.000000,219,79,79,2.922000,1.083528
18250.000000,219,78,78,3.675333,1.207296
20075.000000,219,85,85,3.916667,1.120071
21900.000000,219,89,89,4.545333,1.029232
23725.000000,219,101,101,4.786000,1.262246
25550.000000,219,101,101,5.205333,1.257601
27375.000000,219,99,99,5.539333,1.421900
29200.000000,219,110,110,6.391333,1.214018
31025.000000,219,104,104,6.418667,1.368929
32850.000000,219,110,110,7.612000,1.967071
34675.000000,219,104,104,7.974000,2.169899
36500.000000,219,105,105,8.944000,2.330197
0.000000,220,0,0,0.000000,0.000000
1825.000000,220,50,50,0.430000,0.628249
3650.000000,220,66,66,0.673333,0.798570
5475.000000,220,67,67,1.108000,0.948474
7300.000000,220,65,65,1.023333,0.966477
9125.000000,220,72,72,0.884000,0.856563
10950.000000,220,64,64,1.577333,1.039586
12775.000000,220,55,55,1.833333,1.203268
14600.000000,220,64,64,1.977333,1.413560
16425.000000,220,76,76,2.660000,1.682742
18250.000000,220,82,82,3.197333,1.693607
20075.000000,220,86,86,3.586000,1.602597
21900.000000,220,89,89,4.367333,1.611458
23725.000000,220,70,70,4.904667,1.492558
25550.000000,220,71,71,6.278000,1.929905
27375.000000,220,90,90,6.588000,2.042148
29200.000000,220,97,95,7.321333,1.681655
31025.000000,220,84,82,7.888000,1.464543
32850.000000,220,90,88,8.196667,1.844702
34675.000000,220,85,82,8.114000,1.866725
36500.000000,220,88,85,8.305333,1.923167
0.000000,221,0,0,0.000000,0.000000
1825.000000,221,59,59,0.602667,0.681985
3650.000000,221,67,67,0.930000,0.810064
5475.000000,221,59,59,1.317333,0.989252
7300.000000,221,77,77,2.098667,1.325935
9125.000000,221,72,72,2.305333,1.239810
10950.000000,221,86,86,2.551333,1.582309
12775.000000,221,105,105,3.825333,1.717593
14600.000000,221,85,85,4.715333,1.988870
16425.000000,221,84,84,5.084000,2.002569
18250.000000,221,81,81,5.724000,2.149784
20075.000000,221,81,81,5.952667,2.414604
21900.000000,221,96,96,6.852667,2.767682
23725.000000,221,87,87,6.996667,2.418654
25550.000000,221,89,89,6.712000,2.366317
27375.000000,221,92,92,7.064667,2.273602
29200.000000,221,90,90,6.777333,2.210055
31025.000000,221,89,89,7.062000,2.459713
32850.000000,221,79,76,8.232000,2.615098
34675.000000,221,71,68,9.612000,2.921726
36500.000000,221,93,90,9.715333,2.883720
0.000000,222,0,0,0.000000,0.000000
1825.000000,222,73,73,0.426000,0.634134
3650.000000,222,57,57,0.719333,0.787172
5475.000000,222,65,65,1.072667,0.885386
7300.000000,222,72,72,1.589333,1.113634
9125.000000,222,74,74,2.184667,1.060494
10950.000000,222,69,69,2.516667,1.266014
12775.000000,222,68,68,2.526667,1.522334
14600.000000,222,68,68,2.591333,1.849307
16425.000000,222,74,74,2.960667,1.618085
18250.000000,222,90,90,3.422000,1.558269
20075.000000,222,87,87,4.420000,1.944425
21900.000000,222,93,93,5.188000,2.608676
23725.000000,222,92,92,5.832000,2.245990
25550.000000,222,96,96,5.084000,2.193662
27375.000000,222,94,94,7.494000,3.015741
29200.000000,222,91,91,8.902667,3.233805
31025.000000,222,71,71,9.191333,3.238577
32850.000000,222,94,94,9.168667,3.463941
34675.000000,222,94,94,8.925333,3.585944
36500.000000,222,93,93,10.942667,3.189069
0.000000,223,0,0,0.000000,0.000000
1825.000000,223,54,54,0.337333,0.552337
3650.000000,223,63,63,0.799333,0.815379
5475.000000,223,71,71,1.454667,1.090904
7300.000000,223,76,76,1.452667,0.987460
9125.000000,223,93,93,1.978667,0.885476
10950.000000,223,70,70,2.099333,0.875201
12775.000000,223,79,79,3.096667,0.882331
14600.000000,223,79,79,3.863333,1.154214
16425.000000,223,73,73,4.470667,1.112639
18250.000000,223,85,85,5.471333,1.456454
20075.000000,223,89,89,5.850000,1.462735
21900.000000,223,94,94,6.642667,1.579655
23725.000000,223,107,107,7.472667,1.692088
25550.000000,223,101,101,7.620000,1.892262
27375.000000,223,104,104,7.886000,1.902126
29200.000000,223,111,111,8.055333,1.741923
31025.000000,223,106,106,8.585333,1.882484
32850.000000,223,103,103,8.494000,2.246775
34675.000000,223,113,113,8.772667,2.457304
36500.000000,223,104,104,10.381333,3.028867
0.000000,224,0,0,0.000000,0.000000
1825.000000,224,57,57,0.359333,0.617360
3650.000000,224,62,62,0.699333,0.975825
5475.000000,224,70,70,0.987333,0.784591
7300.000000,224,75,75,1.246667,1.085022
9125.000000,224,73,73,1.844667,1.458066
10950.000000,224,84,84,2.224667,1.535284
12775.000000,224,65,65,2.346667,1.177885
14600.000000,224,62,62,2.506667,1.539113
16425.000000,224,79,79,2.979333,1.524179
18250.000000,224,72,72,3.385333,1.430460
20075.000000,224,85,85,4.092667,1.389496
21900.000000,224,80,80,4.734000,1.243225
23725.000000,224,95,95,4.582000,1.627178
25550.000000,224,99,99,4.898667,1.697740
27375.000000,224,104,104,5.447333,1.950495
29200.000000,224,95,95,5.741333,1.620754
31025.000000,224,105,105,5.966000,1.464106
32850.000000,224,102,102,6.297333,1.291784
34675.000000,224,99,99,6.396000,1.303451
36500.000000,224,103,103,6.761333,1.332750
0.000000,225,0,0,0.000000,0.000000
1825.000000,225,46,46,0.300000,0.562919
3650.000000,225,60,60,0.594667,0.661309
5475.000000,225,54,54,0.929333,0.882908
7300.000000,225,68,68,1.398000,0.878698
9125.000000,225,68,68,1.572000,0.948023
10950.000000,225,81,81,1.441333,1.276837
12775.000000,225,77,77,1.549333,1.353805
14600.000000,225,77,77,2.522667,1.698453
16425.000000,225,72,72,3.151333,2.032204
18250.000000,225,81,81,3.328000,2.064120
20075.000000,225,71,71,3.632667,2.222242
21900.000000,225,87,87,4.256667,2.209837
23725.000000,225,83,83,4.800667,2.203066
25550.000000,225,74,74,5.565333,1.804782
27375.000000,225,76,76,5.227333,1.928592
29200.000000,225,81,81,5.716667,2.023970
31025.000000,225,96,96,5.987333,2.094620
32850.000000,225,102,102,6.480000,2.278829
34675.000000,225,101,101,7.360000,2.351614
36500.000000,225,105,105,6.343333,2.241012
0.000000,226,0,0,0.000000,0.000000
1825.000000,226,56,56,0.369333,0.546314
3650.000000,226,61,61,0.697333,0.794658
5475.000000,226,58,58,0.501333,0.709695
7300.000000,226,66,66,0.959333,0.803810
9125.000000,226,83,83,1.314667,1.140988
10950.000000,226,75,75,1.353333,1.021037
12775.000000,226,76,76,1.462667,1.061457
14600.000000,226,60,60,1.854667,1.281655
16425.000000,226,66,66,2.450667,1.269373
18250.000000,226,72,72,2.873333,1.442686
20075.000000,226,87,87,3.607333,1.654178
21900.000000,226,80,80,3.882667,1.879163
23725.000000,226,83,83,4.096667,1.881227
25550.000000,226,91,91,3.621333,1.573402
27375.000000,226,79,79,3.708000,1.647790
29200.000000,226,88,88,4.048000,1.291565
31025.000000,226,85,85,4.436000,1.218836
32850.000000,226,75,75,4.706000,1.007426
34675.000000,226,85,85,4.880667,1.033669
36500.000000,226,81,81,5.154667,1.185896
0.000000,227,0,0,0.000000,0.000000
1825.000000,227,48,48,0.326000,0.520164
3650.000000,227,65,65,0.578000,0.774801
5475.000000,227,73,73,0.995333,0.898062
7300.000000,227,61,61,1.286667,1.206148
9125.000000,227,77,77,1.924667,1.417156
10950.000000,227,94,94,3.026000,1.612159
12775.000000,227,90,90,3.658000,1.844081
14600.000000,227,116,116,4.330667,1.602614
16425.000000,227,86,86,5.313333,2.199935
18250.000000,227,97,97,6.288667,2.398856
20075.000000,227,98,98,5.358000,1.975965
21900.000000,227,91,91,5.404000,1.784070
23725.000000,227,82,82,5.396000,1.771989
25550.000000,227,70,70,5.772000,1.511359
27375.000000,227,94,94,6.687333,1.776422
29200.000000,227,84,84,7.113333,2.103514
31025.000000,227,100,100,7.166667,1.892074
32850.000000,227,95,95,7.721333,1.895452
34675.000000,227,105,105,8.036667,2.475090
36500.000000,227,111,111,7.326667,2.161883
0.000000,228,0,0,0.000000,0.000000
1825.000000,228,56,56,0.287333,0.547393
3650.000000,228,62,62,0.576000,0.835478
5475.000000,228,62,62,0.833333,0.879813
7300.000000,228,74,74,1.062000,1.000745
9125.000000,228,66,66,1.158000,1.098715
10950.000000,228,71,71,1.573333,0.933025
12775.000000,228,65,65,1.316667,0.930035
14600.000000,228,59,59,1.434667,0.907532
16425.000000,228,68,68,1.895333,1.121851
18250.000000,228,88,88,2.030667,0.808803
20075.000000,228,83,83,2.464667,0.990659
21900.000000,228,82,82,2.756667,1.049853
23725.000000,228,71,71,2.746667,1.062972
25550.000000,228,79,79,2.737333,1.264940
27375.000000,228,67,67,2.938000,1.106483
29200.000000,228,73,73,3.302667,0.831577
31025.000000,228,79,79,3.680667,0.838547
32850.000000,228,73,73,4.220000,1.015359
34675.000000,228,93,93,4.727333,1.127460
36500.000000,228,98,98,4.546667,1.038207
0.000000,229,0,0,0.000000,0.000000
1825.000000,229,67,67,0.433333,0.773275
3650.000000,229,68,68,1.012000,1.401368
5475.000000,229,74,74,1.224667,1.504560
7300.000000,229,74,74,1.847333,1.694877
9125.000000,229,90,90,1.681333,1.617053
10950.000000,229,84,84,2.508667,2.233364
12775.000000,229,86,86,3.143333,2.560044
14600.000000,229,73,73,2.997333,2.120454
16425.000000,229,70,70,3.243333,2.436955
18250.000000,229,87,87,4.217333,2.924346
20075.000000,229,74,74,3.766667,3.442498
21900.000000,229,74,74,4.537333,3.416488
23725.000000,229,100,100,4.549333,3.598361
25550.000000,229,99,99,5.606000,4.485701
27375.000000,229,115,115,4.928000,4.079286
29200.000000,229,99,99,4.152000,2.828821
31025.000000,229,96,96,5.378667,3.748330
32850.000000,229,92,92,5.892000,4.030778
34675.000000,229,92,92,5.384667,3.826372
36500.000000,229,88,88,5.648000,4.204904
0.000000,230,0,0,0.000000,0.000000
1825.000000,230,54,54,0.526667,0.835317
3650.000000,230,64,64,1.048667,1.130406
5475.000000,230,75,75,1.268667,1.197264
7300.000000,230,71,71,1.234667,1.336459
9125.000000,230,82,82,1.412667,1.267850
10950.000000,230,70,70,1.807333,1.343410
12775.000000,230,69,69,2.435333,1.285400
14600.000000,230,94,94,2.370667,1.124626
16425.000000,230,85,85,3.083333,1.446992
18250.000000,230,85,85,3.140000,1.393926
20075.000000,230,99,99,3.719333,1.248572
21900.000000,230,96,96,4.147333,1.512333
23725.000000,230,94,94,4.406667,1.616281
25550.000000,230,92,92,4.450000,1.762641
27375.000000,230,91,91,4.626000,1.821813
29200.000000,230,86,86,4.649333,1.907737
31025.000000,230,108,108,4.996667,1.895358
32850.000000,230,105,105,5.360000,1.799785
34675.000000,230,102,102,6.057333,2.248870
36500.000000,230,101,101,5.864667,1.917151
0.000000,231,0,0,0.000000,0.000000
1825.000000,231,58,58,0.344000,0.556660
3650.000000,231,62,62,0.696000,0.739334
5475.000000,231,73,73,0.969333,0.997191
7300.000000,231,72,72,1.113333,1.146603
9125.000000,231,59,59,1.575333,1.145950
10950.000000,231,72,72,1.626667,1.278689
12775.000000,231,74,74,2.000000,1.705463
14600.000000,231,75,75,2.800000,1.761269
16425.000000,231,85,85,2.887333,2.046158
18250.000000,231,92,92,3.980000,1.760397
20075.000000,231,92,92,3.895333,1.379969
21900.000000,231,92,92,4.570667,1.606256
23725.000000,231,86,86,4.326667,1.710138
25550.000000,231,93,93,4.696000,1.947163
27375.000000,231,91,91,4.326667,1.763149
29200.000000,231,86,86,4.459333,1.669992
31025.000000,231,66,66,4.608000,1.246076
32850.000000,231,76,76,4.404000,1.163480
34675.000000,231,90,90,4.619333,0.964908
36500.000000,231,79,79,4.824000,0.995499
0.000000,232,0,0,0.000000,0.000000
1825.000000,232,42,42,0.255333,0.461462
3650.000000,232,61,61,0.555333,0.611436
5475.000000,232,65,65,0.539333,0.703882
7300.000000,232,69,69,1.252000,0.993221
9125.000000,232,73,73,1.352667,1.250067
10950.000000,232,85,85,2.120667,1.474524
12775.000000,232,87,87,2.363333,1.546906
14600.000000,232,82,82,2.375333,1.431488
16425.000000,232,89,89,2.634000,1.425037
18250.000000,232,87,87,2.987333,1.305492
20075.000000,232,95,95,3.202667,1.259623
21900.000000,232,87,87,3.773333,1.435965
23725.000000,232,74,74,3.670000,1.208059
25550.000000,232,82,82,3.555333,1.227984
27375.000000,232,79,79,4.312000,1.657454
29200.000000,232,88,88,4.878000,2.237212
31025.000000,232,97,97,6.062667,2.142070
32850.000000,232,101,101,6.160000,1.896523
34675.000000,232,102,102,5.966000,1.740555
36500.000000,232,92,92,5.819333,2.168370
0.000000,233,0,0,0.000000,0.000000
1825.000000,233,47,47,0.480667,0.551811
3650.000000,233,62,62,1.116667,0.724389
5475.000000,233,57,57,1.124000,0.666023
7300.000000,233,72,72,1.715333,0.977208
9125.000000,233,80,80,1.933333,0.987356
10950.000000,233,96,96,2.436000,1.201749
12775.000000,233,92,92,2.629333,1.082923
14600.000000,233,78,78,3.137333,1.408946
16425.000000,233,83,83,3.785333,1.534325
18250.000000,233,111,111,4.648000,1.894507
20075.000000,233,85,85,5.392000,2.013216
21900.000000,233,109,109,5.923333,2.457671
23725.000000,233,82,82,6.794000,2.095031
25550.000000,233,103,103,7.982667,1.950274
27375.000000,233,107,107,9.040000,1.524450
29200.000000,233,101,101,9.146667,1.742559
31025.000000,233,98,98,9.183333,1.569086
32850.000000,233,108,108,10.064000,1.719460
34675.000000,233,92,92,10.206667,1.472436
36500.000000,233,91,91,10.090667,2.101442
0.000000,234,0,0,0.000000,0.000000
1825.000000,234,68,68,0.535333,0.667119
3650.000000,234,60,60,0.857333,1.032323
5475.000000,234,66,66,1.760667,1.179398
7300.000000,234,74,74,2.321333,1.402637
9125.000000,234,64,64,2.524000,1.503417
10950.000000,234,76,76,3.099333,1.585500
12775.000000,234,80,80,3.856667,1.769994
14600.000000,234,89,89,3.962000,1.278663
16425.000000,234,92,92,3.928000,1.585925
18250.000000,234,88,88,4.412000,1.733280
20075.000000,234,74,74,4.954000,1.591301
21900.000000,234,86,86,4.914667,1.725119
23725.000000,234,101,101,5.340000,1.771579
25550.000000,234,106,106,5.644667,1.927230
27375.000000,234,122,122,5.528000,1.778199
29200.000000,234,99,99,6.424000,2.620076
31025.000000,234,106,106,6.172000,2.286606
32850.000000,234,100,100,6.614000,2.024122
34675.000000,234,111,111,6.762000,1.620424
36500.000000,234,98,98,7.163333,1.876256
