NREPEATS = 1000
N_POP = 100
replication_rate = 0.023000
mutation_rate = 0.000001
TFinal = 36500.000000
t,rep,n_mutants,n_het_mutants,mean_mutn_indiv,std_mutn_indiv
23725.000000,4,9,4,5.310000,0.464823
25550.000000,4,11,6,6.450000,0.880484
27375.000000,4,9,4,5.190000,0.691872
29200.000000,4,9,4,5.500000,0.559581
31025.000000,4,11,6,6.220000,1.087858
32850.000000,4,8,3,5.140000,0.348735
34675.000000,4,8,3,5.080000,0.338744
36500.000000,4,8,3,5.090000,0.287623
0.000000,5,0,0,0.000000,0.000000
1825.000000,5,3,3,0.070000,0.256432
3650.000000,5,8,8,2.190000,0.917782
5475.000000,5,6,5,2.060000,0.238683
7300.000000,5,4,3,2.130000,0.337998
9125.000000,5,7,6,2.450000,0.609272
10950.000000,5,9,6,3.680000,0.489898
12775.000000,5,8,5,4.650000,0.729951
14600.000000,5,11,6,5.670000,0.652191
16425.000000,5,11,6,7.160000,0.526471
18250.000000,5,14,8,7.650000,0.687184
20075.000000,5,14,8,8.330000,0.472582
21900.000000,5,10,2,8.290000,0.456048
23725.000000,5,11,3,8.040000,0.196946
25550.000000,5,10,2,8.190000,0.464823
27375.000000,5,10,2,8.030000,0.171447
29200.000000,5,15,7,9.030000,0.361115
31025.000000,5,12,3,9.600000,0.586033
32850.000000,5,14,5,10.230000,0.422953
34675.000000,5,13,3,10.110000,0.490207
36500.000000,5,15,5,10.260000,0.463191
0.000000,6,0,0,0.000000,0.000000
1825.000000,6,6,6,0.340000,0.535978
3650.000000,6,7,7,0.650000,0.479372
5475.000000,6,3,3,1.010000,0.173787
7300.000000,6,4,3,1.700000,0.643538
9125.000000,6,5,4,2.510000,0.502418
10950.000000,6,6,5,2.760000,0.621500
12775.000000,6,6,5,2.520000,0.521846
14600.000000,6,7,5,3.510000,0.502418
16425.000000,6,6,3,3.420000,0.496045
18250.000000,6,7,4,3.900000,0.611341
20075.000000,6,8,4,4.370000,0.505625
21900.000000,6,5,1,4.020000,0.140705
23725.000000,6,8,4,4.180000,0.500101
25550.000000,6,8,4,4.600000,0.512471
27375.000000,6,6,2,4.020000,0.140705
29200.000000,6,6,2,4.550000,0.500000
31025.000000,6,11,7,4.870000,0.928287
32850.000000,6,7,3,5.890000,0.490207
34675.000000,6,7,1,6.020000,0.140705
36500.000000,6,7,1,6.010000,0.100000
0.000000,7,0,0,0.000000,0.000000
1825.000000,7,1,1,0.030000,0.171447
3650.000000,7,4,4,0.340000,0.476095
5475.000000,7,5,5,0.690000,0.464823
7300.000000,7,4,4,0.450000,0.500000
9125.000000,7,5,5,0.510000,0.502418
10950.000000,7,4,4,0.480000,0.502117
12775.000000,7,2,2,0.440000,0.498888
14600.000000,7,6,6,1.080000,0.464497
16425.000000,7,4,3,1.150000,0.358870
18250.000000,7,5,4,1.370000,0.562372
20075.000000,7,4,3,1.210000,0.498381
21900.000000,7,4,3,1.370000,0.799684
23725.000000,7,4,3,1.120000,0.326599
25550.000000,7,4,3,1.050000,0.219043
27375.000000,7,5,4,1.530000,0.610597
29200.000000,7,7,4,4.180000,0.386123
31025.000000,7,8,5,4.410000,0.494311
32850.000000,7,9,6,5.070000,0.256432
34675.000000,7,14,11,5.710000,0.640312
36500.000000,7,8,3,5.580000,0.496045
0.000000,8,0,0,0.000000,0.000000
1825.000000,8,3,3,0.450000,0.500000
3650.000000,8,6,5,1.380000,0.678382
5475.000000,8,1,0,1.000000,0.000000
7300.000000,8,5,4,1.320000,0.601009
9125.000000,8,10,9,1.380000,0.632136
10950.000000,8,3,2,1.230000,0.422953
12775.000000,8,3,2,2.000000,0.000000
14600.000000,8,4,2,2.020000,0.140705
16425.000000,8,9,7,3.020000,0.898708
18250.000000,8,7,5,3.470000,0.758188
20075.000000,8,8,6,3.010000,0.460457
21900.000000,8,7,4,3.420000,0.496045
23725.000000,8,6,3,3.880000,0.356186
25550.000000,8,9,6,4.210000,0.409360
27375.000000,8,6,2,4.040000,0.196946
29200.000000,8,9,5,4.370000,0.525222
31025.000000,8,7,3,4.620000,0.508116
32850.000000,8,11,6,6.120000,0.997775
34675.000000,8,9,4,7.770000,1.135782
36500.000000,8,13,5,8.180000,0.500101
0.000000,9,0,0,0.000000,0.000000
1825.000000,9,8,8,0.290000,0.591096
3650.000000,9,5,5,0.650000,0.538891
5475.000000,9,6,6,0.930000,0.819645
7300.000000,9,4,4,1.260000,0.440844
9125.000000,9,6,5,1.860000,1.392766
10950.000000,9,7,6,2.590000,1.859157
12775.000000,9,7,6,1.920000,1.762001
14600.000000,9,8,7,2.730000,1.722431
16425.000000,9,13,12,4.350000,2.133783
18250.000000,9,17,16,3.570000,1.478841
20075.000000,9,15,14,5.790000,2.392307
21900.000000,9,8,3,5.430000,0.517472
23725.000000,9,9,4,5.450000,0.500000
25550.000000,9,12,7,5.850000,1.018763
27375.000000,9,8,3,6.010000,0.100000
29200.000000,9,8,2,6.020000,0.140705
31025.000000,9,9,3,6.220000,0.416333
32850.000000,9,13,7,6.290000,0.756053
34675.000000,9,10,4,6.300000,0.460566
36500.000000,9,10,4,6.290000,0.518253
0.000000,10,0,0,0.000000,0.000000
1825.000000,10,7,7,0.220000,0.439927
3650.000000,10,4,4,0.280000,0.451261
5475.000000,10,5,5,1.350000,1.217507
7300.000000,10,6,6,0.250000,0.557320
9125.000000,10,1,1,0.010000,0.100000
10950.000000,10,1,1,0.010000,0.100000
12775.000000,10,4,4,0.230000,0.547815
14600.000000,10,3,3,0.100000,0.301511
16425.000000,10,2,2,0.220000,0.416333
18250.000000,10,6,6,0.650000,0.672324
20075.000000,10,6,6,1.160000,0.526471
21900.000000,10,4,3,1.500000,0.559581
23725.000000,10,7,6,1.300000,0.627646
25550.000000,10,7,6,1.470000,0.521362
27375.000000,10,3,2,1.230000,0.422953
29200.000000,10,3,2,1.740000,0.463191
31025.000000,10,7,5,2.390000,0.601261
32850.000000,10,6,4,3.660000,0.476095
34675.000000,10,7,5,3.360000,0.482418
36500.000000,10,13,11,4.130000,0.337998
0.000000,11,0,0,0.000000,0.000000
1825.000000,11,3,3,0.570000,0.497570
3650.000000,11,7,7,1.480000,0.703239
5475.000000,11,8,8,1.470000,0.642831
7300.000000,11,8,8,2.260000,0.543464
9125.000000,11,8,5,4.010000,0.389120
10950.000000,11,6,2,4.110000,0.314466
12775.000000,11,11,7,4.750000,0.796140
14600.000000,11,10,6,5.030000,0.658357
16425.000000,11,5,0,5.000000,0.000000
18250.000000,11,7,2,5.040000,0.196946
20075.000000,11,9,4,5.150000,0.358870
21900.000000,11,12,7,6.530000,1.282792
23725.000000,11,11,6,5.280000,0.829750
25550.000000,11,10,5,6.400000,1.569919
27375.000000,11,9,4,6.090000,1.464013
29200.000000,11,9,4,6.140000,0.899158
31025.000000,11,11,5,6.770000,0.600589
32850.000000,11,8,2,7.040000,0.618241
34675.000000,11,13,7,6.660000,1.017225
36500.000000,11,11,5,7.580000,0.900953
0.000000,12,0,0,0.000000,0.000000
1825.000000,12,4,3,2.070000,0.408372
3650.000000,12,6,4,2.510000,0.522136
5475.000000,12,8,6,2.270000,0.446196
7300.000000,12,6,4,2.530000,0.576562
9125.000000,12,9,7,2.840000,0.761710
10950.000000,12,11,9,3.430000,0.819645
12775.000000,12,4,1,3.010000,0.100000
14600.000000,12,6,3,3.120000,0.383498
16425.000000,12,6,3,3.360000,0.482418
18250.000000,12,13,10,4.990000,0.437971
20075.000000,12,11,7,5.600000,0.752101
21900.000000,12,11,6,5.870000,0.691288
23725.000000,12,9,3,7.170000,0.493493
25550.000000,12,11,4,7.630000,1.041124
27375.000000,12,10,3,7.120000,0.326599
29200.000000,12,9,2,7.170000,0.377525
31025.000000,12,12,5,7.640000,0.502921
32850.000000,12,11,4,7.270000,0.468287
34675.000000,12,12,5,7.460000,0.642281
36500.000000,12,14,5,9.340000,0.713789
0.000000,13,0,0,0.000000,0.000000
1825.000000,13,8,8,1.080000,0.630536
3650.000000,13,7,7,2.160000,0.563539
5475.000000,13,5,3,2.150000,0.358870
7300.000000,13,5,3,2.250000,0.435194
9125.000000,13,5,3,2.180000,0.411452
10950.000000,13,6,4,2.370000,0.630135
12775.000000,13,5,3,3.260000,0.719427
14600.000000,13,7,4,4.350000,0.821123
16425.000000,13,8,3,5.190000,0.394277
18250.000000,13,11,6,6.030000,0.673525
20075.000000,13,11,3,8.190000,0.394277
21900.000000,13,11,3,8.720000,0.451261
23725.000000,13,12,4,8.080000,0.272660
25550.000000,13,10,2,8.220000,0.416333
27375.000000,13,15,7,9.010000,1.019952
29200.000000,13,15,7,10.990000,0.362232
31025.000000,13,14,3,11.650000,0.479372
32850.000000,13,16,5,11.920000,0.761179
34675.000000,13,15,3,12.080000,0.272660
36500.000000,13,17,5,12.130000,0.418149
0.000000,14,0,0,0.000000,0.000000
1825.000000,14,3,3,0.040000,0.196946
3650.000000,14,4,4,0.330000,0.472582
5475.000000,14,5,5,0.220000,0.416333
7300.000000,14,4,4,0.640000,0.958956
9125.000000,14,8,8,0.460000,0.687845
10950.000000,14,3,3,0.960000,0.242878
12775.000000,14,3,2,1.080000,0.272660
14600.000000,14,5,4,1.130000,0.337998
16425.000000,14,7,6,1.610000,0.510397
18250.000000,14,7,6,2.580000,0.976284
20075.000000,14,4,3,2.000000,0.000000
21900.000000,14,6,4,2.500000,0.559581
23725.000000,14,9,7,2.290000,0.573752
25550.000000,14,8,6,3.120000,0.794933
27375.000000,14,12,10,4.120000,0.769100
29200.000000,14,8,6,3.930000,0.325825
31025.000000,14,5,1,4.210000,0.409360
32850.000000,14,7,3,4.160000,0.368453
34675.000000,14,10,5,5.820000,0.411452
36500.000000,14,10,5,6.040000,0.510891
0.000000,15,0,0,0.000000,0.000000
1825.000000,15,6,6,0.340000,0.496859
3650.000000,15,6,6,1.050000,0.219043
5475.000000,15,5,5,1.070000,0.355477
7300.000000,15,4,3,1.740000,0.675995
9125.000000,15,4,3,1.690000,0.486069
10950.000000,15,7,6,2.370000,0.799684
12775.000000,15,11,10,3.490000,0.674125
14600.000000,15,11,8,4.150000,0.358870
16425.000000,15,6,3,4.020000,0.140705
18250.000000,15,7,4,4.080000,0.272660
20075.000000,15,9,5,4.580000,0.698917
21900.000000,15,8,3,5.110000,0.314466
23725.000000,15,9,4,5.550000,0.641573
25550.000000,15,8,3,5.150000,0.358870
27375.000000,15,7,2,5.160000,0.368453
29200.000000,15,7,2,5.240000,0.429235
31025.000000,15,8,3,5.980000,1.014839
32850.000000,15,10,3,7.730000,0.565953
34675.000000,15,10,2,8.060000,0.238683
36500.000000,15,11,3,8.760000,0.588097
0.000000,16,0,0,0.000000,0.000000
1825.000000,16,5,5,0.650000,0.757121
3650.000000,16,6,5,1.610000,0.490207
5475.000000,16,5,4,2.040000,0.196946
7300.000000,16,6,5,2.380000,0.582228
9125.000000,16,5,3,2.160000,0.368453
10950.000000,16,3,1,2.020000,0.140705
12775.000000,16,5,3,2.140000,0.426875
14600.000000,16,4,2,2.600000,0.921132
16425.000000,16,10,8,3.730000,0.776615
18250.000000,16,9,5,4.140000,0.426875
20075.000000,16,8,4,4.130000,0.337998
21900.000000,16,4,0,4.000000,0.000000
23725.000000,16,8,4,4.340000,0.476095
25550.000000,16,10,6,4.310000,0.614554
27375.000000,16,9,5,4.140000,0.402517
29200.000000,16,8,4,4.170000,0.513554
31025.000000,16,8,4,4.090000,0.287623
32850.000000,16,8,4,5.690000,0.506423
34675.000000,16,9,4,5.760000,0.452155
36500.000000,16,10,5,5.880000,0.913203
0.000000,17,0,0,0.000000,0.000000
1825.000000,17,6,6,0.370000,0.613896
3650.000000,17,10,10,2.400000,0.804030
5475.000000,17,9,9,2.420000,0.496045
7300.000000,17,8,8,2.980000,0.470976
9125.000000,17,7,4,3.150000,0.358870
10950.000000,17,7,4,3.350000,0.575159
12775.000000,17,10,7,5.550000,0.914253
14600.000000,17,9,4,5.710000,0.607944
16425.000000,17,10,5,6.040000,0.196946
18250.000000,17,10,5,6.450000,0.743660
20075.000000,17,13,7,6.750000,0.857233
21900.000000,17,9,3,7.560000,0.868297
23725.000000,17,14,8,8.210000,0.795124
25550.000000,17,11,3,8.450000,0.770347
27375.000000,17,16,8,9.000000,1.230915
29200.000000,17,12,4,8.610000,0.584220
31025.000000,17,14,6,8.490000,0.522136
32850.000000,17,10,2,8.020000,0.140705
34675.000000,17,13,5,8.690000,0.597892
36500.000000,17,12,3,9.110000,0.314466
0.000000,18,0,0,0.000000,0.000000
1825.000000,18,3,3,0.290000,0.456048
3650.000000,18,1,1,0.210000,0.409360
5475.000000,18,1,1,0.020000,0.140705
7300.000000,18,4,4,0.690000,0.917782
9125.000000,18,1,1,0.010000,0.100000
10950.000000,18,5,5,0.260000,0.440844
12775.000000,18,3,3,0.590000,0.494311
14600.000000,18,4,3,1.840000,0.419716
16425.000000,18,5,4,1.610000,0.490207
18250.000000,18,5,4,1.190000,0.394277
20075.000000,18,4,3,1.200000,0.402015
21900.000000,18,2,1,1.260000,0.440844
23725.000000,18,8,7,1.500000,0.731679
25550.000000,18,5,4,2.860000,0.402517
27375.000000,18,5,2,3.120000,0.326599
29200.000000,18,7,4,3.240000,0.429235
31025.000000,18,4,1,3.240000,0.429235
32850.000000,18,7,4,4.130000,0.485237
34675.000000,18,12,8,5.200000,0.426401
36500.000000,18,10,6,5.280000,0.652578
0.000000,19,0,0,0.000000,0.000000
1825.000000,19,4,4,0.120000,0.326599
3650.000000,19,5,5,0.610000,0.510397
5475.000000,19,2,2,0.690000,0.464823
7300.000000,19,5,5,1.410000,0.494311
9125.000000,19,9,9,2.300000,0.594588
10950.000000,19,10,10,3.060000,0.238683
12775.000000,19,9,6,3.370000,0.485237
14600.000000,19,8,5,3.690000,0.630776
16425.000000,19,10,7,3.430000,0.607279
18250.000000,19,7,4,3.760000,0.534090
20075.000000,19,6,2,4.230000,0.422953
21900.000000,19,7,3,4.110000,0.314466
23725.000000,19,6,2,4.420000,0.535224
25550.000000,19,10,6,5.160000,0.419716
27375.000000,19,7,2,5.140000,0.348735
29200.000000,19,9,4,6.200000,0.932034
31025.000000,19,7,2,5.360000,0.772246
32850.000000,19,14,9,5.640000,1.132798
34675.000000,19,7,2,5.030000,0.171447
36500.000000,19,11,6,6.970000,0.658357
0.000000,20,0,0,0.000000,0.000000
1825.000000,20,5,5,0.320000,0.601009
3650.000000,20,5,5,1.000000,1.414214
5475.000000,20,9,9,0.600000,0.910100
7300.000000,20,6,5,1.310000,0.486069
9125.000000,20,7,6,2.370000,0.824560
10950.000000,20,7,6,2.790000,0.518253
12775.000000,20,6,5,2.660000,0.669992
14600.000000,20,10,7,4.370000,1.050781
16425.000000,20,12,9,4.230000,1.384291
18250.000000,20,6,3,3.850000,0.457817
20075.000000,20,8,5,3.780000,0.644793
21900.000000,20,12,8,5.210000,0.913369
23725.000000,20,11,6,5.920000,0.464497
25550.000000,20,10,5,6.800000,1.015038
27375.000000,20,13,8,6.860000,0.512865
29200.000000,20,13,8,7.520000,0.731402
31025.000000,20,13,8,7.560000,1.094707
32850.000000,20,13,6,7.080000,0.272660
34675.000000,20,8,1,7.010000,0.100000
36500.000000,20,13,6,7.270000,0.446196
0.000000,21,0,0,0.000000,0.000000
1825.000000,21,4,4,0.230000,0.468287
3650.000000,21,5,5,0.550000,0.538891
5475.000000,21,4,4,1.600000,0.586033
7300.000000,21,5,4,2.650000,0.592461
9125.000000,21,6,3,3.300000,0.460566
10950.000000,21,9,6,3.200000,0.402015
12775.000000,21,6,3,3.150000,0.457817
14600.000000,21,7,4,3.520000,0.502117
16425.000000,21,6,3,4.320000,0.874787
18250.000000,21,13,10,5.650000,1.200799
20075.000000,21,8,2,6.610000,0.510397
21900.000000,21,9,3,6.100000,0.301511
23725.000000,21,8,2,6.550000,0.519810
25550.000000,21,10,4,6.350000,0.479372
27375.000000,21,8,2,6.440000,0.832666
29200.000000,21,13,7,6.660000,0.654742
31025.000000,21,9,3,7.050000,0.219043
32850.000000,21,12,6,7.260000,0.463191
34675.000000,21,11,3,8.920000,0.272660
36500.000000,21,12,4,8.860000,0.725022
0.000000,22,0,0,0.000000,0.000000
1825.000000,22,0,0,0.000000,0.000000
3650.000000,22,2,2,0.040000,0.196946
5475.000000,22,3,3,0.110000,0.314466
7300.000000,22,4,4,0.710000,0.591096
9125.000000,22,3,3,0.270000,0.468287
10950.000000,22,3,3,0.220000,0.416333
12775.000000,22,3,3,1.350000,0.845368
14600.000000,22,5,5,0.920000,0.544578
16425.000000,22,3,3,0.150000,0.609272
18250.000000,22,3,3,0.380000,0.508116
20075.000000,22,6,6,0.840000,1.022178
21900.000000,22,3,1,2.210000,0.409360
23725.000000,22,4,2,2.260000,0.440844
25550.000000,22,9,7,3.070000,0.256432
27375.000000,22,7,5,3.030000,0.171447
29200.000000,22,7,4,3.390000,0.490207
31025.000000,22,6,3,3.230000,0.489382
32850.000000,22,9,6,3.610000,0.863339
34675.000000,22,6,3,3.050000,0.219043
36500.000000,22,9,6,3.450000,0.625631
0.000000,23,0,0,0.000000,0.000000
1825.000000,23,5,5,0.740000,0.675995
3650.000000,23,3,3,0.610000,0.694786
5475.000000,23,2,2,0.580000,0.669388
7300.000000,23,4,4,0.370000,0.544115
9125.000000,23,2,2,0.940000,0.488659
10950.000000,23,7,6,1.160000,0.368453
12775.000000,23,4,3,1.630000,0.485237
14600.000000,23,6,5,1.400000,0.586033
16425.000000,23,8,7,2.380000,0.632136
18250.000000,23,6,4,2.140000,0.348735
20075.000000,23,4,2,2.760000,0.494822
21900.000000,23,7,4,3.250000,0.457817
23725.000000,23,5,2,3.980000,0.245361
25550.000000,23,8,4,4.190000,0.394277
27375.000000,23,7,3,4.220000,0.595946
29200.000000,23,14,10,4.550000,0.729951
31025.000000,23,11,7,5.370000,1.738774
32850.000000,23,9,5,5.500000,0.771984
34675.000000,23,9,5,5.630000,0.760847
36500.000000,23,11,6,6.080000,0.544578
0.000000,24,0,0,0.000000,0.000000
1825.000000,24,1,1,0.160000,0.368453
3650.000000,24,6,6,0.790000,0.807728
5475.000000,24,9,9,0.690000,0.734366
7300.000000,24,4,4,0.080000,0.272660
9125.000000,24,4,4,0.740000,0.746980
10950.000000,24,5,5,1.470000,0.501614
12775.000000,24,3,2,1.100000,0.301511
14600.000000,24,7,6,1.600000,0.531816
16425.000000,24,7,6,2.740000,0.504925
18250.000000,24,5,2,3.060000,0.238683
20075.000000,24,6,3,3.120000,0.326599
21900.000000,24,5,2,4.000000,0.000000
23725.000000,24,9,5,4.320000,0.510100
25550.000000,24,5,1,4.050000,0.219043
27375.000000,24,5,1,4.090000,0.287623
29200.000000,24,10,6,4.200000,0.402015
31025.000000,24,9,5,5.190000,0.442559
32850.000000,24,8,3,5.230000,0.600589
34675.000000,24,9,4,5.290000,0.518253
36500.000000,24,13,8,5.710000,0.640312
0.000000,25,0,0,0.000000,0.000000
1825.000000,25,4,4,0.550000,0.625631
3650.000000,25,4,4,1.240000,0.965255
5475.000000,25,5,3,2.960000,0.242878
7300.000000,25,9,6,3.790000,0.700577
9125.000000,25,10,7,4.040000,1.399278
10950.000000,25,9,6,4.890000,1.369915
12775.000000,25,11,8,4.760000,1.837433
14600.000000,25,11,4,7.650000,0.687184
16425.000000,25,8,1,7.010000,0.100000
18250.000000,25,10,3,7.120000,0.326599
20075.000000,25,10,3,7.600000,0.512471
21900.000000,25,12,5,8.220000,0.690191
23725.000000,25,13,5,8.720000,0.877093
25550.000000,25,11,3,8.650000,0.796140
27375.000000,25,14,6,9.500000,0.969223
29200.000000,25,16,8,10.060000,0.422116
31025.000000,25,13,5,10.120000,0.326599
32850.000000,25,16,8,10.560000,0.518740
34675.000000,25,12,1,11.040000,0.196946
36500.000000,25,15,4,11.110000,0.314466
0.000000,26,0,0,0.000000,0.000000
1825.000000,26,4,4,0.090000,0.287623
3650.000000,26,1,1,0.370000,0.485237
5475.000000,26,9,8,1.890000,0.617833
7300.000000,26,6,5,2.140000,0.376588
9125.000000,26,6,4,2.650000,0.672324
10950.000000,26,7,5,3.910000,0.514340
12775.000000,26,6,2,4.170000,0.377525
14600.000000,26,8,4,4.950000,0.757121
16425.000000,26,12,8,6.490000,1.480479
18250.000000,26,15,11,7.630000,1.744573
20075.000000,26,13,5,8.620000,0.632136
21900.000000,26,16,8,9.650000,0.575159
23725.000000,26,14,6,9.970000,1.266946
25550.000000,26,11,2,9.460000,0.642281
27375.000000,26,11,1,10.010000,0.100000
29200.000000,26,12,2,10.500000,0.502519
31025.000000,26,14,4,10.930000,0.355477
32850.000000,26,14,4,11.210000,0.409360
34675.000000,26,14,3,12.070000,0.325825
36500.000000,26,12,0,12.000000,0.000000
0.000000,27,0,0,0.000000,0.000000
1825.000000,27,1,1,0.450000,0.500000
3650.000000,27,4,3,1.890000,0.510397
5475.000000,27,5,3,2.690000,0.597892
7300.000000,27,5,3,2.740000,0.484507
9125.000000,27,7,5,3.330000,0.620443
10950.000000,27,13,10,4.680000,0.548276
12775.000000,27,12,9,5.090000,0.287623
14600.000000,27,8,3,5.280000,0.451261
16425.000000,27,7,2,5.120000,0.326599
18250.000000,27,10,5,5.400000,0.531816
20075.000000,27,9,4,6.080000,1.088786
21900.000000,27,11,6,6.010000,0.810225
23725.000000,27,9,4,5.070000,0.256432
25550.000000,27,7,2,5.150000,0.358870
27375.000000,27,7,2,5.070000,0.256432
29200.000000,27,8,3,5.310000,0.464823
31025.000000,27,10,5,6.130000,0.544115
32850.000000,27,8,3,5.130000,0.485237
34675.000000,27,10,5,5.330000,0.667499
36500.000000,27,10,5,6.610000,0.851558
0.000000,28,0,0,0.000000,0.000000
1825.000000,28,6,6,0.500000,0.502519
3650.000000,28,4,4,0.500000,0.810287
5475.000000,28,5,5,0.790000,1.066430
7300.000000,28,6,6,0.950000,1.366075
9125.000000,28,7,7,2.800000,0.953463
10950.000000,28,7,4,3.040000,0.196946
12775.000000,28,4,1,3.040000,0.196946
14600.000000,28,4,1,3.030000,0.171447
16425.000000,28,10,7,3.210000,0.456048
18250.000000,28,8,5,3.420000,0.496045
20075.000000,28,7,3,4.110000,0.314466
21900.000000,28,8,4,4.460000,0.687845
23725.000000,28,8,4,4.520000,1.132442
25550.000000,28,6,2,4.080000,0.272660
27375.000000,28,9,5,4.550000,0.743660
29200.000000,28,10,6,5.240000,1.055242
31025.000000,28,9,5,6.470000,1.095952
32850.000000,28,12,8,6.790000,2.011558
34675.000000,28,15,11,6.870000,1.382831
36500.000000,28,9,5,4.380000,0.508116
0.000000,29,0,0,0.000000,0.000000
1825.000000,29,4,4,0.260000,0.463191
3650.000000,29,5,5,0.860000,1.348550
5475.000000,29,5,5,2.020000,0.283556
7300.000000,29,8,6,4.120000,1.335453
9125.000000,29,11,9,3.030000,0.846323
10950.000000,29,8,6,4.490000,2.181164
12775.000000,29,10,8,5.610000,1.874308
14600.000000,29,14,7,8.030000,1.048857
16425.000000,29,12,5,8.600000,0.512471
18250.000000,29,15,6,9.430000,0.700000
20075.000000,29,13,4,9.470000,0.521362
21900.000000,29,14,5,10.530000,0.501614
23725.000000,29,16,5,11.450000,0.609272
25550.000000,29,13,2,11.090000,0.287623
27375.000000,29,13,2,11.370000,0.485237
29200.000000,29,14,3,12.080000,0.272660
31025.000000,29,17,6,12.630000,0.485237
32850.000000,29,18,5,13.180000,0.386123
34675.000000,29,18,5,13.740000,0.733333
