t,counts,nextinct,delta_n,mean_n,delta2_n,M2_n,var_n,delta_h,mean_h,delta2_h,M2_h,var_h,delta_w,mean_w,delta2_w,M2_w,var_w,delta_m,mean_m,delta2_m,M2_m,var_m,delta_ns,mean_ns,delta2_ns,M2_ns,var_ns,delta_nf,mean_nf,delta2_nf,M2_nf,var_nf,delta_fs,mean_fs,delta2_fs,M2_fs,var_fs,cdf_h_0_1,cdf_h_0_2,cdf_h_0_3,cdf_h_0_4,cdf_h_0_5,cdf_h_0_6,cdf_h_0_7,cdf_h_0_8,cdf_h_0_9,p_h_fix_0,p_h_fix_1,cdf_fs_0_1,cdf_fs_0_2,cdf_fs_0_3,cdf_fs_0_4,cdf_fs_0_5,cdf_fs_0_6,cdf_fs_0_7,cdf_fs_0_8,cdf_fs_0_9,p_fs_fix_0,p_fs_fix_1
0.0,9990.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.534,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,0.0,0.0
10.0,9990.0,0.0,13.9712683952,1000.03013013,13.9698698699,3594517.93083,359.847625471,-0.00435496406047,0.533940528128,-0.00435452812813,0.9373210657,9.38353254279e-05,10.928921814,466.072172172,10.9278278278,1705118.96386,170.699666019,3.04234658124,533.957957958,3.04204204204,1977332.34234,197.950980313,-16.4177595355,466.416116116,-16.4161161161,3260835.20531,326.442607399,30.3890279307,533.614014014,30.385985986,5267181.63804,527.298191815,-0.0227056312094,0.466490340622,-0.0227033583735,3.30165350664,0.00033052893249,0.0,0.0,0.0,0.0,5.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,1.0,9669.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
20.0,9990.0,0.0,7.98147962759,1000.01931932,7.98068068068,7109243.27137,711.707205063,-0.00812100250275,0.53391418959,-0.00812018958959,1.88105617563,0.000188312761601,11.9136049655,466.087587588,11.9124124124,3356534.36086,336.023061454,-3.93212533787,533.931731732,-3.93173173173,3987991.44104,399.238306241,-10.7978776654,466.796796797,-10.7967967968,3474909.4975,347.873610722,18.779357293,533.222522523,18.7774774775,7473402.33243,748.163212777,-0.0145851118876,0.466964604297,-0.0145836519164,3.57715367102,0.000358109287318,0.0,0.0,0.0,0.0,80.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,1.0,9576.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
30.0,9990.0,0.0,-21.9467414156,999.944544545,-21.9445445445,10367077.2777,1037.84936207,-0.0136221294424,0.534070765866,-0.0136207658659,2.82580967838,0.000282892149202,3.09590549604,465.904404404,3.09559559559,5081881.70621,508.747793193,-25.0426469116,534.04014014,-25.0401401401,5770460.9038,577.681540074,22.5029532486,466.499299299,22.5007007007,3552825.4951,355.673790679,-44.4496946641,533.445245245,-44.4452452452,9472995.54915,948.34273192,0.0332157726689,0.466787552233,0.0332124477668,3.74655301377,0.000375067876041,0.0,0.0,0.0,0.0,249.0,9989.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,2.0,9528.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
40.0,9990.0,0.0,-10.4667133847,999.465665666,-10.4656656657,13470261.7233,1348.50953282,-0.0182954808289,0.533965649449,-0.0182936494495,3.74167822358,0.000374579860204,13.2169386325,465.784384384,13.2156156156,6642807.56396,665.012269893,-23.6836520172,533.681281281,-23.6812812813,7588819.1996,759.71760933,10.9106016618,466.09049049,10.9095095095,3688258.1966,369.231974832,-21.3773150466,533.375175175,-21.3751751752,11275127.8434,1128.7544142,0.0156313848088,0.466675538843,0.0156298201056,3.88480929127,0.000388908728729,0.0,0.0,0.0,0.0,422.0,9987.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,4.0,9539.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
50.0,9990.0,0.0,18.7002702973,999.301601602,18.6983983984,16497216.2744,1651.53831959,-0.018244583642,0.533959757357,-0.0182427573574,4.72604385266,0.00047312482257,27.285914506,465.716816817,27.2831831832,8314915.87477,832.407235436,-8.58564420863,533.584784785,-8.58478478479,9405247.68729,941.560485263,0.603463810191,466.396596597,0.603403403403,3825070.68428,382.928289547,18.0968064871,532.905005005,18.094994995,13055814.8497,1307.0192061,-0.00838987811746,0.467131670903,-0.00838903828983,4.04667688495,0.00040511331314,0.0,0.0,0.0,0.0,598.0,9983.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,2.0,9445.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
60.0,9990.0,0.0,9.6551206327,999.345845846,9.65415415415,19559642.1026,1958.11814021,-0.0315376067674,0.53401244985,-0.0315344498499,5.58994843318,0.000559610414774,36.310741816,465.692892893,36.3071071071,9908767.7954,991.967944278,-26.6556211833,533.652952953,-26.652952953,11051119.7879,1106.32894062,25.9450395435,466.057557558,25.9424424424,3928655.9044,393.298218481,-16.2899189108,533.288288288,-16.2882882883,14967679.7297,1498.41623083,0.0207614750038,0.466852099753,0.0207593967781,4.23264456267,0.000423730559883,0.0,0.0,0.0,0.0,779.0,9970.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,4.0,9436.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
70.0,9990.0,0.0,31.8904795275,999.112712713,31.8872872873,22294137.0855,2231.86876419,-0.0287331575733,0.534065281381,-0.0287302813814,6.53052176659,0.000653771325116,44.4862348583,465.518218218,44.4817817818,11314536.1843,1132.69958798,-12.5957553309,533.594494494,-12.5944944945,12905442.2972,1291.96539165,26.8295124637,466.173173173,26.8268268268,4196004.41041,420.062509802,5.06096706377,532.93953954,5.06046046046,16678315.4819,1669.66818319,0.0110360611951,0.467141571159,0.0110349564843,4.51313760826,0.000451810752654,0.0,0.0,0.0,0.0,956.0,9953.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,6.0,9378.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
80.0,9990.0,0.0,44.09920913,998.905205205,44.0947947948,24913477.2293,2494.09122328,-0.0269172880168,0.534105593594,-0.0269145935936,7.44577709693,0.000745397647105,48.6250875964,465.37977978,48.6202202202,12780309.1155,1279.43829367,-4.52587846631,533.525425425,-4.52542542543,14582571.0419,1459.86295344,-1.27139853839,466.271271271,-1.27127127127,4316864.85485,432.161863535,45.3706076684,532.633933934,45.3660660661,17989674.2964,1800.94847296,-0.0215605352746,0.46738771551,-0.0215583770628,4.52972738883,0.000453471557596,0.0,0.0,0.0,0.0,1086.0,9914.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,6.0,9379.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
90.0,9990.0,0.0,33.3757132846,998.627627628,33.3723723724,27741254.7748,2777.18037589,-0.0360300611673,0.534088454555,-0.0360264545546,8.43011816695,0.000843940150861,52.7517268996,465.253553554,52.7464464464,14227906.7488,1424.3574681,-19.376013615,533.374074074,-19.3740740741,16517311.0852,1653.55001353,14.028931825,465.972472472,14.0275275275,4388651.42993,439.348426262,19.3467814596,532.655155155,19.3448448448,19871631.0095,1989.35138748,-0.0021838185341,0.467299879003,-0.00218359993364,4.74314617992,0.000474836938625,0.0,0.0,0.0,0.0,1208.0,9877.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,6.0,9312.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
