t,counts,nextinct,delta_n,mean_n,delta2_n,M2_n,var_n,delta_h,mean_h,delta2_h,M2_h,var_h,delta_w,mean_w,delta2_w,M2_w,var_w,delta_m,mean_m,delta2_m,M2_m,var_m,delta_ns,mean_ns,delta2_ns,M2_ns,var_ns,delta_nf,mean_nf,delta2_nf,M2_nf,var_nf,delta_fs,mean_fs,delta2_fs,M2_fs,var_fs,cdf_h_0_1,cdf_h_0_2,cdf_h_0_3,cdf_h_0_4,cdf_h_0_5,cdf_h_0_6,cdf_h_0_7,cdf_h_0_8,cdf_h_0_9,p_h_fix_0,p_h_fix_1,cdf_fs_0_1,cdf_fs_0_2,cdf_fs_0_3,cdf_fs_0_4,cdf_fs_0_5,cdf_fs_0_6,cdf_fs_0_7,cdf_fs_0_8,cdf_fs_0_9,p_fs_fix_0,p_fs_fix_1
0.0,10000.0,0.0,0.0,3764.0,0.0,0.0,0.0,0.0,0.300213,0.0,0.0,0.0,0.0,2634.0,0.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,0.0,0.0,3054.0,0.0,0.0,0.0,0.0,0.18862911795961743,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
10.0,10000.0,0.0,-7.506050605059954,3763.5052999999994,-7.505299999999352,2978211.7191000055,297.8509570057011,0.003048985498550927,0.30019931939999894,0.0030486806000010747,0.04872291619983634,4.872778897873422e-06,-16.697269726977538,2633.695600000005,-16.695600000005015,1728983.4063999946,172.9156322032198,9.19121912191008,1129.809700000002,9.190299999997933,1138820.859099993,113.89347525752505,-37.38733873387105,709.3835999999976,-37.383599999997614,6294144.510399991,629.477398779877,29.881288128813594,3054.1216999999992,29.878300000000763,9155940.891099978,915.6856576757654,-0.00958090338600906,0.1884936833148398,-0.009579945295670467,0.4503440937567276,4.5038913266999465e-05,0.0,0.0,4671.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9572.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
20.0,10000.0,0.0,12.01610161015742,3762.9851000000035,12.014899999996487,6209906.77989998,621.0527832683248,0.0020772709270946432,0.30017493679999807,0.0020770632000019495,0.09791079894005754,9.792059099915746e-06,0.600060006017884,2633.399999999983,0.6000000000171894,2779637.9999999725,277.9915991599132,11.416041604160682,1129.5850999999998,11.414900000000216,2653259.579899989,265.3524932393228,-22.634263426344774,709.6320000000021,-22.632000000002108,6283385.759999991,628.4014161416133,34.65036503650299,3053.3531000000007,34.64689999999928,12158272.203900026,1215.9488152715298,-0.006603186536762062,0.1885892811849958,-0.00660252621810839,0.45483939263154305,4.54884881119655e-05,0.0,0.0,4866.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9538.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
30.0,10000.0,0.0,7.064506450661156,3762.9361999999837,7.063800000016272,10385527.295599971,1038.656595219519,0.005645148414840706,0.3001914161000008,0.005644583899999223,0.14790718539360728,1.4792197759136642e-05,-16.269126912702177,2633.267500000011,-16.26750000001084,3622903.4375000033,362.3265764076411,23.333633363331273,1129.668700000005,23.331299999995053,4559169.403100009,455.9625365636573,40.27822782278281,709.7257999999995,40.27420000000052,6361382.143599963,636.2018345434507,-33.213721372138934,3053.2104000000018,-33.210400000001755,15902171.318399947,1590.3761694569405,0.010319595313465046,0.18862042868850662,0.01031856335393369,0.46428597931690974,4.6433241255816554e-05,0.0,0.0,4879.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9535.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
40.0,10000.0,0.0,38.53585358535611,3762.4680000000026,38.531999999997424,15965495.760000024,1596.709246924695,0.003696334833482251,0.30017103480000107,0.0036959651999989296,0.19644878497389032,1.9646843181707203e-05,13.032403240315944,2632.968900000008,13.031099999991966,4532667.327899959,453.3120639963955,25.503450345033116,1129.4991000000014,25.500899999998637,6829705.991899995,683.0389030803076,-2.848484848482599,709.8481999999977,-2.848199999997746,6487759.567600016,648.840840844086,41.38433843384382,3052.6197999999995,41.380200000000514,21366018.47960007,2136.815529512958,-0.0026795860001742333,0.1886830012828265,-0.0026793180415742024,0.4840620591774365,4.8411047022445895e-05,0.0,0.0,4906.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9479.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
50.0,10000.0,0.0,36.48694869485962,3762.5167000000097,36.48329999999032,23225089.21110011,2322.741195229534,0.00439689808980942,0.3001575415999996,0.004396458400000414,0.24549437281269462,2.4551892470516515e-05,9.003200320038104,2632.997699999994,9.002300000006016,5826060.947099994,582.6643611461141,27.483748374835614,1129.5190000000018,27.480999999998176,9448164.389999999,944.9109300930091,-18.131813181316033,710.129999999998,-18.12999999999795,6338621.000000001,633.9254925492551,54.61876187618918,3052.3866999999987,54.613300000001345,27909477.631099977,2791.2268857985773,-0.006610583798691311,0.1887631209503667,-0.006609922740311441,0.48442151387570276,4.8446996087179e-05,0.0,0.0,4914.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9468.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
60.0,10000.0,0.0,61.965296529667285,3762.040899999986,61.95910000001413,32536496.271900076,3253.975024692477,0.005785611361135368,0.30017696720000075,0.005785032799999257,0.2938222550892427,2.9385164025326803e-05,21.476047604744053,2632.5261000000164,21.473899999983587,7615851.187900008,761.6612849184926,40.48924892489231,1129.5148000000002,40.48519999999985,12456595.809599945,1245.7841593759322,-11.887588758872539,709.8863999999967,-11.886399999996684,6223658.950399995,622.4281378537848,73.8528852885197,3052.154500000009,73.8454999999908,36837240.29750001,3684.0924389939,-0.006202922357245871,0.18873368281814823,-0.006202302065010157,0.4960653212418605,4.96114932735134e-05,0.0,0.0,4926.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9441.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
70.0,10000.0,0.0,88.25412541252172,3761.7547000000195,88.24529999998049,43817337.27909994,4382.171945104505,0.002456904190419107,0.30014034149999996,0.002456658500000042,0.3429933271567777,3.430276299197697e-05,52.61446144614183,2632.390800000003,52.609199999997145,9998200.75359996,999.9200673667327,35.63966396639876,1129.3638999999978,35.636100000002216,15818112.767900128,1581.9694737373866,-25.750175017502215,709.7476000000005,-25.74760000000049,6285810.942400012,628.6439586358648,114.00430043003735,3052.0071000000057,113.99289999999428,47625260.49590004,4763.002349824987,-0.011062968159071762,0.18872419952459352,-0.011061861862255856,0.5214778926327801,5.215300456373439e-05,0.0,0.0,4957.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9380.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
80.0,10000.0,0.0,97.21422142213714,3761.795500000005,97.20449999999482,56588354.797500044,5659.401419891994,0.0010212033203321758,0.30009289879999984,0.0010211012000001518,0.3904330875155859,3.9047213472905884e-05,64.48554855486282,2632.5208999999927,64.47910000000729,12866353.631900106,1286.76403959397,32.72867286728638,1129.2746000000004,32.72539999999958,19387985.948400125,1938.9924940894214,22.064606460645905,709.9376000000002,22.062399999999798,6363451.06240002,636.4087471147135,75.14961496147998,3051.8579000000163,75.14209999998366,59240295.0759001,5924.621969786988,0.0009012049814238476,0.18878533240520542,0.0009011148609257003,0.5430872022510395,5.431415164026797e-05,0.0,0.0,4963.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9337.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
90.0,10000.0,0.0,77.20042004201468,3761.8072999999895,77.19270000001052,70683025.66710018,7069.009467656783,0.00207954845484426,0.30008265950000124,0.0020793404999987497,0.4381397384335956,4.381835567892745e-05,46.517551755166096,2632.4871000000094,46.51289999999062,16186054.335899962,1618.7673103210284,30.682868286831535,1129.3201999999972,30.679800000002842,23170042.719599985,2317.2359955595543,5.967896789679571,710.0326999999994,5.967300000000591,6383402.30709997,638.4040711171087,71.23252325232534,3051.7745999999997,71.22540000000026,72230099.94840008,7223.732368076816,-0.0023180757534463914,0.1888247467851521,-0.0023178439458710343,0.5637965471587533,5.638529324519985e-05,0.0,0.0,5003.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9277.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
100.0,10000.0,0.0,85.11151115111124,3761.897000000004,85.10299999999597,85924125.90999988,8593.271918191807,0.0003946794679472454,0.30009935999999954,0.00039464000000044575,0.49072299175800066,4.907720689648971e-05,58.60666066606973,2632.3991999999967,58.600800000003346,19742018.393600024,1974.3992792879312,26.504850485048564,1129.4977999999999,26.50220000000013,27297551.951599944,2730.0281979797924,16.834183418343628,710.1674999999982,16.8325000000018,6596358.437499988,659.7018139313919,68.27732773276921,3051.729500000004,68.27049999999599,86549617.2974996,8655.827312481208,0.00010592130850070602,0.1888725140301859,0.00010591071636986693,0.6034513198681847,6.035116710352882e-05,0.0,0.0,4985.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9218.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
110.0,10000.0,0.0,66.28722872287608,3761.7193999999963,66.28060000000369,103116828.63639998,10312.714135053504,-0.001256324032402223,0.300107198399999,-0.0012561983999989645,0.5407680912303715,5.408221734477163e-05,51.85078507851358,2632.1543999999944,51.84560000000556,24051867.606400024,2405.4273033703394,14.436443644365,1129.5649999999994,14.435000000000628,31628113.750000075,3163.127687768784,61.906390639062806,710.0998000000011,61.900199999998904,6287836.399599973,628.8465246124586,4.38083808381316,3051.6195999999954,4.380400000004556,102304772.95840031,10231.50044588462,0.012791124246174318,0.18888204619331403,0.0127898451337497,0.6085583471414923,6.086192090623985e-05,0.0,0.0,4977.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9196.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
120.0,10000.0,0.0,33.25422542253091,3761.7491000000114,33.25089999998863,121508941.49189973,12152.109360125985,2.801990199086113e-05,0.30010398289999934,2.8017100000665707e-05,0.5894087435240779,5.894676902931072e-05,23.911191119103478,2632.0912000000085,23.908799999991516,28652464.825600065,2865.533035863593,9.343034303425384,1129.657900000005,9.342099999995071,36181050.67590008,3618.466914281436,26.05690569056833,709.9457000000008,26.054299999999216,6627535.515099996,662.8198334933489,7.197319731981224,3051.803399999992,7.1966000000079475,119803811.48439999,11981.579306370635,0.005080228786332214,0.18885967317594035,0.005079720763453588,0.6629105700661777,6.62976867752953e-05,0.0,0.0,4996.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9096.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
130.0,10000.0,0.0,12.765076507650065,3762.2362000000007,12.763799999999264,141818196.09560016,14183.237933353352,-0.0029003757375728467,0.3001190856999991,-0.002900085699999111,0.6343772515515547,6.344406956211168e-05,20.72277227723589,2632.279299999992,20.720700000008037,34135378.91509993,3413.8792794379365,-7.9576957695749115,1129.9568999999979,-7.956899999997859,40844264.42389991,4084.8349258825792,-18.697869786977094,709.6959999999984,-18.695999999998435,6595539.839999942,659.6199459945936,31.462946294629546,3052.5402,31.459800000000087,138025367.83959997,13803.917175677565,-0.005742539393764207,0.18878832275571888,-0.005741965139824834,0.6833397479466272,6.834080887555028e-05,0.0,0.0,4983.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9126.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
140.0,10000.0,0.0,17.58265826582374,3762.419100000003,17.5808999999972,160927148.55189958,16094.32428761872,-0.00012696429642850005,0.30012695159999886,-0.00012695159999887018,0.6807700722365715,6.808381560521767e-05,13.718371837184804,2632.282999999999,13.717000000001008,39127775.10999986,3913.168827882774,3.8642864286441636,1130.1360999999988,3.8639000000011947,45392001.76789992,4539.654142204213,19.32823282328343,709.6736999999989,19.326300000001083,6484730.283100001,648.5378820982099,-1.745574557456166,3052.7454000000002,-1.7454000000002452,155849573.7884002,15586.516030443065,0.0040631816521961295,0.18879436752311196,0.004062775334030905,0.706576037391175,7.066467020613812e-05,0.0,0.0,4928.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,9095.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
