t,counts,nextinct,delta_n,mean_n,delta2_n,M2_n,var_n,delta_h,mean_h,delta2_h,M2_h,var_h,delta_w,mean_w,delta2_w,M2_w,var_w,delta_m,mean_m,delta2_m,M2_m,var_m,delta_ns,mean_ns,delta2_ns,M2_ns,var_ns,delta_nf,mean_nf,delta2_nf,M2_nf,var_nf,delta_fs,mean_fs,delta2_fs,M2_fs,var_fs,cdf_h_0_1,cdf_h_0_2,cdf_h_0_3,cdf_h_0_4,cdf_h_0_5,cdf_h_0_6,cdf_h_0_7,cdf_h_0_8,cdf_h_0_9,p_h_fix_0,p_h_fix_1,cdf_fs_0_1,cdf_fs_0_2,cdf_fs_0_3,cdf_fs_0_4,cdf_fs_0_5,cdf_fs_0_6,cdf_fs_0_7,cdf_fs_0_8,cdf_fs_0_9,p_fs_fix_0,p_fs_fix_1
0.0,9990.0,0.0,0.0,2545.0,0.0,0.0,0.0,0.0,0.299411,0.0,0.0,0.0,0.0,1783.0,0.0,0.0,0.0,0.0,762.0,0.0,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0.0,1894.0,0.0,0.0,0.0,0.0,0.2557956778,0.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
10.0,9990.0,0.0,16.1323455801,2544.86926927,16.1307307307,2369513.26567,237.212260053,0.000837602763039,0.299435481081,0.000837518918918,0.0961081202999,9.62139556511e-06,9.15587145861,1782.84504505,9.15495495496,1784342.12973,178.63070675,6.97647412154,762.024224224,6.97577577578,835046.137738,83.5965700008,-13.5516067674,651.55025025,-13.5502502502,5301160.27437,530.699797214,29.6839523476,1893.31901902,29.680980981,7259392.28639,726.738641144,-0.00691049713617,0.256031242333,-0.00690980539471,0.826247245542,8.27157118372e-05,0.0,0.0,5737.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
20.0,9990.0,0.0,-1.67043748122,2544.67027027,-1.67027027026,3727383.87027,373.148850763,0.00209796886575,0.299514241141,0.00209775885886,0.190822486762,1.91032622647e-05,-6.50695765342,1782.50630631,-6.5063063063,3101311.1027,310.472630163,4.83652017219,762.163963964,4.83603603604,1553157.42703,155.486778159,10.8279107018,651.173173173,10.8268268268,5483522.41041,548.956092743,-12.498348183,1893.4970971,-12.4970970971,8696605.41582,870.618221625,0.00441524571944,0.255907650042,0.0044148037529,0.864307303599,8.65259088597e-05,0.0,0.0,5412.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
30.0,9990.0,0.0,-18.5312844129,2544.52942943,-18.5294294294,4434278.84775,443.916192587,-0.00301355661228,0.299529254955,-0.00301325495496,0.28990523644,2.90224483371e-05,-5.36960656722,1782.36906907,-5.36906906906,4075128.24234,407.961581974,-13.1616778456,762.16036036,-13.1603603604,2263323.1027,226.581549975,-48.9452397637,650.94034034,-48.9403403403,5413036.44284,541.899733992,30.4139553509,1893.58908909,30.4109109109,9327654.21071,933.792592923,-0.0175133725305,0.255833076289,-0.0175116194401,0.860463650752,8.61411203075e-05,0.0,0.0,5363.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
40.0,9990.0,0.0,-28.6046651316,2544.6018018,-28.6018018018,4933113.96757,493.854636857,-0.00460265762339,0.299515196897,-0.0046021968969,0.38564739795,3.86072077235e-05,-8.45640204225,1782.45555556,-8.45555555556,4939259.76667,494.46989355,-20.1482630894,762.146246246,-20.1462462462,2926769.33423,292.999232579,-15.1280408449,651.126526527,-15.1265265265,5356514.07047,536.241272447,-13.4766242867,1893.47527528,-13.4752752753,9678599.39299,968.925757633,-0.00311834855914,0.255900230371,-0.00311803641213,0.853306923935,8.5424659519e-05,0.0,0.0,5332.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
50.0,9990.0,0.0,-29.6506156773,2544.64764765,-29.6476476477,5095265.71972,510.087668407,-0.00366769116028,0.299492324024,-0.00366732402402,0.489072714606,4.89611287022e-05,-11.5464010411,1782.54524525,-11.5452452452,5666585.04915,567.282515682,-18.1042146361,762.102402402,-18.1024024024,3620464.24234,362.445113859,13.3299629593,650.671371371,13.3286286286,5443766.11221,544.976084915,-42.9805786365,1893.97627628,-42.9762762763,9814785.37748,982.559353036,0.00830022681237,0.255716508614,0.00829939595884,0.863698258319,8.64649372629e-05,0.0,0.0,5298.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
60.0,9990.0,0.0,-26.4591050155,2544.45645646,-26.4564564564,5314018.55856,531.987041602,-0.00526328571428,0.299543758859,-0.00526275885886,0.588023755848,5.88671294272e-05,-5.27730503554,1782.27677678,-5.27677677677,6283521.71221,629.044119753,-21.18179998,762.17967968,-21.1796796797,4335042.47497,433.981627288,38.2007207929,650.803103103,38.1968968969,5499349.7038,550.540565002,-64.6598258084,1893.65335335,-64.6533533534,10033980.5627,1004.50300958,0.0178437014041,0.255787949724,0.0178419152478,0.872706829613,8.73667864264e-05,0.0,0.0,5228.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
70.0,9990.0,0.0,-14.4069476424,2544.40550551,-14.4055055055,5270820.2972,527.662458424,-0.00626713104415,0.299547503704,-0.0062665037037,0.684599415331,6.85353303966e-05,5.76604264691,1782.23453453,5.76546546547,6992639.48559,700.033985943,-20.1729902893,762.170970971,-20.170970971,4911585.98158,491.699467572,-30.1926118731,651.18958959,-30.1895895896,5448666.91732,545.466705107,15.7856642307,1893.21591592,15.7840840841,10131129.2694,1014.22857837,-0.0104927837377,0.255946278864,-0.010491733409,0.872064330486,8.7302465761e-05,0.0,0.0,5232.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
80.0,9990.0,0.0,-39.4320752828,2544.42812813,-39.4281281281,5394999.896,540.094093102,-0.0121153589949,0.299539146246,-0.0121141462462,0.769963617255,7.70811509916e-05,2.72880168185,1782.27147147,2.72852852853,7599877.76937,760.824684089,-42.1608769647,762.156656657,-42.1566566567,5478567.83233,548.460089331,35.8852738012,651.118318318,35.8816816817,5293356.14775,529.918525152,-75.317349084,1893.30980981,-75.3098098098,10078330.1386,1008.942851,0.0183370312234,0.255916301321,0.0183351956847,0.848429464588,8.49363764729e-05,0.0,0.0,5206.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
90.0,9990.0,0.0,-12.5746320953,2544.57337337,-12.5733733734,5272859.71732,527.866625019,-0.0104501871058,0.299549141041,-0.010449141041,0.864243168218,8.65194882589e-05,17.6533186505,1782.34844845,17.6515515515,8178990.05095,818.799684748,-30.2279507458,762.224924925,-30.2249249249,6070911.59369,607.759695034,-3.59605566123,651.595695696,-3.5956956957,5401972.01491,540.792072772,-8.97857643407,1892.97767768,-8.97767767767,9847060.02212,985.790371621,-0.000163018189275,0.256087172487,-0.000163001871138,0.855515617459,8.56457720952e-05,0.0,0.0,5184.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
