t,counts,nextinct,delta_n,mean_n,delta2_n,M2_n,var_n,delta_h,mean_h,delta2_h,M2_h,var_h,delta_w,mean_w,delta2_w,M2_w,var_w,delta_m,mean_m,delta2_m,M2_m,var_m,delta_ns,mean_ns,delta2_ns,M2_ns,var_ns,delta_nf,mean_nf,delta2_nf,M2_nf,var_nf,delta_fs,mean_fs,delta2_fs,M2_fs,var_fs,cdf_h_0_1,cdf_h_0_2,cdf_h_0_3,cdf_h_0_4,cdf_h_0_5,cdf_h_0_6,cdf_h_0_7,cdf_h_0_8,cdf_h_0_9,p_h_fix_0,p_h_fix_1,cdf_fs_0_1,cdf_fs_0_2,cdf_fs_0_3,cdf_fs_0_4,cdf_fs_0_5,cdf_fs_0_6,cdf_fs_0_7,cdf_fs_0_8,cdf_fs_0_9,p_fs_fix_0,p_fs_fix_1
0.0,10000.0,0.0,0.0,2950.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2065.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,2640.0,0.0,0.0,0.0,0.0,0.105084745763,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
10.0,10000.0,0.0,2.91249124913,2950.0878,2.91220000001,1426522.9116,142.666557816,-0.000274667866787,0.2999696404,-0.000274640400001,0.0353003136189,3.53038440033e-06,2.84958495849,2065.1507,2.84929999999,993111.8951,99.3211216222,0.0629062906295,884.9371,0.0629000000005,441211.4359,44.1255561456,14.2891289129,310.7123,14.2877,2976791.2871,297.7088996,-11.3766376638,2639.3755,-11.3755,4362296.9975,436.273327083,0.00473348310374,0.105324558819,0.00473300975543,0.343447463341,3.43481811522e-05,0.0,0.0,5114.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,1806.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
20.0,10000.0,0.0,12.9413941394,2950.0599,12.9401,2801309.1199,280.158927883,0.00107067466747,0.2999754324,0.0010705676,0.0682189456983,6.82257682751e-06,5.88728872886,2065.1133,5.88669999999,1920420.6311,192.061269237,7.05410541054,884.9466,7.0534,865281.4844,86.5368021202,-12.2655265527,310.2643,-12.2643,2953616.4551,295.391184628,25.2069206921,2639.7956,25.2044,5634316.2064,563.487969437,-0.00460161134786,0.105174894015,-0.00460115118672,0.341451787307,3.414859359e-05,0.0,0.0,5034.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,1922.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
30.0,10000.0,0.0,27.00130013,2950.0014,26.9986,4193515.9804,419.393537394,0.00403195839584,0.2999654448,0.0040315552,0.104293733196,1.04304163612e-05,6.89908990899,2065.1016,6.8984,2907756.7744,290.804757916,20.102210221,884.8998,20.1002,1308285.5996,130.841644124,-0.414441444144,310.4144,-0.414399999999,2949736.7264,295.003172957,27.4157415742,2639.587,27.413,7065226.31,706.593290329,-0.00109822134996,0.105229787712,-0.00109811152782,0.343301129951,3.43335463498e-05,0.0,0.0,5069.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,1867.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
40.0,10000.0,0.0,34.0814081408,2949.922,34.078,5685883.16,568.645180518,0.00499808170817,0.2999624181,0.0049975819,0.136700490803,1.36714162219e-05,8.94739473948,2065.0535,8.94650000001,3860866.3775,386.125250275,25.1340134013,884.8685,25.1315,1750010.0775,175.018509601,13.3376337634,310.6637,13.3363,2919492.0231,291.97840015,20.7437743774,2639.2583,20.7417,8558565.8111,855.942175328,0.00326028709982,0.105319127401,0.00325996107111,0.342264957294,3.42299187213e-05,0.0,0.0,5065.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,1839.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
50.0,10000.0,0.0,38.1075107511,2949.8963,38.1037,7031957.4631,703.266072917,0.00357204970497,0.2999763075,0.0035716925,0.170877232463,1.70894321896e-05,16.0084008401,2064.9932,16.0068,4761999.5376,476.247578518,22.099109911,884.9031,22.0969,2192673.1039,219.289239314,0.650665066507,310.3494,0.6506,2867331.1964,286.76179582,37.4568456846,2639.5469,37.4531,9818214.0039,981.919592349,-0.00113203170335,0.105214917161,-0.00113191850018,0.337546342924,3.37580100934e-05,0.0,0.0,5030.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,1837.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
60.0,10000.0,0.0,52.9562956296,2950.049,52.951,8461549.99,846.239622962,0.00440333253325,0.2999591078,0.0044028922,0.205497922158,2.05518474005e-05,23.8535853585,2065.1488,23.8512,5680106.5856,568.067465307,29.102710271,884.9002,29.0998,2658596.3996,265.886228583,9.49724972497,310.5037,9.4963,2900381.8631,290.067193029,43.4590459046,2639.5453,43.4547,11111387.4791,1111.2498729,0.00129768944826,0.105262546881,0.00129755967932,0.341068148337,3.41102258563e-05,0.0,0.0,5080.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,1831.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
70.0,10000.0,0.0,53.9711971197,2950.0342,53.9658,9799192.3036,980.017232083,0.00530423212321,0.2999562983,0.0053037017,0.242986802653,2.43011103764e-05,21.8586858686,2065.1435,21.8565,6528783.0775,652.94360211,32.1125112511,884.8907,32.1093,3162327.5351,316.264379948,-8.69356935694,310.6927,-8.6927,2910572.6671,291.086375348,62.6647664766,2639.3415,62.6585,12542238.7775,1254.34931268,-0.00479708395073,0.105329227411,-0.00479660424233,0.344854399214,3.44888888103e-05,0.0,0.0,5074.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,1835.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
80.0,10000.0,0.0,81.098909891,2949.9092,81.0908,11153935.5536,1115.50510587,0.00455633533353,0.2999641203,0.0045558797,0.278340109558,2.78367946353e-05,42.9740974097,2065.0302,42.9698,7387292.8796,738.803168277,38.1248124813,884.879,38.121,3638661.59,363.902549255,-30.5661566157,310.5631,-30.5631,2920552.1839,292.084426833,111.665066507,2639.3461,111.6539,13925867.1479,1392.72598739,-0.012914031989,0.105291493473,-0.0129127405858,0.348238374431,3.48273201751e-05,0.0,0.0,5023.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,1857.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
90.0,10000.0,0.0,66.0904090409,2949.9162,66.0838,12607885.7756,1260.91466903,0.00441434493449,0.2999630965,0.0044139035,0.314221497182,3.14252922474e-05,32.9681968197,2065.0351,32.9649,8287096.6799,828.792547245,33.1222122212,884.8811,33.1189,4135705.6279,413.611923982,-23.701470147,310.6991,-23.6991,2969873.5919,297.017060896,89.7918791879,2639.2171,89.7829,15281989.6759,1528.35180277,-0.0101801496743,0.105338282853,-0.0101791316594,0.353857561768,3.53892951063e-05,0.0,0.0,5042.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,1890.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
