t,counts,nextinct,delta_n,mean_n,delta2_n,M2_n,var_n,delta_h,mean_h,delta2_h,M2_h,var_h,delta_w,mean_w,delta2_w,M2_w,var_w,delta_m,mean_m,delta2_m,M2_m,var_m,delta_ns,mean_ns,delta2_ns,M2_ns,var_ns,delta_nf,mean_nf,delta2_nf,M2_nf,var_nf,delta_fs,mean_fs,delta2_fs,M2_fs,var_fs,cdf_h_0_1,cdf_h_0_2,cdf_h_0_3,cdf_h_0_4,cdf_h_0_5,cdf_h_0_6,cdf_h_0_7,cdf_h_0_8,cdf_h_0_9,p_h_fix_0,p_h_fix_1,cdf_fs_0_1,cdf_fs_0_2,cdf_fs_0_3,cdf_fs_0_4,cdf_fs_0_5,cdf_fs_0_6,cdf_fs_0_7,cdf_fs_0_8,cdf_fs_0_9,p_fs_fix_0,p_fs_fix_1
0.0,9990.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.534,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,0.0,0.0
10.0,9990.0,0.0,-14.4552007208,999.453753754,-14.4537537538,4210302.13423,421.493856666,-0.00508867954751,0.53402217017,-0.00508817017017,1.0526356992,0.000105379487356,-1.72009210131,465.71991992,-1.71991991992,1933196.33594,193.532519365,-12.7351086195,533.733833834,-12.7338338338,2288397.26416,229.091727316,-31.6662328561,466.663063063,-31.6630630631,3292577.87027,329.620369433,17.2110321353,532.790690691,17.2093093093,5688717.33423,569.498181423,-0.0254024130794,0.467024235778,-0.0253998702953,3.36855350031,0.00033722629896,0.0,0.0,0.0,0.0,4.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,2.0,9634.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
20.0,9990.0,0.0,9.77615376914,999.224824825,9.77517517517,8438227.04344,844.751931469,-0.0186419197117,0.534002053654,-0.0186400536537,2.10123353226,0.000210354743443,23.3626989689,465.63963964,23.3603603604,3950204.7027,395.455471289,-13.5865451997,533.585185185,-13.5851851852,4468551.00741,447.347182642,-13.1795975573,466.178278278,-13.1782782783,3400547.48639,340.429220781,22.9557513265,533.046546547,22.9534534535,8315227.35586,832.438417845,-0.0178009264743,0.466758510308,-0.0177991445998,3.60013315598,0.000360409766341,0.0,0.0,0.0,0.0,96.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,2.0,9577.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
30.0,9990.0,0.0,-22.8841725898,998.881881882,-22.8818818819,12479072.6206,1249.28147168,-0.0268947803584,0.534064088188,-0.0268920881882,3.10656948091,0.000310999047042,15.5861447592,465.415415415,15.5845845846,5804044.02603,581.043550508,-38.4703173491,533.466466466,-38.4664664665,6645152.26627,665.246998325,-7.29422364601,466.293493493,-7.29349349349,3645981.47708,364.99964732,-15.5899489438,532.588388388,-15.5883883884,10652479.4531,1066.42100841,0.00316129738297,0.467125904309,0.00316098093679,3.82379850135,0.000382800931159,0.0,0.0,0.0,0.0,273.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,3.0,9516.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
40.0,9990.0,0.0,-16.9499449394,998.948248248,-16.9482482482,16621408.2443,1663.97119275,-0.0156569576534,0.53398539039,-0.0156553903904,4.23760957568,0.000424227607937,7.48042847132,465.52032032,7.47967967968,7790547.37498,779.912641403,-24.4303734108,533.427927928,-24.4279279279,8998785.60811,900.86951728,-7.28411252378,466.283383383,-7.28338338338,3822242.74164,382.645183866,-9.66583241566,532.664864865,-9.66486486486,13178533.9676,1319.30463185,0.000224324150631,0.467189140259,0.000224301695761,4.06800179267,0.000407248152235,0.0,0.0,0.0,0.0,491.0,9989.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,4.0,9461.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
50.0,9990.0,0.0,11.5139653619,998.487187187,11.5128128128,20335495.86,2035.78895385,-0.0239007915707,0.533799399099,-0.0238983990991,5.24590183194,0.000525167867849,29.517369106,465.485585586,29.5144144144,9552371.42432,956.289060399,-18.0034037441,533.001601602,-18.0016016016,11102569.9744,1111.47962502,4.31744919411,465.682982983,4.31701701701,4105549.00711,411.00700842,7.19651616779,532.804204204,7.1957957958,15606217.0234,1562.34027665,-0.0015540921917,0.46690047128,-0.00155393662691,4.45067773732,0.000445557887408,0.0,0.0,0.0,0.0,709.0,9969.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,4.0,9395.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
60.0,9990.0,0.0,27.7391130243,998.263663664,27.7363363363,24071025.5099,2409.7532796,-0.0153896847532,0.533907144244,-0.0153881442442,6.33637798685,0.00063433556781,28.7309039944,465.271971972,28.728028028,11432774.0522,1144.53639525,-0.99179097007,532.991691692,-0.991691691694,13275884.3104,1329.05038647,-10.9643607969,465.963263263,-10.9632632633,4194735.51762,419.935480791,38.7034738212,532.3004004,38.6995995996,17482319.4984,1750.15712267,-0.0238955430817,0.46736293671,-0.0238931511354,4.43649761829,0.000444138313975,0.0,0.0,0.0,0.0,920.0,9942.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,3.0,9366.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
70.0,9990.0,0.0,18.214035439,997.787787788,18.2122122122,28058678.1101,2808.95766444,-0.00245532515767,0.533951079379,-0.00245507937938,7.46471647636,0.000747293670674,10.9938932826,465.007207207,10.9927927928,13416803.4811,1343.15782171,7.22014215637,532.780580581,7.21941941942,15507305.0326,1552.43818527,12.2043247572,465.796896897,12.2031031031,4392244.9038,439.708169367,6.00971068175,531.990890891,6.00910910911,20016298.1711,2003.83403455,0.00294849397882,0.467524242111,0.00294819883428,4.7431620595,0.000474838528332,0.0,0.0,0.0,0.0,1112.0,9916.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,7.0,9292.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
80.0,9990.0,0.0,51.5465011513,997.458658659,51.5413413413,31672820.426,3170.76988948,-0.0135037346081,0.533998382883,-0.0135023828829,8.51627983681,0.000852565806068,38.1997196917,464.804104104,38.1958958959,15218719.6317,1523.54786583,13.3467814596,532.654554555,13.3454454454,17625336.8678,1764.47460885,30.5038542397,465.499199199,30.5008008008,4578149.49359,458.31910037,21.0426469116,531.959459459,21.0405405405,22471306.5811,2249.60522385,0.00534644666568,0.467485356388,0.00534591148583,5.11240655617,0.000511803639621,0.0,0.0,0.0,0.0,1240.0,9876.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,7.0,9217.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
90.0,9990.0,0.0,57.7030733807,997.302702703,57.6972972973,35344928.627,3538.3850863,-0.030629362699,0.533944296697,-0.0306262966967,9.62664237473,0.000963724334241,59.2123335669,464.793593594,59.2064064064,17196844.39,1721.57817499,-1.5092601862,532.509109109,-1.50910910911,19667832.6711,1968.94911113,16.6418059866,465.35985986,16.6401401401,4755995.3038,476.123265973,41.0612673941,531.942842843,41.0571571572,24785116.3633,2481.24100143,-0.0106454934166,0.467516465716,-0.0106444278017,5.39067074188,0.000539660700959,0.0,0.0,0.0,0.0,1431.0,9830.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,14.0,9151.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
