t,counts,nextinct,delta_n,mean_n,delta2_n,M2_n,var_n,delta_h,mean_h,delta2_h,M2_h,var_h,delta_w,mean_w,delta2_w,M2_w,var_w,delta_m,mean_m,delta2_m,M2_m,var_m,delta_ns,mean_ns,delta2_ns,M2_ns,var_ns,delta_nf,mean_nf,delta2_nf,M2_nf,var_nf,delta_fs,mean_fs,delta2_fs,M2_fs,var_fs,cdf_h_0_1,cdf_h_0_2,cdf_h_0_3,cdf_h_0_4,cdf_h_0_5,cdf_h_0_6,cdf_h_0_7,cdf_h_0_8,cdf_h_0_9,p_h_fix_0,p_h_fix_1,cdf_fs_0_1,cdf_fs_0_2,cdf_fs_0_3,cdf_fs_0_4,cdf_fs_0_5,cdf_fs_0_6,cdf_fs_0_7,cdf_fs_0_8,cdf_fs_0_9,p_fs_fix_0,p_fs_fix_1
0.0,10000.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.301325,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.94701986755,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10000.0,0.0,2.15181518152,301.8484,2.1516,1140046.1744,114.016019042,-0.0118048808881,0.3012777004,-0.0118037004,3.23324036929,0.000323356372566,5.10901090109,210.8915,5.1085,780873.2775,78.0951372637,-2.95719571957,90.9569,-2.9569,428786.4239,42.8829306831,3.79047904791,286.2099,3.7901,1147668.4199,114.778319822,-1.63866386639,15.6385,-1.6385,229832.1775,22.9855163016,0.00569943003736,0.948248508327,0.00569886009435,2.43399446939,0.000243423789318,0.0,0.0,4737.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
20.0,10000.0,0.0,-1.82878287829,301.8286,-1.8286,1940402.2204,194.059628003,0.0184941948195,0.3015076546,0.0184923454,6.39404823204,0.000639468770081,-6.76797679768,210.7673,-6.7673,1287065.5071,128.719422652,4.93919391939,91.0613,4.9387,865327.4231,86.5413964496,-2.19341934193,286.1932,-2.1932,1794640.7376,179.482021962,0.364636463646,15.6354,0.3646,233700.6684,23.3724040804,-0.00162954750219,0.948296051214,-0.00162938454744,2.40532806659,0.000240556862346,0.0,0.0,4762.0,9998.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
30.0,10000.0,0.0,-0.868386838683,301.8683,-0.868299999999,2563239.5511,256.349590069,0.0342464679468,0.3013049567,0.0342430433,9.74833449222,0.000974930942316,-10.7886788679,210.7876,-10.7876,1606686.8624,160.684754715,9.9202920292,91.0807,9.9193,1356245.8751,135.638151325,-3.17251725172,286.1722,-3.1722,2315461.4716,231.56930409,2.30413041304,15.6961,2.3039,242099.4479,24.2123660266,-0.00792804972163,0.948126592465,-0.00792725691666,2.44461781689,0.000244486230312,0.0,4.0,4871.0,9989.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
40.0,10000.0,0.0,2.16121612161,301.839,2.161,3057704.79,305.801059106,0.02118540004,0.3011847185,0.0211832815,13.1703676956,0.00131716848641,-4.72387238724,210.7234,-4.7234,1821008.9244,182.11910435,6.88508850885,91.1156,6.8844,1860864.3664,186.105047145,0.803280328033,286.1968,0.803200000001,2711342.6976,271.161385899,1.35793579358,15.6422,1.3578,247875.7916,24.7900581658,-0.00425026772599,0.948328790068,-0.00424984269922,2.46765845435,0.000246790524487,0.0,20.0,4958.0,9964.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
50.0,10000.0,0.0,-2.77077707771,301.7705,-2.7705,3545786.2975,354.614091159,0.049744970097,0.3014310044,0.0497399956,16.2326541963,0.00162342776241,-16.5084508451,210.5068,-16.5068,1943085.5376,194.327986559,13.7376737674,91.2637,13.7363,2364689.6231,236.492611571,1.93819381938,286.062,1.938,3076345.56,307.665322532,-4.70897089709,15.7085,-4.7085,259233.2775,25.925920342,0.0150704677522,0.948141741636,0.0150689607054,2.52721155148,0.000252746429791,0.0,40.0,4946.0,9924.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
60.0,10000.0,0.0,3.13511351135,301.8652,3.1348,4001142.2896,400.154244384,0.0755271292129,0.3015294235,0.0755195765,19.6088872079,0.00196108482927,-20.4414441444,210.4394,-20.4394,2035737.2764,203.594087049,23.5765576558,91.4258,23.5742,2909172.9436,290.946388999,-0.137213721372,286.1372,-0.1372,3497605.7616,349.795555716,3.27232723272,15.728,3.272,264368.16,26.439459946,-0.0103852765559,0.948089156061,-0.0103842380282,2.57433378837,0.000257459124749,0.0,95.0,4925.0,9863.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
70.0,10000.0,0.0,5.08510851085,301.9154,5.0846,4494806.4284,449.5255954,0.0830418321832,0.301331472,0.083033528,22.7430856919,0.00227453602279,-21.4346434643,210.4325,-21.4325,2128514.4375,212.872731023,26.5197519752,91.4829,26.5171,3434955.0759,343.529860576,2.75497549755,286.2453,2.7547,3844759.2791,384.514379348,2.3301330133,15.6701,2.3299,269338.6599,26.936559646,-0.00697678756445,0.948344168062,-0.00697608988569,2.543548524,0.00025438029043,0.0,159.0,4932.0,9802.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
80.0,10000.0,0.0,6.12291229123,301.8777,6.1223,4967855.4271,496.835226233,0.0815986539654,0.3015265059,0.0815904941,26.0095985104,0.00260121997304,-20.2284228423,210.2264,-20.2264,2149029.4304,214.924435484,26.3513351335,91.6513,26.3487,4014335.0831,401.473655676,0.712271227122,286.2878,0.712199999999,4233313.7116,423.373708531,5.41064106411,15.5899,5.4101,269111.1799,26.9138093709,-0.016806729202,0.948623230347,-0.016805048529,2.50936552893,0.000250961649058,0.0,206.0,4868.0,9722.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
90.0,10000.0,0.0,12.1701170117,301.8311,12.1689,5497997.7279,549.854758266,0.109525432343,0.3013135202,0.1095144798,29.2793186706,0.00292822468953,-25.1301130113,210.1276,-25.1276,2154805.1824,215.502068447,37.300230023,91.7035,37.2965,4618565.8775,461.902778028,6.90329032903,286.0974,6.9026,4664915.1324,466.538167057,5.26682668267,15.7337,5.2663,270917.8431,27.0944937594,-0.015041058884,0.948160573886,-0.0150395547782,2.48789466983,0.000248814348418,0.0,276.0,4913.0,9647.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
100.0,10000.0,0.0,18.0077007701,301.9941,18.0059,6003586.6519,600.418707061,0.136385466447,0.3011281721,0.1363718279,32.5849159877,0.00325881748052,-30.1602160216,210.1572,-30.1572,2105700.8816,210.591147275,48.1679167917,91.8369,48.1631,5255334.9839,525.586056996,20.702570257,286.2995,20.7005,5070729.9975,507.123712121,-2.69486948695,15.6946,-2.6946,278757.3084,27.8785186919,0.0110269723209,0.948349130376,0.0110258696236,2.52268121555,0.00025229335089,1.0,371.0,4952.0,9586.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
110.0,10000.0,0.0,17.0119011901,301.9898,17.0102,6646590.9596,664.725568517,0.103348583858,0.301050751,0.103338249,35.6310001827,0.0035634563639,-20.0453045305,210.0433,-20.0433,2130112.2511,213.032528363,37.0572057206,91.9465,37.0535,5858360.3775,585.894627213,18.700970097,286.3009,18.6991,5610357.5919,561.091868377,-1.68906890689,15.6889,-1.6889,289605.1679,28.9634131313,0.00772074975596,0.948392874984,0.00771997768099,2.60096191557,0.000260122203778,3.0,436.0,4996.0,9521.0,9998.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
120.0,10000.0,0.0,30.9397939794,302.0633,30.9367,7276322.9311,727.705063616,0.0866365320532,0.3007591316,0.0866278684,38.5931173598,0.00385969770575,-6.05280528053,210.0522,-6.0522,2157112.7516,215.732848445,36.9925992599,92.0111,36.9889,6468761.7679,646.940870877,30.6648664866,286.3382,30.6618,6124424.2076,612.503671127,0.274927492749,15.7251,0.2749,296355.2999,29.6384938394,0.00363877433371,0.948313541496,0.00363841045628,2.61402175213,0.000261428318045,6.0,513.0,5024.0,9433.0,9994.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
130.0,10000.0,0.0,13.901590159,302.0998,13.9002,7818276.3996,781.905830543,0.0724451165117,0.300980128,0.072437872,41.8408730046,0.00418450575104,-11.8818881888,209.8807,-11.8807,2162398.6751,216.261493659,25.7834783478,92.2191,25.7809,7100062.9519,710.07730292,12.601160116,286.4001,12.5999,6512256.1999,651.290749065,1.300430043,15.6997,1.3003,301203.1991,30.1233322432,-0.00225748761675,0.948459793514,-0.00225726186799,2.60026995728,0.000260053001028,6.0,585.0,4994.0,9373.0,9993.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
140.0,10000.0,0.0,21.6373637364,302.3648,21.6352,8451127.2096,845.197240684,0.106419490449,0.3009981515,0.1064088485,44.92600827,0.00449305013201,-17.9239923992,209.9222,-17.9222,2163859.4716,216.407587919,39.5613561356,92.4426,39.5574,7726287.0524,772.705975838,22.3758375838,286.6264,22.3736,6996618.2304,699.73179622,-0.738473847385,15.7384,-0.7384,318485.6544,31.8517506151,0.00527955363645,0.948424678023,0.00527902568108,2.68977933626,0.000269004834109,6.0,684.0,4979.0,9285.0,9984.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
