t,counts,nextinct,delta_n,mean_n,delta2_n,M2_n,var_n,delta_h,mean_h,delta2_h,M2_h,var_h,delta_w,mean_w,delta2_w,M2_w,var_w,delta_m,mean_m,delta2_m,M2_m,var_m,delta_ns,mean_ns,delta2_ns,M2_ns,var_ns,delta_nf,mean_nf,delta2_nf,M2_nf,var_nf,delta_fs,mean_fs,delta2_fs,M2_fs,var_fs,cdf_h_0_1,cdf_h_0_2,cdf_h_0_3,cdf_h_0_4,cdf_h_0_5,cdf_h_0_6,cdf_h_0_7,cdf_h_0_8,cdf_h_0_9,p_h_fix_0,p_h_fix_1,cdf_fs_0_1,cdf_fs_0_2,cdf_fs_0_3,cdf_fs_0_4,cdf_fs_0_5,cdf_fs_0_6,cdf_fs_0_7,cdf_fs_0_8,cdf_fs_0_9,p_fs_fix_0,p_fs_fix_1
0.0,10000.0,0.0,0.0,1450.0,0.0,0.0,0.0,0.0,0.310345,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1441.0,0.0,0.0,0.0,0.0,0.00620689655172,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
10.0,10000.0,0.0,0.0048004800542,1449.9952,0.0048000000063,18423.7696,1.84256121612,2.7646764677e-06,0.3103422356,2.76440000008e-06,0.00415863722893,4.15905313424e-07,0.000300030003928,999.9997,0.000300000000948,2.9991,0.000299939994,0.0045004500455,449.9955,0.00450000000052,18418.7975,1.8420639564,-3.70407040704,8.7037,-3.7037,90763.0631,9.0772140314,3.70887088709,1441.2915,3.7085,109569.2775,10.9580235524,-0.00255456551178,0.00600258591729,-0.00255431005522,0.0431741945727,4.31785124239e-06,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,5.0,0.0
20.0,10000.0,0.0,-1.00720072007,1450.0071,-1.0071,36162.4959,3.61661125113,-0.000478117011702,0.3103470692,-0.0004780692,0.00816724705011,8.1680638565e-07,0.0,1000.0,0.0,0.0,0.0,-1.00720072007,450.0071,-1.0071,36162.4959,3.61661125113,-3.64236423642,8.642,-3.642,87112.36,8.71210721072,2.63516351635,1441.3651,2.63489999999,122736.0199,12.2748294729,-0.00250956354739,0.00595996821561,-0.00250931259104,0.0414297571964,4.14339005864e-06,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,0.0
30.0,10000.0,0.0,-2.03120312031,1450.031,-2.031,55162.39,5.51679067907,-0.000966101810182,0.3103580052,-0.000966005200001,0.0124558036657,1.24570493707e-06,0.000300030006088,999.9997,0.000300000003108,2.9991,0.000299939993999,-2.03150315032,450.0313,-2.0313,55165.2031,5.5170720172,-2.72277227723,8.7225,-2.7225,87082.9375,8.70916466647,0.691569156913,1441.3085,0.691499999997,143525.2775,14.3539631463,-0.00187197566553,0.00601543487681,-0.00187178846797,0.0414218987191,4.14260413232e-06,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.0,0.0
40.0,10000.0,0.0,-2.0198019802,1450.0196,-2.0196,72204.1584,7.2211379538,-0.000960246724673,0.3103521507,-0.0009601507,0.0163071500999,1.6308780978e-06,0.000500050009464,999.9995,0.000500000004422,4.99749999999,0.000499799979997,-2.0203020302,450.0201,-2.0201,72210.9599,7.22181817182,-3.70567056706,8.7053,-3.7053,86184.5191,8.61931384138,1.68586858686,1441.3143,1.6857,157911.1551,15.7926947795,-0.00255079958869,0.00600358318276,-0.00255054450873,0.040990329421,4.09944288639e-06,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.0,0.0
50.0,10000.0,0.0,-2.03150315032,1450.0313,-2.0313,90307.2031,9.03162347235,-0.000964861786179,0.3103567653,-0.000964765300001,0.0203916419762,2.03936813443e-06,0.0,1000.0,0.0,0.0,0.0,-2.03150315031,450.0313,-2.0313,90307.2031,9.03162347235,1.28212821282,8.718,1.282,88080.76,8.80895689569,-3.31363136314,1441.3133,-3.3133,179799.4311,17.9817412841,0.000893823319838,0.00601234341056,0.000893733937506,0.0418945115754,4.18987014456e-06,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,0.0
60.0,10000.0,0.0,-2.0397039704,1450.0395,-2.0395,109223.3975,10.9234320932,-0.000968344734473,0.3103602479,-0.0009682479,0.0246558775665,2.46583434008e-06,0.000300030003018,999.9997,0.000300000000038,2.9991,0.000299939994,-2.0400040004,450.0398,-2.0398,109218.1596,10.9229082508,0.291729172917,8.7083,0.2917,87746.1111,8.77548865887,-2.33143314332,1441.3312,-2.3312,196203.0656,19.6222687869,0.000209917029955,0.00600557357501,0.000209896038252,0.0417340251081,4.1738198928e-06,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2.0,0.0
70.0,10000.0,0.0,-2.0402040204,1450.04,-2.04,128208.0,12.8220822082,-0.000967886588659,0.3103597898,-0.0009677898,0.0289501067242,2.89530020244e-06,0.000200020003604,999.9998,0.000200000001655,1.9996,0.000199979998,-2.0404040404,450.0402,-2.0402,128209.8396,12.8222661866,0.327232723272,8.6728,0.3272,85729.4016,8.57379753975,-2.36743674367,1441.3672,-2.3672,214605.6416,21.462710431,0.000234364356762,0.00598112869293,0.000234340920327,0.0407771745085,4.07812526338e-06,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.0,0.0
80.0,10000.0,0.0,-2.04440444045,1450.0442,-2.0442,146920.4636,14.6935157116,-0.000969265526553,0.3103611686,-0.000969168600001,0.0331833613337,3.31866800017e-06,0.000200020001785,999.9998,0.000199999999836,1.9996,0.000199979998,-2.04460446044,450.0444,-2.0444,146950.2864,14.6964982898,-2.69816981698,8.6979,-2.6979,85684.3559,8.56929251925,0.653765376537,1441.3463,0.653699999999,231007.7631,23.1030866187,-0.00185491198785,0.00599837290549,-0.00185472649665,0.0407452353659,4.07493102969e-06,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.0,0.0
90.0,10000.0,0.0,-2.03120312032,1450.031,-2.031,166254.39,16.6271017102,-0.000962212521254,0.3103541163,-0.000962116300002,0.0375423488017,3.75461034121e-06,0.0,1000.0,0.0,0.0,0.0,-2.03120312031,450.031,-2.031,166254.39,16.6271017102,-1.69566956696,8.6955,-1.6955,87313.7975,8.7322529753,-0.335533553353,1441.3355,-0.335499999998,253109.3975,25.3134710971,-0.00116266679262,0.00599680466958,-0.00116255052594,0.0415313532792,4.15355068299e-06,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,0.0
