NREPEATS = 1000
replication_rate = 0.013800
mutation_rate = 0.000001
TFinal = 36500.000000
fs = 0.600000
t,rep,n_mutants,n_het_mutants,mean_mutn_indiv,std_mutn_indiv
36500.000000,3,52,48,7.006000,2.284553
0.000000,4,0,0,0.000000,0.000000
1825.000000,4,26,26,0.216000,0.459952
3650.000000,4,27,27,0.398000,0.614796
5475.000000,4,38,38,0.656000,0.627740
7300.000000,4,39,39,0.920000,0.629282
9125.000000,4,51,51,1.388000,0.755001
10950.000000,4,58,58,1.652000,1.018790
12775.000000,4,71,71,2.511000,1.300604
14600.000000,4,61,61,3.124000,1.091703
16425.000000,4,69,69,3.078000,1.157262
18250.000000,4,64,64,3.489000,1.571097
20075.000000,4,47,47,3.481000,1.727027
21900.000000,4,53,53,3.335000,1.503008
23725.000000,4,48,48,3.242000,1.247795
25550.000000,4,50,50,3.277000,1.576946
27375.000000,4,52,52,3.909000,1.636275
29200.000000,4,53,53,3.533000,1.584115
31025.000000,4,51,51,3.561000,1.789268
32850.000000,4,46,46,3.448000,1.643166
34675.000000,4,50,50,3.466000,1.819383
36500.000000,4,53,53,4.163000,1.712122
0.000000,5,0,0,0.000000,0.000000
1825.000000,5,22,22,0.156000,0.371217
3650.000000,5,31,31,0.283000,0.470247
5475.000000,5,28,28,0.495000,0.654525
7300.000000,5,34,34,0.505000,0.668148
9125.000000,5,40,40,1.116000,0.819277
10950.000000,5,41,41,1.594000,1.028699
12775.000000,5,47,47,1.931000,1.338668
14600.000000,5,55,55,2.307000,1.226481
16425.000000,5,61,61,3.052000,1.232402
18250.000000,5,71,71,3.569000,1.705329
20075.000000,5,71,71,4.180000,1.433756
21900.000000,5,79,79,4.383000,1.517437
23725.000000,5,93,93,4.738000,1.594961
25550.000000,5,78,78,5.050000,1.412620
27375.000000,5,84,84,5.394000,1.233810
29200.000000,5,64,64,5.443000,1.134036
31025.000000,5,74,74,5.473000,0.967578
32850.000000,5,66,66,5.497000,0.851302
34675.000000,5,63,63,5.368000,0.838617
36500.000000,5,62,62,5.611000,1.021137
0.000000,6,0,0,0.000000,0.000000
1825.000000,6,39,39,0.262000,0.549234
3650.000000,6,47,47,0.516000,0.730943
5475.000000,6,44,44,0.631000,0.820678
7300.000000,6,39,39,0.910000,1.039702
9125.000000,6,39,39,0.990000,0.827396
10950.000000,6,41,41,1.107000,0.891261
12775.000000,6,44,44,1.237000,0.929352
14600.000000,6,54,54,1.103000,0.920455
16425.000000,6,60,60,1.436000,1.065382
18250.000000,6,52,52,1.403000,0.816859
20075.000000,6,49,49,1.730000,0.811023
21900.000000,6,51,51,2.000000,0.941747
23725.000000,6,60,60,2.167000,1.035463
25550.000000,6,60,60,2.379000,1.150949
27375.000000,6,46,46,2.168000,1.262287
29200.000000,6,46,46,1.997000,1.357510
31025.000000,6,42,42,2.183000,1.340637
32850.000000,6,50,50,2.359000,0.926811
34675.000000,6,56,56,2.599000,0.888250
36500.000000,6,57,57,2.852000,1.009512
0.000000,7,0,0,0.000000,0.000000
1825.000000,7,28,28,0.291000,0.575021
3650.000000,7,53,53,0.487000,0.700229
5475.000000,7,29,29,0.559000,0.775319
7300.000000,7,38,38,0.699000,0.793113
9125.000000,7,48,48,0.998000,1.064485
10950.000000,7,43,43,1.224000,1.067222
12775.000000,7,53,53,1.585000,1.140208
14600.000000,7,55,55,1.080000,1.103094
16425.000000,7,41,41,1.351000,1.197177
18250.000000,7,55,55,1.447000,1.291844
20075.000000,7,44,44,1.610000,0.993422
21900.000000,7,54,54,1.851000,1.059208
23725.000000,7,47,47,1.958000,1.398639
25550.000000,7,53,53,1.860000,1.160925
27375.000000,7,56,56,2.357000,1.352546
29200.000000,7,46,46,2.797000,1.631089
31025.000000,7,56,56,3.283000,1.667240
32850.000000,7,60,60,3.770000,1.547739
34675.000000,7,60,60,4.305000,1.656115
36500.000000,7,60,60,4.272000,2.007996
0.000000,8,0,0,0.000000,0.000000
1825.000000,8,34,34,0.259000,0.506138
3650.000000,8,32,32,0.529000,0.877456
5475.000000,8,38,38,0.729000,1.051030
7300.000000,8,43,43,1.009000,1.231436
9125.000000,8,52,52,1.423000,1.414946
10950.000000,8,54,54,1.754000,1.884950
12775.000000,8,56,56,1.872000,1.804681
14600.000000,8,55,55,1.311000,1.151349
16425.000000,8,44,44,1.153000,0.973930
18250.000000,8,42,42,1.281000,0.922437
20075.000000,8,50,50,1.957000,1.145628
21900.000000,8,44,44,2.062000,1.183874
23725.000000,8,49,49,2.290000,1.525197
25550.000000,8,49,49,1.840000,1.340222
27375.000000,8,41,41,1.525000,1.075422
29200.000000,8,52,52,1.488000,1.299825
31025.000000,8,52,52,2.073000,1.504638
32850.000000,8,49,49,2.664000,1.056513
34675.000000,8,53,53,3.099000,0.951896
36500.000000,8,60,60,3.631000,1.214213
0.000000,9,0,0,0.000000,0.000000
1825.000000,9,31,31,0.154000,0.366631
3650.000000,9,44,44,0.416000,0.620749
5475.000000,9,45,45,0.893000,0.812534
7300.000000,9,48,48,1.054000,0.931639
9125.000000,9,40,40,1.195000,0.832868
10950.000000,9,45,45,1.282000,1.093468
12775.000000,9,46,46,1.748000,1.082436
14600.000000,9,41,41,2.034000,0.978673
16425.000000,9,53,53,2.189000,0.685382
18250.000000,9,46,46,2.413000,0.629943
20075.000000,9,43,43,2.436000,0.613417
21900.000000,9,47,47,3.048000,0.942648
23725.000000,9,51,51,3.299000,0.962562
25550.000000,9,59,59,3.696000,1.033757
27375.000000,9,57,57,3.694000,0.891717
29200.000000,9,61,61,4.024000,1.062334
31025.000000,9,67,67,4.467000,1.136751
32850.000000,9,70,70,4.739000,1.412400
34675.000000,9,69,69,5.619000,1.648805
36500.000000,9,82,82,6.151000,1.888853
0.000000,10,0,0,0.000000,0.000000
1825.000000,10,21,21,0.199000,0.444518
3650.000000,10,43,43,0.367000,0.569768
5475.000000,10,42,42,0.443000,0.641219
7300.000000,10,41,41,0.754000,0.867316
9125.000000,10,49,49,1.293000,1.381687
10950.000000,10,52,52,1.285000,1.270192
12775.000000,10,57,57,1.241000,1.023703
14600.000000,10,45,45,1.564000,1.038741
16425.000000,10,49,49,1.884000,1.242613
18250.000000,10,52,52,2.270000,1.556124
20075.000000,10,48,48,1.862000,1.331439
21900.000000,10,53,53,1.774000,1.129690
23725.000000,10,53,53,2.162000,1.328729
25550.000000,10,59,59,3.293000,1.590497
27375.000000,10,50,50,3.531000,1.344190
29200.000000,10,58,58,3.691000,1.763130
31025.000000,10,53,53,4.056000,1.726222
32850.000000,10,43,43,4.592000,1.767671
34675.000000,10,45,45,4.175000,1.785935
36500.000000,10,49,49,4.826000,1.922868
0.000000,11,0,0,0.000000,0.000000
1825.000000,11,22,22,0.108000,0.313743
3650.000000,11,33,33,0.525000,0.721037
5475.000000,11,50,50,0.819000,0.994600
7300.000000,11,42,42,1.280000,1.216174
9125.000000,11,47,47,1.761000,1.508030
10950.000000,11,49,49,2.018000,1.851244
12775.000000,11,43,43,1.866000,1.952910
14600.000000,11,44,44,2.373000,2.185096
16425.000000,11,56,56,2.942000,2.351631
18250.000000,11,45,45,3.232000,2.399987
20075.000000,11,53,53,3.624000,2.471990
21900.000000,11,52,52,4.639000,2.956928
23725.000000,11,49,49,3.795000,2.896786
25550.000000,11,51,51,3.392000,2.940575
27375.000000,11,46,46,4.044000,2.959531
29200.000000,11,56,56,4.292000,2.817921
31025.000000,11,59,59,4.392000,2.913902
32850.000000,11,73,73,4.683000,2.732394
34675.000000,11,72,72,4.579000,2.594705
36500.000000,11,69,69,4.181000,2.114405
0.000000,12,0,0,0.000000,0.000000
1825.000000,12,29,29,0.132000,0.341603
3650.000000,12,31,31,0.269000,0.486699
5475.000000,12,38,38,0.447000,0.656980
7300.000000,12,41,41,0.872000,0.840430
9125.000000,12,52,52,1.429000,1.031515
10950.000000,12,58,58,1.660000,1.440998
12775.000000,12,51,51,2.716000,1.495185
14600.000000,12,49,49,3.079000,1.993673
16425.000000,12,62,62,3.657000,2.020751
18250.000000,12,58,58,3.682000,1.691075
20075.000000,12,61,61,3.882000,1.859983
21900.000000,12,48,48,4.641000,1.405736
23725.000000,12,53,53,5.176000,1.201027
25550.000000,12,50,50,5.691000,0.919981
27375.000000,12,55,55,6.444000,1.093645
29200.000000,12,53,53,6.336000,0.869402
31025.000000,12,60,60,6.363000,0.920912
32850.000000,12,59,59,6.644000,1.145677
34675.000000,12,73,73,6.957000,1.212692
36500.000000,12,66,66,7.260000,1.250585
0.000000,13,0,0,0.000000,0.000000
1825.000000,13,28,28,0.168000,0.397409
3650.000000,13,30,30,0.436000,0.616672
5475.000000,13,38,38,0.841000,0.614896
7300.000000,13,39,39,1.328000,0.888372
9125.000000,13,44,44,1.362000,1.053597
10950.000000,13,50,50,1.696000,1.053895
12775.000000,13,46,46,2.377000,1.316284
14600.000000,13,49,49,2.734000,1.740768
16425.000000,13,48,48,2.633000,1.956051
18250.000000,13,61,61,2.499000,1.946738
20075.000000,13,49,49,2.485000,1.907725
21900.000000,13,51,51,2.804000,1.725271
23725.000000,13,42,42,2.850000,1.792963
25550.000000,13,44,44,3.536000,1.682717
27375.000000,13,56,56,3.594000,2.055575
29200.000000,13,46,46,3.312000,2.147386
31025.000000,13,57,57,4.286000,2.107284
32850.000000,13,53,53,4.864000,1.970631
34675.000000,13,45,45,5.724000,1.358554
36500.000000,13,49,49,5.662000,1.189610
0.000000,14,0,0,0.000000,0.000000
1825.000000,14,35,35,0.214000,0.434042
3650.000000,14,35,35,0.379000,0.549236
5475.000000,14,46,46,0.743000,0.780744
7300.000000,14,49,49,0.826000,0.740454
9125.000000,14,41,41,0.946000,0.835333
10950.000000,14,43,43,1.193000,1.022153
12775.000000,14,35,35,1.127000,1.079832
14600.000000,14,50,50,1.330000,1.238804
16425.000000,14,47,47,1.749000,1.302188
18250.000000,14,49,49,2.116000,1.614668
20075.000000,14,53,53,1.841000,1.253511
21900.000000,14,46,46,2.315000,1.468309
23725.000000,14,59,59,2.928000,1.840164
25550.000000,14,72,72,3.265000,1.893769
27375.000000,14,75,75,3.065000,2.078725
29200.000000,14,70,70,3.439000,1.950406
31025.000000,14,71,71,4.508000,2.029299
32850.000000,14,72,72,4.656000,2.308461
34675.000000,14,69,69,5.229000,2.412546
36500.000000,14,65,65,5.210000,2.374771
0.000000,15,0,0,0.000000,0.000000
1825.000000,15,30,30,0.265000,0.514820
3650.000000,15,29,29,0.478000,0.795077
5475.000000,15,42,42,0.485000,0.717140
7300.000000,15,44,44,0.692000,0.869420
9125.000000,15,43,43,1.103000,1.111587
10950.000000,15,46,46,1.124000,1.322260
12775.000000,15,51,51,1.844000,1.458695
14600.000000,15,51,51,1.656000,1.457322
16425.000000,15,44,44,1.621000,1.657742
18250.000000,15,47,47,1.988000,1.921861
20075.000000,15,45,45,1.943000,1.586906
21900.000000,15,49,49,2.057000,1.730533
23725.000000,15,48,48,2.234000,2.019238
25550.000000,15,55,55,2.286000,1.674816
27375.000000,15,54,54,2.202000,1.477626
29200.000000,15,64,64,3.083000,1.385652
31025.000000,15,62,62,3.666000,1.452775
32850.000000,15,61,61,3.672000,1.137414
34675.000000,15,60,60,4.268000,1.144328
36500.000000,15,65,65,4.275000,1.358389
0.000000,16,0,0,0.000000,0.000000
1825.000000,16,38,38,0.207000,0.482062
3650.000000,16,38,38,0.229000,0.585578
5475.000000,16,50,50,0.457000,0.640751
7300.000000,16,29,29,0.690000,0.684374
9125.000000,16,44,44,0.827000,0.731851
10950.000000,16,54,54,1.103000,0.892854
12775.000000,16,39,39,1.279000,0.796111
14600.000000,16,46,46,1.490000,0.707390
16425.000000,16,43,43,1.703000,0.905323
18250.000000,16,54,54,2.068000,0.811193
20075.000000,16,41,41,2.238000,0.938209
21900.000000,16,46,46,2.538000,0.984645
23725.000000,16,58,58,2.825000,1.322166
25550.000000,16,56,56,2.762000,1.590562
27375.000000,16,61,61,2.931000,1.303817
29200.000000,16,60,60,3.108000,1.524027
31025.000000,16,52,52,3.236000,1.317589
32850.000000,16,53,53,4.189000,1.373013
34675.000000,16,49,49,4.737000,1.471733
36500.000000,16,47,47,4.254000,1.186968
0.000000,17,0,0,0.000000,0.000000
1825.000000,17,28,28,0.213000,0.491806
3650.000000,17,41,41,0.465000,0.715043
5475.000000,17,45,45,0.621000,1.041366
7300.000000,17,44,44,0.622000,0.822066
9125.000000,17,51,51,0.883000,1.005147
10950.000000,17,44,44,0.916000,1.127926
12775.000000,17,55,55,1.008000,1.100521
14600.000000,17,53,53,1.687000,1.120842
16425.000000,17,48,48,2.405000,1.043103
18250.000000,17,39,39,2.665000,1.046839
20075.000000,17,51,51,3.249000,1.104635
21900.000000,17,57,57,3.466000,1.441153
23725.000000,17,51,51,3.172000,1.107087
25550.000000,17,57,57,3.703000,1.173955
27375.000000,17,62,62,4.021000,1.424988
29200.000000,17,64,64,4.345000,1.645808
31025.000000,17,57,57,4.514000,1.822395
32850.000000,17,50,50,3.660000,1.747413
34675.000000,17,50,50,4.059000,1.771061
36500.000000,17,49,49,3.985000,1.805002
0.000000,18,0,0,0.000000,0.000000
1825.000000,18,35,35,0.289000,0.511606
3650.000000,18,36,36,0.510000,0.572912
5475.000000,18,36,36,0.684000,0.701881
7300.000000,18,36,36,0.953000,0.664253
9125.000000,18,47,47,1.039000,0.734860
10950.000000,18,51,51,1.440000,0.800650
12775.000000,18,46,46,1.580000,1.181099
14600.000000,18,54,54,1.769000,1.223575
16425.000000,18,58,58,1.989000,1.310189
18250.000000,18,52,52,2.103000,1.303875
20075.000000,18,59,59,2.628000,1.373864
21900.000000,18,52,52,3.238000,1.490496
23725.000000,18,42,42,2.671000,1.507658
25550.000000,18,47,47,3.146000,1.536569
27375.000000,18,46,46,3.337000,1.588696
29200.000000,18,43,43,3.556000,1.744680
31025.000000,18,59,59,3.686000,1.601865
32850.000000,18,60,60,3.762000,1.724044
34675.000000,18,69,69,4.205000,1.736661
36500.000000,18,45,45,3.894000,1.852619
0.000000,19,0,0,0.000000,0.000000
1825.000000,19,31,31,0.174000,0.399855
3650.000000,19,37,37,0.414000,0.720502
5475.000000,19,32,32,0.456000,0.710330
7300.000000,19,53,53,0.766000,0.940281
9125.000000,19,53,53,0.900000,1.061662
10950.000000,19,47,47,1.140000,1.109789
12775.000000,19,41,41,1.293000,1.259658
14600.000000,19,46,46,1.372000,1.108533
16425.000000,19,41,41,1.867000,1.010115
18250.000000,19,56,56,1.820000,1.274843
20075.000000,19,55,55,2.307000,1.109947
21900.000000,19,56,56,2.574000,1.144480
23725.000000,19,48,48,2.534000,1.205113
25550.000000,19,54,54,2.587000,1.241762
27375.000000,19,55,55,2.634000,1.249642
29200.000000,19,52,52,2.475000,1.329339
31025.000000,19,49,49,2.601000,1.213784
32850.000000,19,45,45,2.470000,1.423069
34675.000000,19,42,42,2.956000,1.289856
36500.000000,19,54,54,3.113000,1.520047
0.000000,20,0,0,0.000000,0.000000
1825.000000,20,33,33,0.194000,0.438813
3650.000000,20,42,42,0.292000,0.482669
5475.000000,20,34,34,0.568000,0.766788
7300.000000,20,38,38,0.732000,0.683112
9125.000000,20,49,49,0.839000,0.803570
10950.000000,20,58,58,1.276000,1.029020
12775.000000,20,41,41,1.329000,1.149818
14600.000000,20,52,52,1.307000,1.261087
16425.000000,20,48,48,1.265000,1.195912
18250.000000,20,36,36,1.387000,1.402568
20075.000000,20,43,43,2.506000,2.001492
21900.000000,20,45,45,2.556000,1.732012
23725.000000,20,49,49,2.578000,1.704941
25550.000000,20,60,60,3.047000,1.543105
27375.000000,20,50,50,3.605000,1.491710
29200.000000,20,63,63,4.102000,1.503947
31025.000000,20,57,57,4.293000,1.540625
32850.000000,20,63,63,5.056000,1.619100
34675.000000,20,58,58,5.286000,1.804289
36500.000000,20,58,58,5.496000,1.771192
0.000000,21,0,0,0.000000,0.000000
1825.000000,21,33,33,0.285000,0.505995
3650.000000,21,34,34,0.437000,0.542518
5475.000000,21,36,36,0.584000,0.674833
7300.000000,21,44,44,0.793000,0.714606
9125.000000,21,47,47,0.919000,0.902914
10950.000000,21,57,57,1.112000,1.151861
12775.000000,21,49,49,1.561000,1.321372
14600.000000,21,43,43,1.885000,1.150260
16425.000000,21,39,39,2.218000,1.432665
18250.000000,21,49,49,2.745000,1.832849
20075.000000,21,59,59,3.788000,2.245907
21900.000000,21,61,61,4.933000,2.476418
23725.000000,21,61,61,4.746000,2.928491
25550.000000,21,75,75,5.068000,2.978296
27375.000000,21,70,70,6.078000,2.915891
29200.000000,21,67,67,5.963000,2.838607
31025.000000,21,67,67,6.487000,2.935038
32850.000000,21,70,70,7.566000,2.863187
34675.000000,21,77,77,8.069000,2.670837
36500.000000,21,66,66,7.496000,2.358293
0.000000,22,0,0,0.000000,0.000000
1825.000000,22,30,30,0.238000,0.462136
3650.000000,22,36,36,0.544000,0.715945
5475.000000,22,47,47,0.675000,0.841477
7300.000000,22,38,38,0.580000,0.874279
9125.000000,22,46,46,1.173000,0.943377
10950.000000,22,55,55,1.419000,0.833147
12775.000000,22,61,61,1.618000,1.041711
14600.000000,22,58,58,1.537000,1.065724
16425.000000,22,45,45,1.647000,0.996687
18250.000000,22,48,48,1.824000,1.063087
20075.000000,22,52,52,1.816000,0.861909
21900.000000,22,36,36,2.082000,1.143058
23725.000000,22,42,42,2.713000,1.193338
25550.000000,22,59,59,2.857000,0.784325
27375.000000,22,53,53,3.181000,0.699091
29200.000000,22,53,53,3.254000,0.925387
31025.000000,22,52,52,3.340000,0.959855
32850.000000,22,60,60,3.474000,0.967605
34675.000000,22,48,48,3.796000,0.957758
36500.000000,22,63,63,3.988000,1.226932
0.000000,23,0,0,0.000000,0.000000
1825.000000,23,26,26,0.150000,0.357250
3650.000000,23,24,24,0.481000,0.845194
5475.000000,23,35,35,0.941000,1.027899
7300.000000,23,48,48,1.288000,1.166369
9125.000000,23,41,41,1.510000,1.383407
10950.000000,23,43,43,1.732000,1.667020
12775.000000,23,46,46,2.483000,2.039085
14600.000000,23,44,44,2.973000,2.258622
16425.000000,23,50,50,3.292000,2.272422
18250.000000,23,58,58,3.267000,2.036629
20075.000000,23,57,57,2.800000,2.283685
21900.000000,23,69,69,2.581000,2.444466
23725.000000,23,59,59,3.267000,2.721970
25550.000000,23,63,63,4.224000,2.633393
27375.000000,23,71,71,5.035000,2.525897
29200.000000,23,69,69,5.758000,2.536902
31025.000000,23,67,67,5.856000,2.622240
32850.000000,23,78,78,6.516000,2.108599
34675.000000,23,65,65,6.628000,1.864160
36500.000000,23,64,64,6.870000,1.796198
0.000000,24,0,0,0.000000,0.000000
1825.000000,24,34,34,0.210000,0.429050
3650.000000,24,33,33,0.424000,0.643924
5475.000000,24,42,42,0.422000,0.629533
7300.000000,24,49,49,0.766000,0.770609
9125.000000,24,46,46,1.085000,0.938433
10950.000000,24,52,52,1.594000,1.146507
12775.000000,24,54,54,1.778000,1.492295
14600.000000,24,55,55,2.445000,1.444667
16425.000000,24,39,39,2.602000,1.686547
18250.000000,24,57,57,2.553000,1.651035
20075.000000,24,50,50,3.124000,1.560468
21900.000000,24,61,61,3.308000,1.559990
23725.000000,24,57,56,3.740000,1.893141
25550.000000,24,50,49,3.586000,1.840650
27375.000000,24,55,54,4.197000,2.125255
29200.000000,24,49,48,4.010000,2.183728
31025.000000,24,69,68,4.143000,2.156200
32850.000000,24,74,73,5.188000,2.522106
34675.000000,24,55,54,6.241000,2.665713
36500.000000,24,66,65,5.666000,2.624373
0.000000,25,0,0,0.000000,0.000000
1825.000000,25,30,30,0.226000,0.439451
3650.000000,25,29,29,0.439000,0.548251
5475.000000,25,47,47,0.785000,0.820639
7300.000000,25,45,45,1.183000,1.119269
9125.000000,25,45,45,1.363000,1.268401
10950.000000,25,53,53,2.073000,1.434479
12775.000000,25,50,50,2.530000,1.565104
14600.000000,25,47,47,3.153000,1.807445
16425.000000,25,54,54,4.016000,1.710166
18250.000000,25,45,45,4.290000,1.659715
20075.000000,25,55,55,4.802000,1.916369
21900.000000,25,49,49,5.330000,1.632717
23725.000000,25,73,73,5.229000,1.550795
25550.000000,25,58,58,5.305000,1.597663
27375.000000,25,61,58,6.150000,1.893432
29200.000000,25,60,57,6.620000,1.800790
31025.000000,25,54,51,7.266000,1.932091
32850.000000,25,49,46,7.005000,1.964901
34675.000000,25,57,54,6.435000,1.938952
36500.000000,25,56,53,7.761000,2.273994
0.000000,26,0,0,0.000000,0.000000
1825.000000,26,39,39,0.208000,0.432346
3650.000000,26,44,44,0.656000,0.834482
5475.000000,26,45,45,0.780000,0.931917
7300.000000,26,47,47,1.014000,0.865189
9125.000000,26,57,57,1.137000,1.055151
10950.000000,26,57,57,1.285000,1.309767
12775.000000,26,48,48,1.573000,1.104487
14600.000000,26,37,37,1.932000,1.119209
16425.000000,26,53,53,1.915000,1.267826
18250.000000,26,43,43,2.239000,1.419822
20075.000000,26,55,55,2.573000,1.464519
21900.000000,26,54,54,2.518000,1.567205
23725.000000,26,50,50,3.199000,1.723476
25550.000000,26,64,64,3.723000,1.948350
27375.000000,26,51,51,4.515000,1.954378
29200.000000,26,64,64,4.823000,2.374302
31025.000000,26,54,54,4.802000,2.199462
32850.000000,26,50,50,4.387000,2.011287
34675.000000,26,61,61,4.434000,2.301073
36500.000000,26,50,50,4.713000,2.330249
0.000000,27,0,0,0.000000,0.000000
1825.000000,27,27,27,0.212000,0.520891
3650.000000,27,39,39,0.473000,0.757525
5475.000000,27,45,45,0.488000,0.815181
7300.000000,27,50,50,0.816000,1.018421
9125.000000,27,47,47,1.170000,0.919753
10950.000000,27,53,53,1.642000,0.740530
12775.000000,27,32,32,1.751000,0.899894
14600.000000,27,39,39,1.949000,0.692010
16425.000000,27,48,48,2.180000,0.965677
18250.000000,27,60,60,2.531000,1.041212
20075.000000,27,64,64,2.790000,1.385576
21900.000000,27,63,63,3.435000,1.365885
23725.000000,27,61,61,3.535000,1.155036
25550.000000,27,66,66,3.783000,1.137191
27375.000000,27,55,55,3.977000,1.110723
29200.000000,27,63,63,4.138000,1.073363
31025.000000,27,74,74,4.638000,1.207648
32850.000000,27,66,66,4.873000,1.134971
34675.000000,27,63,63,5.336000,1.115504
36500.000000,27,70,70,5.432000,1.157893
0.000000,28,0,0,0.000000,0.000000
1825.000000,28,33,33,0.380000,0.616425
3650.000000,28,41,41,0.670000,0.774403
5475.000000,28,46,46,0.794000,0.892390
7300.000000,28,36,36,1.142000,0.932043
9125.000000,28,49,49,1.495000,1.144240
10950.000000,28,56,56,2.027000,1.400797
12775.000000,28,53,53,2.284000,1.443408
14600.000000,28,53,53,2.543000,1.340876
16425.000000,28,58,58,2.657000,1.196989
18250.000000,28,56,56,2.874000,1.269542
20075.000000,28,62,62,3.107000,1.368731
21900.000000,28,64,64,3.178000,1.045662
23725.000000,28,66,66,3.035000,1.323453
25550.000000,28,68,68,3.145000,1.440156
27375.000000,28,61,61,3.264000,1.565489
29200.000000,28,63,63,3.771000,1.570677
31025.000000,28,57,57,4.245000,1.101903
32850.000000,28,65,65,4.539000,1.551414
34675.000000,28,60,60,4.842000,1.391032
36500.000000,28,63,63,5.071000,1.447776
0.000000,29,0,0,0.000000,0.000000
1825.000000,29,24,24,0.172000,0.454558
3650.000000,29,38,38,0.459000,0.648645
5475.000000,29,44,44,0.562000,0.859590
7300.000000,29,37,37,0.516000,0.808949
9125.000000,29,43,43,0.921000,0.974530
10950.000000,29,56,56,1.496000,1.306787
12775.000000,29,58,58,1.234000,1.119150
14600.000000,29,55,55,1.380000,0.974962
16425.000000,29,54,54,1.654000,1.112439
18250.000000,29,42,42,1.726000,0.820730
20075.000000,29,52,52,1.654000,0.738125
21900.000000,29,41,41,2.041000,0.995143
23725.000000,29,51,51,2.235000,1.056831
25550.000000,29,52,52,2.835000,1.080251
27375.000000,29,54,54,3.525000,1.166506
29200.000000,29,68,68,4.361000,1.667771
31025.000000,29,78,78,4.922000,1.871207
32850.000000,29,64,64,6.284000,1.664967
