t,counts,nextinct,delta_n,mean_n,delta2_n,M2_n,var_n,delta_h,mean_h,delta2_h,M2_h,var_h,delta_w,mean_w,delta2_w,M2_w,var_w,delta_m,mean_m,delta2_m,M2_m,var_m,delta_ns,mean_ns,delta2_ns,M2_ns,var_ns,delta_nf,mean_nf,delta2_nf,M2_nf,var_nf,delta_fs,mean_fs,delta2_fs,M2_fs,var_fs,cdf_h_0_1,cdf_h_0_2,cdf_h_0_3,cdf_h_0_4,cdf_h_0_5,cdf_h_0_6,cdf_h_0_7,cdf_h_0_8,cdf_h_0_9,p_h_fix_0,p_h_fix_1,cdf_fs_0_1,cdf_fs_0_2,cdf_fs_0_3,cdf_fs_0_4,cdf_fs_0_5,cdf_fs_0_6,cdf_fs_0_7,cdf_fs_0_8,cdf_fs_0_9,p_fs_fix_0,p_fs_fix_1
0.0,9990.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,0.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
10.0,9990.0,0.0,-5.85133647012,999.850750751,-5.85075075075,4189626.46937,419.424013352,-0.00833999028932,0.300090155455,-0.00833915545546,0.89278462305,8.93767767594e-05,4.19191110221,699.808508509,4.19149149149,2987444.67678,299.073448471,-10.0432475723,300.042242242,-10.0422422422,1251394.17377,125.277222322,9.68305135649,466.317917918,9.68208208208,3249606.29269,325.318479597,-15.5343878266,533.532832833,-15.5328328328,5582350.73083,558.849807872,0.0123842381773,0.466490240923,0.0123829985139,3.29786775123,0.000330149940057,0.0,0.0,5011.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,0.0,9670.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
20.0,9990.0,0.0,21.5039543498,999.498198198,21.5018018018,8539791.46757,854.919558271,-0.0170952987286,0.300149587487,-0.0170935874875,1.80645118699,0.000180844047151,32.5023525878,699.500900901,32.4990990991,6008845.49189,601.546250064,-10.9983982381,299.997297297,-10.9972972973,2562750.92703,256.557305739,33.8781659826,466.125225225,33.8747747748,3504302.34324,350.81613207,-12.3742116328,533.372972973,-12.372972973,8233156.3027,824.222274773,0.0231505997781,0.46656768234,0.0231482824007,3.59120388089,0.00035951585553,0.0,0.0,5035.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,1.0,9594.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
30.0,9990.0,0.0,37.7293022325,999.274474474,37.7255255255,12626401.391,1264.03057273,-0.00809858494344,0.300286774274,-0.00809777427427,2.72454329974,0.00027275435977,34.7873661027,699.216116116,34.7838838839,9056098.40531,906.60710835,2.94193612974,300.058358358,2.94164164164,3793248.97708,379.742614584,11.7874662128,466.213713714,11.7862862863,3609626.72122,361.360168307,25.9418360196,533.060760761,25.9392392392,10858674.1182,1087.06318132,-0.00592972666682,0.466874166852,-0.00592913310059,3.8654744334,0.000386973113765,0.0,0.0,5000.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,1.0,9508.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
40.0,9990.0,0.0,25.7451196316,999.257457457,25.7425425425,16682813.8194,1670.11851231,-0.00276109180098,0.300321815415,-0.00276081541542,3.59472949088,0.000359868804773,20.8399239163,699.162162162,20.8378378378,11806843.2973,1181.98451269,4.90519571529,300.095295295,4.90470470471,5069219.27888,507.48015606,2.10051056162,465.8996997,2.1003003003,3880687.4991,388.496095615,23.64460907,533.357757758,23.6422422422,13245221.3738,1325.98071617,-0.0100761388907,0.466660496122,-0.0100751302682,4.11882637457,0.000412336207285,0.0,0.0,4979.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,4.0,9484.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
50.0,9990.0,0.0,52.1779957954,998.827227227,52.1727727728,20922905.7942,2094.59463352,0.00409721753929,0.300375192593,0.00409680740741,4.49452033769,0.000449946975442,32.1981179297,698.805105105,32.1948948949,14735951.5396,1475.21789365,19.9798778657,300.022122122,19.9778778779,6361506.11101,636.851147363,30.9616578236,466.041441441,30.9585585586,4150922.84324,415.549388652,21.2163379718,532.785785786,21.2142142142,15774125.5816,1579.14962274,0.00578043687861,0.467103110345,0.0057798582563,4.39160057541,0.000439643665573,0.0,0.0,4988.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,5.0,9384.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
60.0,9990.0,0.0,55.2546801482,998.750850851,55.2491491491,24764898.8678,2479.2170255,0.0156205487036,0.300320014915,0.0156189850851,5.39060180659,0.000539653799839,22.1899088998,698.812312312,22.1876876877,17591221.0856,1761.05927376,33.0647712484,299.938538539,33.0614614615,7566678.26266,757.501077451,35.3096406047,465.693893894,35.3061061061,4257733.92753,426.242259238,19.9450395435,533.056956957,19.943043043,17989694.5915,1800.9505047,0.00844742948487,0.466885484415,0.00844658389634,4.5431671713,0.000454817015848,0.0,0.0,5001.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,7.0,9374.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
70.0,9990.0,0.0,43.3888277105,998.615515516,43.3844844845,28494462.1951,2852.58406198,0.00298212193413,0.300281176577,0.00298182342342,6.34119027386,0.000634817326445,27.2509760737,698.751751752,27.2482482482,20284894.3443,2030.72322999,16.1378516368,299.863763764,16.1362362362,8863169.58248,887.292980527,30.3360696766,465.666966967,30.333033033,4403216.9991,440.806587156,13.0527580338,532.948548549,13.0514514514,20500211.554,2052.27866192,0.0089791269302,0.467029449424,0.0089782281187,4.87235905516,0.000487772455216,0.0,0.0,5011.0,9990.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,2.0,9301.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
80.0,9990.0,0.0,40.6230853939,998.380980981,40.619019019,32383117.9864,3241.87786429,-0.00377958384223,0.300218205506,-0.00377920550551,7.27058617402,0.000727859262591,32.3504855341,698.652752753,32.3472472472,23152614.3993,2317.81103207,8.27259985985,299.728228228,8.27177177177,10125893.1396,1013.70438879,17.5218740615,465.47987988,17.5201201201,4588131.45586,459.318395821,23.1012113325,532.901101101,23.0988988989,22601614.2879,2262.65034417,-0.00216569599719,0.467035546583,-0.0021654792108,4.99440459736,0.00049999044923,0.0,0.0,5059.0,9988.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,7.0,9274.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
90.0,9990.0,0.0,38.3324657123,997.671371371,38.3286286286,35877880.1122,3591.73892404,0.0203831553709,0.300081884985,0.020381115015,8.1592942274,0.000816827933467,5.70517569326,698.295395395,5.7046046046,25778481.2882,2580.68688439,32.627290019,299.375975976,32.624024024,11294007.8342,1130.64449237,26.3119431375,465.690690691,26.3093093093,4855458.23423,486.080511987,12.0205225748,531.980680681,12.0193193193,24751965.2714,2477.9222416,0.00723535042454,0.467668848738,0.00723462616524,5.30761561924,0.000531346042571,0.0,0.0,5092.0,9985.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,8.0,9172.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
100.0,9990.0,0.0,10.9319251176,997.069169169,10.9308308308,39603593.2041,3964.72051297,0.015291861848,0.300185668869,0.0152903311311,9.06865125296,0.000907863775449,-7.77605365902,697.775275275,-7.77527527528,28579198.493,2861.06702302,18.7079787767,299.293893894,18.7061061061,12494007.1275,1250.77656698,4.50745820402,465.492992993,4.50700700701,5042995.00951,504.854841276,6.4244669136,531.576176176,6.42382382382,26927633.5299,2695.72865451,-0.00157037428319,0.467840058358,-0.00157021708856,5.48327362491,0.000548931186796,0.0,4.0,5045.0,9985.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,11.0,9146.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
110.0,9990.0,0.0,28.409950946,996.592892893,28.4071071071,42667031.2954,4271.40167138,0.017096670037,0.299978041341,0.0170949586587,9.95124263802,0.000996220105919,2.35358894784,697.646646647,2.35335335335,30941828.6627,3097.5902155,26.0563619982,298.946246246,26.0537537538,13653204.1342,1366.82391974,-22.2070277305,465.204804805,-22.2048048048,5029414.96937,503.495341813,50.6169786765,531.388088088,50.6119119119,29079016.3825,2911.10385249,-0.0356854903224,0.467877040152,-0.0356819182012,5.75430824569,0.000576064495514,0.0,4.0,5063.0,9981.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,6.0,9064.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
120.0,9990.0,0.0,43.6655320853,996.338838839,43.6611611612,45771748.0305,4582.21523982,0.0173548939834,0.299954843243,0.0173531567568,10.8815179722,0.00108935008231,12.508259085,697.492992993,12.507007007,33389753.0095,3342.65221839,31.1572730003,298.845845846,31.1541541542,14843282.6026,1485.96281936,15.8009810792,465.200600601,15.7993993994,5159733.9964,516.541595395,27.8645510061,531.138238238,27.8617617618,31029264.093,3106.34338703,-0.0055802773677,0.468079718781,-0.00557971878137,6.00175868991,0.00060083678946,0.0,7.0,5084.0,9977.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,13.0,9036.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
130.0,9990.0,0.0,37.2187406147,995.784984985,37.215015015,49211596.1477,4926.57885151,0.0213244040444,0.300071730531,0.0213222694695,11.8263373726,0.00118393606693,4.01882070277,696.981581582,4.01841841841,35860074.611,3589.95641316,33.1999199119,298.803403403,33.1965965966,16110157.8843,1612.78985727,2.16698368205,464.833233233,2.16676676677,5331326.16657,533.719708336,35.0517569326,530.951751752,35.0482482482,32969054.7443,3300.5360641,-0.0159720926483,0.468051810394,-0.0159704938403,6.16653047114,0.000617332112438,0.0,14.0,5101.0,9966.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,16.0,8973.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
140.0,9990.0,0.0,7.00840925018,994.992292292,7.00770770771,52293192.4065,5235.07782626,0.0221214067474,0.300235807608,0.0221191923924,12.7233001043,0.00127373111466,-17.2759034938,696.274174174,-17.2741741742,38390600.0369,3843.28762008,24.284312744,298.718118118,24.2818818819,17210598.2206,1722.95507264,-3.74021423566,464.73983984,-3.73983983984,5514900.84374,552.097391505,10.7486234858,530.252452452,10.7475475476,34928577.3149,3496.70410601,-0.00833695389886,0.468415959688,-0.00833611936894,6.44775212583,0.000645485246354,0.0,16.0,5104.0,9954.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,12.0,8940.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
150.0,9990.0,0.0,12.7365101612,994.264764765,12.7352352352,55508764.6972,5556.98915779,0.0225719977976,0.300171261662,0.0225697383383,13.7323938381,0.00137475161058,-13.8452297527,695.843843844,-13.8438438438,41134188.3964,4117.94858308,26.5817399139,298.420920921,26.5790790791,18391587.0275,1841.18400516,13.505756332,464.495595596,13.5044044044,5772429.30621,577.878597077,-0.769246170789,529.769169169,-0.769169169171,37011367.7041,3705.21250416,0.00607734247614,0.468600525052,0.00607673413355,6.8067266907,0.000681422233527,0.0,22.0,5113.0,9942.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,21.0,8841.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
160.0,9990.0,0.0,-0.228651516667,994.228628629,-0.228628628628,58345087.8122,5840.93380841,0.0288160642707,0.30016082022,0.0288131797798,14.6798576582,0.00146960232838,-28.8232055261,695.82032032,-28.8203203203,43311938.475,4335.96340725,28.5945540094,298.408308308,28.5916916917,19618781.5104,1964.03859349,0.544999499449,464.455055055,0.544944944944,5835779.31972,584.220574604,-0.773651016118,529.773573574,-0.773573573574,38250321.8234,3829.24435113,-0.000822991418904,0.468629750084,-0.00082290903738,6.69977139908,0.000670714926327,0.0,31.0,5072.0,9930.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,23.0,8858.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0
170.0,9990.0,0.0,11.2599859846,993.741141141,11.2588588589,61490994.591,6155.87091711,0.0202019219141,0.3001981003,0.0201998996997,15.6857047098,0.00157029779856,-12.4326759435,695.431431431,-12.4314314314,45705330.5305,4575.56617585,23.6926619281,298.30970971,23.6902902903,20920617.7582,2094.36557795,-8.35098608469,464.35015015,-8.35015015015,5951217.17477,595.777072257,19.6109720693,529.390990991,19.609009009,40503964.7892,4054.85682142,-0.015135233715,0.46886506196,-0.0151337186766,7.1500845918,0.000715795834598,0.0,31.0,5103.0,9918.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,23.0,8829.0,9989.0,9990.0,9990.0,9990.0,0.0,0.0
180.0,9990.0,0.0,-14.3501852037,993.348748749,-14.3487487487,64425190.9594,6449.61367097,0.0135062315547,0.30008012042,0.0135048795796,16.5717542554,0.0016590003259,-23.2703974372,695.268068068,-23.2680680681,47948662.1137,4800.14637238,8.92021223346,298.080680681,8.91931931932,22079792.9714,2210.41074896,13.7657423165,464.235635636,13.7643643644,6177069.31371,618.387157244,-28.1159275203,529.113113113,-28.1131131131,42393858.1822,4244.05427792,0.0192392820891,0.469015963479,0.019237356235,7.45706710706,0.000746527891386,0.0,46.0,5046.0,9903.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,25.0,8717.0,9989.0,9990.0,9990.0,9990.0,0.0,0.0
190.0,9990.0,0.0,-63.6210831915,992.614714715,-63.6147147147,67257376.0369,6733.14406216,0.0154238624487,0.299970681481,0.0154223185185,17.4691697167,0.00174884069644,-58.8789668635,694.873073073,-58.8730730731,50328491.0567,5038.39133614,-4.74211632796,297.741641642,-4.74164164164,23112050.1771,2313.75014286,0.564621083192,464.435435435,0.564564564565,6476415.85586,648.354775839,-64.1857042747,528.179279279,-64.1792792793,43355521.9108,4340.32655029,0.0309418830434,0.469599427375,0.0309387857578,7.39030136631,0.000739843964992,0.0,61.0,5067.0,9896.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,25.0,8699.0,9989.0,9990.0,9990.0,9990.0,0.0,0.0
200.0,9990.0,0.0,-104.143257583,992.132832833,-104.132832833,70050708.7308,7012.78493651,0.0173275543097,0.30024218018,0.0173258198198,18.5440064499,0.001856442732,-88.2672940234,694.258458458,-88.2584584585,52550430.6603,5260.829979,-15.8759635599,297.874374374,-15.8743743744,24457721.3398,2448.46544597,-17.8112924217,463.80950951,-17.8095095095,6583068.4966,659.031784623,-86.3319651617,528.323323323,-86.3233233233,45098723.6657,4514.83868912,0.0329805351901,0.469275018417,0.0329772338352,7.59572076602,0.00076040852598,0.0,62.0,5016.0,9873.0,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,23.0,8668.0,9989.0,9990.0,9990.0,9990.0,0.0,0.0
