t,counts,nextinct,delta_n,mean_n,delta2_n,M2_n,var_n,delta_h,mean_h,delta2_h,M2_h,var_h,delta_w,mean_w,delta2_w,M2_w,var_w,delta_m,mean_m,delta2_m,M2_m,var_m,delta_ns,mean_ns,delta2_ns,M2_ns,var_ns,delta_nf,mean_nf,delta2_nf,M2_nf,var_nf,delta_fs,mean_fs,delta2_fs,M2_fs,var_fs,cdf_h_0_1,cdf_h_0_2,cdf_h_0_3,cdf_h_0_4,cdf_h_0_5,cdf_h_0_6,cdf_h_0_7,cdf_h_0_8,cdf_h_0_9,p_h_fix_0,p_h_fix_1,cdf_fs_0_1,cdf_fs_0_2,cdf_fs_0_3,cdf_fs_0_4,cdf_fs_0_5,cdf_fs_0_6,cdf_fs_0_7,cdf_fs_0_8,cdf_fs_0_9,p_fs_fix_0,p_fs_fix_1
0.0,10000.0,0.0,0.0,1446.0,0.0,0.0,0.0,0.0,0.307054,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1424.0,0.0,0.0,0.0,0.0,0.015214384509,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
10.0,10000.0,0.0,0.62106210622,1445.379,0.621000000009,2984767.59,298.506609661,0.00145546094609,0.3069816846,0.0014553154,0.690198517939,6.90267544694e-05,-1.53155315532,1001.5314,-1.5314,15690.1404,1.5691709571,2.15261526153,443.8476,2.1524,2988839.7424,298.913865627,-2.5697569757,21.5695,-2.5695,210023.6975,21.004470197,3.19081908191,1423.8095,3.1905,3192762.0975,319.308140564,-0.00178564742525,0.0149251645728,-0.0017854688605,0.100906870218,1.00916961914e-05,0.0,0.0,2041.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
20.0,10000.0,0.0,0.380638063802,1445.6194,0.380599999995,6074477.4364,607.508494489,0.000746646564657,0.3069994281,0.000746571900001,1.39165705165,0.000139179623128,-0.525252525254,1001.5252,-0.525200000001,15789.6496,1.57912287229,0.90589058906,444.0942,0.905800000001,6052195.2636,605.280054365,9.37193719372,21.629,9.371,213755.59,21.3776967697,-8.99129912991,1423.9904,-8.9904,6292683.0784,629.331240964,0.00647288708223,0.0149662111055,0.00647223979352,0.103121434966,1.03131748141e-05,0.0,0.0,2733.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
30.0,10000.0,0.0,47.3764376438,1445.6283,47.3717,9091191.3911,909.210060116,0.0219889637964,0.3068812351,0.0219867649,2.08586084267,0.000208606944961,0.442444244423,1001.5576,0.442399999999,15548.8224,1.55503774377,46.9339933993,444.0707,46.9293,9064963.0151,906.586960206,-3.7296729673,21.7293,-3.7293,218378.2151,21.8400055106,51.1061106111,1423.899,51.101,9330529.99,933.146313631,-0.00298214930492,0.0150381136486,-0.00298185108999,0.105794118269,1.05804698739e-05,0.0,0.0,3126.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
40.0,10000.0,0.0,26.0505050505,1445.9521,26.0479,11814830.0559,1181.60116571,0.0129941326133,0.3069801668,0.0129928332,2.70144073549,0.000270171090658,-0.509650965093,1001.5096,-0.509599999997,15155.0784,1.51565940594,26.5601560156,444.4425,26.5575,11783924.9375,1178.51034478,-1.67776777678,21.6776,-1.6776,213978.5824,21.3999982398,27.7282728273,1424.2745,27.7255,12028121.4975,1202.93244299,-0.00141353922113,0.0150003543889,-0.00141339786721,0.103804663634,1.03815045138e-05,0.0,0.0,3343.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
50.0,10000.0,0.0,56.5533553355,1446.4523,56.5477,15007651.2471,1500.91521623,0.0269061278128,0.3070955628,0.0269034372,3.43216603982,0.000343250929075,-0.536853685366,1001.5368,-0.536799999997,15276.4576,1.52779853985,57.0902090209,444.9155,57.0845,14981443.5975,1498.29418917,-2.67236723672,21.6721,-2.6721,208173.8159,20.8194635364,59.2257225723,1424.7802,59.2198,15163978.8796,1516.54954291,-0.00235129667125,0.0149924454405,-0.00235106154158,0.100919030987,1.00929123899e-05,0.0,0.0,3492.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
60.0,10000.0,0.0,56.4334433443,1446.5722,56.4278,18043541.8716,1804.53464062,0.0269611946195,0.3070405015,0.0269584985,4.1138684109,0.000411427983889,-0.555955595557,1001.5559,-0.555899999997,15740.7519,1.57423261326,56.9893989399,445.0163,56.9837,17985830.3431,1798.7629106,-1.69396939694,21.6938,-1.6938,215472.4156,21.5493964996,58.1274127413,1424.8784,58.1216,18255190.1344,1825.7015836,-0.00170294190796,0.0150094915073,-0.00170277161377,0.105231966221,1.0524249047e-05,0.0,0.0,3634.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
70.0,10000.0,0.0,56.102210221,1446.9034,56.0966,21180082.6844,2118.22009045,0.0255736925693,0.3070968648,0.0255711352,4.8331570965,0.000483364046055,1.44624462446,1001.5539,1.4461,15356.9479,1.53584837484,54.6559655966,445.3495,54.6505,21144757.4975,2114.68721847,0.324932493249,21.6751,0.3249,221669.3999,22.1691569057,55.7772777278,1425.2283,55.7717,21349603.7911,2135.1738965,-0.000356886159399,0.0149942423537,-0.000356850470784,0.10803282895,1.08043633314e-05,0.0,0.0,3729.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
80.0,10000.0,0.0,59.7763776378,1447.2296,59.7704,24102062.8384,2410.44732857,0.0292667888789,0.3071661378,0.0292638622,5.49195094457,0.000549250019459,-1.54135413541,1001.5412,-1.5412,15341.0256,1.5342559856,61.3177317732,445.6884,61.3116,24065429.0544,2406.7835838,2.36613661366,21.6341,2.3659,211814.1719,21.1835355436,57.4102410241,1425.5955,57.4045,24297342.7975,2429.97727748,0.000960352199524,0.014965423995,0.000960256164304,0.103754482082,1.03764858568e-05,0.0,0.0,3777.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
90.0,10000.0,0.0,45.4798479848,1447.5247,45.4753,26866413.8991,2686.91008092,0.0229888430843,0.3072214558,0.0229865442,6.10827371452,0.000610888460298,-1.53545354535,1001.5353,-1.5353,15587.5391,1.55890980098,47.0153015302,445.9894,47.0106,26802124.8764,2680.48053569,3.35243524352,21.6479,3.3521,217661.2559,21.7683024202,42.1274127413,1425.8768,42.1232,27094720.2176,2709.74299606,0.00177049103821,0.0149744951201,0.00177031398911,0.10733700814,1.07347742914e-05,0.0,0.0,3849.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
