,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,186.011198358,508.765012258,79.7190850107,218.042148111
2,2.0,179.271106348,511.505298215,76.8304741493,219.216556378
3,3.0,178.73672568,508.180677851,76.6014538628,217.791719079
4,4.0,178.455470255,504.698642358,76.4809158235,216.299418153
5,5.0,178.187927023,501.294640151,76.3662544386,214.840560065
6,6.0,177.925928888,497.974594886,76.2539695233,213.417683522
7,7.0,177.668362223,494.73747806,76.1435838098,212.03034774
8,8.0,177.414912499,491.581517016,76.0349624994,210.677793007
9,9.0,177.165500963,488.504753112,75.9280718415,209.359179905
10,10.0,176.920581477,485.504737386,75.8231063472,208.07345888
11,10.0,176.920581477,485.504737386,75.8231063472,208.07345888
12,11.0,176.679829413,482.579936304,75.7199268913,206.819972702
13,12.0,176.443249309,479.728247796,75.618535418,205.597820484
14,13.0,176.210896496,476.947918646,75.518955641,204.406250848
15,14.0,175.982636493,474.237226423,75.4211299256,203.24452561
16,15.0,175.758449515,471.59443636,75.3250497921,202.111901297
17,16.0,175.538448258,469.017689073,75.2307635391,201.007581031
18,17.0,175.322359836,466.505592698,75.1381542155,199.930968299
19,18.0,175.110222519,464.056423956,75.0472382224,198.881324553
20,19.0,174.901962138,461.668658927,74.9579837735,197.857996683
21,20.0,174.697662981,459.340676615,74.8704269919,196.860289978
22,20.0,174.697662981,459.340676615,74.8704269919,196.860289978
23,21.0,174.49722099,457.071133403,74.7845232814,195.887628601
24,22.0,174.300524888,454.858387843,74.7002249521,194.939309076
25,23.0,174.107644719,452.701058032,74.6175620226,194.014739156
26,24.0,173.91834549,450.597908337,74.5364337812,193.113389287
27,25.0,173.732819781,448.547388073,74.4569227631,192.234594889
28,26.0,173.550880297,446.548309711,74.3789486988,191.377847019
29,27.0,173.372431816,444.599421656,74.3024707782,190.542609281
30,28.0,173.197534076,442.699365239,74.2275146038,189.728299388
31,29.0,173.026076906,440.846994505,74.1540329599,188.934426216
32,30.0,172.858106981,439.04100499,74.082045849,188.16043071
33,30.0,172.858106981,439.04100499,74.082045849,188.16043071
34,31.0,172.693469175,437.280459468,74.0114867894,187.4059112
35,32.0,172.532120792,435.56397708,73.9423374824,186.670275892
36,33.0,172.374090145,433.890514025,73.8746100619,185.953077439
37,34.0,172.219206862,432.259114834,73.8082315125,185.253906357
38,35.0,172.0675022,430.66862799,73.7432152287,184.572269138
39,36.0,171.919018191,429.117952277,73.6795792249,183.907693833
40,37.0,171.773524611,427.606269609,73.6172248333,183.259829832
41,38.0,171.631121105,426.132442867,73.5561947593,182.6281898
42,39.0,171.491688769,424.695596459,73.4964380438,182.012398482
43,40.0,171.355123655,423.294860757,73.4379101377,181.412083181
44,40.0,171.355123655,423.294860757,73.4379101377,181.412083181
45,41.0,171.22141709,421.92938715,73.3806073242,180.826880207
46,42.0,171.090598763,420.59802385,73.324542327,180.256295936
47,43.0,170.962520024,419.300120262,73.2696514388,179.700051541
48,44.0,170.837190863,418.034770294,73.2159389412,179.157758697
49,45.0,170.714406792,416.80130554,73.1633171964,178.629130946
50,46.0,170.594431199,415.598608399,73.1118990855,178.113689314
51,47.0,170.477075141,414.426096525,73.061603632,177.611184225
52,48.0,170.362184098,413.283044421,73.0123646133,177.121304752
53,49.0,170.249777932,412.168710821,72.9641905421,176.643733209
54,50.0,170.139853184,411.082344672,72.9170799359,176.178147716
55,50.0,170.139853184,411.082344672,72.9170799359,176.178147716
56,51.0,170.032385446,410.023293728,72.871022334,175.724268741
57,52.0,169.927196626,408.990798855,72.8259414113,175.281770938
58,53.0,169.824334533,407.984214781,72.781857657,174.850377763
59,54.0,169.723805488,407.002836636,72.7387737808,174.42978713
60,55.0,169.625534184,406.046061999,72.6966575076,174.019740857
61,56.0,169.529328057,405.113418714,72.65542631,173.620036592
62,57.0,169.435351874,404.20410449,72.6151508033,173.230330496
63,58.0,169.343464661,403.317624008,72.5757705688,172.850410289
64,59.0,169.2536105,402.45342351,72.5372616428,172.480038647
65,60.0,169.165791987,401.610884267,72.4996251374,172.1189504
66,60.0,169.165791987,401.610884267,72.4996251374,172.1189504
67,61.0,169.080014387,400.789546195,72.4628633086,171.766948369
68,62.0,168.996106805,399.988791279,72.4269029162,171.423767691
69,63.0,168.914096607,399.208141947,72.3917556887,171.089203691
70,64.0,168.834000483,398.447036806,72.3574287785,170.763015774
71,65.0,168.755793125,397.70496995,72.3239113393,170.444987122
72,66.0,168.679163953,396.981733787,72.2910702657,170.135028766
73,67.0,168.604431467,396.276508514,72.2590420573,169.832789363
74,68.0,168.5314792,395.588916676,72.2277767998,169.538107147
75,69.0,168.46017393,394.91861147,72.1972173986,169.250833487
76,70.0,168.390442209,394.265197509,72.1673323753,168.970798932
77,70.0,168.390442209,394.265197509,72.1673323753,168.970798932
78,71.0,168.322323059,393.628274394,72.1381384538,168.697831883
79,72.0,168.255813534,393.007175133,72.1096343718,168.431646486
80,73.0,168.190887434,392.401655846,72.0818089003,168.17213822
81,74.0,168.12735179,391.811454092,72.0545793385,167.919194611
82,75.0,168.065398666,391.235959593,72.0280279996,167.672554111
83,76.0,168.004834942,390.674961879,72.0020721181,167.432126519
84,77.0,167.94563056,390.128096231,71.9766988114,167.197755528
85,78.0,167.88797926,389.594789569,71.9519911114,166.96919553
86,79.0,167.831579192,389.074965261,71.9278196538,166.746413683
87,80.0,167.776528412,388.568160028,71.9042264624,166.52921144
88,80.0,167.776528412,388.568160028,71.9042264624,166.52921144
89,81.0,167.722768133,388.074171675,71.8811863425,166.317502146
90,82.0,167.670268206,387.592490954,71.8586863738,166.111067552
91,83.0,167.619094447,387.122806344,71.8367547629,165.909774148
92,84.0,167.56893903,386.665101026,71.8152595841,165.713614725
93,85.0,167.520161514,386.218689549,71.7943549345,165.522295521
94,86.0,167.472438196,385.783578238,71.7739020838,165.335819245
95,87.0,167.425809912,385.359424645,71.7539185337,165.154039134
96,88.0,167.380361098,384.945843512,71.7344404704,164.976790076
97,89.0,167.335966499,384.542665499,71.7154142138,164.8039995
98,90.0,167.292701021,384.149533256,71.696871866,164.635514252
99,90.0,167.292701021,384.149533256,71.696871866,164.635514252
100,91.0,167.250373775,383.766452803,71.6787316179,164.471336916
101,92.0,167.209093921,383.392851832,71.6610402517,164.311222214
102,93.0,167.168807334,383.028618465,71.6437745719,164.155122199
103,94.0,167.1294243,382.673583085,71.6268961284,164.002964179
104,95.0,167.091085052,382.327357407,71.6104650223,163.854581746
105,96.0,167.053653854,381.989830359,71.5944230803,163.709927297
106,97.0,167.017129522,381.660763571,71.5787697949,163.568898673
107,98.0,166.98135471,381.340078313,71.5634377327,163.431462134
108,99.0,166.946597623,381.027285592,71.5485418384,163.297408111
109,100.0,166.912619123,380.72239571,71.5339796244,163.166741019
110,100.0,166.912619123,380.72239571,71.5339796244,163.166741019
111,101.0,166.879426722,380.425283933,71.5197543094,163.0394074
112,102.0,166.847066306,380.135500439,71.5058855597,162.915214474
113,103.0,166.815439027,379.853032938,71.4923310115,162.794156973
114,104.0,166.784624226,379.577608169,71.4791246682,162.676117787
115,105.0,166.754534763,379.309110687,71.4662291841,162.561047437
116,106.0,166.725230694,379.04729388,71.4536702976,162.448840234
117,107.0,166.696604608,378.792077842,71.441401975,162.339461932
118,108.0,166.668686485,378.543235131,71.4294370649,162.232815056
119,109.0,166.64144223,378.300650271,71.4177609559,162.128850116
120,110.0,166.61489772,378.064117793,71.4063847372,162.027479054
121,110.0,166.61489772,378.064117793,71.4063847372,162.027479054
122,111.0,166.588887635,377.833719569,71.3952375578,161.928736958
123,112.0,166.563612859,377.608906055,71.3844055111,161.832388309
124,113.0,166.538968014,377.38972034,71.3738434345,161.738451574
125,114.0,166.514839589,377.176113083,71.3635026811,161.646905607
126,115.0,166.491262061,376.967904419,71.3533980262,161.557673322
127,116.0,166.468408208,376.764768946,71.3436035177,161.470615262
128,117.0,166.445937992,376.566903771,71.3339734252,161.385815902
129,118.0,166.42412905,376.373891244,71.3246267356,161.303096247
130,119.0,166.402884971,376.18568774,71.3155221306,161.222437603
131,120.0,166.382107961,376.002248794,71.3066176978,161.143820912
132,120.0,166.382107961,376.002248794,71.3066176978,161.143820912
133,121.0,166.361905282,375.823440098,71.2979594068,161.067188613
134,122.0,166.342158044,375.649070288,71.2894963044,160.992458695
135,123.0,166.322863368,375.479105375,71.2812271578,160.919616589
136,124.0,166.303987865,375.313456954,71.2731376565,160.848624409
