,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,326.119682068,366.266760644,139.765578029,156.971468847
2,2.0,320.802994392,364.414008129,137.486997597,156.177432055
3,3.0,318.580346862,359.705915406,136.534434369,154.159678031
4,4.0,316.897558843,354.65828019,135.813239504,151.996405796
5,5.0,315.329552572,349.685587978,135.141236817,149.86525199
6,6.0,313.802670961,344.855610733,134.486858983,147.795261743
7,7.0,312.30711029,340.17321938,133.84590441,145.788522591
8,8.0,310.838135429,335.638393413,133.216343755,143.845025749
9,9.0,309.397447392,331.244871018,132.598906025,141.96208758
10,10.0,307.984600663,326.988615029,131.993400285,140.137977869
11,10.0,307.984600663,326.988615029,131.993400285,140.137977869
12,11.0,306.59831876,322.866680082,131.399279469,138.371434321
13,12.0,305.23905502,318.8738589,130.816737866,136.660225243
14,13.0,303.906830107,315.006413683,130.245784332,135.002748721
15,14.0,302.601451858,311.260368248,129.686336511,133.397300678
16,15.0,301.322125904,307.632504042,129.138053959,131.842501732
17,16.0,300.06955264,304.118254044,128.601236846,130.33639459
18,17.0,298.842528295,300.715022388,128.075369269,128.877866738
19,18.0,297.641697182,297.418482557,127.560727363,127.465063953
20,19.0,296.466372569,294.225710773,127.057016815,126.096733188
21,20.0,295.315905732,291.133833706,126.563959599,124.771643017
22,20.0,295.315905732,291.133833706,126.563959599,124.771643017
23,21.0,294.190836244,288.139038803,126.081786962,123.488159487
24,22.0,293.090197615,285.238517763,125.610084692,122.245079041
25,23.0,292.014135149,282.42920285,125.148915064,121.041086936
26,24.0,290.961992824,279.708562724,124.697996925,119.87509831
27,25.0,289.933845015,277.07336459,124.257362149,118.745727681
28,26.0,288.928944546,274.521323573,123.82669052,117.651995817
29,27.0,287.947511998,272.04927833,123.406076571,116.592547856
30,28.0,286.988457018,269.655434318,122.995053008,115.566614708
31,29.0,286.051984805,267.336793255,122.593707774,114.572911395
32,30.0,285.137382521,265.091333076,122.201735366,113.610571318
33,30.0,285.137382521,265.091333076,122.201735366,113.610571318
34,31.0,284.244845739,262.916204769,121.819219602,112.678373472
35,32.0,283.373524058,260.80966468,121.445796025,111.775570577
36,33.0,282.523222679,258.769384878,121.081381148,110.901164948
37,34.0,281.693670149,256.793180349,120.725858635,110.05422015
38,35.0,280.884382378,254.879137233,120.379021019,109.233915957
39,36.0,280.094976529,253.025306444,120.040704227,108.439417047
40,37.0,279.325079169,251.229791334,119.710748215,107.669910572
41,38.0,278.574434747,249.490639609,119.389043463,106.924559832
42,39.0,277.842551512,247.806188873,119.075379219,106.202652374
43,40.0,277.129402122,246.17437617,118.769743767,105.503304073
44,40.0,277.129402122,246.17437617,118.769743767,105.503304073
45,41.0,276.434300988,244.59384072,118.471843281,104.825931737
46,42.0,275.756881338,243.062964308,118.181520573,104.169841846
47,43.0,275.096823682,241.580145778,117.898638721,103.534348191
48,44.0,274.454056045,240.143577147,117.623166876,102.91867592
49,45.0,273.827894881,238.752108443,117.354812092,102.32233219
50,46.0,273.217682002,237.404614397,117.093292287,101.744834742
51,47.0,272.623461682,236.09932657,116.838626435,101.185425673
52,48.0,272.045314843,234.834487925,116.590849218,100.643351968
53,49.0,271.482681877,233.609017473,116.349720804,100.118150346
54,50.0,270.934579362,232.422297203,116.114819727,99.6095559442
55,50.0,270.934579362,232.422297203,116.114819727,99.6095559442
56,51.0,270.401017941,231.27278084,115.886150546,99.1169060742
57,52.0,269.881832259,230.159029381,115.663642397,98.6395840206
58,53.0,269.376617911,229.080091788,115.447121962,98.1771821949
59,54.0,268.885086874,228.034895072,115.236465803,97.7292407452
60,55.0,268.406792813,227.022426157,115.031482634,97.2953254959
61,56.0,267.941721247,226.041357352,114.832166249,96.8748674366
62,57.0,267.489376962,225.090874648,114.638304412,96.4675177065
63,58.0,267.049228544,224.170232584,114.449669376,96.0729568215
64,59.0,266.621216658,223.278241573,114.26623571,95.6906749598
65,60.0,266.205020837,222.414042688,114.087866073,95.3203040091
66,60.0,266.205020837,222.414042688,114.087866073,95.3203040091
67,61.0,265.80039718,221.57676085,113.914455934,94.9614689359
68,62.0,265.406979192,220.765536584,113.745848225,94.6138013931
69,63.0,265.024419369,219.979690749,113.581894015,94.277010321
70,64.0,264.652685866,219.218161193,113.422579657,93.9506405114
71,65.0,264.291467823,218.480219144,113.267771924,93.634379633
72,66.0,263.940224864,217.765391786,113.117239227,93.3280250509
73,67.0,263.598858855,217.072787509,112.970939509,93.0311946467
74,68.0,263.267082944,216.401747015,112.828749833,92.7436058638
75,69.0,262.944780708,215.751423589,112.690620303,92.4648958239
76,70.0,262.63163565,215.121275234,112.556415278,92.194832243
77,70.0,262.63163565,215.121275234,112.556415278,92.194832243
78,71.0,262.327341354,214.510845845,112.426003437,91.9332196479
