,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,640.208253283,45.2826504968,274.374965693,19.4068502129
2,2.0,627.888363797,43.5172348573,269.095013056,18.6502435103
3,3.0,616.05717142,41.8578997648,264.024502037,17.9390998992
4,4.0,604.697296503,40.2976833567,259.155984215,17.2704357243
5,5.0,593.791454218,38.8301914242,254.482051808,16.6415106104
6,6.0,583.323150155,37.4494491822,249.995635781,16.0497639352
7,7.0,573.276347882,36.1498998051,245.689863378,15.4928142022
8,8.0,563.635338368,34.9263231669,241.558002158,14.9684242144
9,9.0,554.384877673,33.7738654486,237.593519003,14.4745137637
10,10.0,545.510497774,32.6880269686,233.790213332,14.0091544151
11,10.0,545.510497774,32.6880269686,233.790213332,14.0091544151
12,11.0,536.997776509,31.6646006117,230.141904218,13.5705431193
13,12.0,528.832862055,30.6996337577,226.642655166,13.1569858962
14,13.0,521.002528426,29.7894835342,223.286797897,12.7669215147
15,14.0,513.494067059,28.9307381789,220.068885882,12.398887791
16,15.0,506.294677749,28.1202004981,216.983433321,12.0515144992
17,16.0,499.392497098,27.3549073093,214.025355899,11.723531704
18,17.0,492.775784327,26.6320496372,211.189621854,11.4137355588
19,18.0,486.433348516,25.9490956158,208.471435078,11.1210409782
20,19.0,480.354403534,25.3035746909,205.866172943,10.8443891532
21,20.0,474.528478352,24.693244634,203.369347865,10.5828191288
22,20.0,474.528478352,24.693244634,203.369347865,10.5828191288
23,21.0,468.945577744,24.1160163971,200.976676176,10.3354355988
24,22.0,463.595814679,23.569871174,198.683920577,10.1013733603
25,23.0,458.470287691,23.0530329684,196.487266153,9.87987127217
26,24.0,453.559209821,22.563697476,194.382518495,9.67015606113
27,25.0,448.854299522,22.1002828229,192.366128366,9.47154978124
28,26.0,444.347193413,21.6612835258,190.434511463,9.28340722534
29,27.0,440.029849437,21.2452845601,188.584221187,9.10512195432
30,28.0,435.894510511,20.8509781094,186.811933076,8.93613347548
31,29.0,431.933744602,20.4771137018,185.114461972,8.77590587218
32,30.0,428.140424432,20.1224960752,183.488753328,8.62392688938
33,30.0,428.140424432,20.1224960752,183.488753328,8.62392688938
34,31.0,424.507733003,19.7861027592,181.931885573,8.47975832537
35,32.0,421.02883286,19.46686144,180.440928369,8.34294061715
36,33.0,417.697482221,19.1638373091,179.013206666,8.21307313247
37,34.0,414.507582607,18.8761201194,177.646106831,8.08976576545
38,35.0,411.453247273,18.6028832766,176.337105974,7.97266426141
39,36.0,408.529002897,18.3433241434,175.083858384,7.86142463287
40,37.0,405.729143643,18.0966768718,173.883918704,7.75571865935
41,38.0,403.04860112,17.8622725368,172.735114766,7.65525965863
42,39.0,400.482398184,17.6394420331,171.635313507,7.55976087134
43,40.0,398.025766705,17.4275728369,170.582471445,7.46895978726
44,40.0,398.025766705,17.4275728369,170.582471445,7.46895978726
45,41.0,395.674161597,17.2260794863,169.574640684,7.38260549415
46,42.0,393.423010621,17.0343937724,168.609861695,7.30045447386
47,43.0,391.268152444,16.8520395016,167.686351048,7.22230264354
48,44.0,389.20557123,16.6784862122,166.80238767,7.14792266235
49,45.0,387.231344518,16.5133051158,165.956290508,7.07713076393
50,46.0,385.341744943,16.3560577971,165.146462118,7.00973905589
51,47.0,383.533205819,16.2063233761,164.371373922,6.94556716117
52,48.0,381.802507427,16.0637552068,163.62964604,6.88446651719
53,49.0,380.14614962,15.9279570681,162.919778409,6.82626731488
54,50.0,378.561157638,15.7986132137,162.240496131,6.77083423443
55,50.0,378.561157638,15.7986132137,162.240496131,6.77083423443
56,51.0,377.043946394,15.6753476224,161.59026274,6.7180061239
57,52.0,375.592015198,15.5578815849,160.968006514,6.66766353638
58,53.0,374.202481315,15.445921321,160.372491992,6.61968056614
59,54.0,372.872731471,15.3392015966,159.802599202,6.57394354139
60,55.0,371.600459815,15.2374703116,159.257339921,6.53034441927
61,56.0,370.382954245,15.1404751538,158.735551819,6.48877506592
62,57.0,369.217841694,15.0479809632,158.236217869,6.44913469852
63,58.0,368.103013103,14.9597676332,157.758434187,6.41132898566
64,59.0,367.036121142,14.8756176115,157.301194775,6.37526469065
65,60.0,366.015255806,14.7953458028,156.86368106,6.34086248692
66,60.0,366.015255806,14.7953458028,156.86368106,6.34086248692
67,61.0,365.038465572,14.7187632119,156.445056674,6.30804137653
68,62.0,364.103887451,14.6456965083,156.044523193,6.27672707499
69,63.0,363.20962147,14.575968928,155.661266344,6.24684382627
70,64.0,362.354197752,14.5094442372,155.294656179,6.21833324452
71,65.0,361.535416529,14.4459218725,154.943749941,6.19110937392
72,66.0,360.75224617,14.3853163508,154.608105502,6.1651355789
73,67.0,360.002702253,14.3274514786,154.286872394,6.14033634799
74,68.0,359.285557525,14.2721965903,153.979524654,6.11665568158
75,69.0,358.599420943,14.2194457333,153.685466118,6.0940481714
76,70.0,357.943183504,14.1690959275,153.404221502,6.07246968323
