,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,392.353812545,299.160196281,168.151633948,128.211512692
2,2.0,416.154562574,266.332665638,178.351955389,114.142570988
3,3.0,428.72106005,244.542312702,183.737597164,104.803848301
4,4.0,434.494975701,229.552521447,186.212132443,98.3796520489
5,5.0,436.173996261,218.786547874,186.931712683,93.7656633744
6,6.0,435.398805016,210.673623941,186.599487864,90.2886959745
7,7.0,433.168545388,204.253544285,185.643662309,87.5372332651
8,8.0,430.092954351,198.936737978,184.325551865,85.2586019907
9,9.0,426.543976907,194.36001683,182.804561532,83.2971500702
10,10.0,422.749045018,190.297843648,181.178162151,81.5562187061
11,10.0,422.749045018,190.297843648,181.178162151,81.5562187061
12,11.0,418.847021398,186.60921561,179.505866313,79.9753781184
13,12.0,414.922669465,183.204518136,177.824001199,78.5162220582
14,13.0,411.027492391,180.026265584,176.154639596,77.1541138218
15,14.0,407.192364491,177.036718973,174.511013353,75.8728795597
16,15.0,403.43587893,174.210042869,172.90109097,74.6614469438
17,16.0,399.768390396,171.528459608,171.32931017,73.5121969748
18,17.0,396.195920344,168.978536273,169.798251576,72.4193726884
19,18.0,392.721207687,166.550181624,168.309089009,71.3786492675
20,19.0,389.345054476,164.235363971,166.862166204,70.3865845591
21,20.0,386.067372803,162.027112876,165.457445487,69.4401912324
22,20.0,386.067372803,162.027112876,165.457445487,69.4401912324
23,21.0,382.887344114,159.919512295,164.094576049,68.5369338408
24,22.0,379.803302587,157.907206788,162.772843966,67.6745171949
25,23.0,376.813632079,155.98545627,161.491556605,66.8509098298
26,24.0,373.91648226,154.149780465,160.249920969,66.0641916277
27,25.0,371.1098663,152.396020594,159.047085557,65.3125802545
28,26.0,368.391759273,150.720245766,157.882182546,64.5943910424
29,27.0,365.760058048,149.118784065,156.754310592,63.9080503137
30,28.0,363.212655651,147.588147375,155.662566708,63.2520631607
31,29.0,360.747529534,146.124957137,154.606084086,62.6249816302
32,30.0,358.362503849,144.726122692,153.583930221,62.0254811538
33,30.0,358.362503849,144.726122692,153.583930221,62.0254811538
34,31.0,356.055428037,143.388818689,152.595183444,61.4523508668
35,32.0,353.824180289,142.109998844,151.63893441,60.9042852189
36,33.0,351.666818648,140.88699413,150.714350849,60.3801403413
37,34.0,349.581318432,139.717237665,149.820565042,59.8788161419
38,35.0,347.565662554,138.598267689,148.956712523,59.3992575808
39,36.0,345.617861689,137.527773676,148.121940724,58.9404744327
40,37.0,343.735965786,136.503541474,147.315413908,58.5015177744
41,38.0,341.918054686,135.523444539,146.536309151,58.0814762308
42,39.0,340.162257675,134.585490203,145.783824718,57.6794958014
43,40.0,338.466722345,133.687721728,145.057166719,57.2947378833
44,40.0,338.466722345,133.687721728,145.057166719,57.2947378833
45,41.0,336.82969331,132.828429255,144.355582847,56.9264696806
46,42.0,335.249260278,132.005737078,143.678254405,56.5738873193
47,43.0,333.723779032,131.21804756,143.024476728,56.2363060973
48,44.0,332.25153653,130.463793311,142.393515656,55.9130542762
49,45.0,330.830881978,129.741474758,141.784663705,55.6034891818
50,46.0,329.460191699,129.049638646,141.197225014,55.306987991
51,47.0,328.137883823,128.386925851,140.630521638,55.022968222
52,48.0,326.862398233,127.752055818,140.083884957,54.7508810648
53,49.0,325.632200065,127.143801137,139.556657171,54.4902004872
54,50.0,324.445824641,126.560989235,139.04821056,54.240423958
55,50.0,324.445824641,126.560989235,139.04821056,54.240423958
56,51.0,323.301832491,126.002513807,138.557928211,54.0010773457
57,52.0,322.198840344,125.467281426,138.08521729,53.7716920396
58,53.0,321.135484951,124.954294614,137.629493551,53.551840549
59,54.0,320.110483303,124.462537111,137.19020713,53.3410873333
60,55.0,319.122498798,123.991130602,136.766785199,53.1390559721
61,56.0,318.170287022,123.539189708,136.358694438,52.9453670179
62,57.0,317.25265798,123.105858652,135.965424849,52.7596537079
63,58.0,316.368418647,122.69033507,135.586465135,52.5815721728
64,59.0,315.516424119,122.291860183,135.221324622,52.4107972213
65,60.0,314.69555474,121.909702381,134.86952346,52.247015306
66,60.0,314.69555474,121.909702381,134.86952346,52.247015306
67,61.0,313.904724532,121.543169548,134.530596228,52.0899298065
68,62.0,313.14289991,121.191582287,134.204099961,51.9392495515
69,63.0,312.409084859,120.854310379,133.889607797,51.7947044481
70,64.0,311.702303027,120.530736551,133.586701297,51.6560299502
71,65.0,311.021612204,120.220288251,133.294976659,51.522980679
72,66.0,310.366076284,119.92240267,133.014032693,51.3953154299
73,67.0,309.734808014,119.63656231,132.743489149,51.2728124186
74,68.0,309.126937291,119.362266005,132.482973125,51.1552568592
75,69.0,308.541618497,119.099025451,132.232122213,51.0424394791
76,70.0,307.978061728,118.84639095,131.990597883,50.9341675502
77,70.0,307.978061728,118.84639095,131.990597883,50.9341675502
78,71.0,307.435463927,118.603920401,131.758055969,50.8302516006
79,72.0,306.913063935,118.371164046,131.534170258,50.7304988767
80,73.0,306.410177823,118.14774314,131.318647638,50.6347470602
81,74.0,305.926089452,117.933259956,131.111181194,50.5428256956
82,75.0,305.460122568,117.727343359,130.911481101,50.4545757253
83,76.0,305.011622118,117.529646406,130.719266622,50.3698484597
84,77.0,304.579933023,117.339820585,130.53425701,50.2884945363
85,78.0,304.164456227,117.157559584,130.356195526,50.2103826787
86,79.0,303.764583385,116.982550088,130.184821451,50.135378609
87,80.0,303.379737352,116.814494782,130.019887437,50.0633549066
88,80.0,303.379737352,116.814494782,130.019887437,50.0633549066
89,81.0,303.009376507,116.653134629,129.86116136,49.9942005554
90,82.0,302.652919926,116.498143914,129.708394254,49.9277759629
91,83.0,302.309935117,116.349304925,129.561400764,49.8639878252
92,84.0,301.979895404,116.206352872,129.419955173,49.8027226593
93,85.0,301.662327342,116.069046512,129.283854575,49.7438770767
94,86.0,301.356774862,115.93716169,129.152903512,49.6873550102
95,87.0,301.062787517,115.810478874,129.026908936,49.6330623744
96,88.0,300.779921034,115.68878189,128.905680443,49.5809065243
97,89.0,300.507778398,115.571884822,128.789047885,49.5308077807
98,90.0,300.245945472,115.459590792,128.676833774,49.482681768
99,90.0,300.245945472,115.459590792,128.676833774,49.482681768
100,91.0,299.994043386,115.351740564,128.568875737,49.4364602418
101,92.0,299.751632657,115.248093036,128.464985425,49.3920398726
102,93.0,299.51846701,115.148532257,128.36505729,49.3493709671
103,94.0,299.294159774,115.052877232,128.268925617,49.3083759564
104,95.0,299.078383796,114.96097182,128.176450198,49.2689879229
105,96.0,298.870818198,114.872663804,128.087493513,49.2311416303
106,97.0,298.671161922,114.787815357,128.001926538,49.19477801
107,98.0,298.479109297,114.706285523,127.91961827,49.1598366529
108,99.0,298.294363772,114.62793847,127.840441617,49.1262593441
109,100.0,298.116666209,114.552659788,127.764285518,49.0939970521
110,100.0,298.116666209,114.552659788,127.764285518,49.0939970521
111,101.0,297.945749591,114.480351823,127.691035539,49.0630079241
112,102.0,297.781272275,114.410829182,127.620545261,49.0332125065
113,103.0,297.623111986,114.34403692,127.55276228,49.0045872513
114,104.0,297.470991646,114.279851294,127.487567848,48.9770791261
115,105.0,297.324678656,114.218167395,127.424862281,48.9506431693
116,106.0,297.183957854,114.158886285,127.364553366,48.9252369792
117,107.0,297.04861668,114.101912304,127.306550006,48.9008195587
118,108.0,296.918456917,114.047158375,127.25076725,48.8773535893
119,109.0,296.793274167,113.994533738,127.1971175,48.8548001734
120,110.0,296.672870604,113.94395113,127.145515973,48.8331219127
121,110.0,296.672870604,113.94395113,127.145515973,48.8331219127
122,111.0,296.557095346,113.895367313,127.095898005,48.812300277
123,112.0,296.445677077,113.848638574,127.048147318,48.7922736745
124,113.0,296.338545615,113.80373442,127.002233835,48.7730290372
125,114.0,296.235530118,113.76058077,126.958084336,48.7545346157
126,115.0,296.136457867,113.71910267,126.9156248,48.7367582869
127,116.0,296.041182304,113.679235048,126.874792416,48.7196721636
128,117.0,295.949558563,113.640913406,126.835525098,48.7032486025
129,118.0,295.861448909,113.604077764,126.797763818,48.6874618989
130,119.0,295.776723292,113.568672305,126.761452839,48.6722881305
131,120.0,295.695246808,113.534638581,126.726534346,48.6577022488
132,120.0,295.695246808,113.534638581,126.726534346,48.6577022488
133,121.0,295.61691401,113.501946595,126.692963147,48.6436913978
134,122.0,295.541523481,113.470494378,126.66065292,48.6302118765
135,123.0,295.469020914,113.44025882,126.629580392,48.6172537801
136,124.0,295.399326243,113.411205808,126.599711247,48.6048024894
137,125.0,295.332307117,113.383278948,126.570988765,48.592833835
138,126.0,295.267857551,113.356432883,126.543367522,48.5813283783
139,127.0,295.205884608,113.330626757,126.516807689,48.57026861
140,128.0,295.14629134,113.305818332,126.491267717,48.559636428
141,129.0,295.088988288,113.281969309,126.466709266,48.549415418
142,130.0,295.033891509,113.259044161,126.443096361,48.5395903546
143,130.0,295.033891509,113.259044161,126.443096361,48.5395903546
144,131.0,294.980936593,113.237024692,126.420401397,48.5301534393
145,132.0,294.92996316,113.215834527,126.39855564,48.5210719402
146,133.0,294.880926854,113.195454981,126.37754008,48.5123378489
147,134.0,294.833801194,113.17587489,126.357343369,48.5039463813
148,135.0,294.788493015,113.157054958,126.337925578,48.4958806962
149,136.0,294.744925685,113.138962863,126.319253865,48.4881269413
150,137.0,294.703030746,113.121569485,126.301298891,48.4806726366
151,138.0,294.662748915,113.104848969,126.284035249,48.4735067011
152,139.0,294.624016076,113.088773739,126.267435461,48.4666173168
153,140.0,294.58677284,113.073318499,126.251474074,48.4599936423
