,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,85.2231042388,612.838261279,36.524187531,262.644969119
2,2.0,85.1948090069,610.973200516,36.5120610029,261.845657364
3,3.0,85.1670465261,609.151294378,36.5001627969,261.064840448
4,4.0,85.1397960147,607.37155858,36.4884840063,260.302096534
5,5.0,85.1130481359,605.633020336,36.4770206297,259.557008715
6,6.0,85.0868092169,603.934713608,36.4657753787,258.829162975
7,7.0,85.0610603255,602.275719707,36.4547401395,258.118165589
8,8.0,85.0358001865,600.65512375,36.4439143657,257.423624464
9,9.0,85.011017574,599.072041781,36.433293246,256.745160763
10,10.0,84.9867137582,597.52559791,36.4228773249,256.082399104
11,10.0,84.9867137582,597.52559791,36.4228773249,256.082399104
12,11.0,84.9628698842,596.014956227,36.4126585218,255.43498124
13,12.0,84.9394861962,594.539281577,36.4026369412,254.802549247
14,13.0,84.9165674491,593.097753264,36.3928146211,254.184751399
15,14.0,84.8940809512,591.689606772,36.3831775505,253.581260045
16,15.0,84.8720384075,590.314051553,36.3737307462,252.99173638
17,16.0,84.8504217973,588.970344556,36.3644664845,252.415861952
18,17.0,84.8292282784,587.657744994,36.3553835477,251.853319283
19,18.0,84.8084654913,586.375518836,36.3464852105,251.303793787
20,19.0,84.7881044355,585.122985161,36.3377590436,250.766993641
21,20.0,84.7681525282,583.899442992,36.3292082263,250.242618425
22,20.0,84.7681525282,583.899442992,36.3292082263,250.242618425
23,21.0,84.7486041891,582.704220313,36.3208303669,249.730380134
24,22.0,84.7294368956,581.536677559,36.3126158123,249.230004668
25,23.0,84.7106575742,580.396161001,36.3045675317,248.741211858
26,24.0,84.692255025,579.282049741,36.2966807248,248.263735603
27,25.0,84.6742276127,578.193727994,36.2889546909,247.797311998
28,26.0,84.6565754608,577.130592257,36.2813894833,247.341682396
29,27.0,84.6392704531,576.092081254,36.2739730513,246.896606252
30,28.0,84.6223259116,575.077605768,36.2667111051,246.461831043
31,29.0,84.6057173746,574.086627583,36.2595931604,246.037126107
32,30.0,84.5894600713,573.11858177,36.2526257449,245.62224933
33,30.0,84.5894600713,573.11858177,36.2526257449,245.62224933
34,31.0,84.5735370362,572.172948156,36.2458015871,245.216977781
35,32.0,84.5579338295,571.249216455,36.2391144983,244.821092767
36,33.0,84.5426645625,570.346859872,36.2325705269,244.434368516
37,34.0,84.5276983227,569.465408436,36.2261564238,244.056603616
38,35.0,84.5130529523,568.604354934,36.2198798365,243.687580686
