,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,180.3642649,515.344149315,77.2989706715,220.861778278
2,2.0,180.091608485,511.616473908,77.1821179221,219.264203103
3,3.0,179.823336846,507.98151801,77.0671443624,217.706364861
4,4.0,179.559484355,504.436940716,76.9540647235,216.187260307
5,5.0,179.299987691,500.98055177,76.8428518677,214.705950759
6,6.0,179.044639836,497.61035636,76.7334170726,213.261581297
7,7.0,178.793742832,494.323901707,76.6258897851,211.853100732
8,8.0,178.546925462,491.119456835,76.5201109121,210.479767215
9,9.0,178.3042861,487.994870315,76.4161226143,209.140658706
10,10.0,178.066010678,484.94795063,76.3140045761,207.834835985
11,10.0,178.066010678,484.94795063,76.3140045761,207.834835985
12,11.0,177.831579662,481.977362716,76.213534141,206.561726878
13,12.0,177.601335574,479.080636975,76.1148581031,205.320272989
14,13.0,177.375237888,476.256052134,76.0179590948,204.109736629
15,14.0,177.15315249,473.502136436,75.9227796385,202.929487044
16,15.0,176.935072049,470.816890491,75.8293165923,201.778667353
17,16.0,176.720853909,468.198486303,75.7375088181,200.65649413
18,17.0,176.510551104,465.645397092,75.6473790444,199.562313039
19,18.0,176.30435199,463.155775456,75.5590079956,198.495332338
20,19.0,176.101697425,460.728554591,75.4721560391,197.455094825
21,20.0,175.902872842,458.361863016,75.3869455039,196.440798435
22,20.0,175.902872842,458.361863016,75.3869455039,196.440798435
23,21.0,175.707888745,456.05425384,75.3033808907,195.451823074
24,22.0,175.516510753,453.80422235,75.2213617514,194.487523864
25,23.0,175.328699443,451.610444979,75.1408711897,193.547333562
26,24.0,175.144656232,449.471277283,75.0619955282,192.630547407
27,25.0,174.964103523,447.385589324,74.9846157956,191.736681139
28,26.0,174.787024799,445.352021228,74.908724914,190.865151955
29,27.0,174.613462913,443.369186099,74.8343412484,190.015365471
30,28.0,174.443275329,441.435916105,74.7614037126,189.186821188
31,29.0,174.276547945,439.550843931,74.6899491195,188.378933113
32,30.0,174.112959172,437.713039727,74.6198396453,187.59130274
33,30.0,174.112959172,437.713039727,74.6198396453,187.59130274
34,31.0,173.952867685,435.920974071,74.5512290079,186.823274602
35,32.0,173.795882782,434.173961367,74.4839497637,186.074554872
36,33.0,173.642128201,432.470326622,74.4180549431,185.344425695
37,34.0,173.491532184,430.809388646,74.3535137931,184.632595134
38,35.0,173.343912799,429.18989149,74.2902483424,183.938524924
39,36.0,173.199360654,427.610827316,74.2282974232,183.261783136
40,37.0,173.057856134,426.07115935,74.1676526288,182.601925436
41,38.0,172.919183796,424.570069617,74.1082216269,181.958601264
42,39.0,172.783457197,423.106437041,74.0500530842,181.33133016
43,40.0,172.65058819,421.679364583,73.9931092241,180.719727678
44,40.0,172.65058819,421.679364583,73.9931092241,180.719727678
45,41.0,172.520573455,420.287998976,73.9373886237,180.123428133
46,42.0,172.393163575,418.931445844,73.8827843892,179.542048219
47,43.0,172.268516568,417.608734748,73.8293642435,178.975172035
48,44.0,172.146568764,416.319384227,73.777100899,178.42259324
49,45.0,172.027259868,415.061881608,73.7259685148,177.883663546
50,46.0,171.910316612,413.836003276,73.6758499767,177.358287118
51,47.0,171.796119293,412.640538932,73.6269082683,176.845945256
52,48.0,171.684252896,411.475092419,73.5789655267,176.34646818
53,49.0,171.574940521,410.338948547,73.5321173663,175.859549377
54,50.0,171.467977452,409.231726025,73.4862760507,175.385025439
55,50.0,171.467977452,409.231726025,73.4862760507,175.385025439
56,51.0,171.36328309,408.151553806,73.4414070386,174.922094488
57,52.0,171.260970245,407.098753881,73.3975586766,174.470894521
58,53.0,171.160889451,406.071729555,73.3546669074,174.030741238
59,54.0,171.062927479,405.070465368,73.3126832053,173.601628015
60,55.0,170.967242132,404.094119927,73.2716751995,173.183194255
61,56.0,170.873609262,403.142388076,73.2315468264,172.775309175
62,57.0,170.78204559,402.214322566,73.1923052527,172.377566814
63,58.0,170.692569188,401.309686344,73.1539582232,171.989865576
64,59.0,170.605128373,400.427641626,73.1164835883,171.611846411
65,60.0,170.519561757,399.567552953,73.0798121815,171.24323698
66,60.0,170.519561757,399.567552953,73.0798121815,171.24323698
67,61.0,170.436018537,398.729048457,73.0440079443,170.88387791
68,62.0,170.354299557,397.911459029,73.0089855246,170.533482441
69,63.0,170.27446984,397.114188966,72.9747727885,170.191795271
70,64.0,170.196356252,396.336830459,72.9412955366,169.858641625
71,65.0,170.12012315,395.578797487,72.9086242073,169.533770352
72,66.0,170.045506323,394.839831688,72.876645567,169.217070723
73,67.0,169.972675775,394.119253921,72.8454324751,168.90825168
74,68.0,169.901702002,393.416496953,72.8150151437,168.607070123
75,69.0,169.83257237,392.731088376,72.7853881585,168.31332359
76,70.0,169.764091925,392.063748481,72.7560393965,168.027320778
77,70.0,169.764091925,392.063748481,72.7560393965,168.027320778
78,71.0,169.69777869,391.412717711,72.7276194388,167.74830759
79,72.0,169.632942484,390.777793458,72.699832493,167.476197196
80,73.0,169.569554576,390.158788703,72.6726662467,167.210909444
81,74.0,169.507801114,389.555089123,72.6462004772,166.952181053
82,75.0,169.447251418,388.966834142,72.6202506078,166.700071775
83,76.0,169.38825,388.393117249,72.5949642858,166.454193107
84,77.0,169.330594443,387.83370175,72.5702547611,166.214443607
