,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,475.940938303,213.179744247,203.974687845,91.3627475334
2,2.0,470.900717786,207.703410395,201.814593339,89.0157473105
3,3.0,465.983679891,202.456207043,199.707291382,86.7669458757
4,4.0,461.188640045,197.42852053,197.652274305,84.612223084
5,5.0,456.514255801,192.611169447,195.648966771,82.54764405
6,6.0,451.959154329,187.995274769,193.696780427,80.5694034723
7,7.0,447.521813114,183.572367708,191.795062764,78.6738718747
8,8.0,443.200686893,179.334270388,189.943151528,76.85754445
9,9.0,438.994111951,175.273177995,188.140333695,75.1170762823
10,10.0,434.900401481,171.381563667,186.385886349,73.4492415711
11,10.0,434.900401481,171.381563667,186.385886349,73.4492415711
12,11.0,430.917795137,167.652219752,184.679055058,71.8509513232
13,12.0,427.044515906,164.078200517,183.019078248,70.3192287907
14,13.0,423.278635204,160.652955083,181.405129373,68.8512664642
15,14.0,419.6183099,157.370080213,179.836418528,67.4443200917
16,15.0,416.061601837,154.223498776,178.312115074,66.0957851885
17,16.0,412.60651883,151.207415333,176.831365212,64.8031780012
18,17.0,409.251105044,148.316218994,175.393330731,63.5640938562
19,18.0,405.993362673,145.544557357,173.997155433,62.3762388661
20,19.0,402.831232159,142.887355525,172.641956641,61.2374380806
21,20.0,399.762694602,140.339703853,171.326869117,60.1455873644
22,20.0,399.762694602,140.339703853,171.326869117,60.1455873644
23,21.0,396.785726315,137.896903493,170.051025567,59.0986729227
24,22.0,393.898242802,135.554512284,168.81353263,58.0947909779
25,23.0,391.098243053,133.308204154,167.613532738,57.1320874939
26,24.0,388.38366495,131.153900726,166.45014212,56.2088145976
27,25.0,385.752500797,129.087654467,165.322500341,55.3232804863
28,26.0,383.202712484,127.105733093,164.229733921,54.4738856115
29,27.0,380.732300883,125.204540915,163.170986093,53.6590889636
30,28.0,378.339275955,123.38064534,162.145403981,52.8774194307
31,29.0,376.021643861,121.63078634,161.152133084,52.1274798594
32,30.0,373.777469228,119.95180829,160.190343955,51.4079178383
33,30.0,373.777469228,119.95180829,160.190343955,51.4079178383
34,31.0,371.604808767,118.340725648,159.259203757,50.7174538496
35,32.0,369.501790833,116.794635601,158.357910358,50.0548438282
36,33.0,367.466476943,115.31085409,157.485632975,49.4189374678
37,34.0,365.497060119,113.886712457,156.641597193,48.8085910536
38,35.0,363.591704287,112.519715661,155.825016123,48.2227352834
39,36.0,361.748607502,111.207474307,155.035117501,47.6603461318
40,37.0,359.966004601,109.94769682,154.271144829,47.1204414946
41,38.0,358.242167577,108.738186262,153.532357533,46.6020798268
42,39.0,356.575385797,107.57685872,152.818022483,46.1043680238
43,40.0,354.964018756,106.46168345,152.12743661,45.6264357642
44,40.0,354.964018756,106.46168345,152.12743661,45.6264357642
45,41.0,353.406406802,105.390768916,151.45988863,45.1674723924
46,42.0,351.900951279,104.362282134,150.814693405,44.7266923433
47,43.0,350.446093918,103.374463712,150.191183107,44.303341591
48,44.0,349.040306885,102.425631077,149.588702951,43.896699033
49,45.0,347.682082298,101.514192054,149.006606699,43.5060823094
50,46.0,346.369977385,100.638593175,148.444276022,43.1308256462
51,47.0,345.10254451,99.7973865083,147.901090504,42.7703085034
52,48.0,343.878391739,98.989165965,147.376453602,42.4239282713
53,49.0,342.696182563,98.2125658366,146.869792527,42.0910996444
54,50.0,341.554580983,97.4663112005,146.380534707,41.7712762284
55,50.0,341.554580983,97.4663112005,146.380534707,41.7712762284
56,51.0,340.452281866,96.7491851254,145.908120799,41.4639364827
57,52.0,339.388058493,96.0599789072,145.452025069,41.1685623885
58,53.0,338.360666259,95.3975853535,145.011714111,40.8846794369
59,54.0,337.368918739,94.7609195338,144.58667946,40.6118226572
60,55.0,336.411663008,94.148941679,144.176427003,40.3495464337
61,56.0,335.48777216,93.5606619876,143.780473783,40.097426566
62,57.0,334.596153712,92.9951296467,143.398351591,39.8550555626
63,58.0,333.73572905,92.4514499244,143.029598163,39.6220499683
64,59.0,332.905494684,91.9287230329,142.673783436,39.3980241574
65,60.0,332.104448869,91.4261131224,142.330478088,39.1826199087
66,60.0,332.104448869,91.4261131224,142.330478088,39.1826199087
67,61.0,331.33158571,90.942852781,141.99925102,38.9755083337
68,62.0,330.585963741,90.4781715049,141.679698746,38.7763592162
69,63.0,329.86669086,90.031312046,141.37143894,38.5848480198
70,64.0,329.172889108,89.6015587489,141.074095333,38.4006680341
71,65.0,328.5036511,89.1882816641,140.787279044,38.223549284
72,66.0,327.858165445,88.790809817,140.510642333,38.0532042075
73,67.0,327.235643781,88.4085011437,140.243847335,37.8893576326
74,68.0,326.635264081,88.0407982154,139.986541749,37.7317706639
75,69.0,326.056303651,87.6870928649,139.738415851,37.580182656
76,70.0,325.497993007,87.3468713016,139.49913986,37.4343734151
77,70.0,325.497993007,87.3468713016,139.49913986,37.4343734151
78,71.0,324.959646658,87.0195810988,139.268419996,37.2941061851
79,72.0,324.44055803,86.7047350038,139.045953442,37.1591721445
80,73.0,323.940069548,86.4018394685,138.831458378,37.0293597722
81,74.0,323.457523203,86.1104425162,138.624652801,36.9044753644
82,75.0,322.992315705,85.8300769216,138.425278159,36.7843186806
83,76.0,322.543827963,85.5603299204,138.233069127,36.6687128227
84,77.0,322.11146049,85.3008055812,138.047768781,36.5574881065
85,78.0,321.694678602,85.0510795889,137.869147972,36.4504626811
86,79.0,321.292921315,84.8107877327,137.696966278,36.3474804568
87,80.0,320.90565452,84.579572441,137.530994794,36.2483881891
88,80.0,320.90565452,84.579572441,137.530994794,36.2483881891
89,81.0,320.532378663,84.3570738612,137.371019427,36.1530316547
90,82.0,320.172586939,84.1429699581,137.216822974,36.0612728393
91,83.0,319.825813929,83.9369275524,137.06820597,35.9729689512
92,84.0,319.491598434,83.738637776,136.924970757,35.8879876182
93,85.0,319.169479629,83.5478194214,136.786919841,35.8062083238
94,86.0,318.859052978,83.364161592,136.653879848,35.7274978251
95,87.0,318.559884399,83.1874091316,136.525664743,35.6517467706
96,88.0,318.271565827,83.0173054333,136.40209964,35.5788451861
97,89.0,317.993733557,82.8535739371,136.283028667,35.5086745447
98,90.0,317.725999055,82.695985989,136.168285309,35.4411368525
99,90.0,317.725999055,82.695985989,136.168285309,35.4411368525
100,91.0,317.468001248,82.5443079409,136.057714821,35.3761319747
101,92.0,317.219392136,82.3983145115,135.951168058,35.3135633622
102,93.0,316.979837643,82.257787521,135.848501847,35.2533375091
103,94.0,316.749010075,82.1225223626,135.749575747,35.1953667269
104,95.0,316.526599075,81.992316468,135.654256746,35.1395642006
105,96.0,316.31229951,81.8669806986,135.562414076,35.0858488707
106,97.0,316.105819167,81.7463310022,135.4739225,35.0341418579
107,98.0,315.906867739,81.6301987784,135.388657602,34.9843709051
108,99.0,315.71519033,81.5183968317,135.306510141,34.936455785
109,100.0,315.530516322,81.410769732,135.227364138,34.8903298851
110,100.0,315.530516322,81.410769732,135.227364138,34.8903298851
111,101.0,315.352589266,81.3071633577,135.151109685,34.8459271533
112,102.0,315.181170744,81.2074207067,135.077644605,34.8031803028
113,103.0,315.016017696,81.1114036404,135.006864727,34.7620301317
114,104.0,314.856914117,81.0189611038,134.938677478,34.7224119017
115,105.0,314.703634515,80.9299648566,134.872986221,34.6842706528
116,106.0,314.555963569,80.8442894585,134.809698673,34.6475526249
117,107.0,314.413721055,80.7617867184,134.748737595,34.6121943081
118,108.0,314.276660997,80.6823859131,134.68999757,34.5781653912
119,109.0,314.144643826,80.6059228661,134.633418783,34.5453955141
120,110.0,314.017454634,80.5323184084,134.578909129,34.5138507463
121,110.0,314.017454634,80.5323184084,134.578909129,34.5138507463
122,111.0,313.894946799,80.4614363419,134.526405771,34.483472718
123,112.0,313.776925834,80.3931987039,134.475825357,34.454228016
124,113.0,313.663229022,80.3275057515,134.427098152,34.4260738934
125,114.0,313.553715032,80.2642459468,134.380163585,34.3989625487
126,115.0,313.448218396,80.2033411851,134.334950741,34.372860508
127,116.0,313.346591737,80.1447042597,134.291396459,34.347730397
128,117.0,313.248700497,80.0882436815,134.24944307,34.3235330063
129,118.0,313.154404938,80.0338814751,134.209030688,34.3002349178
130,119.0,313.063584558,79.9815284169,134.170107667,34.2777978931
131,120.0,312.976090454,79.9311313421,134.132610195,34.2561991467
132,120.0,312.976090454,79.9311313421,134.132610195,34.2561991467
133,121.0,312.891813339,79.8826049891,134.096491431,34.2354021382
134,122.0,312.810637373,79.8358776541,134.061701731,34.2153761375
135,123.0,312.732437408,79.7908939754,134.028187461,34.1960974179
136,124.0,312.657131111,79.7475623216,133.995913333,34.1775267092
137,125.0,312.584591229,79.7058424454,133.964824812,34.1596467623
138,126.0,312.514713662,79.6656770195,133.934877284,34.1424330083
139,127.0,312.447411951,79.6269970749,133.906033693,34.1258558892
140,128.0,312.382583981,79.5897550106,133.878250277,34.1098950046
141,129.0,312.320139173,79.5538971817,133.851488217,34.0945273636
142,130.0,312.259996424,79.5193657706,133.825712753,34.0797281874
143,130.0,312.259996424,79.5193657706,133.825712753,34.0797281874
144,131.0,312.202076238,79.486106462,133.800889816,34.065474198
145,132.0,312.146283136,79.4540858809,133.776978487,34.0517510918
146,133.0,312.092546228,79.4232507849,133.753948383,34.0385360507
147,134.0,312.040778961,79.3935681475,133.731762412,34.0258149204
148,135.0,311.990929093,79.3649750787,133.710398183,34.013560748
149,136.0,311.942907473,79.337449775,133.689817489,34.0017641893
150,137.0,311.896665325,79.3109342004,133.669999425,33.9904003716
151,138.0,311.852124606,79.2854034749,133.650910546,33.9794586321
152,139.0,311.809214075,79.2608297442,133.632520318,33.9689270332
153,140.0,311.767909514,79.2371417733,133.614818363,33.9587750457
