,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,419.961861646,271.221671189,179.983654991,116.237859081
2,2.0,463.826740759,217.467735142,198.782888897,93.2004579181
3,3.0,490.267881194,180.577189134,210.114806226,77.3902239144
4,4.0,505.106015707,155.067404154,216.474006731,66.4574589233
5,5.0,512.246331859,137.254557757,219.534142225,58.8233818958
6,6.0,514.308848063,124.661804767,220.418077741,53.4264877573
7,7.0,513.051290977,115.622248894,219.879124704,49.552392383
8,8.0,509.652937166,109.01246012,218.422687357,46.7196257659
9,9.0,504.904464733,104.074244715,216.387627743,44.603247735
10,10.0,499.335551436,100.294866602,214.000950615,42.9835142581
11,10.0,499.335551436,100.294866602,214.000950615,42.9835142581
12,11.0,493.300412162,97.3267872179,211.414462355,41.7114802362
13,12.0,487.035366753,94.9335082616,208.729442894,40.685789255
14,13.0,480.697106164,92.9538404096,206.013045499,39.8373601755
15,14.0,474.388883553,91.2771926954,203.309521523,39.1187968695
16,15.0,468.177960182,89.8272254072,200.647697221,38.4973823174
17,16.0,462.107305822,88.5508619354,198.045988209,37.9503694009
18,17.0,456.203553831,87.4108143875,195.515808785,37.4617775946
19,18.0,450.482345459,86.3805581552,193.06386234,37.0202392094
20,19.0,444.951888674,85.440981098,190.693666574,36.6175633277
21,20.0,439.615455649,84.5780285394,188.406623849,36.2477265169
22,20.0,439.615455649,84.5780285394,188.406623849,36.2477265169
23,21.0,434.473199346,83.7811510987,186.20279972,35.9062076137
24,22.0,429.522637831,83.0421761222,184.081130499,35.5895040524
25,23.0,424.760337347,82.3547146107,182.040144577,35.2948776903
26,24.0,420.181776119,81.7136020689,180.077904051,35.0201151724
27,25.0,415.781845753,81.1145980883,178.192219608,34.7633991807
28,26.0,411.555082151,80.5541446239,176.380749493,34.5232048388
29,27.0,407.495953103,80.029087835,174.641122759,34.2981805007
30,28.0,403.59885748,79.5366672978,172.97093892,34.0871431276
31,29.0,399.858134842,79.0744961307,171.367772075,33.8890697703
32,30.0,396.268157434,78.6404623114,169.829210329,33.7030552763
33,30.0,396.268157434,78.6404623114,169.829210329,33.7030552763
34,31.0,392.82370014,78.2325379099,168.353014346,33.5282305328
35,32.0,389.519071142,77.84892318,166.936744775,33.36382422
36,33.0,386.349226158,77.487986287,165.578239782,33.2091369801
37,34.0,383.309091239,77.1482095404,164.275324817,33.0635183744
38,35.0,380.393734165,76.8282062768,163.025886071,32.9263741186
39,36.0,377.598351005,76.5266738598,161.827864716,32.7971459399
40,37.0,374.918335992,76.2424233269,160.679286854,32.6753242829
41,38.0,372.349205091,75.9743529445,159.578230753,32.5604369762
42,39.0,369.886590916,75.7214630293,158.522824678,32.452055584
43,40.0,367.526289745,75.4828202722,157.511267034,32.3497801167
44,40.0,367.526289745,75.4828202722,157.511267034,32.3497801167
45,41.0,365.264502906,75.257465648,156.541929817,32.2531995634
46,42.0,363.096981734,75.0445820877,155.612992172,32.1619637519
47,43.0,361.020119554,74.8434092292,154.72290838,32.0757468125
48,44.0,359.030305517,74.653230961,153.870130936,31.9942418404
49,45.0,357.124014654,74.4733701702,153.053149137,31.9171586444
50,46.0,355.297891822,74.3032157105,152.270525066,31.8442353045
51,47.0,353.548645917,74.1421728454,151.52084825,31.7752169338
52,48.0,351.873183005,73.9897037998,150.802792716,31.7098730571
53,49.0,350.268503088,73.8453004878,150.115072752,31.6479859233
54,50.0,348.731688454,73.7085031671,149.456437909,31.5893585002
55,50.0,348.731688454,73.7085031671,149.456437909,31.5893585002
56,51.0,347.25994007,73.5788978383,148.825688602,31.5338133593
57,52.0,345.850612617,73.4560333111,148.221691121,31.4811571333
58,53.0,344.501132096,73.3395186703,147.643342327,31.4312222873
59,54.0,343.209033992,73.2289904512,147.089585997,31.3838530505
60,55.0,341.971937642,73.1241105592,146.559401846,31.3389045254
61,56.0,340.787544763,73.0245605643,146.051804898,31.2962402418
62,57.0,339.653662037,72.9300476273,145.565855159,31.2557346974
63,58.0,338.568150207,72.840285955,145.100635803,31.2172654093
64,59.0,337.529013304,72.7550160465,144.655291416,31.1807211628
65,60.0,336.534317839,72.6739899522,144.22899336,31.1459956938
66,60.0,336.534317839,72.6739899522,144.22899336,31.1459956938
67,61.0,335.582177238,72.5970138999,143.820933102,31.1130059571
68,62.0,334.670798496,72.5238358283,143.430342213,31.0816439264
69,63.0,333.798497213,72.4542545798,143.056498806,31.0518233913
70,64.0,332.963617151,72.3880750742,142.698693065,31.0234607461
71,65.0,332.164592606,72.3251194017,142.356253974,30.9964797436
72,66.0,331.399879553,72.2652141741,142.028519808,30.9708060746
73,67.0,330.668043007,72.2082044681,141.714875574,30.9463733435
74,68.0,329.967671183,72.1539393187,141.414716221,30.9231168509
75,69.0,329.297407713,72.102273633,141.127460449,30.9009744141
76,70.0,328.655995012,72.0530749227,140.852569291,30.8798892526
77,70.0,328.655995012,72.0530749227,140.852569291,30.8798892526
78,71.0,328.042235174,72.0062348247,140.58952936,30.8598149249
79,72.0,327.454864856,71.9616120029,140.337799224,30.8406908584
80,73.0,326.892852907,71.9191031343,140.09693696,30.8224727719
81,74.0,326.355085779,71.878597679,139.866465334,30.805113291
82,75.0,325.840529819,71.8399942275,139.645941351,30.7885689547
83,76.0,325.348203984,71.80319995,139.434944564,30.7727999786
84,77.0,324.87712539,71.7681215206,139.233053738,30.757766366
85,78.0,324.426413271,71.7346790816,139.039891402,30.7434338921
86,79.0,323.995173963,71.702791071,138.855074556,30.7297676019
87,80.0,323.582552911,71.6723792441,138.678236962,30.7167339617
88,80.0,323.582552911,71.6723792441,138.678236962,30.7167339617
89,81.0,323.187820864,71.6433840122,138.509066084,30.7043074338
90,82.0,322.81006771,71.6157179554,138.347171876,30.6924505523
91,83.0,322.448716387,71.5893300199,138.192307023,30.6811414371
92,84.0,322.103004687,71.564153465,138.044144866,30.670351485
93,85.0,321.772264798,71.5401295773,137.902399199,30.6600555331
94,86.0,321.455858032,71.5172036629,137.766796299,30.6502301412
95,87.0,321.153167511,71.4953238063,137.63707179,30.6408530598
96,88.0,320.86357667,71.4744379727,137.51296143,30.6319019883
97,89.0,320.586549447,71.454502898,137.394235477,30.6233583848
98,90.0,320.32153075,71.4354732447,137.280656036,30.6152028192
