,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,101.727441151,594.298474564,43.5974747788,254.699346242
2,2.0,85.5791152357,608.482876734,36.6767636724,260.778375743
3,3.0,84.4930518336,607.775363901,36.2113079287,260.475155957
4,4.0,84.3936076339,606.13089996,36.1686889859,259.770385697
5,5.0,84.3599840622,604.461483145,36.1542788838,259.054921348
6,6.0,84.3305600596,602.827279027,36.141668597,258.354548155
7,7.0,84.3025380339,601.230153593,36.1296591574,257.670065826
8,8.0,84.2750886921,599.67004215,36.1178951538,257.001446636
9,9.0,84.2477717636,598.146514625,36.1061878987,256.348506268
10,10.0,84.2210645396,596.6582512,36.0947419455,255.710679086
11,10.0,84.2210645396,596.6582512,36.0947419455,255.710679086
12,11.0,84.1950514712,595.204474444,36.0835934876,255.087631905
13,12.0,84.1694631179,593.784367679,36.0726270505,254.479014719
14,13.0,84.144380149,592.397196541,36.0618772067,253.884512803
15,14.0,84.1197754497,591.042223119,36.0513323356,253.303809908
16,15.0,84.0956389558,589.718712611,36.0409881239,252.736591119
17,16.0,84.0719618454,588.42588663,36.0308407909,252.182522841
18,17.0,84.0487506436,587.16304497,36.020893133,251.641304987
19,18.0,84.0259954965,585.929552458,36.0111409271,251.112665339
20,19.0,84.0037318273,584.72465681,36.0015993546,250.59628149
21,20.0,83.9818590503,583.547741408,35.9922253073,250.091889175
22,20.0,83.9818590503,583.547741408,35.9922253073,250.091889175
23,21.0,83.9604517616,582.398281696,35.983050755,249.599263584
24,22.0,83.9394571107,581.275376326,35.9740530475,249.118018426
25,23.0,83.9188780446,580.1785346,35.9652334477,248.6479434
26,24.0,83.8987569004,579.107108719,35.9566101002,248.188760879
27,25.0,83.8789787115,578.060610092,35.9481337335,247.740261468
28,26.0,83.8596648692,577.038337944,35.9398563725,247.302144833
29,27.0,83.8407097831,576.039826854,35.9317327642,246.874211509
30,28.0,83.8221204367,575.064498635,35.9237659014,246.456213701
31,29.0,83.8039265852,574.111807046,35.9159685365,246.047917305
32,30.0,83.7861169254,573.181211704,35.9083358252,245.64909073
33,30.0,83.7861169254,573.181211704,35.9083358252,245.64909073
34,31.0,83.7686702801,572.272354136,35.9008586915,245.259580344
35,32.0,83.7515775256,571.384465323,35.8935332253,244.879056567
36,33.0,83.734832507,570.517185077,35.8863567887,244.507365033
37,34.0,83.7184704456,569.670004177,35.8793444767,244.144287504
38,35.0,83.7023935133,568.842531036,35.8724543628,243.789656158
39,36.0,83.6866899008,568.034238625,35.8657242432,243.443245125
40,37.0,83.6713130443,567.244705585,35.8591341618,243.104873822
41,38.0,83.6562385574,566.473519116,35.8526736674,242.774365335
42,39.0,83.6414806849,565.720229312,35.846348865,242.451526848
43,40.0,83.6270640725,564.984392658,35.8401703168,242.136168282
44,40.0,83.6270640725,564.984392658,35.8401703168,242.136168282
45,41.0,83.61291824,564.265801548,35.8341078171,241.828200663
46,42.0,83.599075651,563.563689615,35.828175279,241.527295549
47,43.0,83.585513966,562.877900301,35.8223631283,241.233385843
48,44.0,83.5722828228,562.208020737,35.8166926383,240.946294602
49,45.0,83.5593219397,561.553722257,35.8111379742,240.665880967
