,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,6.071823941,693.788093476,2.60221026043,297.337754347
2,2.0,6.07181401996,693.653230836,2.60220600856,297.279956072
3,3.0,6.07180252826,693.52143667,2.60220108352,297.223472858
4,4.0,6.07179375781,693.392636924,2.60219732477,297.168272968
5,5.0,6.07178480002,693.266766378,2.60219348572,297.114328448
6,6.0,6.07177504665,693.143759022,2.6021893057,297.061611009
7,7.0,6.07176620973,693.023548041,2.60218551846,297.010092018
8,8.0,6.07175740138,692.906070722,2.60218174345,296.959744595
9,9.0,6.07174898115,692.791264551,2.60217813478,296.91054195
10,10.0,6.07174011132,692.679069619,2.60217433342,296.862458408
11,10.0,6.07174011132,692.679069619,2.60217433342,296.862458408
12,11.0,6.07173179894,692.569425588,2.60217077098,296.815468109
13,12.0,6.07172357302,692.462274834,2.60216724559,296.769546358
14,13.0,6.07171602316,692.357560097,2.60216400992,296.724668613
15,14.0,6.07170782363,692.255227302,2.60216049585,296.680811701
16,15.0,6.07170110543,692.155220181,2.6021576166,296.637951506
17,16.0,6.07169373739,692.057487948,2.60215445887,296.596066263
18,17.0,6.07168567373,691.961978919,2.60215100304,296.555133823
19,18.0,6.07167872883,691.868640734,2.60214802665,296.515131743
20,19.0,6.07167169178,691.777425267,2.60214501077,296.4760394
21,20.0,6.07166494335,691.68828381,2.60214211859,296.437835919
22,20.0,6.07166494335,691.68828381,2.60214211859,296.437835919
23,21.0,6.07165885377,691.601168869,2.60213950876,296.400500944
24,22.0,6.07165207552,691.516035663,2.6021366038,296.364015284
25,23.0,6.07164567344,691.432838083,2.60213386005,296.328359178
26,24.0,6.07163992421,691.35153183,2.60213139609,296.293513641
27,25.0,6.07163345822,691.272075273,2.60212862495,296.259460831
28,26.0,6.07162777505,691.194424841,2.60212618931,296.226182075
29,27.0,6.07162016577,691.11854218,2.60212292821,296.193660934
30,28.0,6.07161598048,691.044381777,2.60212113449,296.161877904
31,29.0,6.07161100957,690.971908595,2.6021190041,296.130817969
32,30.0,6.07160590258,690.901083645,2.60211681539,296.100464419
33,30.0,6.07160590258,690.901083645,2.60211681539,296.100464419
34,31.0,6.07160012713,690.831869971,2.6021143402,296.070801416
35,32.0,6.07159497886,690.764229664,2.6021121338,296.041812713
36,33.0,6.07158985908,690.698127537,2.60210993961,296.01348323
37,34.0,6.0715854058,690.633527969,2.60210803105,295.985797701
38,35.0,6.07158055162,690.570397858,2.60210595069,295.958741939
39,36.0,6.0715756991,690.508703373,2.60210387103,295.932301445
40,37.0,6.07157132548,690.448411386,2.60210199659,295.906462023
41,38.0,6.071566551,690.389490887,2.60209995043,295.88121038
42,39.0,6.07156188857,690.331910191,2.6020979523,295.856532939
43,40.0,6.07155755675,690.275638607,2.60209609581,295.832416546
44,40.0,6.07155755675,690.275638607,2.60209609581,295.832416546
45,41.0,6.07155385431,690.220646061,2.60209450896,295.808848312
46,42.0,6.07154970456,690.166904533,2.60209273051,295.785816228
47,43.0,6.07154581751,690.114384923,2.60209106462,295.763307824
48,44.0,6.07154159646,690.063059935,2.60208925564,295.7413114
49,45.0,6.07153747794,690.012902027,2.60208749061,295.719815154
50,46.0,6.07153391226,689.963884207,2.60208596244,295.698807517
51,47.0,6.0715300609,689.915981385,2.60208431188,295.678277736
52,48.0,6.07152719859,689.869166926,2.60208308507,295.658214397
53,49.0,6.07152363953,689.823417747,2.60208155977,295.638607606
54,50.0,6.07151988313,689.778709148,2.60207994994,295.619446778
