,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,666.019610457,18.7096678589,285.43697591,8.0184290824
2,2.0,652.161178539,17.931996231,279.497647945,7.68514124184
3,3.0,638.894575418,17.2035456084,273.811960894,7.3729481179
4,4.0,626.195464699,16.5209010264,268.369484871,7.08038615415
5,5.0,614.040433102,15.8809003084,263.160185615,6.80610013219
6,6.0,602.40695627,15.2806143868,258.17440983,6.54883473719
7,7.0,591.273378209,14.7173299991,253.402876375,6.30742714246
8,8.0,580.618879934,14.1885327587,248.836662829,6.08079975374
9,9.0,570.423452199,13.6918923662,244.467193799,5.86795387121
10,10.0,560.667870484,13.2252481808,240.286230208,5.66796350605
11,10.0,560.667870484,13.2252481808,240.286230208,5.66796350605
12,11.0,551.333681985,12.7865974729,236.285863708,5.47997034551
13,12.0,542.403123332,12.374080182,232.458481428,5.30317722087
14,13.0,533.859532178,11.9859858517,228.796942362,5.13685107929
15,14.0,525.68648648,11.620717215,225.29420849,4.98030737946
16,15.0,517.867781157,11.2767623525,221.943335922,4.8328970109
17,16.0,510.38827379,10.9527236328,218.737831615,4.69402442365
18,17.0,503.233725172,10.6473443242,215.671596475,4.56314759494
19,18.0,496.390406447,10.3594318953,212.738745587,4.43975655967
20,19.0,489.845029729,10.0878775917,209.933584142,4.32337613841
21,20.0,483.584852862,9.83165002575,207.250651214,4.21356430898
22,20.0,483.584852862,9.83165002575,207.250651214,4.21356430898
23,21.0,477.598059307,9.58980399032,204.684882947,4.10991560921
24,22.0,471.872179764,9.36141915972,202.230933853,4.01203711482
25,23.0,466.39648927,9.14568092727,199.884209838,3.91957738896
26,24.0,461.160010293,8.94180494992,197.640004701,3.83220183218
27,25.0,456.152501697,8.74907098374,195.49392936,3.74960178897
28,26.0,451.363949157,8.56680076625,193.441692498,3.67148604073
29,27.0,446.785039595,8.39437113675,191.479302702,3.59758761108
30,28.0,442.406756205,8.23119681791,189.602895534,3.52765576139
31,29.0,438.220424042,8.07672990584,187.808753176,3.46145565921
32,30.0,434.217739496,7.93045784288,186.093316934,3.39876764007
33,30.0,434.217739496,7.93045784288,186.093316934,3.39876764007
34,31.0,430.390665842,7.79190190943,184.453142504,3.33938653233
35,32.0,426.731574624,7.66061226993,182.884960553,3.28311954432
36,33.0,423.233162186,7.53617053033,181.385640937,3.22978737018
37,34.0,419.888451823,7.4181856038,179.952193633,3.17922240647
