,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,562.520494667,126.148075305,241.080212,54.063460845
2,2.0,571.817212011,104.133308728,245.064519433,44.6285608834
3,3.0,564.264101493,99.311564552,241.827472068,42.5620990937
4,4.0,555.563593939,96.1096026984,238.098683117,41.1898297279
5,5.0,547.040381131,93.1972949389,234.445877628,39.941697831
6,6.0,538.800544549,90.4522210324,230.914519092,38.7652375853
7,7.0,530.845674152,87.8560402165,227.505288922,37.6525886642
8,8.0,523.169092408,85.3991626632,224.215325318,36.5996411414
9,9.0,515.762541277,83.0741115715,221.041089119,35.6031906735
10,10.0,508.618728446,80.872987079,217.979455048,34.6598516053
11,10.0,508.618728446,80.872987079,217.979455048,34.6598516053
12,11.0,501.729908616,78.7888145481,215.027103692,33.7666348063
13,12.0,495.088501825,76.8148808164,212.180786496,32.920663207
14,13.0,488.68705031,74.9451350534,209.437307276,32.1193435943
15,14.0,482.518313074,73.1736215361,206.793562746,31.3601235155
16,15.0,476.57508493,71.4948239867,204.24646497,30.6406388514
17,16.0,470.85023154,69.9036049654,201.792956374,29.9586878423
18,17.0,465.33704646,68.394897053,199.430162769,29.312098737
19,18.0,460.028497641,66.9642045118,197.155070417,28.6989447908
20,19.0,454.918066457,65.6071483196,194.964885624,28.1173492798
21,20.0,449.999093181,64.319592552,192.85675422,27.5655396651
22,20.0,449.999093181,64.319592552,192.85675422,27.5655396651
23,21.0,445.265355811,63.0977707669,190.828009633,27.0419017572
24,22.0,440.710482676,61.9379088059,188.875921147,26.5448180597
25,23.0,436.328466715,60.8367255837,186.997914306,26.072882393
26,24.0,432.11331042,59.7910801302,185.191418751,25.6247486272
27,25.0,428.05940249,58.7977951606,183.454029639,25.1990550688
28,26.0,424.160997841,57.8541599724,181.783284789,24.7946399882
29,27.0,420.412769723,56.9573653627,180.17690131,24.4102994411
30,28.0,416.809362329,56.1049369947,178.632583855,24.0449729977
31,29.0,413.345486292,55.2946297177,177.148065554,23.6976984504
32,30.0,410.016406118,54.5239343354,175.721316908,23.3674004295
33,30.0,410.016406118,54.5239343354,175.721316908,23.3674004295
34,31.0,406.817193062,53.7909487333,174.350225598,23.0532637429
35,32.0,403.742947034,53.0935381685,173.032691586,22.7543735008
