,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,475.939516498,213.182179773,203.974078499,91.3637913314
2,2.0,470.899244287,207.705957714,201.813961837,89.0168390202
3,3.0,465.982209938,202.458814199,199.706661402,86.768063228
4,4.0,461.187131329,197.431229074,197.651627712,84.6133838887
5,5.0,456.512742112,192.613942371,195.648318048,82.5488324446
6,6.0,451.957574852,187.998166539,193.696103508,80.5706428023
7,7.0,447.520217085,183.575342268,191.794378751,78.6751466862
8,8.0,443.199070223,179.337322808,189.942458667,76.8588526319
9,9.0,438.992454825,175.276320728,188.139623496,75.1184231692
10,10.0,434.898734064,171.384762568,186.385171742,73.4506125291
11,10.0,434.898734064,171.384762568,186.385171742,73.4506125291
12,11.0,430.916105134,167.655487065,184.678330772,71.8523515993
13,12.0,427.042758743,164.081582275,183.018325176,70.3206781178
14,13.0,423.27686609,160.656389813,181.404371181,68.8527384914
15,14.0,419.616536697,157.373560638,179.835658585,67.445811702
16,15.0,416.059771233,154.22707664,178.311330528,66.0973185601
17,16.0,412.604687111,151.21103343,176.830580191,64.804728613
18,17.0,409.249241564,148.319914079,175.392532099,63.5656774624
19,18.0,405.991456998,145.548327063,173.996338713,62.3778544556
20,19.0,402.829307184,142.891181245,172.64113165,61.2390776766
21,20.0,399.760738355,140.343596407,171.326030723,60.1472556032
22,20.0,399.760738355,140.343596407,171.326030723,60.1472556032
23,21.0,396.783731944,137.900865184,170.050170833,59.1003707934
24,22.0,393.896245399,135.558509413,168.812676599,58.0965040339
25,23.0,391.096196652,133.312282759,167.612655707,57.1338354686
26,24.0,388.381625879,131.158001365,166.449268234,56.2105720136
27,25.0,385.750454715,129.091792254,165.32162345,55.3250538229
28,26.0,383.200623686,127.109939184,164.228838723,54.4756882217
29,27.0,380.73019277,125.20879521,163.170082616,53.660912233
30,28.0,378.337130747,123.384960344,162.144484606,52.8792687187
31,29.0,376.019480634,121.635142866,161.151205986,52.1293469428
32,30.0,373.775281341,119.956212395,160.189406289,51.4098053121
33,30.0,373.775281341,119.956212395,160.189406289,51.4098053121
34,31.0,371.602617926,118.345155242,159.258264826,50.7193522466
35,32.0,369.499569331,116.799116909,158.356958285,50.0567643894
36,33.0,367.464230672,115.315379628,157.484670288,49.4208769835
37,34.0,365.494814876,113.891255522,156.640634947,48.8105380805
38,35.0,363.589427546,112.524309683,155.824040377,48.2247041498
39,36.0,361.746307139,111.212110327,155.034131631,47.6623329973
40,37.0,359.963690781,109.952367225,154.270153192,47.1224430965
41,38.0,358.239837786,108.742889855,153.531359051,46.6040956522
42,39.0,356.573054268,107.58158143,152.817023258,46.1063920411
43,40.0,354.961656805,106.466455059,152.126424345,45.6284807394
44,40.0,354.961656805,106.466455059,152.126424345,45.6284807394
45,41.0,353.404023302,105.395579084,151.458867129,45.1695338929
46,42.0,351.898556217,104.367119952,150.81366695,44.7287656937
47,43.0,350.443689557,103.379323244,150.190152667,44.3054242473
48,44.0,349.037879372,102.43052839,149.587662588,43.8987978816
49,45.0,347.679645571,101.519111732,149.005562388,43.5081907421
50,46.0,346.367523339,100.643543274,148.443224288,43.1329471175
51,47.0,345.100073075,99.8023666696,147.900031318,42.7724428584
52,48.0,343.87591257,98.9941671637,147.375391102,42.4260716416
53,49.0,342.693687881,98.2175943451,146.868723377,42.0932547193
54,50.0,341.552068464,97.4713682999,146.379457913,41.7734435571
55,50.0,341.552068464,97.4713682999,146.379457913,41.7734435571
56,51.0,340.449769295,96.7542543723,145.907043984,41.4661090167
57,52.0,339.385518571,96.0650869499,145.45093653,41.17075155
58,53.0,338.358119393,95.4027104543,145.010622597,40.886875909
59,54.0,337.366360912,94.7660650203,144.585583248,40.6140278659
60,55.0,336.409098093,94.1541054832,144.175327754,40.3517594928
61,56.0,335.485190361,93.565851783,143.779367298,40.0996507642
62,57.0,334.593602782,93.0002972884,143.397258336,39.8572702659
63,58.0,333.733140782,92.4566636732,143.028488907,39.6242844314
64,59.0,332.902893242,91.9339581569,142.672668532,39.4002677816
65,60.0,332.101817813,91.4313859858,142.329350491,39.1848797083
66,60.0,332.101817813,91.4313859858,142.329350491,39.1848797083
67,61.0,331.328955227,90.948132739,141.998123669,38.9777711738
68,62.0,330.583333861,90.483459302,141.678571655,38.7786254151
69,63.0,329.864055947,90.0366117704,141.370309692,38.5871193302
70,64.0,329.170229761,89.606889801,141.072955612,38.4029527718
71,65.0,328.50099475,89.1936165508,140.786140607,38.2258356646
72,66.0,327.855509108,88.7961509169,140.509503903,38.0554932501
73,67.0,327.232975201,88.4138608956,140.242703658,37.8916546695
74,68.0,326.632591674,88.0461675484,139.985396432,37.7340718065
75,69.0,326.053614617,87.6924841894,139.737263407,37.5824932241
76,70.0,325.495309799,87.3522624942,139.497989914,37.436683926
