,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,15.0542595103,684.60331951,6.45182521188,293.40142294
2,2.0,15.0541032443,684.268966956,6.45175904417,293.258128185
3,3.0,15.0539529877,683.942217777,6.45169385726,293.118093613
4,4.0,15.0538036367,683.622903979,6.45163052085,292.981244171
5,5.0,15.0536599756,683.310851621,6.45156813829,292.84750826
6,6.0,15.053517067,683.005900334,6.45150754873,292.716814194
7,7.0,15.0533786078,682.707884869,6.4514480529,292.589093437
8,8.0,15.0532427103,682.416649239,6.45138994695,292.464278031
9,9.0,15.0531097277,682.132038808,6.45133312896,292.342301958
10,10.0,15.052980353,681.85390211,6.45127743829,292.22310076
11,10.0,15.052980353,681.85390211,6.45127743829,292.22310076
12,11.0,15.0528533517,681.582093037,6.45122305588,292.10661111
13,12.0,15.0527304448,681.316465871,6.45116964165,291.992771636
14,13.0,15.0526080844,681.056883448,6.45111778444,291.881521444
15,14.0,15.0524889584,680.803205558,6.45106697556,291.772802103
16,15.0,15.0523721759,680.555298708,6.45101733715,291.666555899
17,16.0,15.052259917,680.313029384,6.45096845304,291.562726962
18,17.0,15.0521497412,680.076271685,6.45092071888,291.461259892
19,18.0,15.052039603,679.84490223,6.45087445894,291.362100612
20,19.0,15.0519335008,679.61879445,6.45082894241,291.265197322
21,20.0,15.0518310283,679.39782897,6.45078421032,291.170498646
22,20.0,15.0518310283,679.39782897,6.45078421032,291.170498646
23,21.0,15.0517270269,679.181893888,6.45074112952,291.077953548
24,22.0,15.0516297044,678.970866601,6.45069824326,290.987514459
25,23.0,15.0515327712,678.764641604,6.45065661528,290.899132403
26,24.0,15.0514377067,678.563108169,6.45061595965,290.812760844
27,25.0,15.051345071,678.36615897,6.45057615147,290.728354152
28,26.0,15.0512534168,678.173691117,6.45053741292,290.645867387
29,27.0,15.0511647086,677.985600684,6.45049937847,290.565257218
30,28.0,15.0510795834,677.801787389,6.45046191808,290.48648107
31,29.0,15.0509920842,677.62215981,6.4504260049,290.409496235
32,30.0,15.0509095654,677.446615431,6.45039038654,290.334263183
33,30.0,15.0509095654,677.446615431,6.45039038654,290.334263183
34,31.0,15.0508300446,677.275063237,6.45035537082,290.26074175
35,32.0,15.0507507865,677.107415081,6.45032138392,290.188892559
36,33.0,15.0506720119,676.94358193,6.45028836494,290.11867761
37,34.0,15.0505979845,676.783472724,6.45025559189,290.050060426
38,35.0,15.0505217785,676.627009568,6.45022417762,289.983003542
39,36.0,15.0504501342,676.474102832,6.45019299605,289.917472561
40,37.0,15.0503769141,676.324677649,6.45016302862,289.853431784
41,38.0,15.0503107233,676.178646251,6.45013285223,289.790848708
42,39.0,15.050243196,676.035939641,6.45010380893,289.729688836
43,40.0,15.0501779816,675.89647857,6.4500752847,289.66992038
44,40.0,15.0501779816,675.89647857,6.4500752847,289.66992038
45,41.0,15.050112209,675.760192025,6.45004772582,289.611511232
46,42.0,15.0500484749,675.62700521,6.45002069134,289.554430888
47,43.0,15.0499858867,675.496848456,6.44999430691,289.498648983
48,44.0,15.0499261189,675.369651135,6.44996828438,289.444136253
49,45.0,15.0498657846,675.24534925,6.44994315148,289.390863292
50,46.0,15.0498088311,675.123873001,6.44991825534,289.33880253
51,47.0,15.0497531339,675.005160156,6.44989392101,289.28792606
52,48.0,15.0496954415,674.889151078,6.44987065157,289.238206428
53,49.0,15.0496425665,674.775777493,6.44984734045,289.189618399
54,50.0,15.0495913207,674.664982529,6.44982448199,289.142135739
55,50.0,15.0495913207,674.664982529,6.44982448199,289.142135739
56,51.0,15.0495381462,674.556711046,6.44980262735,289.095732741
57,52.0,15.0494955633,674.450893164,6.44977977074,289.050386827
58,53.0,15.0494215927,674.347514808,6.44976255468,289.006067331
59,54.0,15.049391092,674.246446338,6.44973910284,288.962762653
60,55.0,15.0493448549,674.147693428,6.44971877872,288.920440485
61,56.0,15.049297834,674.051188806,6.449699199,288.879080789
62,57.0,15.0492537811,673.956877595,6.44967975864,288.83866226
63,58.0,15.0492090117,673.864713517,6.44966102381,288.799162917
64,59.0,15.0491666383,673.774644632,6.44964249261,288.760562337
65,60.0,15.04912357,673.686626314,6.44962463615,288.7228396
66,60.0,15.04912357,673.686626314,6.44962463615,288.7228396
67,61.0,15.0490835257,673.600608214,6.44960686076,288.685975313
68,62.0,15.0490442259,673.516547041,6.44958951073,288.649949604
69,63.0,15.0490008659,673.434403067,6.44957331897,288.614742652
70,64.0,15.0489655279,673.354120689,6.44955639861,288.580337694
71,65.0,15.0489262999,673.27566929,6.44954058538,288.546714667
72,66.0,15.0488909654,673.19899952,6.44952466325,288.513856973
73,67.0,15.0488550553,673.124075235,6.44950931196,288.481746526
74,68.0,15.0488179111,673.050857397,6.44949462052,288.450366226
75,69.0,15.0487838894,672.979302861,6.44947990884,288.419700127
76,70.0,15.0487530813,672.909373626,6.44946515483,288.389732006
77,70.0,15.0487530813,672.909373626,6.44946515483,288.389732006
78,71.0,15.0487193072,672.841038828,6.44945129413,288.36044505
79,72.0,15.0486884149,672.774256414,6.44943742246,288.331824647
80,73.0,15.0486561381,672.708995273,6.44942418101,288.303854995
81,74.0,15.0486267136,672.645216591,6.44941091543,288.276521929
82,75.0,15.0485883063,672.582898416,6.44939941149,288.249809184
83,76.0,15.0485668596,672.521981786,6.44938572886,288.223706548
84,77.0,15.0485369276,672.462459878,6.44937371331,288.198196346
85,78.0,15.0485112362,672.404288431,6.44936143134,288.173266997
86,79.0,15.0484833505,672.347443063,6.44934984512,288.148904332
87,80.0,15.0484567987,672.29189013,6.44933841469,288.125095983
88,80.0,15.0484567987,672.29189013,6.44933841469,288.125095983
89,81.0,15.0484338191,672.237597963,6.44932679629,288.101829682
90,82.0,15.0484047565,672.184547456,6.44931643175,288.079091659
91,83.0,15.0483808484,672.132699263,6.44930562665,288.056871564
92,84.0,15.048356483,672.08203153,6.44929521557,288.03515679
93,85.0,15.0483313604,672.032517712,6.44928523395,288.013935797
94,86.0,15.0483089887,671.98412807,6.44927515353,287.993197872
95,87.0,15.0482851952,671.93684114,6.44926558683,287.972931414
96,88.0,15.0482633634,671.890628487,6.44925602569,287.953126196
97,89.0,15.0482420201,671.845467102,6.44924668183,287.933771513
98,90.0,15.0482216683,671.801332555,6.44923747454,287.914857193
