,t,ws,wf,ms,mf
0,0.0,350.0,350.0,150.0,150.0
1,1.0,325.030493738,367.559838114,139.29878303,157.525644906
2,2.0,323.434847813,361.952055403,138.614934777,155.122309458
3,3.0,321.866354063,356.516870567,137.94272317,152.792944529
4,4.0,320.325064169,351.249089074,137.282170358,150.535323889
5,5.0,318.810911258,346.143709296,136.633247682,148.347303984
6,6.0,317.323867915,341.195879048,135.995943392,146.226805306
7,7.0,315.863903281,336.4007673,135.370244263,144.171757414
8,8.0,314.430874947,331.753804797,134.756089263,142.180202056
9,9.0,313.024702754,327.250513064,134.153444037,140.250219885
10,10.0,311.645270156,322.886523114,133.562258638,138.379938477
11,10.0,311.645270156,322.886523114,133.562258638,138.379938477
12,11.0,310.292427112,318.65758101,132.982468762,136.567534719
13,12.0,308.966024402,314.559562433,132.414010458,134.811241043
14,13.0,307.665859258,310.588514172,131.856796825,133.109363216
15,14.0,306.391764687,306.74049764,131.310756295,131.460213274
16,15.0,305.143536181,303.011782093,130.775801221,129.862192325
17,16.0,303.920936715,299.398655349,130.251830021,128.313709435
18,17.0,302.723738603,295.897576372,129.738745115,126.813247017
19,18.0,301.551678133,292.505123875,129.236433486,125.359338804
20,19.0,300.404526881,289.217953205,128.744797235,123.950551373
21,20.0,299.282010624,286.0327479,128.263718839,122.585463386
22,20.0,299.282010624,286.0327479,128.263718839,122.585463386
23,21.0,298.183826518,282.946384834,127.793068508,121.262736358
24,22.0,297.109686721,279.955817124,127.33272288,119.981064482
25,23.0,296.059305102,277.058072651,126.88255933,118.739173993
26,24.0,295.032375999,274.250250743,126.442446857,117.535821747
27,25.0,294.028554674,271.529583734,126.012237717,116.3698216
28,26.0,293.04755184,268.89334311,125.591807931,115.24000419
29,27.0,292.089019703,266.3389336,125.181008444,114.145257257
30,28.0,291.15266034,263.863765352,124.779711574,113.084470865
31,29.0,290.238095229,261.465394859,124.387755098,112.056597796
32,30.0,289.345031075,259.14141147,124.005013318,111.060604916
33,30.0,289.345031075,259.14141147,124.005013318,111.060604916
34,31.0,288.473047273,256.889550825,123.631305974,110.095521782
35,32.0,287.621874292,254.707499698,123.266517554,109.160357014
36,33.0,286.791086243,252.593141144,122.910465533,108.254203347
37,34.0,285.980421027,250.544288566,122.563037583,107.376123671
38,35.0,285.189464286,248.558959609,122.224056123,106.525268404
39,36.0,284.417878203,246.6351332,121.893376373,105.700771371
40,37.0,283.66531682,244.770905595,121.570850066,104.901816684
41,38.0,282.931402101,242.964416226,121.256315186,104.127606954
42,39.0,282.215789939,241.213858596,120.94962426,103.37736797
43,40.0,281.518146944,239.517469318,120.650634405,102.650343993
44,40.0,281.518146944,239.517469318,120.650634405,102.650343993
45,41.0,280.838088442,237.87358637,120.359180761,101.94582273
46,42.0,280.175282697,236.280562327,120.075121156,101.26309814
47,43.0,279.529391086,234.736785162,119.798310465,100.601479355
48,44.0,278.900042153,233.240745006,119.528589494,99.9603192884
49,45.0,278.286896447,231.790949753,119.265812763,99.3389784654
50,46.0,277.689641038,230.385928389,119.009846159,98.7368264525
51,47.0,277.107916291,229.024305105,118.760535553,98.1532736166
52,48.0,276.541371488,227.70473896,118.517730638,97.5877452684
53,49.0,275.98969688,226.425902777,118.281298663,97.0396726185
54,50.0,275.452572015,225.186512103,118.051102292,96.5085051869
55,50.0,275.452572015,225.186512103,118.051102292,96.5085051869
56,51.0,274.929656017,223.985350575,117.826995436,95.9937216748
57,52.0,274.420650515,222.82121255,117.608850221,95.4948053787
58,53.0,273.925173332,221.693010766,117.396502857,95.011290328
59,54.0,273.443016275,220.599508593,117.189864118,94.5426465399
60,55.0,272.973785705,219.539722976,116.988765302,94.0884527038
61,56.0,272.517219869,218.512561253,116.79309423,93.6482405371
62,57.0,272.073003837,217.517028116,116.60271593,93.2215834781
63,58.0,271.640855353,216.552125007,116.417509437,92.8080535742
64,59.0,271.220480339,215.616896569,116.237348717,92.4072413866
65,60.0,270.811595547,214.710431653,116.062112377,92.0187564227
66,60.0,270.811595547,214.710431653,116.062112377,92.0187564227
67,61.0,270.413928427,213.831820271,115.891683611,91.6422086875
68,62.0,270.027182696,212.98022556,115.725935441,91.2772395259
69,63.0,269.651099125,212.154797865,115.564756768,90.9234847994
70,64.0,269.285410579,211.354728608,115.408033105,90.5805979746
71,65.0,268.929871711,210.579209575,115.255659305,90.248232675
72,66.0,268.584231304,209.827473999,115.107527702,89.9260602854
73,67.0,268.248211561,209.098814977,114.96351924,89.6137778472
74,68.0,267.921568161,208.392522928,114.823529212,89.3110812549
75,69.0,267.604083588,207.707873175,114.687464395,89.0176599323
76,70.0,267.295523159,207.044207083,114.555224211,88.7332316072
77,70.0,267.295523159,207.044207083,114.555224211,88.7332316072
78,71.0,266.995632109,206.400892706,114.426699475,88.4575254453
79,72.0,266.704205968,205.777279955,114.301802558,88.1902628378
80,73.0,266.421000522,205.172778143,114.180428795,87.9311906327
81,74.0,266.145831615,204.58677715,114.062499263,87.6800473501
82,75.0,265.878459794,204.018723223,113.94791134,87.4365956669
83,76.0,265.618693148,203.468052864,113.836582778,87.2005940844
84,77.0,265.366331225,202.934228097,113.728427668,86.9718120416
85,78.0,265.121167881,202.416735246,113.623357663,86.7500293911
86,79.0,264.88302635,201.915052666,113.521297007,86.535022571
87,80.0,264.651686633,201.428725374,113.422151414,86.326596589
88,80.0,264.651686633,201.428725374,113.422151414,86.326596589
89,81.0,264.426995734,200.957248998,113.325855314,86.1245352848
90,82.0,264.208744139,200.500195407,113.232318917,85.9286551746
91,83.0,263.9967862,200.057094106,113.1414798,85.7387546167
92,84.0,263.790938732,199.627524436,113.053259457,85.5546533296
93,85.0,263.591024075,199.211082876,112.967581747,85.3761783756
94,86.0,263.396908518,198.807336101,112.884389365,85.2031440432
95,87.0,263.208396588,198.415927566,112.803598538,85.0353975283
96,88.0,263.02535575,198.036454175,112.725152464,84.8727660748
97,89.0,262.847624373,197.668563942,112.648981874,84.7150988323
98,90.0,262.675032319,197.311920959,112.575013851,84.5622518395
99,90.0,262.675032319,197.311920959,112.575013851,84.5622518395
100,91.0,262.507493614,196.966124727,112.503211549,84.4140534544
101,92.0,262.344826495,196.630879044,112.433497069,84.270376733
102,93.0,262.18691932,196.305841292,112.365822566,84.1310748396
103,94.0,262.033605388,195.990727193,112.300116595,83.9960259397
104,95.0,261.884769762,195.685220476,112.236329898,83.8650944895
105,96.0,261.740296661,195.389016349,112.174412855,83.7381498639
106,97.0,261.600072435,195.1018184,112.114316758,83.6150650285
107,98.0,261.463941095,194.823387591,112.055974755,83.495737539
108,99.0,261.331801906,194.55344065,111.999343674,83.3800459927
109,100.0,261.2035478,194.29170931,111.944377628,83.2678754187
110,100.0,261.2035478,194.29170931,111.944377628,83.2678754187
111,101.0,261.079058282,194.037951472,111.891024978,83.1591220593
112,102.0,260.958251846,193.791900598,111.839250791,83.0536716849
113,103.0,260.84098663,193.553355541,111.78899427,82.9514380887
114,104.0,260.727198344,193.322049013,111.740227862,82.8523067199
115,105.0,260.61675206,193.09779606,111.69289374,82.7561983115
116,106.0,260.509563975,192.880370317,111.646955989,82.6630158501
117,107.0,260.405558577,192.669541932,111.602382247,82.5726608278
118,108.0,260.304624863,192.465129778,111.559124941,82.4850556194
119,109.0,260.206662599,192.266947436,111.517141114,82.4001203296
120,110.0,260.111612192,192.074782529,111.476405225,82.3177639412
121,110.0,260.111612192,192.074782529,111.476405225,82.3177639412
122,111.0,260.019373373,191.888463956,111.436874303,82.2379131241
123,112.0,259.929881932,191.707798125,111.398520828,82.1604849106
124,113.0,259.843042277,191.532627108,111.361303833,82.0854116176
125,114.0,259.758753366,191.362806732,111.325180014,82.0126314567
126,115.0,259.677013564,191.198102343,111.29014867,81.9420438613
127,116.0,259.597682021,191.038424593,111.256149438,81.8736105399
128,117.0,259.520701011,190.88360863,111.223157576,81.8072608414
129,118.0,259.446013904,190.733491823,111.191148816,81.7429250671
130,119.0,259.373554501,190.58793,111.160094786,81.6805414284
131,120.0,259.303263728,190.446780398,111.129970169,81.620048742
132,120.0,259.303263728,190.446780398,111.129970169,81.620048742
133,121.0,259.235021815,190.309962948,111.100723635,81.5614126918
134,122.0,259.168866479,190.177249668,111.072371348,81.5045355721
135,123.0,259.104690583,190.048559255,111.044867393,81.4493825379
136,124.0,259.042401767,189.923805518,111.018172186,81.3959166507
137,125.0,258.981981534,189.802829226,110.9922778,81.3440696682
138,126.0,258.923352602,189.685539901,110.967151115,81.2938028149
139,127.0,258.866492937,189.571794083,110.942782687,81.2450546069
140,128.0,258.811336474,189.461497369,110.919144203,81.1977845867
141,129.0,258.75781115,189.354566998,110.896204779,81.1519572846
142,130.0,258.705904293,189.250864457,110.873958983,81.1075133386
143,130.0,258.705904293,189.250864457,110.873958983,81.1075133386
144,131.0,258.655526787,189.150333247,110.852368623,81.0644285344
145,132.0,258.606674798,189.052835598,110.831432057,81.0226438278
146,133.0,258.559171991,188.958409935,110.811073711,80.982175686
147,134.0,258.513317316,188.866624407,110.791421707,80.9428390316
148,135.0,258.468724783,188.777736047,110.772310621,80.90474402
149,136.0,258.425476532,188.691536791,110.753775657,80.8678014819
150,137.0,258.383506693,188.60797079,110.735788583,80.8319874815
151,138.0,258.342807671,188.52692789,110.718346145,80.7972548101
152,139.0,258.303330334,188.448342339,110.701427286,80.7635752883
153,140.0,258.265028705,188.372149809,110.685012302,80.7309213465
154,140.0,258.265028705,188.372149809,110.685012302,80.7309213465
155,141.0,258.227889449,188.298255283,110.669095478,80.699252264
156,142.0,258.191848388,188.226619073,110.653649309,80.6685510311
157,143.0,258.156903774,188.157141455,110.638673046,80.6387749093
158,144.0,258.123004172,188.089775466,110.624144645,80.609903771
159,145.0,258.090135766,188.024440009,110.610058185,80.5819028609
160,146.0,258.05824156,187.9610998,110.59638924,80.5547570571
161,147.0,258.027303782,187.899682131,110.583130192,80.5284351991
162,148.0,257.997309506,187.840113587,110.570275503,80.502905823
163,149.0,257.968209384,187.782359191,110.557804022,80.4781539389
164,150.0,257.939985978,187.726354285,110.545708276,80.4541518365
165,150.0,257.939985978,187.726354285,110.545708276,80.4541518365
166,151.0,257.91260596,187.672053054,110.533973983,80.4308798803
167,152.0,257.886054587,187.619393271,110.522594823,80.408311402
168,153.0,257.860309736,187.568322534,110.511561316,80.3864239431
169,154.0,257.835317823,187.518822042,110.500850495,80.3652094465
170,155.0,257.811094328,187.470805935,110.490468998,80.3446311152
171,156.0,257.787604778,187.424240921,110.480402048,80.3246746805
172,157.0,257.764823398,187.379086376,110.470638599,80.3053227328
173,158.0,257.742714321,187.335314582,110.461163281,80.2865633925
174,159.0,257.721275226,187.29286562,110.451975097,80.2683709799
175,160.0,257.700473336,187.251712036,110.443060001,80.2507337295
