t,counts,nextinct,delta_n,mean_n,delta2_n,M2_n,var_n,delta_h,mean_h,delta2_h,M2_h,var_h,delta_w,mean_w,delta2_w,M2_w,var_w,delta_m,mean_m,delta2_m,M2_m,var_m,delta_ns,mean_ns,delta2_ns,M2_ns,var_ns,delta_nf,mean_nf,delta2_nf,M2_nf,var_nf,delta_fs,mean_fs,delta2_fs,M2_fs,var_fs,cdf_h_0_1,cdf_h_0_2,cdf_h_0_3,cdf_h_0_4,cdf_h_0_5,cdf_h_0_6,cdf_h_0_7,cdf_h_0_8,cdf_h_0_9,p_h_fix_0,p_h_fix_1,cdf_fs_0_1,cdf_fs_0_2,cdf_fs_0_3,cdf_fs_0_4,cdf_fs_0_5,cdf_fs_0_6,cdf_fs_0_7,cdf_fs_0_8,cdf_fs_0_9,p_fs_fix_0,p_fs_fix_1
0.0,100000.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.3003,0.0,0.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.466466466466,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0
10.0,100000.0,0.0,14.9740197402,999.02613,14.97387,19948424.7223,199.486242086,0.00148549388494,0.30028952097,0.00148547903,4.51907329333,4.51911848451e-05,8.9712097121,699.02888,8.97112000001,14251742.5946,142.518851134,6.0028100281,299.99725,6.00275,6319820.24375,63.1988344258,0.549705497049,466.4503,0.549699999994,31641156.991,316.414734057,14.4243142431,532.57583,14.42417,42693858.9811,426.94285924,-0.00640157403867,0.466953778268,-0.00640151002293,31.9168371387,0.000319171563102,0.0,0.0,48791.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,5.0,96853.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0
20.0,100000.0,0.0,16.0321903219,998.96797,16.03203,37546908.4079,375.472838807,0.00711635399354,0.30027271717,0.00711628283,9.03052229379,9.03061259992e-05,3.99487994879,699.00516,3.99483999999,27397025.3374,273.972993104,12.0373103731,299.96281,12.03719,12394222.6904,123.943466339,11.5789457895,466.42117,11.57883,32381160.5831,323.81484398,4.45324453244,532.5468,4.45319999999,53653768.976,536.543055191,0.00393881115239,0.466997188827,0.00393877176428,33.0546852367,0.000330550157869,0.0,0.0,49305.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,6.0,96575.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0
30.0,100000.0,0.0,19.0611906119,998.939,19.061,53321453.9,533.219871199,0.0101625893059,0.30025051232,0.01016248768,13.520198699,0.000135203339023,2.992499925,699.00753,2.99247,39665121.3299,396.655179851,16.0686906869,299.93147,16.06853,18268213.3639,182.683960479,10.6737867379,466.32632,10.67368,32894591.5258,328.94920475,8.38740387405,532.61268,8.38732000001,63071732.3218,630.723630454,0.00161054219526,0.466955289234,0.00161052608983,33.8219929233,0.000338223311466,0.0,0.0,49555.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,14.0,96412.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0
40.0,100000.0,0.0,18.092900929,998.90728,18.09272,66808064.3002,668.087323875,0.010449501045,0.30026860345,0.01044939655,18.015824544,0.000180160047041,2.03205032051,698.96797,2.03203000001,50842952.4079,508.434608425,16.0608506085,299.93931,16.06069,23920662.6724,239.209018814,39.6104761048,466.38992,39.61008,33744268.2394,337.446056854,-21.5175751757,532.51736,-21.51736,71492819.863,714.935347984,0.0304747084883,0.467067385836,0.0304744037412,34.8564171977,0.000348567657653,0.0,0.0,49607.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,11.0,96156.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0
50.0,100000.0,0.0,7.16930169301,998.83077,7.16922999999,78508827.1207,785.096122168,0.0118516893969,0.30027542912,0.01185157088,22.5918899302,0.000225921158514,-6.90877908779,698.90871,-6.90871,61274867.6136,612.754803684,14.0780807808,299.92206,14.07794,29459462.5356,294.597571332,10.6289162892,466.37119,10.62881,34412686.7984,344.130309287,-3.45961459615,532.45958,-3.45958000001,78609284.6224,786.100707231,0.00704198547994,0.467113154522,0.00704191506009,35.6610594983,0.000356614161125,0.0,0.0,49676.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,15.0,95839.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0
60.0,100000.0,0.0,13.3004430044,998.69969,13.30031,88970718.3904,889.716081065,0.019854101521,0.30030409702,0.01985390298,27.0408658175,0.000270411362289,-10.7893378934,698.78923,-10.78923,70935868.6007,709.365779665,24.0897808978,299.91046,24.08954,34776776.2588,347.771240301,23.767097671,466.23314,23.76686,34696188.574,346.965355394,-10.4666546665,532.46655,-10.46655,85427728.1097,854.285823956,0.0171242318664,0.467065662696,0.0171240606241,36.4009229083,0.000364012869212,0.0,0.0,49641.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,9.0,95783.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0
70.0,100000.0,0.0,5.35999359993,998.64006,5.35993999999,98003184.3196,980.041643613,0.019384398344,0.3003367955,0.0193842045,31.6199375924,0.000316202537949,-15.7154471545,698.71529,-15.71529,79968879.0216,799.696787184,21.0754407544,299.92477,21.07523,40125611.0447,401.260123048,8.60403604037,466.39605,8.60395000001,35572877.4398,355.732331721,-3.24404244043,532.24401,-3.24401000001,90993302.912,909.942128541,0.00583026119299,0.467277366831,0.00583020289038,37.2312896902,0.000372316620068,0.0,0.0,49744.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,9.0,95527.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0
80.0,100000.0,0.0,-5.57227572276,998.57222,-5.57222000001,105654840.427,1056.55896986,0.0279458604486,0.30035241901,0.02794558099,35.995065606,0.000359954255603,-31.6498864989,698.64957,-31.64957,87706302.8815,877.071799533,26.0776107761,299.92265,26.07735,45328926.6978,453.293799915,-9.24248242483,466.24239,-9.24239,35714409.7088,357.147668565,3.67020670207,532.32983,3.67017,95173844.2171,951.747959651,-0.00695161396821,0.467173095308,-0.00695154445207,37.3884734952,0.000373888473836,0.0,0.0,49672.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,13.0,95382.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0
90.0,100000.0,0.0,-0.541825418253,998.54182,-0.541819999999,112342185.109,1123.43308542,0.0283155291553,0.300341754,0.028315246,40.5563783266,0.000405567838945,-28.6390563906,698.63877,-28.63877,95487618.2887,954.885731744,28.0972309723,299.90305,28.09695,50470593.0698,504.710977807,-21.2115721157,466.21136,-21.21136,35939798.695,359.401580966,20.6697466975,532.33046,20.66954,99069977.6188,990.709683285,-0.0212812108861,0.467172781641,-0.021280998074,37.7038121525,0.000377041891944,0.0,0.0,49742.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,17.0,95386.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0
