NREPEATS = 1000
replication_rate = 0.004600
mutation_rate = 0.000001
TFinal = 36500.000000
fs = 0.200000
t,rep,n_mutants,n_het_mutants,mean_mutn_indiv,std_mutn_indiv
31025.000000,11,59,59,1.710000,1.264713
32850.000000,11,55,55,1.700000,1.157298
34675.000000,11,45,45,1.800000,1.404269
36500.000000,11,48,48,2.014000,1.506676
0.000000,12,0,0,0.000000,0.000000
1825.000000,12,20,20,0.069000,0.257498
3650.000000,12,29,29,0.139000,0.368531
5475.000000,12,18,18,0.160000,0.413002
7300.000000,12,30,30,0.182000,0.465932
9125.000000,12,35,35,0.252000,0.498743
10950.000000,12,45,45,0.328000,0.587163
12775.000000,12,36,36,0.395000,0.561507
14600.000000,12,39,39,0.625000,0.660917
16425.000000,12,37,37,0.747000,0.779486
18250.000000,12,35,35,0.789000,0.806926
20075.000000,12,37,37,0.884000,0.826576
21900.000000,12,32,32,1.027000,0.897260
23725.000000,12,41,41,1.079000,0.886310
25550.000000,12,37,37,1.225000,1.012621
27375.000000,12,44,44,1.252000,1.058119
29200.000000,12,34,34,1.341000,1.144565
31025.000000,12,41,41,1.459000,1.166911
32850.000000,12,43,43,1.678000,1.381385
34675.000000,12,45,45,1.941000,1.546580
36500.000000,12,46,46,1.829000,1.509980
0.000000,13,0,0,0.000000,0.000000
1825.000000,13,20,20,0.101000,0.301480
3650.000000,13,25,25,0.159000,0.373977
5475.000000,13,28,28,0.320000,0.501848
7300.000000,13,39,39,0.421000,0.618176
9125.000000,13,33,33,0.489000,0.694522
10950.000000,13,44,44,0.555000,0.785871
12775.000000,13,53,53,0.565000,0.800260
14600.000000,13,54,54,0.584000,0.826818
16425.000000,13,49,49,0.522000,0.664799
18250.000000,13,48,48,0.509000,0.764528
20075.000000,13,48,48,0.639000,0.779286
21900.000000,13,55,55,0.905000,0.934263
23725.000000,13,60,60,1.178000,0.903954
25550.000000,13,59,59,1.085000,0.817584
27375.000000,13,48,48,1.093000,0.901756
29200.000000,13,44,44,0.982000,0.884567
31025.000000,13,50,50,0.918000,0.871800
32850.000000,13,42,42,0.837000,0.869014
34675.000000,13,46,46,0.828000,0.824072
36500.000000,13,42,42,0.810000,0.832221
0.000000,14,0,0,0.000000,0.000000
1825.000000,14,19,19,0.084000,0.298384
3650.000000,14,22,22,0.099000,0.298811
5475.000000,14,27,27,0.158000,0.386245
7300.000000,14,29,29,0.185000,0.476447
9125.000000,14,34,34,0.265000,0.506983
10950.000000,14,41,41,0.480000,0.669364
12775.000000,14,37,37,0.524000,0.658679
14600.000000,14,38,38,0.623000,0.743925
16425.000000,14,41,41,0.616000,0.755722
18250.000000,14,42,42,0.549000,0.748438
20075.000000,14,51,51,0.869000,0.836982
21900.000000,14,52,52,0.940000,0.859732
23725.000000,14,55,55,1.035000,0.894749
25550.000000,14,55,55,1.075000,0.855633
27375.000000,14,57,57,1.137000,0.964967
29200.000000,14,54,54,1.210000,0.987358
31025.000000,14,63,63,1.082000,0.934960
32850.000000,14,55,55,1.205000,0.873921
34675.000000,14,59,59,1.471000,0.972679
36500.000000,14,55,55,1.513000,1.057804
0.000000,15,0,0,0.000000,0.000000
1825.000000,15,27,27,0.086000,0.297813
3650.000000,15,37,37,0.157000,0.410511
5475.000000,15,42,42,0.282000,0.496712
7300.000000,15,39,39,0.369000,0.587524
9125.000000,15,31,31,0.218000,0.459006
10950.000000,15,37,37,0.264000,0.458819
12775.000000,15,32,32,0.441000,0.557521
14600.000000,15,37,37,0.610000,0.626332
16425.000000,15,35,35,0.692000,0.699733
18250.000000,15,48,48,0.950000,0.770775
20075.000000,15,52,52,1.176000,0.744028
21900.000000,15,51,51,1.185000,0.861114
23725.000000,15,50,50,1.350000,1.007231
25550.000000,15,37,37,1.505000,1.137220
27375.000000,15,43,43,1.370000,1.088248
29200.000000,15,45,45,1.700000,1.264753
31025.000000,15,48,48,1.764000,1.378479
32850.000000,15,53,53,2.021000,1.412995
34675.000000,15,51,51,2.292000,1.572644
36500.000000,15,50,50,2.320000,1.544664
0.000000,16,0,0,0.000000,0.000000
1825.000000,16,19,19,0.075000,0.271014
3650.000000,16,32,32,0.173000,0.425737
5475.000000,16,33,33,0.205000,0.446289
7300.000000,16,36,36,0.342000,0.585986
9125.000000,16,40,40,0.688000,0.825432
10950.000000,16,54,54,0.763000,0.781948
12775.000000,16,52,52,0.872000,0.835652
14600.000000,16,42,42,0.983000,0.808310
16425.000000,16,38,38,0.995000,0.917506
18250.000000,16,51,51,1.308000,0.993037
20075.000000,16,54,54,1.575000,0.958798
21900.000000,16,58,58,1.646000,0.996834
23725.000000,16,52,52,1.649000,1.001400
25550.000000,16,54,54,1.543000,1.059846
27375.000000,16,44,44,1.570000,1.040280
29200.000000,16,53,53,1.509000,1.143340
31025.000000,16,46,46,1.575000,1.442378
32850.000000,16,48,48,1.947000,1.405762
34675.000000,16,53,53,1.864000,1.257412
36500.000000,16,44,44,1.788000,1.229865
0.000000,17,0,0,0.000000,0.000000
1825.000000,17,20,20,0.054000,0.239042
3650.000000,17,27,27,0.167000,0.396571
5475.000000,17,35,35,0.239000,0.517829
7300.000000,17,32,32,0.356000,0.641620
9125.000000,17,33,33,0.637000,0.823352
10950.000000,17,39,39,0.752000,0.897386
12775.000000,17,40,40,0.839000,0.895478
14600.000000,17,42,42,0.592000,0.886748
16425.000000,17,45,45,0.982000,0.883434
18250.000000,17,46,46,1.064000,0.850074
20075.000000,17,51,51,1.358000,0.937398
21900.000000,17,49,49,1.544000,1.007511
23725.000000,17,48,48,1.728000,1.199773
25550.000000,17,57,57,1.977000,1.417914
27375.000000,17,54,54,2.257000,1.638791
29200.000000,17,48,48,2.518000,1.698989
31025.000000,17,41,41,2.621000,1.582992
32850.000000,17,46,46,2.739000,1.805586
34675.000000,17,36,36,2.627000,1.930699
36500.000000,17,42,42,2.625000,1.948890
0.000000,18,0,0,0.000000,0.000000
1825.000000,18,23,23,0.064000,0.252919
3650.000000,18,32,32,0.181000,0.420018
5475.000000,18,27,27,0.206000,0.426316
7300.000000,18,21,21,0.292000,0.484738
9125.000000,18,30,30,0.266000,0.554573
10950.000000,18,35,35,0.270000,0.520933
12775.000000,18,40,40,0.457000,0.616872
14600.000000,18,40,40,0.513000,0.711574
16425.000000,18,36,36,0.640000,0.805636
18250.000000,18,42,42,0.920000,0.943658
20075.000000,18,44,44,1.156000,0.957382
21900.000000,18,45,45,1.351000,1.021196
23725.000000,18,36,36,1.711000,1.056691
25550.000000,18,43,43,1.860000,1.074968
27375.000000,18,37,37,1.843000,1.127662
29200.000000,18,38,38,1.961000,1.071740
31025.000000,18,44,44,2.244000,1.033214
32850.000000,18,50,50,2.293000,0.931675
34675.000000,18,40,40,2.165000,1.032880
36500.000000,18,42,42,1.964000,1.138420
0.000000,19,0,0,0.000000,0.000000
1825.000000,19,18,18,0.083000,0.279623
3650.000000,19,20,20,0.218000,0.510624
5475.000000,19,26,26,0.345000,0.659097
7300.000000,19,38,38,0.440000,0.762221
9125.000000,19,43,43,0.523000,0.862679
10950.000000,19,40,40,0.497000,0.860658
12775.000000,19,32,32,0.415000,0.824290
14600.000000,19,41,41,0.508000,0.936383
16425.000000,19,43,43,0.748000,1.087050
18250.000000,19,38,38,0.690000,1.046420
20075.000000,19,42,42,0.654000,1.006627
21900.000000,19,38,38,0.560000,0.909520
23725.000000,19,44,44,0.705000,1.056926
25550.000000,19,45,45,0.841000,1.467608
27375.000000,19,45,45,0.816000,1.490760
29200.000000,19,40,40,0.680000,1.179403
31025.000000,19,42,42,1.111000,1.745200
32850.000000,19,47,47,0.961000,1.796861
34675.000000,19,48,48,0.825000,1.565511
36500.000000,19,48,48,0.692000,1.308759
0.000000,20,0,0,0.000000,0.000000
1825.000000,20,16,16,0.046000,0.209590
3650.000000,20,24,24,0.149000,0.364598
5475.000000,20,33,33,0.196000,0.423986
7300.000000,20,39,39,0.350000,0.509666
9125.000000,20,33,33,0.412000,0.522043
10950.000000,20,34,34,0.472000,0.556350
12775.000000,20,41,41,0.566000,0.598333
14600.000000,20,34,34,0.609000,0.611959
16425.000000,20,37,37,0.769000,0.777331
18250.000000,20,38,38,0.815000,0.819418
20075.000000,20,38,38,0.960000,0.875881
21900.000000,20,42,42,1.053000,0.953467
23725.000000,20,47,47,1.297000,0.964220
25550.000000,20,49,49,1.401000,0.999599
27375.000000,20,51,51,1.716000,0.967616
29200.000000,20,48,48,1.869000,0.864052
31025.000000,20,49,49,1.846000,0.815444
32850.000000,20,52,52,2.012000,0.889183
34675.000000,20,42,42,1.954000,0.962710
36500.000000,20,45,45,1.970000,1.111006
0.000000,21,0,0,0.000000,0.000000
1825.000000,21,18,18,0.084000,0.281110
3650.000000,21,29,29,0.142000,0.368744
5475.000000,21,21,21,0.176000,0.398978
7300.000000,21,24,24,0.173000,0.399037
9125.000000,21,29,29,0.162000,0.379341
10950.000000,21,48,48,0.333000,0.542591
12775.000000,21,45,45,0.372000,0.542135
14600.000000,21,40,40,0.377000,0.528347
16425.000000,21,44,44,0.564000,0.718624
18250.000000,21,46,46,0.581000,0.718300
20075.000000,21,38,38,0.579000,0.753875
21900.000000,21,47,47,0.593000,0.681040
23725.000000,21,36,36,0.765000,0.773546
25550.000000,21,31,31,0.795000,0.787143
27375.000000,21,41,41,0.799000,0.739693
29200.000000,21,44,44,0.925000,0.762861
31025.000000,21,54,54,1.087000,0.922107
32850.000000,21,46,46,1.413000,0.880458
34675.000000,21,62,62,1.633000,0.881526
36500.000000,21,48,48,1.788000,1.056490
0.000000,22,0,0,0.000000,0.000000
1825.000000,22,23,23,0.070000,0.288415
3650.000000,22,18,18,0.126000,0.332015
5475.000000,22,35,35,0.234000,0.442085
7300.000000,22,36,36,0.254000,0.468726
9125.000000,22,37,37,0.353000,0.510541
10950.000000,22,37,37,0.431000,0.601332
12775.000000,22,39,39,0.586000,0.644220
14600.000000,22,39,39,0.562000,0.595408
16425.000000,22,36,36,0.645000,0.625593
18250.000000,22,42,42,0.688000,0.732935
20075.000000,22,37,37,0.767000,0.832709
21900.000000,22,32,32,0.962000,0.929204
23725.000000,22,43,43,1.100000,0.954417
25550.000000,22,41,41,0.909000,0.924973
27375.000000,22,44,44,0.888000,0.952031
29200.000000,22,40,40,0.984000,1.040590
31025.000000,22,38,38,1.088000,1.006613
32850.000000,22,36,36,1.198000,1.018741
34675.000000,22,42,42,1.281000,1.087760
36500.000000,22,51,51,1.328000,1.095270
0.000000,23,0,0,0.000000,0.000000
1825.000000,23,24,24,0.085000,0.279021
3650.000000,23,30,30,0.229000,0.474114
5475.000000,23,29,29,0.365000,0.584908
7300.000000,23,32,32,0.331000,0.593120
9125.000000,23,31,31,0.439000,0.665373
10950.000000,23,22,22,0.485000,0.623027
12775.000000,23,42,42,0.538000,0.670078
14600.000000,23,45,45,0.777000,0.708359
16425.000000,23,52,52,1.041000,0.883232
18250.000000,23,48,48,1.081000,0.923738
20075.000000,23,46,46,1.318000,0.947509
21900.000000,23,41,41,1.593000,0.995159
23725.000000,23,37,37,1.617000,1.015550
25550.000000,23,48,48,1.623000,0.955921
27375.000000,23,51,51,1.628000,0.795140
29200.000000,23,46,46,1.803000,0.736705
31025.000000,23,38,38,2.002000,0.643747
32850.000000,23,34,34,2.004000,0.721460
34675.000000,23,43,43,2.052000,0.824607
36500.000000,23,41,41,2.240000,0.743608
0.000000,24,0,0,0.000000,0.000000
1825.000000,24,27,27,0.120000,0.337215
3650.000000,24,29,29,0.197000,0.458695
5475.000000,24,33,33,0.221000,0.447615
7300.000000,24,41,41,0.448000,0.625850
9125.000000,24,34,34,0.420000,0.604951
10950.000000,24,36,36,0.434000,0.603331
12775.000000,24,39,39,0.534000,0.690884
14600.000000,24,36,36,0.564000,0.627932
16425.000000,24,35,35,0.671000,0.661208
18250.000000,24,42,42,0.603000,0.640157
20075.000000,24,42,42,0.681000,0.712564
21900.000000,24,35,35,0.672000,0.672955
23725.000000,24,35,35,0.735000,0.599278
25550.000000,24,35,35,0.786000,0.605451
27375.000000,24,36,36,0.882000,0.613557
29200.000000,24,39,39,1.100000,0.740641
31025.000000,24,43,43,1.263000,0.760532
32850.000000,24,41,41,1.343000,0.804984
34675.000000,24,33,33,1.505000,0.769784
36500.000000,24,34,34,1.614000,0.767850
0.000000,25,0,0,0.000000,0.000000
1825.000000,25,21,21,0.085000,0.279021
3650.000000,25,33,33,0.189000,0.401797
5475.000000,25,33,33,0.310000,0.546075
7300.000000,25,37,37,0.353000,0.592235
9125.000000,25,38,38,0.299000,0.616424
10950.000000,25,29,29,0.222000,0.561276
12775.000000,25,35,35,0.297000,0.590881
14600.000000,25,41,41,0.347000,0.566491
16425.000000,25,29,29,0.330000,0.519008
18250.000000,25,49,49,0.419000,0.593120
20075.000000,25,42,42,0.536000,0.650482
21900.000000,25,50,50,0.529000,0.731912
23725.000000,25,47,47,0.775000,0.895084
25550.000000,25,54,54,0.914000,0.857519
27375.000000,25,41,41,0.990000,0.889208
29200.000000,25,36,36,1.134000,0.889289
31025.000000,25,41,41,1.017000,0.945307
32850.000000,25,40,40,0.867000,1.087425
34675.000000,25,36,36,0.796000,0.964009
36500.000000,25,44,44,0.872000,1.017178
0.000000,26,0,0,0.000000,0.000000
1825.000000,26,22,22,0.068000,0.263525
3650.000000,26,28,28,0.184000,0.431660
5475.000000,26,33,33,0.267000,0.517667
7300.000000,26,32,32,0.506000,0.720057
9125.000000,26,42,42,0.512000,0.740543
10950.000000,26,35,35,0.477000,0.719715
12775.000000,26,36,36,0.457000,0.681627
14600.000000,26,35,35,0.384000,0.604077
16425.000000,26,32,32,0.502000,0.715897
18250.000000,26,38,38,0.521000,0.729446
20075.000000,26,35,35,0.641000,1.000560
21900.000000,26,36,36,0.634000,1.041695
23725.000000,26,42,42,0.605000,1.013905
25550.000000,26,44,44,0.650000,1.048141
27375.000000,26,40,40,0.739000,1.110005
29200.000000,26,56,56,0.795000,1.037329
31025.000000,26,48,48,0.829000,0.927696
32850.000000,26,50,50,1.053000,0.997590
34675.000000,26,48,48,0.957000,0.868277
36500.000000,26,45,45,0.940000,0.844460
0.000000,27,0,0,0.000000,0.000000
1825.000000,27,21,21,0.060000,0.237606
3650.000000,27,19,19,0.081000,0.272972
5475.000000,27,25,25,0.169000,0.408173
7300.000000,27,28,28,0.207000,0.462996
9125.000000,27,23,23,0.184000,0.449829
10950.000000,27,35,35,0.326000,0.560391
12775.000000,27,38,38,0.515000,0.783830
14600.000000,27,37,37,0.636000,0.995236
16425.000000,27,43,43,0.859000,1.125338
18250.000000,27,42,42,1.074000,1.291585
20075.000000,27,44,44,1.180000,1.035699
21900.000000,27,30,30,1.478000,1.074556
23725.000000,27,45,45,1.583000,1.370763
25550.000000,27,40,40,1.888000,1.430910
27375.000000,27,51,51,1.939000,1.294973
29200.000000,27,55,55,1.786000,1.030177
31025.000000,27,44,44,1.860000,0.945142
32850.000000,27,40,40,2.085000,0.874380
34675.000000,27,40,40,2.068000,0.936083
36500.000000,27,51,51,2.152000,0.898723
0.000000,28,0,0,0.000000,0.000000
1825.000000,28,21,21,0.088000,0.290414
3650.000000,28,24,24,0.180000,0.451446
5475.000000,28,32,32,0.291000,0.531603
7300.000000,28,36,36,0.234000,0.581018
9125.000000,28,30,30,0.287000,0.696503
10950.000000,28,33,33,0.267000,0.511833
12775.000000,28,29,29,0.317000,0.516505
14600.000000,28,37,37,0.464000,0.559479
16425.000000,28,32,32,0.515000,0.670988
18250.000000,28,44,44,0.537000,0.741067
20075.000000,28,42,42,0.685000,0.799008
21900.000000,28,41,41,0.759000,0.851848
23725.000000,28,42,42,0.932000,0.970731
25550.000000,28,43,43,1.057000,0.964718
27375.000000,28,47,47,1.339000,1.091453
29200.000000,28,38,38,1.484000,1.042512
31025.000000,28,43,43,1.327000,1.107835
32850.000000,28,59,59,1.482000,1.125586
34675.000000,28,46,46,1.334000,1.186529
36500.000000,28,43,43,1.170000,1.206049
0.000000,29,0,0,0.000000,0.000000
1825.000000,29,17,17,0.118000,0.334945
3650.000000,29,33,33,0.322000,0.516316
5475.000000,29,34,34,0.379000,0.575926
7300.000000,29,40,40,0.405000,0.580786
9125.000000,29,33,33,0.557000,0.742497
10950.000000,29,40,40,0.413000,0.686223
12775.000000,29,38,38,0.666000,0.743638
14600.000000,29,37,37,0.683000,0.719047
16425.000000,29,41,41,0.711000,0.722496
18250.000000,29,36,36,0.780000,0.747100
20075.000000,29,35,35,0.871000,0.767429
21900.000000,29,40,40,0.873000,0.819477
23725.000000,29,38,38,0.963000,0.927627
25550.000000,29,40,40,0.944000,0.933668
27375.000000,29,50,50,1.085000,1.103174
29200.000000,29,42,42,1.185000,1.192559
31025.000000,29,41,41,1.167000,1.245256
32850.000000,29,49,49,1.007000,1.266711
