NREPEATS = 1000
replication_rate = 0.009200
mutation_rate = 0.000001
TFinal = 36500.000000
fs = 0.400000
t,rep,n_mutants,n_het_mutants,mean_mutn_indiv,std_mutn_indiv
14600.000000,3,39,39,1.748000,1.194120
16425.000000,3,51,51,1.861000,1.074632
18250.000000,3,50,50,1.960000,0.902893
20075.000000,3,57,57,2.041000,1.048054
21900.000000,3,66,66,2.133000,1.128088
23725.000000,3,56,56,2.138000,1.330687
25550.000000,3,54,54,2.502000,1.305258
27375.000000,3,56,56,2.703000,1.297102
29200.000000,3,67,67,2.822000,1.088807
31025.000000,3,56,56,2.835000,1.097716
32850.000000,3,74,74,2.909000,1.025559
34675.000000,3,64,64,3.173000,1.156031
36500.000000,3,56,56,3.476000,1.556228
0.000000,4,0,0,0.000000,0.000000
1825.000000,4,24,24,0.098000,0.307393
3650.000000,4,22,22,0.145000,0.376984
5475.000000,4,27,27,0.180000,0.386975
7300.000000,4,27,27,0.349000,0.505425
9125.000000,4,34,34,0.529000,0.572264
10950.000000,4,41,41,0.774000,0.709526
12775.000000,4,43,43,0.938000,0.816592
14600.000000,4,43,43,0.826000,0.960545
16425.000000,4,41,41,0.762000,1.084681
18250.000000,4,49,49,0.887000,1.230343
20075.000000,4,51,51,1.283000,1.167165
21900.000000,4,58,58,1.837000,1.282995
23725.000000,4,64,64,2.138000,1.234699
25550.000000,4,64,64,2.422000,1.615093
27375.000000,4,65,65,2.688000,1.946907
29200.000000,4,63,63,2.450000,2.075044
31025.000000,4,73,73,2.501000,1.699673
32850.000000,4,67,67,2.578000,1.709046
34675.000000,4,70,70,2.540000,1.565519
36500.000000,4,71,71,2.828000,1.810993
0.000000,5,0,0,0.000000,0.000000
1825.000000,5,35,35,0.271000,0.479363
3650.000000,5,38,38,0.344000,0.549514
5475.000000,5,40,40,0.592000,0.819883
7300.000000,5,43,43,0.724000,0.884651
9125.000000,5,57,57,0.794000,1.093050
10950.000000,5,60,60,1.131000,1.274152
12775.000000,5,54,54,1.496000,1.245606
14600.000000,5,56,56,1.502000,1.265542
16425.000000,5,50,50,2.036000,1.632596
18250.000000,5,53,53,2.123000,1.421933
20075.000000,5,54,54,2.145000,1.554475
21900.000000,5,46,46,2.087000,1.267690
23725.000000,5,41,41,2.384000,1.049593
25550.000000,5,38,38,2.780000,0.766934
27375.000000,5,55,55,2.960000,0.751642
29200.000000,5,51,51,3.251000,0.834683
31025.000000,5,56,56,3.524000,0.904567
32850.000000,5,58,58,3.702000,0.939190
34675.000000,5,60,60,3.998000,0.966918
36500.000000,5,54,54,4.391000,1.106953
0.000000,6,0,0,0.000000,0.000000
1825.000000,6,22,22,0.128000,0.348909
3650.000000,6,34,34,0.261000,0.522640
5475.000000,6,41,41,0.400000,0.605282
7300.000000,6,35,35,0.440000,0.608909
9125.000000,6,41,41,0.776000,0.785137
10950.000000,6,56,56,1.033000,1.109568
12775.000000,6,42,42,1.617000,1.236867
14600.000000,6,43,43,1.549000,1.325653
16425.000000,6,41,41,1.723000,1.203212
18250.000000,6,52,52,2.228000,1.344553
20075.000000,6,47,47,2.618000,1.899390
21900.000000,6,53,53,2.122000,1.787823
23725.000000,6,48,48,2.523000,1.919155
25550.000000,6,45,45,2.879000,1.969324
27375.000000,6,48,48,3.250000,1.868955
29200.000000,6,55,55,3.716000,1.954780
31025.000000,6,53,53,4.185000,2.077761
32850.000000,6,58,58,4.457000,2.225107
34675.000000,6,54,54,4.460000,1.835148
36500.000000,6,61,61,4.785000,1.909036
0.000000,7,0,0,0.000000,0.000000
1825.000000,7,29,29,0.137000,0.377324
3650.000000,7,26,26,0.215000,0.450531
5475.000000,7,30,30,0.487000,0.579799
7300.000000,7,34,34,0.668000,0.725467
9125.000000,7,26,26,0.783000,0.724179
10950.000000,7,39,39,1.208000,0.936810
12775.000000,7,44,44,1.327000,0.844265
14600.000000,7,57,57,1.496000,1.045503
16425.000000,7,50,50,1.817000,1.271664
18250.000000,7,58,58,1.924000,1.157395
20075.000000,7,52,52,2.212000,1.239594
21900.000000,7,55,55,2.067000,1.119716
23725.000000,7,62,62,2.325000,1.204502
25550.000000,7,71,71,2.706000,1.277183
27375.000000,7,62,62,3.116000,1.053401
29200.000000,7,60,60,3.484000,0.959513
31025.000000,7,61,61,3.411000,0.856044
32850.000000,7,57,57,3.970000,0.942331
34675.000000,7,49,49,4.157000,1.088823
36500.000000,7,53,53,4.376000,1.132213
0.000000,8,0,0,0.000000,0.000000
1825.000000,8,18,18,0.066000,0.248406
3650.000000,8,21,21,0.135000,0.341895
5475.000000,8,32,32,0.329000,0.480614
7300.000000,8,28,28,0.296000,0.490535
9125.000000,8,45,45,0.676000,0.752057
10950.000000,8,40,40,0.930000,1.411769
12775.000000,8,51,51,1.108000,1.241724
14600.000000,8,48,48,1.520000,1.631030
16425.000000,8,51,51,1.384000,1.365433
18250.000000,8,48,48,1.340000,1.221430
20075.000000,8,50,50,1.222000,0.946368
21900.000000,8,62,62,1.642000,1.067228
23725.000000,8,46,46,1.602000,0.849893
25550.000000,8,41,41,1.804000,0.812554
27375.000000,8,42,42,1.814000,0.843870
29200.000000,8,37,37,1.712000,0.761338
31025.000000,8,25,25,1.634000,0.815297
32850.000000,8,49,49,1.881000,0.807150
34675.000000,8,45,45,2.097000,0.807616
36500.000000,8,44,44,2.475000,0.927489
0.000000,9,0,0,0.000000,0.000000
1825.000000,9,38,38,0.233000,0.441481
3650.000000,9,38,38,0.458000,0.616941
5475.000000,9,30,30,0.688000,0.738377
7300.000000,9,34,34,0.870000,0.804828
9125.000000,9,30,30,0.745000,0.721454
10950.000000,9,39,39,0.819000,0.769956
12775.000000,9,40,40,0.867000,0.791162
14600.000000,9,47,47,1.213000,1.045334
16425.000000,9,42,42,1.194000,1.090667
18250.000000,9,48,48,1.415000,1.182444
20075.000000,9,56,56,1.708000,1.241885
21900.000000,9,53,53,2.156000,1.274083
23725.000000,9,56,56,2.480000,1.185329
25550.000000,9,63,63,2.840000,1.332733
27375.000000,9,64,64,3.242000,1.469556
29200.000000,9,54,54,3.234000,1.406137
31025.000000,9,67,67,3.423000,1.453335
32850.000000,9,59,59,3.406000,1.427306
34675.000000,9,69,69,3.444000,1.361145
36500.000000,9,56,56,3.401000,1.390731
0.000000,10,0,0,0.000000,0.000000
1825.000000,10,32,32,0.110000,0.334682
3650.000000,10,34,34,0.230000,0.497340
5475.000000,10,33,33,0.320000,0.637186
7300.000000,10,36,36,0.581000,0.850978
9125.000000,10,47,47,0.807000,0.891373
10950.000000,10,38,38,0.997000,1.018837
12775.000000,10,41,41,1.166000,1.045723
14600.000000,10,50,50,1.483000,1.050149
16425.000000,10,46,46,1.852000,1.106038
18250.000000,10,43,43,1.870000,1.124440
20075.000000,10,42,42,1.920000,1.216174
21900.000000,10,46,46,1.897000,1.131225
23725.000000,10,48,48,2.369000,1.424383
25550.000000,10,35,35,2.607000,1.656894
27375.000000,10,57,57,2.815000,1.688676
29200.000000,10,45,45,3.311000,1.830746
31025.000000,10,54,54,3.286000,1.953976
32850.000000,10,46,46,3.066000,2.038578
34675.000000,10,53,53,3.180000,2.165708
36500.000000,10,48,48,2.837000,1.980999
0.000000,11,0,0,0.000000,0.000000
1825.000000,11,25,25,0.155000,0.362086
3650.000000,11,34,34,0.314000,0.497646
5475.000000,11,46,46,0.728000,0.742002
7300.000000,11,38,38,0.668000,0.777419
9125.000000,11,23,23,0.709000,0.636179
10950.000000,11,34,34,0.911000,0.737308
12775.000000,11,33,33,0.987000,0.746584
14600.000000,11,39,39,1.148000,0.725688
16425.000000,11,44,44,1.437000,0.674155
18250.000000,11,45,45,1.412000,0.886025
20075.000000,11,48,48,1.439000,1.024367
21900.000000,11,43,43,1.439000,0.989575
23725.000000,11,49,49,1.528000,1.068812
25550.000000,11,49,49,2.017000,1.198394
27375.000000,11,63,63,2.846000,1.358724
29200.000000,11,52,52,3.046000,1.057829
31025.000000,11,63,63,3.395000,0.980784
32850.000000,11,57,57,3.754000,0.973875
34675.000000,11,64,64,3.983000,1.088989
36500.000000,11,61,61,3.998000,1.435987
0.000000,12,0,0,0.000000,0.000000
1825.000000,12,18,18,0.084000,0.277527
3650.000000,12,28,28,0.183000,0.407034
5475.000000,12,35,35,0.374000,0.525738
7300.000000,12,37,37,0.557000,0.662714
9125.000000,12,34,34,0.675000,0.968666
10950.000000,12,43,43,0.759000,0.948588
12775.000000,12,43,43,0.881000,0.973543
14600.000000,12,30,30,0.995000,1.052655
16425.000000,12,32,32,1.176000,1.185086
18250.000000,12,43,43,1.454000,1.453959
20075.000000,12,47,47,1.675000,1.563912
21900.000000,12,49,49,1.990000,1.724783
23725.000000,12,54,54,1.851000,1.602300
25550.000000,12,66,66,1.998000,1.449171
27375.000000,12,72,72,2.215000,1.387335
29200.000000,12,57,57,2.268000,1.256883
31025.000000,12,68,68,2.213000,1.344410
32850.000000,12,52,52,2.178000,1.090645
34675.000000,12,57,57,2.460000,1.306946
36500.000000,12,66,66,2.962000,1.918916
0.000000,13,0,0,0.000000,0.000000
1825.000000,13,21,21,0.141000,0.365037
3650.000000,13,30,30,0.266000,0.507446
5475.000000,13,33,33,0.448000,0.622643
7300.000000,13,31,31,0.482000,0.764369
9125.000000,13,36,36,0.491000,0.751321
10950.000000,13,45,45,0.713000,0.927087
12775.000000,13,35,35,0.828000,1.097096
14600.000000,13,35,35,0.571000,0.834059
16425.000000,13,44,44,0.994000,1.172749
18250.000000,13,50,50,1.038000,1.220674
20075.000000,13,49,49,1.238000,1.129882
21900.000000,13,54,54,1.398000,0.790076
23725.000000,13,55,55,1.386000,0.796014
25550.000000,13,57,57,1.708000,0.774168
27375.000000,13,55,55,2.134000,0.973135
29200.000000,13,68,68,2.233000,0.864557
31025.000000,13,56,56,2.327000,0.752753
32850.000000,13,65,65,2.616000,0.869080
34675.000000,13,68,68,2.855000,0.951252
36500.000000,13,63,63,3.034000,0.856491
0.000000,14,0,0,0.000000,0.000000
1825.000000,14,31,31,0.195000,0.423266
3650.000000,14,30,30,0.257000,0.484960
5475.000000,14,38,38,0.465000,0.662732
7300.000000,14,39,39,0.647000,0.743602
9125.000000,14,46,46,0.511000,0.704539
10950.000000,14,41,41,0.566000,0.753799
12775.000000,14,48,48,0.535000,0.717837
14600.000000,14,35,35,0.621000,0.711242
16425.000000,14,44,44,0.646000,0.717774
18250.000000,14,43,43,1.020000,1.118414
20075.000000,14,50,50,1.371000,1.277886
21900.000000,14,46,46,1.333000,1.257654
23725.000000,14,58,58,1.210000,1.158984
25550.000000,14,47,47,1.864000,1.433722
27375.000000,14,51,51,1.909000,1.296302
29200.000000,14,53,53,1.898000,1.050095
31025.000000,14,61,61,2.352000,1.197301
32850.000000,14,62,62,3.012000,1.650630
34675.000000,14,60,60,3.153000,1.573552
36500.000000,14,58,58,3.285000,1.383361
0.000000,15,0,0,0.000000,0.000000
1825.000000,15,26,26,0.100000,0.325739
3650.000000,15,27,27,0.261000,0.488997
5475.000000,15,37,37,0.284000,0.638554
7300.000000,15,34,34,0.266000,0.493445
9125.000000,15,40,40,0.521000,0.634004
10950.000000,15,42,42,0.834000,0.690595
12775.000000,15,42,42,0.813000,0.758027
14600.000000,15,39,39,1.066000,0.844012
16425.000000,15,41,41,1.114000,0.806011
18250.000000,15,51,51,1.555000,1.141174
20075.000000,15,50,50,1.367000,1.183094
21900.000000,15,50,50,1.552000,0.933899
23725.000000,15,49,49,1.619000,0.979182
25550.000000,15,42,42,1.689000,0.910554
27375.000000,15,48,48,1.839000,0.729116
29200.000000,15,46,46,1.843000,0.742228
31025.000000,15,53,53,2.010000,0.796577
32850.000000,15,53,53,2.073000,0.860472
34675.000000,15,61,61,2.394000,1.015773
36500.000000,15,59,59,2.790000,1.103230
0.000000,16,0,0,0.000000,0.000000
1825.000000,16,31,31,0.162000,0.407335
3650.000000,16,22,22,0.191000,0.422727
5475.000000,16,28,28,0.420000,0.579600
7300.000000,16,35,35,0.554000,0.667480
9125.000000,16,34,34,0.560000,0.663958
10950.000000,16,35,35,0.938000,0.891600
12775.000000,16,45,45,1.356000,0.843787
14600.000000,16,42,42,1.151000,0.776403
16425.000000,16,43,43,1.268000,0.875753
18250.000000,16,44,44,1.637000,1.032617
20075.000000,16,49,49,1.885000,1.007368
21900.000000,16,41,41,2.391000,1.314476
23725.000000,16,50,50,2.646000,1.233777
25550.000000,16,50,50,2.813000,1.361574
27375.000000,16,51,51,3.097000,1.636542
29200.000000,16,45,45,3.339000,1.512735
31025.000000,16,53,53,3.060000,1.884662
32850.000000,16,57,57,3.017000,1.876761
34675.000000,16,61,61,3.356000,1.728656
36500.000000,16,58,58,3.171000,1.921836
0.000000,17,0,0,0.000000,0.000000
1825.000000,17,17,17,0.119000,0.336083
3650.000000,17,25,25,0.171000,0.433528
5475.000000,17,28,28,0.276000,0.549660
7300.000000,17,39,39,0.573000,0.710757
9125.000000,17,47,47,0.786000,0.852602
10950.000000,17,47,47,1.077000,1.140338
12775.000000,17,48,48,0.865000,0.917397
14600.000000,17,44,44,1.250000,1.081050
16425.000000,17,42,42,1.573000,1.243470
18250.000000,17,37,37,2.216000,1.206150
20075.000000,17,44,44,2.555000,1.314040
21900.000000,17,52,52,2.599000,1.140833
23725.000000,17,58,58,2.974000,1.086510
25550.000000,17,47,47,2.977000,1.115220
27375.000000,17,46,46,3.287000,1.258656
29200.000000,17,54,54,3.498000,1.322023
31025.000000,17,60,60,3.921000,1.587854
32850.000000,17,60,60,4.265000,1.267431
34675.000000,17,55,55,4.853000,1.175062
36500.000000,17,78,78,5.125000,1.411158
0.000000,18,0,0,0.000000,0.000000
1825.000000,18,31,31,0.240000,0.478151
3650.000000,18,36,36,0.363000,0.579281
5475.000000,18,39,39,0.597000,0.597451
7300.000000,18,52,52,0.763000,0.687971
9125.000000,18,48,48,0.982000,0.736355
10950.000000,18,48,48,1.041000,0.818529
12775.000000,18,41,41,1.013000,0.965279
14600.000000,18,46,46,0.955000,0.731786
16425.000000,18,39,39,1.300000,1.052192
18250.000000,18,55,55,1.655000,1.152955
20075.000000,18,42,42,1.674000,1.286615
21900.000000,18,57,57,1.711000,1.221053
23725.000000,18,58,58,1.906000,1.168130
25550.000000,18,64,64,1.847000,1.386908
27375.000000,18,53,53,2.322000,1.516118
29200.000000,18,47,47,2.669000,1.667399
31025.000000,18,48,48,2.929000,1.835028
32850.000000,18,48,48,3.015000,1.957705
34675.000000,18,56,56,3.043000,1.895981
36500.000000,18,67,67,3.059000,1.543989
0.000000,19,0,0,0.000000,0.000000
1825.000000,19,33,33,0.160000,0.366789
3650.000000,19,35,35,0.274000,0.526499
5475.000000,19,33,33,0.461000,0.650309
7300.000000,19,35,35,0.590000,0.681443
9125.000000,19,37,37,0.710000,0.729680
10950.000000,19,41,41,0.852000,0.720149
12775.000000,19,30,30,0.896000,0.741440
14600.000000,19,45,45,1.261000,0.975618
16425.000000,19,48,48,0.984000,0.849980
18250.000000,19,38,38,1.013000,0.833982
20075.000000,19,64,64,1.338000,1.197159
21900.000000,19,55,55,1.682000,1.269049
23725.000000,19,50,50,1.783000,1.477868
25550.000000,19,54,54,2.231000,1.553722
27375.000000,19,49,49,2.294000,1.464824
29200.000000,19,54,54,2.198000,1.482901
31025.000000,19,47,47,2.258000,1.493207
32850.000000,19,49,49,2.785000,1.606037
34675.000000,19,68,68,2.798000,1.586100
36500.000000,19,62,62,3.035000,1.707246
0.000000,20,0,0,0.000000,0.000000
1825.000000,20,23,23,0.080000,0.278707
3650.000000,20,43,43,0.252000,0.469805
5475.000000,20,36,36,0.335000,0.607572
7300.000000,20,44,44,0.440000,0.631505
9125.000000,20,42,42,0.469000,0.671930
10950.000000,20,39,39,0.617000,0.717514
12775.000000,20,35,35,0.603000,0.764183
14600.000000,20,33,33,0.729000,0.842775
16425.000000,20,47,47,0.861000,0.945819
18250.000000,20,49,49,1.208000,1.253917
20075.000000,20,58,58,1.867000,1.431559
21900.000000,20,58,58,1.963000,1.250278
23725.000000,20,57,57,1.939000,1.213570
25550.000000,20,59,59,1.870000,0.937005
27375.000000,20,57,57,2.066000,0.752469
29200.000000,20,55,55,2.331000,0.944633
31025.000000,20,52,52,2.416000,0.871610
32850.000000,20,57,57,2.223000,0.859075
34675.000000,20,54,54,2.468000,0.960155
36500.000000,20,46,46,2.692000,1.077171
0.000000,21,0,0,0.000000,0.000000
1825.000000,21,44,44,0.267000,0.517667
3650.000000,21,32,32,0.325000,0.572453
5475.000000,21,33,33,0.372000,0.635626
7300.000000,21,31,31,0.328000,0.555630
9125.000000,21,35,35,0.434000,0.651205
10950.000000,21,44,44,0.668000,0.776130
12775.000000,21,32,32,0.614000,0.661394
14600.000000,21,42,42,1.174000,0.764401
16425.000000,21,52,52,1.598000,0.808115
18250.000000,21,51,51,1.738000,1.040403
20075.000000,21,47,47,1.912000,1.031174
21900.000000,21,59,59,2.266000,0.993091
23725.000000,21,51,51,2.501000,1.076642
25550.000000,21,61,61,2.488000,1.211331
27375.000000,21,57,57,2.475000,1.161346
29200.000000,21,56,56,2.749000,1.218805
31025.000000,21,57,57,2.652000,1.014853
32850.000000,21,59,59,3.073000,1.255088
34675.000000,21,50,50,3.384000,1.219028
36500.000000,21,50,50,3.653000,1.344023
0.000000,22,0,0,0.000000,0.000000
1825.000000,22,30,30,0.239000,0.429026
3650.000000,22,40,40,0.606000,0.735735
5475.000000,22,40,40,0.790000,0.892579
7300.000000,22,35,35,0.882000,1.089616
9125.000000,22,51,51,1.002000,1.118592
10950.000000,22,43,43,1.329000,1.274513
12775.000000,22,47,47,1.312000,1.218253
14600.000000,22,45,45,1.564000,1.238320
16425.000000,22,59,59,2.225000,1.387913
18250.000000,22,60,60,2.561000,1.537089
20075.000000,22,60,60,2.374000,1.426941
21900.000000,22,48,48,2.438000,1.703249
23725.000000,22,51,51,2.089000,1.853244
25550.000000,22,54,54,2.125000,1.661968
27375.000000,22,52,52,2.561000,1.919887
29200.000000,22,59,59,3.665000,1.955658
31025.000000,22,59,59,3.987000,2.287808
32850.000000,22,64,64,4.035000,2.369259
34675.000000,22,66,66,4.392000,2.549281
36500.000000,22,63,63,4.962000,2.280736
0.000000,23,0,0,0.000000,0.000000
1825.000000,23,28,28,0.163000,0.390619
3650.000000,23,30,30,0.301000,0.508584
5475.000000,23,37,37,0.478000,0.705701
7300.000000,23,51,51,0.789000,0.845692
9125.000000,23,46,46,1.054000,0.807302
10950.000000,23,39,39,1.175000,0.842071
12775.000000,23,50,50,1.245000,0.934799
14600.000000,23,37,37,1.248000,0.785565
16425.000000,23,34,34,1.417000,0.803590
18250.000000,23,44,44,1.518000,0.811378
20075.000000,23,35,35,1.617000,0.892809
21900.000000,23,47,47,1.819000,1.256112
23725.000000,23,39,39,1.749000,1.255219
25550.000000,23,49,49,1.805000,1.151652
27375.000000,23,53,53,2.426000,1.518166
29200.000000,23,52,52,2.240000,1.360239
31025.000000,23,47,47,2.092000,1.180224
32850.000000,23,48,48,2.284000,1.417517
34675.000000,23,43,43,2.293000,1.577225
36500.000000,23,50,50,2.595000,1.768078
0.000000,24,0,0,0.000000,0.000000
1825.000000,24,22,22,0.089000,0.301944
3650.000000,24,28,28,0.172000,0.424967
5475.000000,24,32,32,0.465000,0.570175
7300.000000,24,43,43,0.837000,0.725919
9125.000000,24,43,43,1.063000,0.951807
10950.000000,24,41,41,1.150000,1.189502
12775.000000,24,32,32,0.903000,0.913469
14600.000000,24,43,43,0.953000,0.971460
16425.000000,24,40,40,0.878000,0.969565
18250.000000,24,33,33,0.458000,0.787945
20075.000000,24,27,27,0.722000,0.976560
21900.000000,24,40,40,0.841000,0.904731
23725.000000,24,44,44,1.021000,1.145369
25550.000000,24,37,37,1.182000,1.335912
27375.000000,24,42,42,1.318000,1.282389
29200.000000,24,61,61,1.664000,1.479626
31025.000000,24,53,53,2.034000,1.432095
32850.000000,24,55,55,2.009000,1.350831
34675.000000,24,57,57,2.069000,1.404354
36500.000000,24,55,55,2.301000,1.478711
0.000000,25,0,0,0.000000,0.000000
1825.000000,25,24,24,0.210000,0.469170
3650.000000,25,35,35,0.254000,0.487567
5475.000000,25,31,31,0.392000,0.650199
7300.000000,25,36,36,0.411000,0.527596
9125.000000,25,32,32,0.530000,0.609485
10950.000000,25,41,41,0.649000,0.631029
12775.000000,25,39,39,0.867000,0.857932
14600.000000,25,46,46,1.296000,0.891728
16425.000000,25,45,45,1.341000,1.046812
18250.000000,25,46,46,1.489000,1.013364
20075.000000,25,37,37,1.399000,1.116712
21900.000000,25,41,41,1.132000,1.117956
23725.000000,25,54,54,1.185000,1.200090
25550.000000,25,46,46,1.041000,0.923131
27375.000000,25,48,48,0.944000,1.135850
29200.000000,25,36,36,0.754000,1.029827
31025.000000,25,42,42,1.375000,1.282193
32850.000000,25,53,53,1.742000,1.351022
34675.000000,25,48,48,1.403000,1.442453
36500.000000,25,38,38,0.786000,1.275865
0.000000,26,0,0,0.000000,0.000000
1825.000000,26,19,19,0.088000,0.283437
3650.000000,26,27,27,0.132000,0.385648
5475.000000,26,34,34,0.261000,0.512974
7300.000000,26,39,39,0.427000,0.684938
9125.000000,26,41,41,0.485000,0.715742
10950.000000,26,37,37,0.570000,0.796074
12775.000000,26,52,52,0.756000,0.770102
14600.000000,26,39,39,1.047000,1.055417
16425.000000,26,49,49,1.090000,1.054994
18250.000000,26,47,47,1.328000,1.082399
20075.000000,26,50,50,1.961000,1.362841
21900.000000,26,55,55,1.712000,1.324693
23725.000000,26,53,53,1.560000,1.356555
25550.000000,26,43,43,1.004000,1.163330
27375.000000,26,42,42,1.269000,1.150636
29200.000000,26,50,50,1.608000,1.440281
31025.000000,26,44,44,2.305000,1.936937
32850.000000,26,60,60,2.896000,1.845695
34675.000000,26,51,51,2.715000,1.898784
36500.000000,26,51,51,2.939000,1.875312
0.000000,27,0,0,0.000000,0.000000
1825.000000,27,17,17,0.066000,0.248406
3650.000000,27,35,35,0.340000,0.568087
5475.000000,27,39,39,0.511000,0.693080
7300.000000,27,34,34,0.537000,0.727434
9125.000000,27,34,34,0.778000,0.898623
10950.000000,27,45,45,0.782000,1.017601
12775.000000,27,40,40,0.828000,0.986605
14600.000000,27,39,39,0.815000,0.802134
16425.000000,27,40,40,0.716000,0.898973
18250.000000,27,44,44,0.847000,0.941529
20075.000000,27,48,48,0.966000,0.934729
21900.000000,27,48,48,0.958000,1.092442
23725.000000,27,39,39,1.288000,1.332228
25550.000000,27,56,56,1.669000,1.365028
27375.000000,27,66,66,1.815000,1.418022
29200.000000,27,65,65,2.402000,1.419299
31025.000000,27,60,60,2.076000,1.492800
32850.000000,27,58,58,2.543000,1.237612
34675.000000,27,59,59,2.911000,1.190166
36500.000000,27,74,74,3.460000,1.272013
0.000000,28,0,0,0.000000,0.000000
1825.000000,28,27,27,0.165000,0.381996
3650.000000,28,30,30,0.332000,0.545962
5475.000000,28,31,31,0.423000,0.735263
7300.000000,28,33,33,0.845000,1.145551
9125.000000,28,36,36,0.796000,1.008663
10950.000000,28,53,53,0.979000,1.049600
12775.000000,28,42,42,1.238000,1.295776
14600.000000,28,61,61,1.256000,1.398721
16425.000000,28,42,42,1.237000,1.254753
18250.000000,28,54,54,1.688000,1.469972
20075.000000,28,53,53,1.943000,1.798607
21900.000000,28,65,65,1.678000,1.861123
23725.000000,28,69,69,1.319000,1.503163
25550.000000,28,44,44,1.304000,1.410522
27375.000000,28,51,51,1.799000,1.876731
29200.000000,28,56,56,2.544000,1.836147
31025.000000,28,56,56,2.407000,1.601223
32850.000000,28,49,49,2.212000,1.377299
34675.000000,28,52,52,2.124000,1.530675
36500.000000,28,43,43,2.226000,1.743549
0.000000,29,0,0,0.000000,0.000000
1825.000000,29,29,29,0.208000,0.439237
3650.000000,29,37,37,0.465000,0.634963
5475.000000,29,34,34,0.400000,0.585100
7300.000000,29,41,41,0.392000,0.628276
9125.000000,29,42,42,0.589000,0.618435
10950.000000,29,36,36,0.812000,0.679056
12775.000000,29,37,37,0.962000,0.749078
14600.000000,29,38,38,1.085000,0.777418
16425.000000,29,45,45,1.082000,1.019959
18250.000000,29,50,50,1.688000,1.258666
20075.000000,29,51,51,1.586000,1.282282
21900.000000,29,47,47,1.696000,1.263004
23725.000000,29,48,48,1.701000,1.299726
25550.000000,29,53,53,2.000000,1.224541
27375.000000,29,46,46,2.322000,1.215645
29200.000000,29,56,56,2.633000,1.184785
31025.000000,29,52,52,3.043000,1.304167
32850.000000,29,53,53,3.083000,1.417787
